SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11b
,256.487625,126.80975,160.920175,188.4969
,256.772425,126.826975,160.926425,188.5067
,256.805275,126.844925,160.9368,188.5148
,256.808725,126.87395,160.9465,188.52475
,256.8343,126.890475,160.954575,188.631225
,256.843425,126.90715,160.96655,188.659875
,256.863075,126.927825,160.979775,188.672075
,256.913725,126.9402,160.991475,188.7825
,256.934725,126.95505,161.00425,188.79425
,257.27445,126.97765,161.042675,188.8131
,257.2825,127.00035,161.060625,188.859775
,257.289925,127.017575,161.0916,188.87305
,257.30555,127.0277,161.13065,188.989075
,257.309325,127.037025,161.16185,189.2329
,257.3463,127.053675,161.188,189.24665
,257.36645,127.064075,161.222975,189.255775
,257.3989,127.078225,161.256525,189.319825
,257.4091,127.0882,161.31475,189.376
,257.4763,127.096575,161.42165,189.39785
,257.82185,127.10275,161.460625,189.43785
,257.848975,127.120825,161.4658,189.617075
,257.860925,127.138025,161.485975,189.627125
,257.867975,127.148025,161.4982,189.64165
,258.633925,127.168475,161.505325,189.655525
,258.652325,127.18275,161.515225,189.68555
,258.6767,127.1909,161.52775,189.80445
,258.68825,127.2042,161.55445,189.986225
,258.718875,127.2131,161.5851,190.024
,259.02195,127.237675,161.59575,190.0434
,259.03105,127.25375,161.666575,190.067425
,259.035475,127.265675,161.680575,190.106875
,259.046225,127.277375,161.694925,190.118525
,259.05115,127.294875,161.716325,190.1586
,259.057025,127.314425,161.760425,190.2158
,259.062825,127.3247,161.773575,190.244975
,259.073375,127.337925,161.80085,190.36305
,259.0818,127.354,161.8106,190.419525
,259.0972,127.376325,161.839525,190.4772
,259.131675,127.385425,161.848775,190.508775
,259.54435,127.403625,161.883425,190.5285
,259.5808,127.4329,161.92685,190.564325
,259.61105,127.479525,161.9347,190.5742
,260.021625,127.4973,161.96385,190.674975
,260.029725,127.515775,161.973275,190.712075
,260.03685,127.5326,161.9901,190.7262
,260.079175,127.560875,162.00965,190.763375
,260.1561,127.570025,162.02025,190.817875
,260.852125,127.587525,162.034925,190.87815
,260.86565,127.5898,162.04755,190.886275
,260.873575,127.595325,162.07045,190.908475
,260.8804,127.602525,162.084125,191.02715
,260.886075,127.61,162.109625,191.12225
,260.8931,127.61775,162.1512,191.132375
,260.92465,127.633525,162.16305,191.144125
,260.936425,127.656,162.27435,191.2428
,260.942,127.667925,162.34345,191.273475
,260.946225,127.674775,162.55285,191.5096
,260.9516,127.691975,162.56145,191.523925
,260.960925,127.7064,162.565975,191.531875
,260.97295,127.714675,162.577225,191.547725
,261.0766,127.723125,162.5933,191.657575
,261.3835,127.73445,162.600275,191.724275
,261.40305,127.754425,162.6087,192.0207
,261.411375,127.768725,162.63335,192.02985
,261.4433,127.779175,162.646775,192.05095
,261.46455,127.81,162.663,192.05975
,261.495425,127.8212,162.6781,192.07095
,261.521675,127.841875,162.692675,192.09825
,261.902675,127.855075,162.725825,192.122975
,261.92715,127.87895,162.7361,192.188525
,261.935525,127.90325,162.75155,192.231775
,262.387,127.917975,162.778425,192.265375
,262.38885,127.9286,162.8107,192.276425
,262.4027,127.953975,162.87945,192.306625
,262.416575,127.965525,162.95425,192.3549
,262.441425,127.976025,163.001025,192.885425
,262.45065,127.99245,163.004775,192.899125
,262.48605,128.010025,163.01325,192.90395
,262.50825,128.021125,163.017075,192.913475
,262.96945,128.035925,163.026875,192.92955
,262.977525,128.0561,163.037625,193.00475
,262.985275,128.069575,163.04365,193.1185
,263.0269,128.08655,163.049575,193.209525
,263.0449,128.100725,163.06465,193.22185
,263.10175,128.124625,163.0809,193.24955
,263.50735,128.1512,163.09175,193.36415
,263.517225,128.18415,163.101275,193.39675
,263.525975,128.193525,163.1153,193.6234
,263.537925,128.213775,163.12945,193.635475
,263.546875,128.22395,163.143,193.658925
,263.5539,128.233775,163.157775,193.700125
,263.57465,128.241175,163.167125,193.7065
,263.6015,128.24845,163.178825,193.71515
,263.6276,128.258925,163.19135,193.72625
,263.71325,128.270375,163.2037,193.77005
,263.992625,128.2867,163.21785,193.792975
,264.025225,128.294725,163.2363,193.8384
,264.02795,128.305075,163.2497,193.864575
,264.03385,128.3131,163.29715,193.928325
,264.037725,128.324125,163.510125,194.2027
,264.054725,128.34565,163.517675,194.211075
,264.07325,128.354025,163.521675,194.226825
,264.222325,128.370875,163.528,194.23505
,264.252,128.3853,163.541125,194.245375
,264.61685,128.4052,163.5504,194.353225
,265.53515,128.422125,163.55685,194.460425
,265.554275,128.43865,163.56345,194.506625
,265.5973,128.4522,163.5751,194.6104
,265.61065,128.47095,163.583775,194.626525
,265.721725,128.487725,163.59175,194.65605
,266.3814,128.5123,163.6017,194.712775
,266.391025,128.529875,163.616475,194.730425
,266.402775,128.5448,163.6261,194.763025
,266.410525,128.562425,163.639475,194.804925
,266.427275,128.578125,163.65125,194.84715
,266.4399,128.586475,163.66765,194.86485
,266.455975,128.590075,163.68175,194.879625
,266.50765,128.5943,163.710375,194.8956
,266.9742,128.602125,163.742475,194.926475
,266.987375,128.609525,164.09135,195.031775
,267.001075,128.616225,164.103875,195.09755
,267.0153,128.6221,164.120675,195.152225
,267.056175,128.6285,164.128725,195.2191
,267.0978,128.635475,164.1368,195.3287
,267.114375,128.64815,164.152875,195.3377
,267.238775,128.66615,164.159525,195.394675
,267.296375,128.6761,164.17435,195.4113
,267.333375,128.68255,164.184125,195.54975
,267.353025,128.72005,164.1995,195.69765
,267.619,128.7472,164.208725,195.755275
,267.659475,128.764275,164.227525,195.780175
,267.6846,128.777625,164.2384,195.79765
,268.106475,128.79575,164.2511,195.84825
,268.1189,128.811525,164.27305,195.87455
,268.18265,128.82995,164.28605,195.89185
,268.437975,128.845925,164.29965,195.901925
,268.44905,128.8656,164.329,195.916975
,268.8503,128.882525,164.343975,195.974725
,268.863725,128.90575,164.3799,195.980175
,268.892025,128.94765,164.530725,196.0019
,268.904375,128.963325,164.548825,196.05635
,268.919725,128.977625,164.576775,196.11615
,269.4053,128.99735,164.6873,196.123325
,269.415825,129.006175,164.739125,196.1304
,269.49145,129.01415,164.763125,196.1365
,269.569675,129.030575,164.782525,196.14495
,269.76005,129.03655,165.07645,196.262825
,269.763725,129.05055,165.095725,196.372425
,269.785275,129.06235,165.1107,196.423
,269.811325,129.06855,165.117725,196.46265
,270.2501,129.08205,165.1238,196.472975
,270.25655,129.098425,165.1317,196.558675
,270.265375,129.115425,165.13865,196.6112
,270.276425,129.121925,165.14885,196.617725
,270.282275,129.129375,165.16355,196.709375
,270.2925,129.137625,165.16785,196.77005
,270.323375,129.145175,165.17445,196.8303
,270.332875,129.160575,165.18065,197.070475
,270.395375,129.171575,165.187675,197.165175
,270.5171,129.188625,165.1963,197.199025
,271.179625,129.198175,165.207325,197.204575
,271.187875,129.20815,165.2148,197.217325
,271.20025,129.2335,165.229175,197.222125
,271.21265,129.24715,165.23925,197.2335
,271.2247,129.26035,165.247225,197.24485
,271.24365,129.27615,165.2552,197.281725
,271.251525,129.28875,165.270875,197.422475
,271.2927,129.350925,165.278775,197.43675
,271.320025,129.36565,165.287025,197.700675
,271.607625,129.384875,165.299575,197.714775
,271.617225,129.402825,165.313275,197.7614
,271.625875,129.41955,165.32205,197.8501
,271.648875,129.442725,165.329625,197.8956
,271.657575,129.457725,165.343225,197.931575
,271.668175,129.475725,165.354425,197.9497
,271.956475,129.494325,165.36145,198.1485
,271.963675,129.510575,165.3757,198.232475
,271.98635,129.527975,165.402575,198.241825
,272.277575,129.5446,165.44575,198.251725
,272.285075,129.5731,165.4559,198.263375
,272.28635,129.6055,165.47135,198.267775
,272.291725,129.6232,165.51025,198.27245
,272.3424,129.6595,165.590725,198.27845
,272.35565,129.6765,165.782675,198.298925
,272.59855,129.726825,165.97475,198.332625
,272.611125,129.745825,166.009925,198.340075
,272.621425,129.758875,166.0175,198.594575
,272.6383,129.777575,166.027825,198.603875
,272.944075,129.7877,166.04185,198.64315
,272.954775,129.798025,166.050825,198.683725
,272.965,129.815675,166.062,198.68945
,273.2617,129.837425,166.075075,198.695225
,273.28145,129.85115,166.085975,198.84825
,273.2999,129.859175,166.099275,198.9881
,273.633425,129.869825,166.11335,199.0734
,273.64495,129.879975,166.131425,199.16075
,273.9974,129.902225,166.163,199.172575
,274.0147,129.91435,166.176175,199.194425
,274.02965,129.93575,166.190375,199.213025
,274.4092,129.9472,166.200275,199.237825
,274.42705,129.956775,166.22615,199.25235
,274.4705,129.9669,166.242675,199.30765
,274.678125,129.976175,166.269225,199.400925
,274.958825,129.9861,166.283975,199.461825
,274.98035,130.001425,166.423375,199.48255
,274.994675,130.03205,166.4352,199.66735
,275.0039,130.06655,166.4421,199.7642
,275.0267,130.084525,166.446375,199.77025
,275.68005,130.0962,166.458925,199.776475
,275.688825,130.113075,166.4654,199.780325
,275.724725,130.13085,166.48415,199.7992
,275.750575,130.1467,166.490675,199.80695
,275.7863,130.1672,166.504925,199.8366
,275.819125,130.186,166.5121,200.08485
,276.1213,130.200475,166.524825,200.337975
,276.177675,130.215525,166.534275,200.3484
,276.2481,130.2535,166.546525,200.373475
,276.64635,130.266775,166.558775,200.37935
,276.659625,130.2763,166.569075,200.39235
,276.67885,130.2948,166.582525,200.557325
,276.6925,130.319975,166.5995,200.57215
,276.733875,130.32875,166.6171,200.7339
,276.7662,130.3345,166.6241,200.9506
,277.011,130.339825,166.630475,200.96945
,277.4173,130.358025,166.63715,200.978225
,277.43065,130.36675,166.65675,200.9875
,277.439375,130.37355,166.6711,201.00775
,277.44755,130.40245,166.6828,201.0642
,277.461225,130.409825,166.697625,201.127275
,277.478425,130.42895,166.73125,201.236225
,277.48785,130.44215,166.7724,201.2542
,277.50495,130.4525,166.784525,201.46465
,277.58235,130.462175,166.8044,201.47315
,277.8578,130.4739,166.8146,201.5411
,277.87555,130.484675,166.835675,201.595775
,277.90595,130.495,166.847025,201.652675
,277.931675,130.5081,166.8654,201.674675
,278.164075,130.534225,166.958575,201.892575
,279.044075,130.543825,166.969275,202.0212
,279.111725,130.557525,166.98935,202.049375
,279.1312,130.58615,166.9968,202.06215
,279.15625,130.599275,167.00475,202.0826
,279.167,130.614675,167.011875,202.11545
,279.178275,130.626625,167.020275,202.134
,279.19985,130.64035,167.02865,202.1809
,279.261475,130.656075,167.039775,202.2111
,279.3272,130.670825,167.051925,202.4775
,279.7363,130.6856,167.070175,202.4829
,279.781525,130.698375,167.082875,202.5119
,280.286075,130.72395,167.097025,202.557025
,280.312275,130.73865,167.116225,202.580025
,280.3431,130.7536,167.132875,202.59055
,280.414775,130.768525,167.17405,202.667375
,280.7088,130.7793,167.329975,202.793
,280.8348,130.798225,167.35265,203.015975
,281.29845,130.809,167.36865,203.033675
,281.676425,130.8203,167.37475,203.051175
,281.695675,130.830575,167.3833,203.061875
,281.824175,130.84495,167.39005,203.07815
,281.842275,130.857275,167.395625,203.110925
,281.897475,130.873,167.403675,203.12795
,282.1636,130.885925,167.41175,203.14305
,282.17155,130.898425,167.42025,203.178575
,282.1792,130.9085,167.4282,203.25435
,282.183675,130.95735,167.440275,203.291875
,282.198125,130.9693,167.45085,203.3068
,282.205325,130.9785,167.4623,203.420225
,282.25795,130.99435,167.474225,203.464225
,282.27435,131.00615,167.484475,203.5816
,282.483775,131.021175,167.49755,203.627275
,282.52065,131.03315,167.509025,203.677675
,282.550025,131.082075,167.696675,203.709925
,282.557975,131.111225,167.70365,203.727925
,282.5758,131.12645,167.714175,203.7432
,282.60505,131.142025,167.7234,203.789625
,282.958775,131.157225,167.73375,203.799825
,282.9648,131.172625,167.756025,203.8433
,282.981025,131.18225,167.7643,203.909175
,282.984225,131.337975,167.775875,204.03695
,283.09255,131.343525,167.7876,204.073375
,283.11185,131.7019,167.795125,204.11105
,283.4831,131.7138,167.804925,204.172325
,283.484575,131.729475,167.8168,204.2189
,283.49005,131.7428,167.829425,204.263425
,283.49555,131.76615,167.84135,204.292625
,283.512525,131.780175,167.850675,204.404075
,283.5141,131.7926,167.871825,204.416675
,283.5205,131.80465,167.8807,204.43735
,283.54595,131.83975,167.891675,204.45225
,283.695075,131.8566,167.9006,204.568075
,284.01665,131.8667,167.911975,204.577625
,284.025425,131.883525,167.924125,204.5848
,284.05,131.8964,167.9341,204.592675
,284.088825,131.912625,167.959625,204.7223
,284.0943,131.94185,167.969275,204.765725
,284.431875,131.958475,167.9894,204.867925
,284.44405,131.972625,168.001425,204.8912
,284.453175,131.986325,168.01125,204.900475
,284.460975,132.000475,168.032125,204.9205
,284.523275,132.016575,168.04,204.9567
,284.538825,132.033475,168.0544,204.996
,284.586575,132.052025,168.0641,205.044675
,284.690975,132.0643,168.079325,205.059625
,284.7003,132.08015,168.093125,205.075975
,284.709775,132.091975,168.107275,205.131125
,284.75845,132.10195,168.128275,205.234675
,284.870825,132.111725,168.14265,205.27725
,284.88405,132.122675,168.15395,205.294075
,284.897075,132.1427,168.181825,205.307
,285.144,132.1554,168.200975,205.322725
,285.158625,132.1637,168.2395,205.338875
,285.17285,132.175775,168.25705,205.36485
,285.18245,132.195,168.297725,205.388375
,285.1986,132.221625,168.3163,205.59185
,285.219275,132.238225,168.428225,205.6264
,285.531725,132.2498,168.436875,205.6723
,285.538725,132.26185,168.4503,205.803825
,285.5511,132.27225,168.46025,205.810425
,285.56255,132.28735,168.48405,205.81575
,285.56785,132.306025,168.545375,205.832975
,285.6278,132.318075,168.5898,205.848075
,285.654875,132.3321,168.646125,205.859475
,285.69185,132.348025,168.650325,205.9351
,285.9065,132.368725,168.665225,205.95095
,285.93465,132.3865,168.669125,205.970025
,285.94475,132.411975,168.6731,206.0222
,285.959675,132.4292,168.684225,206.06145
,285.96545,132.4411,168.695475,206.128475
,285.9742,132.461575,168.706325,206.265025
,286.025175,132.47745,168.710925,206.3814
,286.035425,132.4892,168.732475,206.391
,286.076425,132.5007,168.744375,206.52985
,286.410825,132.512425,168.7667,206.539
,286.4157,132.521325,168.7755,206.77405
,286.42575,132.53835,168.783075,206.839
,286.439625,132.5467,168.7932,206.852175
,286.447875,132.56085,168.802075,206.866
,286.77525,132.56945,168.812225,206.874225
,286.787625,132.577425,168.845825,206.8819
,286.79715,132.5843,168.862675,206.9044
,286.8176,132.5918,168.878225,206.967
,286.850675,132.601575,168.8893,207.00075
,286.928325,132.611075,168.914675,207.00955
,287.218475,132.622075,168.9429,207.0316
,287.242675,132.659025,169.1574,207.038725
,287.250125,132.670575,169.1744,207.053125
,287.255675,132.69775,169.1905,207.0637
,287.278225,132.705175,169.199525,207.071075
,287.55275,132.7153,169.208025,207.16465
,287.5704,132.729575,169.217275,207.173875
,287.575525,132.744975,169.229275,207.184
,287.581625,132.7605,169.242025,207.264325
,287.587925,132.7727,169.259975,207.271625
,287.5961,132.805175,169.2712,207.34445
,287.61675,132.82055,169.283975,207.35545
,287.637,132.8392,169.31545,207.385125
,287.907025,132.85415,169.36315,207.425725
,287.925375,132.86805,169.378375,207.483225
,287.938075,132.88505,169.409425,207.50525
,287.94515,132.897775,169.42035,207.516125
,287.951575,132.9083,169.437475,207.587275
,287.955725,132.92375,169.5506,207.605375
,287.96285,132.938675,169.57465,207.6418
,287.976775,132.949225,169.585,207.6571
,288.025975,132.959175,169.603175,207.693275
,288.279975,132.971075,169.614175,207.704375
,288.297,132.981375,169.62805,207.7901
,288.3046,132.9918,169.64395,207.8175
,288.31135,133.003425,169.655575,207.833275
,288.365375,133.01465,169.67275,207.881775
,288.39345,133.025225,169.6799,207.8952
,288.409375,133.03635,169.6859,207.92075
,288.493775,133.047825,169.700675,207.9609
,288.5324,133.0634,169.711,208.004175
,288.863025,133.09625,169.722175,208.016
,288.8896,133.111475,169.734625,208.0407
,288.895075,133.138425,169.75165,208.0812
,289.042775,133.1511,169.791075,208.119225
,289.3436,133.163475,169.81195,208.1563
,289.381925,133.17885,169.8271,208.18625
,289.390775,133.1932,169.846475,208.221625
,289.39465,133.212025,169.87165,208.242575
