SPK_SPKC05a,SPK_SPKC05b,SPK_SPKC05c,SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC14a
,730.33805,841.647,605.65435,677.347125,719.66325
,730.38975,841.68955,605.753875,677.479275,719.709125
,730.481825,841.717575,605.820475,677.61335,719.798975
,730.48325,841.751175,605.877475,677.688175,719.851325
,730.584625,841.85145,605.969175,677.706175,719.89775
,730.655525,841.86905,605.986825,677.77935,719.99405
,730.68165,841.8731,606.006125,678.08885,720.20625
,730.71785,841.898225,606.0511,678.1915,720.607175
,730.878,841.93855,606.073575,678.214725,720.645775
,730.95415,841.991325,606.099075,678.2187,720.777825
,731.047075,842.0586,606.170625,678.2792,720.846275
,731.115375,842.101375,606.2163,678.3659,721.008225
,731.215475,842.10495,606.55815,678.663325,721.0138
,731.287525,842.134075,606.583425,678.732925,721.14985
,731.2903,842.1731,606.6275,678.790275,721.224725
,731.36995,842.18645,606.67635,678.87085,721.29935
,731.44195,842.1946,606.759975,678.887125,721.39175
,731.5171,842.257225,606.77795,678.919675,721.5567
,731.713525,842.325325,606.88555,678.9827,721.57665
,731.739,842.349475,606.916125,678.999825,721.72695
,731.790525,842.388275,606.92155,679.0074,721.77495
,731.835875,842.45725,606.956975,679.0611,721.786225
,731.877475,842.49205,607.022475,679.16,721.89485
,731.974075,842.536775,607.059875,679.2126,722.047275
,732.027025,842.5787,607.089025,679.24125,722.254825
,732.083175,842.713225,607.121825,679.501925,722.2756
,732.15755,842.7708,607.256425,679.59935,722.555125
,732.2147,842.82695,607.303775,679.633875,722.7791
,732.216625,842.87025,607.40205,679.71605,722.965225
,732.260275,842.96175,607.4326,679.792775,722.999775
,732.3568,843.050025,607.62,680.0344,723.02845
,732.400625,843.10185,607.6454,680.082075,723.207125
,732.46565,843.181975,607.70205,680.232575,723.431425
,732.657775,843.21075,607.733475,680.34535,723.5644
,732.7428,843.2999,607.736275,680.4325,724.228525
,732.84635,843.385075,607.8199,680.47035,724.670275
,732.9499,843.426025,607.882975,680.5923,724.6863
,732.9602,843.471625,607.900575,680.632425,724.8493
,733.08735,843.588025,607.947725,680.77935,724.948775
,733.191725,843.68635,607.970425,680.819275,725.265425
,733.19715,843.698425,608.06555,680.8903,725.456975
,733.24785,843.7705,608.102825,680.9447,725.69655
,733.3721,843.8089,608.137825,681.1026,725.979525
,733.48075,843.871325,608.1618,681.138,725.999475
,733.5608,843.9004,608.2104,681.1702,726.03315
,733.673875,843.938975,608.2977,681.229475,726.20445
,733.77185,843.986125,608.4099,681.230575,726.2548
,733.815925,844.0965,608.426125,681.2694,726.6425
,733.923075,844.111025,608.472975,681.312,726.873775
,734.04475,844.154725,608.52475,681.43605,726.883075
,734.095275,844.195375,608.5791,681.532775,726.9611
,734.171525,844.2526,608.757425,681.687,726.967525
,734.2295,844.2951,608.857575,681.695975,727.0493
,734.327175,844.3248,608.878,681.797,727.34385
,734.36915,844.343825,609.09395,681.8321,727.73455
,734.4717,844.3585,609.16135,681.893925,727.905975
,734.5096,844.3883,609.191525,681.992625,728.061225
,734.564175,844.409675,609.20975,682.0206,728.165475
,734.599475,844.452825,609.253975,682.17305,728.43115
,734.641875,844.4874,609.290575,682.290325,728.476975
,734.700975,844.514525,609.368625,682.29925,728.5933
,734.733425,844.5466,609.422625,682.319225,728.6344
,734.7777,844.584925,609.445,682.383325,728.644
,734.886025,844.6398,609.486975,682.43915,728.663675
,734.977375,844.683325,609.5604,682.468275,728.6746
,735.079925,844.7254,609.604025,682.566475,728.759825
,735.146975,844.7691,609.72355,682.6152,728.977675
,735.216425,844.825725,609.81715,682.7545,729.148675
,735.3115,844.8748,609.86365,683.042225,729.6235
,735.379375,844.931,609.8767,683.1279,729.7516
,735.43185,844.944925,609.976375,683.219,729.950475
,735.471925,844.989675,610.020575,683.335875,729.9967
,735.597925,845.0176,610.08125,683.372875,730.149225
,735.691375,845.0713,610.181675,683.46865,730.2854
,735.75355,845.138425,610.236675,683.520375,730.4059
,735.886925,845.25435,610.249625,683.68415,730.583675
,735.9334,845.2696,610.294575,683.77895,730.617725
,735.980575,845.317525,610.296975,683.8297,730.75705
,736.142325,845.3476,610.36905,683.88395,731.0509
,736.144225,845.38735,610.4593,683.92915,731.22725
,736.26015,845.46395,610.478625,683.970675,731.352125
,736.31485,845.50945,610.4879,684.030925,731.563775
,736.330175,845.6374,610.5936,684.06775,731.58145
,736.4125,845.70145,610.66065,684.130575,731.696875
,736.43845,845.743575,610.79445,684.254475,731.72975
,736.481775,845.775275,610.8644,684.28345,731.85865
,736.569675,845.786225,610.902475,684.36675,731.874425
,736.646825,845.7903,610.98675,684.401675,731.969475
,736.78805,845.895925,611.08455,684.447375,732.263025
,736.861725,845.948625,611.09595,684.49055,732.774275
,736.945825,846.0209,611.1786,684.55885,732.8403
,737.01255,846.08625,611.185075,684.613425,732.8992
,737.051975,846.12295,611.2433,684.7573,732.960825
,737.125825,846.18335,611.295075,684.845825,733.091775
,737.224075,846.206825,611.3274,685.00715,733.200675
,737.31535,846.241,611.38525,685.03785,733.58425
,737.317875,846.276875,611.508425,685.053725,733.5875
,737.459225,846.310375,611.519875,685.293525,733.711525
,737.520825,846.3964,611.584275,685.332975,733.85205
,737.56595,846.430375,611.6374,685.372975,734.055225
,737.57275,846.500125,611.642475,685.486925,734.124175
,737.627625,846.54505,611.9386,685.525975,734.175425
,737.72765,846.59245,612.033625,685.600275,734.38635
,737.80415,846.62595,612.104825,685.722575,734.440625
,737.87215,846.699175,612.483175,685.7758,734.472525
,737.918025,846.771625,612.5126,685.823075,734.55
,737.987575,846.8363,612.5223,685.88365,734.589575
,738.127525,846.8989,612.5867,685.912275,734.700475
,738.19185,846.9065,612.594,686.109825,734.730075
,738.32895,846.9887,612.632925,686.180925,734.7367
,738.364725,847.018725,612.658725,686.22995,734.77115
,738.389775,847.0288,612.86105,686.3769,734.90625
,738.544175,847.210675,612.874825,686.4074,734.9313
,738.687475,847.26955,612.934125,686.4461,735.063
,738.716875,847.39305,612.984625,686.7373,735.06975
,738.8063,847.444875,612.990325,686.76665,735.101375
,738.888175,847.488225,613.00785,686.8456,735.16955
,738.94305,847.61975,613.090175,686.911925,735.2411
,738.996,847.668025,613.26995,686.943875,735.32015
,739.11425,847.703675,613.273675,687.198825,735.36055
,739.144125,847.770975,613.3885,687.245775,735.395475
,739.274925,847.807875,613.40275,687.29665,735.412825
,739.3325,847.8942,613.48205,687.3046,735.436975
,739.39425,847.930025,613.614725,687.3531,735.456425
,739.47845,847.958675,613.71545,687.484525,735.492375
,739.535425,847.993425,613.7468,687.5382,735.644275
,739.6658,848.050225,613.811025,687.65505,735.66585
,739.704025,848.129075,613.86835,687.76505,735.80075
,739.924525,848.184,613.9453,688.05435,735.850425
,739.9749,848.22825,614.104575,688.116625,735.91045
,739.99255,848.271625,614.15425,688.1468,735.9183
,740.04205,848.30455,614.16725,688.2304,735.946225
,740.136325,848.3735,614.1693,688.3216,735.976
,740.206675,848.39595,614.183,688.35105,735.978525
,740.208225,848.529825,614.1913,688.379975,735.9877
,740.270475,848.5858,614.214475,688.50725,736.24725
,740.28695,848.5942,614.254525,688.617975,736.295175
,740.33675,848.63745,614.285225,688.7371,736.391575
,740.373175,848.710525,614.409425,688.860425,736.413025
,740.42745,848.757275,614.461475,689.0525,736.4386
,740.6222,848.80705,614.506925,689.249475,736.515
,740.693575,848.821025,614.527125,689.258375,736.524325
,740.7627,848.851325,614.53045,689.351275,736.5962
,740.819575,848.87885,614.5703,689.40465,736.644925
,740.87495,848.913,614.610925,689.46445,736.7853
,740.94945,848.95985,614.74825,689.60165,736.9187
,740.98805,848.974625,614.8185,689.656975,737.069475
,741.0969,848.997025,614.868875,689.69675,737.082325
,741.13715,849.03115,614.961425,689.713625,737.11365
,741.213825,849.057075,614.963425,689.7487,737.1584
,741.261225,849.06065,614.985625,689.77785,737.27655
,741.392325,849.09435,615.030625,689.809425,737.32705
,741.407975,849.120175,615.085775,689.867525,737.46455
,741.442975,849.1311,615.1191,690.0396,737.482525
,741.540325,849.14635,615.1838,690.09025,737.5371
,741.6454,849.173225,615.2488,690.142775,737.58785
,741.7043,849.180925,615.2907,690.220125,737.7942
,741.84645,849.23825,615.31075,690.352825,737.847775
,741.88595,849.2709,615.327975,690.4104,738.005475
,741.980575,849.296925,615.362975,690.4548,738.1532
,742.048475,849.361025,615.410375,690.491125,738.304425
,742.052925,849.3847,615.41385,690.5551,738.337775
,742.089675,849.3963,615.48325,690.632675,738.35955
,742.0929,849.405175,615.524975,690.689025,738.44155
,742.1574,849.436225,615.556975,690.73595,738.4515
,742.1799,849.44615,615.5906,690.7887,738.5655
,742.361925,849.511925,615.6586,690.848,738.623375
,742.4506,849.58235,615.673,690.932125,738.653475
,742.5368,849.621725,615.744325,690.9608,738.677575
,742.5842,849.64295,615.77535,691.072775,738.80165
,742.6877,849.675425,615.80965,691.12005,738.8136
,742.79235,849.7849,615.8664,691.225,738.87005
,742.8446,849.809625,615.9227,691.429225,738.919475
,742.933725,849.82985,615.958625,691.462225,738.93025
,742.964075,849.879,615.979475,691.526025,738.969625
,743.001575,849.9113,616.0117,691.56305,739.0804
,743.01915,849.9462,616.03335,691.608825,739.10985
,743.05405,849.9795,616.13615,691.776325,739.34145
,743.08415,850.032975,616.161075,691.8853,739.441975
,743.1347,850.062275,616.195275,691.929425,739.45585
,743.20135,850.10325,616.26535,691.97825,739.474625
,743.295825,850.142975,616.304825,692.020475,739.514325
,743.416775,850.179375,616.345725,692.044425,739.546775
,743.4496,850.21315,616.3665,692.115725,739.63735
,743.505175,850.273925,616.40855,692.137475,739.734675
,743.7121,850.291075,616.5186,692.216275,739.751625
,743.777125,850.41365,616.52155,692.26865,739.804625
,743.8618,850.4784,616.65455,692.610025,739.8188
,743.9542,850.5156,616.729425,692.677425,739.839575
,744.028275,850.560025,616.8291,692.962575,739.903325
,744.02995,850.60105,616.838425,693.095625,739.9223
,744.1008,850.6571,616.8596,693.114175,739.933825
,744.193125,850.660575,616.9445,693.150675,739.98735
,744.223025,850.694125,616.960225,693.182425,740.15265
,744.2604,850.71245,616.99705,693.228125,740.189925
,744.314325,850.741925,617.040175,693.27795,740.276425
,744.355275,850.78395,617.1372,693.325425,740.3839
,744.4139,850.83875,617.25335,693.4205,740.434575
,744.488325,850.87425,617.5039,693.46905,740.4951
,744.551475,850.936625,617.57715,693.600825,740.547725
,744.559675,850.973675,617.61545,693.644875,740.5646
,744.6093,850.98525,617.6639,693.774425,740.592225
,744.68195,851.0089,617.728175,693.905675,740.611275
,744.727025,851.070925,617.789025,693.95965,740.910675
,744.828275,851.1245,617.80405,693.99715,740.962525
,744.889075,851.1813,617.8824,694.045275,741.1147
,744.909175,851.24855,617.9654,694.169425,741.1627
,745.00295,851.294825,618.0431,694.1993,741.202575
,745.127025,851.338575,618.118775,694.350925,741.335775
,745.1978,851.36545,618.121475,694.38205,741.3522
,745.29155,851.42115,618.19125,694.424725,741.43295
,745.368225,851.483975,618.2525,694.5269,741.482625
,745.426075,851.545225,618.312325,694.52975,741.596775
,745.464825,851.610675,618.461675,694.7357,741.66345
,745.484275,851.659975,618.484475,694.804525,741.673925
,745.549475,851.785075,618.516075,694.8671,741.700225
,745.6073,851.84655,618.6495,694.906925,741.7772
,745.656925,851.9243,618.78445,694.984875,741.84705
,745.71685,852.043625,618.96435,694.9969,742.049075
,745.765775,852.11005,619.17155,695.047925,742.16885
,745.826025,852.16915,619.3048,695.139,742.24865
,746.20735,852.258275,619.344375,695.202025,742.258175
,746.2712,852.355775,619.346775,695.310875,742.33615
,746.37695,852.4093,619.445775,695.386075,742.5309
,746.406475,852.45375,619.55635,695.44,742.777725
,746.49985,852.521725,619.616825,695.46485,742.8364
,746.546275,852.585025,619.7095,695.52445,742.845025
,746.6962,852.6236,619.72395,695.578175,743.12665
,746.72785,852.6545,619.7686,695.591975,743.1402
,746.77955,852.677675,619.90215,695.63375,743.2358
,746.82765,852.731525,619.9796,695.7475,743.2644
,746.92505,852.7599,620.0736,695.87825,743.3446
,746.96725,852.776975,620.103375,695.9137,743.37055
,746.9798,852.86975,620.17675,695.985675,743.52055
,747.045725,852.912775,620.236025,696.06395,743.5791
,747.068975,852.978075,620.33665,696.136125,743.62745
,747.19425,853.040575,620.378175,696.172825,743.6917
,747.373325,853.0821,620.4024,696.421425,743.82425
,747.41235,853.146625,620.50185,696.5468,744.00905
,747.582325,853.1854,620.502875,696.57205,744.0453
,747.63945,853.254325,620.562375,696.6225,744.1138
,747.7386,853.304425,620.60605,696.757925,744.145675
,747.806575,853.3365,620.642375,696.8088,744.236925
,747.94765,853.381475,620.76085,696.871,744.259875
,748.111825,853.429325,620.80755,696.965675,744.315025
,748.15095,853.473,620.847,697.00635,744.32625
,748.2063,853.541125,620.875225,697.079425,744.67105
,748.2936,853.571725,621.034775,697.139325,744.7114
,748.339725,853.62385,621.040725,697.184725,744.765475
,748.4166,853.717175,621.079125,697.422375,744.81095
,748.4988,853.807575,621.14245,697.607625,744.9276
,748.549225,853.844925,621.1656,697.619875,744.960825
,748.592525,853.89855,621.23735,697.675625,744.9959
,748.75715,853.914725,621.3997,697.836375,745.0476
,748.846175,853.938425,621.431775,697.8579,745.131825
,748.9201,853.9757,621.443825,697.9208,745.17305
,748.9528,853.993875,621.458875,697.965575,745.223925
,749.0422,854.084775,621.4994,698.259875,745.394875
,749.254825,854.137075,621.65325,698.316325,745.422425
,749.326,854.1395,621.68525,698.39285,745.517
,749.4287,854.190475,621.720325,698.51715,745.6689
,749.537675,854.22545,621.733025,698.56755,745.803225
,749.609275,854.2726,621.752975,698.70095,745.848275
,749.628475,854.29565,621.7797,698.753575,745.97895
,749.692275,854.32475,621.80135,698.890775,746.085025
,749.77865,854.372875,621.847525,698.935525,746.167425
,749.79795,854.448975,621.882,698.955825,746.382025
,749.869375,854.507625,621.943225,699.0439,746.40295
,749.9981,854.540375,621.9501,699.068375,746.515575
,750.1458,854.6436,622.02685,699.071125,746.54455
,750.194975,854.687325,622.041025,699.129275,746.578225
,750.26625,854.691875,622.0698,699.249,746.62435
,750.3153,854.72875,622.12055,699.2868,746.6405
,750.392125,854.78935,622.139625,699.3479,746.721725
,750.470875,854.79845,622.175275,699.377025,746.83715
,750.6698,854.8084,622.2496,699.44105,746.9965
,750.719225,854.851225,622.272125,699.462375,747.152225
,750.798925,854.859425,622.320075,699.47565,747.1744
,750.873375,854.89225,622.346025,699.655375,747.291125
,750.9261,854.91665,622.3797,699.71405,747.7305
,750.994375,854.928025,622.45795,699.771625,747.768975
,751.0816,855.009125,622.48025,699.846825,748.062975
,751.14565,855.01475,622.753975,699.9313,748.47175
,751.2234,855.057175,622.83585,699.9709,748.583375
,751.3605,855.085625,622.887725,700.099825,748.660075
,751.3786,855.091925,622.905175,700.181475,748.78955
,751.505875,855.112375,622.9869,700.227375,748.8277
,751.5565,855.189125,623.09575,700.3354,748.8588
,751.615175,855.2069,623.118,700.396725,749.35545
,751.6679,855.322725,623.143225,700.427825,749.4382
,751.71545,855.396125,623.151475,700.51735,749.6448
,751.7576,855.5026,623.226875,700.65605,749.79675
,751.812875,855.5498,623.27025,700.7518,749.80135
,751.865175,855.609375,623.3506,700.878375,749.848425
,751.92985,855.6863,623.431775,701.01465,749.93225
,751.984775,855.736275,623.49975,701.086775,750.001775
,752.051325,855.799575,623.57035,701.119825,750.3621
,752.11515,855.8751,623.674975,701.169075,750.444675
,752.232575,855.9595,623.712475,701.215125,750.479025
,752.36325,856.02465,623.747575,701.272725,750.499225
,752.434575,856.058,623.753525,701.3158,750.601125
,752.537225,856.126425,623.815825,701.358075,750.6141
,752.58895,856.1585,623.9228,701.47655,750.771325
,752.643475,856.18625,623.947325,701.5143,750.7921
,752.679375,856.224525,623.95055,701.604275,750.82035
,752.708725,856.23255,624.090925,701.637425,750.87815
,752.73925,856.274675,624.1149,701.665475,751.0402
,752.83895,856.3327,624.16075,701.707675,751.275575
,752.8833,856.34995,624.170275,701.836225,751.416825
,753.0294,856.380975,624.218525,701.910075,751.537
