SPK_SPKC09a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC12c,SPK_SPKC14a
231.834475,,143.7427,139.27625,190.6553
231.899425,,143.751275,139.317075,190.6782
232.174,,143.756725,139.3346,190.697375
232.187375,,143.78035,139.361625,190.750475
232.4858,,143.79505,139.387025,190.761
232.526625,,143.817275,139.4046,190.78275
232.6198,,143.8374,139.4208,190.8243
232.66585,,143.849575,139.42375,190.891325
232.701525,,143.868625,139.43685,190.96305
232.7865,,143.9276,139.440175,190.993675
232.9336,,143.93815,139.446125,191.00695
233.197225,,143.949,139.455475,191.02405
233.2784,,143.9716,139.48645,191.0309
233.617425,,143.98405,139.535675,191.0456
233.9397,,144.070575,139.557975,191.0559
234.332575,,144.0919,139.57785,191.0791
234.337975,,144.10735,139.65785,191.08755
234.56535,,144.15445,139.70215,191.1064
234.6698,,144.1732,139.722025,191.11855
234.70755,,144.179375,139.73425,191.138725
234.7189,,144.188775,139.7467,191.15245
234.79615,,144.210675,139.75875,191.209275
235.338175,,144.272925,139.78625,191.22255
235.522,,144.30335,139.7892,191.2376
236.200575,,144.333075,139.800925,191.244525
236.272775,,144.3753,139.80375,191.26795
236.4653,,144.427925,139.831675,191.348175
236.60595,,144.470875,139.86265,191.37235
236.68605,,144.491625,139.909425,191.392275
236.76575,,144.5216,139.930425,191.4383
237.0484,,144.527875,139.940575,191.45845
237.089475,,144.542675,139.953825,191.486075
237.095475,,144.5489,140.003625,191.504325
237.26665,,144.650125,140.0428,191.574525
237.452375,,144.675525,140.090625,191.611475
237.911975,,144.7243,140.15405,191.6248
238.17905,,144.73415,140.1759,191.67845
238.247575,,144.743325,140.20425,191.688425
238.28735,,144.77385,140.225375,191.696975
238.403025,,144.787675,140.2313,191.72055
238.783475,,144.81215,140.240275,191.7394
238.825725,,144.82465,140.267425,191.74635
238.835775,,144.885875,140.3347,191.7722
238.95295,,144.932975,140.35935,191.779575
239.011675,,144.94605,140.361925,191.794875
239.220325,,144.97285,140.419625,191.824825
239.50825,,144.98485,140.484375,191.8327
239.792775,,145.15025,140.5226,191.89265
239.82575,,145.1621,140.55,191.92225
239.949925,,145.17415,140.56505,191.93655
240.481775,,145.201575,140.60935,191.996025
241.30805,,145.213825,140.6289,192.031425
242.0538,,145.236,140.653825,192.0799
242.339275,,145.26105,140.6723,192.1099
242.850625,,145.2959,140.705325,192.126825
242.878925,,145.33745,140.727525,192.1441
242.9725,,145.3561,140.770875,192.197925
243.0545,,145.3988,140.7933,192.21895
243.626725,,145.42075,140.85035,192.2392
243.7864,,145.45575,140.88105,192.24665
243.801975,,145.479075,140.915625,192.264275
244.005225,,145.488375,140.9327,192.32325
244.232525,,145.541575,140.9416,192.350175
244.267825,,145.571775,140.986575,192.419275
244.41585,,145.69295,141.01275,192.435025
244.49415,,145.7302,141.034775,192.5025
244.538975,,145.75315,141.04915,192.53285
244.59765,,145.764925,141.069975,192.55535
244.629225,,145.785225,141.08755,192.58655
244.73255,,145.7937,141.1385,192.68715
244.940275,,145.854325,141.156325,192.718475
244.95295,,145.915325,141.216125,192.75005
245.037125,,145.9166,141.24,192.7706
245.23265,,145.9337,141.28705,192.7958
245.4397,,146.007675,141.318675,192.8126
245.7257,,146.0332,141.339925,192.826725
245.730225,,146.0425,141.34465,192.855225
246.19795,,146.0539,141.3663,192.875875
246.350225,,146.0909,141.384525,192.925125
246.5078,,146.103575,141.4323,192.951575
246.6786,,146.127925,141.483575,192.9836
247.01985,,146.139475,141.50965,193.004625
247.023,,146.15175,141.566625,193.0203
247.055525,,146.1835,141.5851,193.0443
247.309725,,146.19315,141.616875,193.0536
247.32235,,146.205575,141.64905,193.074975
247.34205,,146.213325,141.6703,193.10475
247.57295,,146.245775,141.69415,193.11455
247.579675,,146.26025,141.719525,193.14765
248.0282,,146.2712,141.76715,193.1667
248.15505,,146.3162,141.784425,193.174025
248.2129,,146.368125,141.7981,193.1962
248.5926,,146.3883,141.837575,193.20615
248.822175,,146.42105,141.858025,193.2274
248.954425,,146.460625,141.9,193.2456
249.092875,,146.4961,141.92285,193.2536
249.163125,,146.51515,141.9353,193.270025
249.667525,,146.538575,141.967725,193.2827
249.9172,,146.5737,141.98305,193.343025
250.20555,,146.583,142.063,193.36755
250.35475,,146.5989,142.06965,193.39235
250.5065,,146.604675,142.091425,193.40775
250.86545,,146.622575,142.11905,193.5173
251.09965,,146.632375,142.14105,193.5415
251.1675,,146.6473,142.157675,193.6163
251.3919,,146.711675,142.208725,193.62515
251.741775,,146.78665,142.24075,193.633575
252.274125,,146.804425,142.2678,193.643325
252.895075,,146.819875,142.325625,193.6586
253.974925,,146.8255,142.34935,193.67245
254.035075,,146.84905,142.366725,193.680225
254.260575,,146.852825,142.38815,193.68855
255.234875,,146.873875,142.41105,193.72915
255.404725,,146.8978,142.426225,193.78615
255.54235,,146.9423,142.44605,193.800475
255.886925,,146.95335,142.4712,193.888675
255.89705,,146.967825,142.48545,193.8974
256.00335,,147.022575,142.51155,193.90735
256.518725,,147.0513,142.52785,193.922075
256.55495,,147.0754,142.545275,193.94755
256.58955,,147.099275,142.5654,193.97955
257.030175,,147.111025,142.593625,193.9965
257.390725,,147.129575,142.6168,194.0228
257.606275,,147.138675,142.643175,194.032125
257.654225,,147.1785,142.6646,194.048925
257.697875,,147.18835,142.695825,194.073475
257.97585,,147.1977,142.7326,194.10235
258.1689,,147.20695,142.757425,194.1892
258.29185,,147.21615,142.789675,194.23575
258.686675,,147.245475,142.817775,194.2636
259.405725,,147.251375,142.83505,194.3268
259.585025,,147.293725,142.881325,194.33075
259.621575,,147.30235,142.926675,194.334625
259.796925,,147.32225,142.94905,194.341725
259.803425,,147.330225,142.970575,194.346925
259.912275,,147.338825,142.990025,194.3538
260.188525,,147.3555,143.032075,194.391825
260.525175,,147.36295,143.0548,194.415325
260.982975,,147.368775,143.0761,194.43875
261.2563,,147.39435,143.10075,194.44825
261.592425,,147.400725,143.1303,194.4656
261.653225,,147.4604,143.15385,194.499725
261.94135,,147.469825,143.180625,194.51065
262.066375,,147.4976,143.2282,194.5283
262.345275,,147.512975,143.241375,194.561275
262.531175,,147.527025,143.258325,194.5776
262.8435,,147.552275,143.275375,194.598625
263.3211,,147.58365,143.2884,194.6485
264.359025,,147.627025,143.30715,194.690675
264.365975,,147.6365,143.324425,194.70525
264.424975,,147.64695,143.3367,194.722575
264.674325,,147.67155,143.3539,194.734625
265.504025,,147.68835,143.37345,194.748275
265.562025,,147.7174,143.406525,194.828875
265.62635,,147.729625,143.43025,194.837625
265.656425,,147.750675,143.452725,194.87715
265.69025,,147.7666,143.487425,194.888775
266.42755,,147.804375,143.5094,194.92215
266.5156,,147.824175,143.536825,194.9269
266.946025,,147.8333,143.5583,194.93405
266.962875,,147.85655,143.58065,194.95715
267.901675,,147.869125,143.59475,194.9736
267.920875,,147.877175,143.6178,195.031475
268.468675,,147.890375,143.69715,195.05265
268.770575,,147.900375,143.72005,195.081525
269.1126,,147.929525,143.738925,195.093625
269.732475,,147.9378,143.791975,195.12865
270.01425,,147.94425,143.821775,195.1892
270.0178,,147.9636,143.8471,195.21035
270.136525,,147.9692,143.869725,195.226125
270.19335,,148.02695,143.8775,195.247475
270.892025,,148.038075,143.905325,195.27245
270.915475,,148.04885,143.91585,195.30355
271.468525,,148.0929,143.939925,195.3281
272.644475,,148.099475,143.969525,195.346125
272.8709,,148.150575,144.0017,195.371675
274.55765,,148.15595,144.03575,195.39265
275.0677,,148.166375,144.09545,195.4077
275.25435,,148.22575,144.12215,195.423025
275.4755,,148.234375,144.1297,195.432225
275.6094,,148.262625,144.1386,195.452225
276.024125,,148.283025,144.1509,195.506075
276.08395,,148.300775,144.198075,195.570775
276.771425,,148.308825,144.239175,195.6812
277.01815,,148.328275,144.252375,195.703825
277.842325,,148.346,144.275825,195.740375
278.30765,,148.37615,144.297175,195.7874
278.3938,,148.38895,144.31695,195.813575
278.43935,,148.39725,144.337825,195.8573
278.840475,,148.416775,144.36815,195.89135
278.8486,,148.43115,144.393175,195.90325
278.954625,,148.454525,144.4175,195.942475
279.4155,,148.4917,144.447325,195.956125
279.45865,,148.502125,144.479075,195.972925
279.551625,,148.5125,144.5024,195.980275
279.846125,,148.521825,144.514125,196.0166
279.8594,,148.5304,144.52905,196.081525
279.903675,,148.556575,144.540225,196.11525
280.436525,,148.5649,144.56335,196.151075
280.6604,,148.574,144.63605,196.177425
280.689325,,148.5821,144.6543,196.198375
281.2231,,148.59565,144.6896,196.240325
281.308725,,148.6168,144.70825,196.259525
281.55055,,148.6251,144.791475,196.291475
281.58135,,148.64745,144.8177,196.321525
281.7469,,148.658975,144.8453,196.3421
281.818025,,148.66885,144.86795,196.37655
281.88255,,148.678925,144.889325,196.395125
281.892875,,148.69245,144.9201,196.4144
281.9579,,148.734775,144.95055,196.441125
282.2776,,148.759525,144.986825,196.4607
283.01905,,148.76735,145.029925,196.492075
283.246875,,148.788575,145.077875,196.56685
283.353,,148.79815,145.112675,196.589075
284.0618,,148.807325,145.1309,196.6159
284.385775,,148.8385,145.142075,196.669175
284.41175,,148.847075,145.14925,196.70295
284.49915,,148.857525,145.16835,196.78995
284.521925,,148.868125,145.1887,196.814225
284.58985,,148.87715,145.221,196.835825
285.1073,,148.903525,145.2537,196.846825
285.42355,,148.9209,145.28075,196.870975
285.5974,,148.93165,145.30955,196.91415
286.4332,,148.976925,145.331975,196.933775
286.4718,,148.985275,145.346325,196.98795
286.478225,,148.9956,145.3512,196.99985
286.485725,,149.0039,145.369125,197.02165
286.55975,,149.020925,145.3824,197.048425
286.579875,,149.03645,145.3931,197.091125
286.684625,,149.0481,145.4052,197.12845
286.977125,,149.0766,145.41905,197.14305
287.04765,,149.09235,145.423125,197.150225
287.264425,,149.0978,145.42635,197.19025
287.72755,,149.11815,145.446125,197.20035
287.93495,,149.1259,145.463125,197.2151
288.062925,,149.128525,145.48385,197.290475
288.5444,,149.136575,145.51575,197.308975
288.58065,,149.1454,145.537125,197.32725
289.002975,,149.15555,145.55005,197.3405
289.11375,,149.18215,145.580475,197.369925
289.2537,,149.19425,145.60875,197.392325
289.506275,,149.2037,145.624325,197.402375
289.5464,,149.2113,145.641275,197.41745
289.92715,,149.222125,145.669725,197.4381
290.774175,,149.232875,145.688725,197.476925
291.18845,,149.242375,145.707375,197.6135
291.2769,,149.25505,145.726575,197.637825
291.904075,,149.268725,145.746175,197.70965
292.31845,,149.28135,145.763525,197.7459
292.33505,,149.289925,145.78135,197.78595
292.591575,,149.301425,145.80245,197.79795
292.6486,,149.331225,145.82385,197.810925
292.897,,149.354725,145.837425,197.84095
293.052575,,149.364725,145.85725,197.899125
293.063075,,149.3736,145.89915,197.91175
293.357675,,149.38335,145.93475,197.924225
293.414575,,149.4108,145.952,197.934775
293.526225,,149.43155,145.9565,197.945375
293.56305,,149.444675,145.97325,197.97195
294.42715,,149.4526,146.0205,197.98605
294.786525,,149.467875,146.045775,198.008
295.1206,,149.50405,146.074375,198.0325
295.191,,149.523275,146.112775,198.0573
296.070625,,149.558575,146.1486,198.075825
296.171575,,149.57655,146.1701,198.14255
296.522575,,149.616975,146.191975,198.175175
296.6257,,149.628475,146.226325,198.18245
297.1994,,149.639575,146.234875,198.19465
297.244575,,149.662525,146.24455,198.2313
297.56825,,149.67475,146.253325,198.260825
298.07475,,149.6838,146.2895,198.3281
298.272625,,149.697775,146.3106,198.353175
298.391975,,149.7123,146.3256,198.376375
298.428975,,149.738875,146.347025,198.391425
298.5408,,149.747925,146.372175,198.4191
298.60305,,149.756375,146.42245,198.4665
298.848275,,149.7655,146.433025,198.57275
299.13,,149.804425,146.449075,198.6358
299.358175,,149.824125,146.48065,198.648225
299.44715,,149.83345,146.503975,198.70535
299.901725,,149.884425,146.526425,198.712425
300.058,,149.909825,146.537375,198.73445
300.238775,,149.9679,146.56875,198.76355
,,149.98,146.6061,198.7699
,,150.002275,146.607825,198.791075
,,150.0259,146.667175,198.803575
,,150.034825,146.6903,198.814
,,150.0452,146.732875,198.83035
,,150.06765,146.766,198.8496
,,150.08745,146.779125,198.90555
,,150.110425,146.7898,198.920125
,,150.14885,146.81135,198.931575
,,150.1851,146.876525,198.970925
,,150.192775,146.8889,198.997775
,,150.242275,146.900275,199.043175
,,150.2516,146.926375,199.057125
,,150.26145,146.958025,199.075575
,,150.273075,146.97845,199.1017
,,150.296425,146.98795,199.1088
,,150.311425,147.004775,199.114375
,,150.3207,147.03245,199.14445
,,150.337925,147.07715,199.150375
,,150.34885,147.0927,199.1635
,,150.436525,147.10785,199.1709
,,150.481475,147.1405,199.185225
,,150.504425,147.161825,199.192025
,,150.53455,147.1811,199.2053
,,150.543425,147.220925,199.249925
,,150.553525,147.282925,199.264625
,,150.5799,147.308275,199.39265
,,150.58925,147.32045,199.421625
,,150.610275,147.334,199.440975
,,150.620375,147.345475,199.46625
,,150.63795,147.3592,199.4812
,,150.65,147.3822,199.4954
,,150.6717,147.38895,199.507575
,,150.71015,147.40715,199.5121
,,150.73325,147.4205,199.571475
,,150.7601,147.42875,199.57905
,,150.770675,147.436775,199.5871
,,150.7857,147.449625,199.5934
,,150.79545,147.467925,199.600625
,,150.8289,147.49365,199.630975
,,150.84165,147.505125,199.6702
,,150.8553,147.5189,199.6864
,,150.86905,147.52885,199.695675
,,150.8812,147.54715,199.71925
,,150.8929,147.574875,199.75485
,,150.9152,147.605575,199.78445
,,150.931975,147.62015,199.82575
,,150.94405,147.6238,199.872025
,,150.9638,147.633325,199.8981
,,150.97775,147.658225,199.9508
,,150.992775,147.67785,199.975025
,,151.0318,147.737275,200.044875
,,151.0413,147.794625,200.076425
,,151.06435,147.820625,200.108125
,,151.080325,147.840625,200.156675
,,151.110925,147.86045,200.1677
,,151.167725,147.88425,200.1716
,,151.180075,147.904725,200.184575
,,151.2001,147.9234,200.191475
,,151.211775,147.95025,200.2053
,,151.2389,147.976125,200.2422
,,151.266375,148.008175,200.246825
,,151.27555,148.055175,200.2713
,,151.28955,148.086975,200.285575
,,151.30355,148.10815,200.3046
,,151.313975,148.154375,200.38995
,,151.3487,148.181475,200.39935
,,151.36475,148.18795,200.41415
,,151.390125,148.20195,200.449125
,,151.4029,148.25795,200.485275
,,151.429775,148.279375,200.60745
,,151.45635,148.302125,200.6334
,,151.4662,148.30375,200.658525
,,151.478425,148.32455,200.719475
,,151.487825,148.347575,200.756175
,,151.509175,148.3986,200.762825
,,151.53315,148.418325,200.79615
,,151.5759,148.447775,200.80235
,,151.58635,148.46815,200.81565
,,151.594575,148.47245,200.85205
,,151.61755,148.49735,200.85925
,,151.630225,148.517175,200.869075
,,151.6417,148.5418,200.9368
,,151.698075,148.57855,200.951925
,,151.707425,148.623825,200.96765
,,151.71895,148.64595,201.113475
,,151.733575,148.710125,201.13525
,,151.745375,148.725475,201.17725
,,151.76555,148.73635,201.185475
,,151.795225,148.766,201.205075
,,151.809975,148.821825,201.21465
,,151.8234,148.839775,201.2368
,,151.83535,148.883525,201.247575
,,151.86335,148.9133,201.283325
,,151.88365,148.933125,201.3568
,,151.897075,148.955975,201.406575
,,151.9066,148.9755,201.41515
,,151.92755,148.98185,201.440925
,,151.946075,148.986575,201.4562
,,151.955225,149.000775,201.49295
,,151.963575,149.007025,201.502625
,,151.9985,149.017175,201.53295
,,152.0146,149.0383,201.559775
,,152.043175,149.1003,201.573675
,,152.055,149.13905,201.5937
,,152.067175,149.15275,201.610375
,,152.08705,149.18425,201.626375
,,152.10455,149.198975,201.651675
,,152.115825,149.2158,201.6748
,,152.152175,149.2291,201.718875
,,152.16195,149.247075,201.7409
,,152.1728,149.270275,201.788025
,,152.183475,149.28505,201.8493
,,152.218725,149.30565,201.865825
,,152.23075,149.31385,201.891475
,,152.23985,149.328775,201.917275
,,152.3178,149.34955,201.995925
,,152.35255,149.36145,202.0328
,,152.383075,149.36585,202.041175
,,152.39265,149.37875,202.086475
,,152.403025,149.40015,202.112625
,,152.413575,149.413775,202.126525
,,152.478125,149.427325,202.13755
,,152.497175,149.4379,202.16135
,,152.516675,149.448375,202.241925
,,152.524025,149.492,202.34345
,,152.536075,149.5088,202.374925
,,152.54505,149.535575,202.39145
,,152.5543,149.555875,202.45865
