SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07c,SPK_SPKC07d,SPK_SPKC08a,SPK_SPKC11a,SPK_SPKC14a
127.714925,135.563875,,237.712225,,,187.3122,
127.73165,135.5815,,237.73935,,,187.47535,
127.7426,135.601025,,237.76485,,,187.5119,
127.7659,135.610625,,237.77715,,,187.51855,
127.779375,135.628575,,237.8095,,,187.53645,
127.784275,135.64915,,237.852325,,,187.56635,
127.803875,135.68335,,237.9159,,,187.5953,
127.82045,135.711075,,237.939775,,,187.610225,
127.828725,135.75585,,238.0575,,,187.668975,
127.858325,135.7572,,238.104775,,,187.699025,
127.86935,135.78865,,238.12565,,,187.8043,
127.883125,135.811975,,238.1508,,,187.840425,
127.9001,135.847575,,238.197625,,,187.8853,
127.914575,135.87005,,238.29115,,,187.911025,
127.927525,135.8824,,238.394325,,,187.923025,
127.939875,135.906325,,238.4012,,,187.9339,
127.950825,135.950375,,238.43015,,,187.95665,
127.96715,135.973075,,238.46185,,,188.046475,
127.986175,135.987675,,238.48075,,,188.091,
128.00335,136.003775,,238.5145,,,188.12345,
128.0178,136.026575,,238.53045,,,188.147025,
128.037425,136.0395,,238.570575,,,188.157775,
128.052275,136.050925,,238.588725,,,188.200975,
128.0647,136.06685,,238.655225,,,188.2107,
128.085,136.09175,,238.676275,,,188.21985,
128.1086,136.09515,,238.75725,,,188.27575,
128.1451,136.15275,,238.78425,,,188.322375,
128.1627,136.1786,,238.8078,,,188.33555,
128.182525,136.205,,238.846875,,,188.3597,
128.20085,136.21665,,238.9814,,,188.42015,
128.206,136.23035,,238.99865,,,188.44275,
128.21525,136.243125,,239.023325,,,188.492525,
128.2195,136.26735,,239.06525,,,188.51535,
128.224325,136.291725,,239.1156,,,188.5611,
128.22615,136.3095,,239.14845,,,188.646525,
128.235925,136.325975,,239.1727,,,188.658375,
128.245225,136.3405,,239.213025,,,188.7008,
128.25495,136.36605,,239.24,,,188.709275,
128.26475,136.375,,239.260175,,,188.748475,
128.271925,136.40845,,239.288025,,,188.75795,
128.2778,136.438375,,239.339575,,,188.78385,
128.281725,136.482125,,239.378175,,,188.8307,
128.28885,136.5209,,239.471275,,,188.9556,
128.307175,136.5389,,239.500925,,,188.96575,
128.318275,136.5572,,239.555375,,,188.971175,
128.328625,136.581025,,239.595025,,,188.99845,
128.33545,136.601675,,239.631375,,,189.059375,
128.346325,136.61445,,239.659275,,,189.068225,
128.477675,136.66215,,239.702275,,,189.111425,
128.49355,136.680925,,239.731025,,,189.11985,
128.506775,136.687825,,239.746775,,,189.170225,
128.516,136.70445,,239.767475,,,189.18945,
128.52435,136.737925,,239.795,,,189.2034,
128.529125,136.776425,,239.83685,,,189.219325,
128.535725,136.87005,,239.88675,,,189.238125,
128.541025,136.917375,,239.9057,,,189.258925,
128.549275,136.993675,,239.9342,,,189.2794,
128.555375,137.041875,,239.9583,,,189.290625,
128.56345,137.095975,,239.986425,,,189.349875,
128.569825,137.171325,,240.02695,,,189.377625,
128.603825,137.19,,240.04795,,,189.42755,
128.648125,137.206025,,240.0687,,,189.452525,
128.66275,137.250325,,240.141575,,,189.51325,
128.701725,137.268575,,240.1539,,,189.64535,
128.7131,137.28185,,240.236475,,,189.676,
128.72615,137.30225,,240.26175,,,189.696675,
128.7641,137.3205,,240.305025,,,189.710225,
128.790075,137.342425,,240.348725,,,189.721125,
128.807575,137.4017,,240.36515,,,189.856325,
128.835525,137.416475,,240.413725,,,189.88095,
128.849125,137.436,,240.431275,,,189.890275,
128.866125,137.4578,,240.4503,,,189.91045,
128.8952,137.48335,,240.482325,,,189.92325,
128.91345,137.49895,,240.496475,,,189.9277,
128.91905,137.5621,,240.52,,,189.962875,
128.9217,137.577575,,240.544925,,,190.016225,
128.9344,137.8795,,240.5628,,,190.052375,
128.943575,137.954275,,240.581925,,,190.0934,
128.952075,138.01715,,240.60095,,,190.156575,
128.96195,138.03945,,240.702,,,190.18135,
128.96975,138.052875,,240.830225,,,190.192575,
128.98,138.087225,,240.848225,,,190.273525,
128.9869,138.124325,,240.87695,,,190.37765,
128.996925,138.24705,,240.92945,,,190.389625,
129.00555,138.27095,,241.070425,,,190.416775,
129.01595,138.291725,,241.092975,,,190.50325,
129.022825,138.32925,,241.113925,,,190.62195,
129.03055,138.362975,,241.1314,,,190.646825,
129.076025,138.40985,,241.1518,,,190.665225,
129.09145,138.41985,,241.25185,,,190.782825,
129.101175,138.47085,,241.28715,,,190.8001,
129.127125,138.5054,,241.3262,,,190.85735,
129.1385,138.529975,,241.386725,,,190.916275,
129.16405,138.5548,,241.405625,,,191.002275,
129.174725,138.6109,,241.445675,,,191.073275,
129.1836,138.628225,,241.46725,,,191.1085,
129.193125,138.65765,,241.48775,,,191.241725,
129.203425,138.671675,,241.504475,,,191.27065,
129.216775,138.6931,,241.530925,,,191.28015,
129.222575,138.7146,,241.547625,,,191.50875,
129.2289,138.73295,,241.5845,,,191.557425,
129.242175,138.76995,,241.59875,,,191.6568,
129.254575,138.7771,,241.6446,,,191.66625,
129.271825,138.80675,,241.677675,,,191.693875,
129.29535,138.818325,,241.75875,,,191.786875,
129.33155,138.8309,,241.775425,,,191.80745,
129.360475,138.89855,,241.802775,,,191.9071,
129.392025,138.9212,,241.85605,,,192.00495,
129.4148,138.930125,,241.90425,,,192.03035,
129.428925,138.95525,,241.923075,,,192.047825,
129.4352,138.976,,241.971675,,,192.196325,
129.438975,138.98415,,242.019375,,,192.206325,
129.445575,139.003175,,242.03795,,,192.21555,
129.456725,139.01885,,242.077325,,,192.24045,
129.468275,139.033025,,242.106575,,,192.290175,
129.4821,139.0423,,242.118925,,,192.40245,
129.502325,139.06705,,242.137725,,,192.420125,
129.516875,139.134,,242.147125,,,192.457275,
129.53765,139.16405,,242.1617,,,192.5466,
129.55105,139.188125,,242.1789,,,192.5905,
129.55755,139.223275,,242.20105,,,192.63705,
129.573925,139.243025,,242.383975,,,192.692725,
129.5848,139.2873,,242.4073,,,192.73675,
129.599275,139.308375,,242.434025,,,192.759775,
129.605875,139.3308,,242.466325,,,192.77485,
129.612075,139.376075,,242.5003,,,192.8662,
129.6216,139.467425,,242.5291,,,192.91485,
129.631175,139.524575,,242.59685,,,193.009525,
129.636525,139.555775,,242.60955,,,193.018275,
129.660625,139.58765,,242.637525,,,193.035525,
129.67245,139.6129,,242.724825,,,193.03865,
129.682825,139.63775,,242.809475,,,193.04435,
129.697325,139.66255,,242.829825,,,193.057575,
129.709525,139.6809,,242.885825,,,193.059875,
129.721925,139.706225,,242.94345,,,193.072125,
129.723475,139.734075,,243.0692,,,193.09315,
129.72935,139.7602,,243.105525,,,193.114575,
129.73985,139.783675,,243.16155,,,193.130125,
129.747625,139.8074,,243.2254,,,193.159425,
129.82195,139.8193,,243.264225,,,193.177925,
129.826075,139.8356,,243.277225,,,193.189275,
129.851575,139.84745,,243.429425,,,193.215325,
129.858225,139.8713,,243.45565,,,193.23585,
129.875025,139.8968,,243.5513,,,193.244875,
129.8904,139.916525,,243.58115,,,193.259425,
129.90645,139.94105,,243.60765,,,193.2607,
129.912025,139.9559,,243.627875,,,193.3172,
129.91965,139.968625,,243.678975,,,193.35845,
129.937775,139.981325,,243.6974,,,193.37835,
129.97905,139.9974,,243.7143,,,193.3913,
129.981425,140.013125,,243.747,,,193.436175,
129.99555,140.026375,,243.77345,,,193.468275,
130.010075,140.04215,,243.792375,,,193.50625,
130.030825,140.074125,,243.818275,,,193.53765,
130.057,140.11025,,243.839875,,,193.5469,
130.083125,140.137875,,243.8656,,,193.59925,
130.104175,140.15535,,243.9149,,,193.70395,
130.11955,140.16515,,243.933375,,,193.71645,
130.13945,140.193925,,244.0034,,,193.772625,
130.156825,140.22825,,244.033225,,,193.785025,
130.187,140.243075,,244.069575,,,193.869325,
130.203875,140.265875,,244.12065,,,193.884975,
130.215325,140.2808,,244.236275,,,193.923975,
130.223175,140.296675,,244.314175,,,194.045075,
130.247825,140.305025,,244.35625,,,194.0645,
130.258625,140.340275,,244.384025,,,194.083425,
130.276775,140.3814,,244.416425,,,194.129975,
130.293275,140.46775,,244.43815,,,194.14485,
130.31195,140.479875,,244.461825,,,194.2127,
130.327075,140.4922,,244.49185,,,194.274675,
130.345125,140.510725,,244.6408,,,194.2981,
130.351375,140.54115,,244.72695,,,194.312875,
130.362025,140.565375,,244.753275,,,194.372125,
130.38295,140.57785,,244.797025,,,194.4038,
130.400875,140.58885,,244.886725,,,194.494425,
130.41315,140.59645,,244.90025,,,194.510025,
130.43325,140.606825,,244.928625,,,194.550525,
130.4516,140.613125,,244.973925,,,194.561175,
130.472675,140.629525,,244.991225,,,194.6516,
130.489825,140.6507,,245.06,,,194.79965,
130.50315,140.67415,,245.120325,,,194.861575,
130.5283,140.717225,,245.157275,,,194.930625,
130.541675,140.767275,,245.184375,,,194.986375,
130.557375,140.95715,,245.213,,,195.00965,
130.568,141.0643,,245.297525,,,195.07405,
130.58,141.0719,,245.40205,,,195.0995,
130.596825,141.171125,,245.44075,,,195.1255,
130.6108,141.207275,,245.47505,,,195.176625,
130.6215,141.245325,,245.492125,,,195.2525,
130.633225,141.28415,,245.531325,,,195.289375,
130.646025,141.298975,,245.57325,,,195.44145,
130.653175,141.3314,,245.594425,,,195.47775,
130.668525,141.381275,,245.608975,,,195.489675,
130.67875,141.403275,,245.7364,,,195.563525,
130.692025,141.435275,,245.748625,,,195.67035,
130.7051,141.468825,,245.929725,,,195.696225,
130.7143,141.5323,,245.960675,,,195.7397,
130.742275,141.6243,,246.025925,,,195.75135,
130.771825,141.650825,,246.15825,,,195.8405,
130.799275,141.714425,,246.261,,,195.854175,
130.8117,141.72775,,246.302575,,,195.929575,
130.82355,141.740225,,246.40795,,,196.087875,
130.830525,141.753125,,246.7468,,,196.145725,
130.8365,141.77,,246.7772,,,196.15335,
130.847475,141.78375,,246.901475,,,196.2679,
130.85465,141.8006,,246.9395,,,196.275025,
130.8641,141.8231,,246.961225,,,196.310575,
130.870375,141.838,,247.032425,,,196.371675,
130.881,141.869625,,247.066725,,,196.4073,
130.8874,141.881025,,247.0915,,,196.43425,
130.8931,141.92125,,247.11675,,,196.4483,
130.90065,141.95455,,247.13315,,,196.476275,
130.91195,141.99705,,247.1758,,,196.508475,
130.925025,142.0457,,247.21545,,,196.692475,
130.92625,142.060675,,247.26305,,,196.703375,
130.938675,142.0706,,247.2824,,,196.761475,
130.971425,142.07555,,247.309425,,,196.768675,
131.000425,142.08415,,247.335475,,,196.78875,
131.02595,142.09745,,247.402,,,196.807625,
131.031575,142.12315,,247.430225,,,196.8325,
131.05135,142.153725,,247.491875,,,196.91475,
131.082375,142.182325,,247.55815,,,196.996275,
131.093925,142.246225,,247.6438,,,197.015925,
131.10795,142.266625,,247.667825,,,197.036675,
131.135375,142.277975,,247.705075,,,197.069375,
131.145475,142.290675,,247.73595,,,197.10645,
131.148975,142.304025,,247.7547,,,197.1329,
131.162825,142.322625,,247.786225,,,197.1744,
131.17105,142.342475,,247.866675,,,197.2098,
131.184175,142.3563,,247.9062,,,197.278325,
131.1955,142.36775,,247.919725,,,197.32855,
131.20655,142.372775,,247.948225,,,197.376525,
131.2259,142.385725,,247.96485,,,197.4096,
131.238875,142.402875,,248.001675,,,197.4374,
131.247625,142.4113,,248.021825,,,197.616825,
131.25665,142.4286,,248.102075,,,197.6313,
131.285325,142.44355,,248.21275,,,197.658025,
131.299175,142.46345,,248.249175,,,197.66995,
131.311375,142.49495,,248.295775,,,197.822,
131.3238,142.513875,,248.3959,,,197.8469,
131.339925,142.53775,,248.429,,,197.978575,
131.38305,142.58,,248.4553,,,197.987675,
131.403025,142.607975,,248.500875,,,198.111025,
131.41325,142.68575,,248.535475,,,198.176175,
131.470575,142.71725,,248.555825,,,198.1917,
131.5094,142.729025,,248.579825,,,198.197725,
131.51895,142.748475,,248.60675,,,198.22515,
131.533975,142.777225,,248.654025,,,198.24075,
131.542675,142.804075,,248.72355,,,198.25125,
131.578575,142.84025,,248.786525,,,198.36315,
131.602975,142.872425,,248.79775,,,198.5533,
131.615225,142.88525,,248.8377,,,198.61795,
131.646575,142.890725,,248.856,,,198.630925,
131.67055,142.896125,,248.88065,,,198.717175,
131.722375,142.90785,,248.96635,,,198.7351,
131.73355,142.91855,,249.034,,,198.74435,
131.751425,142.92665,,249.116475,,,198.7863,
131.76455,142.9348,,249.203475,,,198.852475,
131.799825,142.943875,,249.240725,,,198.9406,
131.817775,142.956475,,249.37625,,,199.0036,
131.8419,142.96325,,249.47,,,199.013425,
131.8509,142.9721,,249.4905,,,199.044875,
131.859225,142.98395,,249.5111,,,199.07155,
131.869825,142.98895,,249.5729,,,199.108125,
131.902475,142.994875,,249.589625,,,199.122175,
131.944675,142.999475,,249.6404,,,199.138925,
131.958875,143.011725,,249.7354,,,199.1489,
131.99575,143.0168,,249.7717,,,199.2149,
132.01465,143.0288,,249.822225,,,199.272275,
132.0327,143.035325,,249.883775,,,199.313025,
132.0406,143.05395,,249.955925,,,199.388225,
132.0592,143.097725,,250.048075,,,199.40125,
132.072475,143.119325,,250.072,,,199.433575,
132.099375,143.13555,,250.102475,,,199.4839,
132.1159,143.145,,250.141475,,,199.5215,
132.1513,143.1521,,250.1617,,,199.5643,
132.1689,143.172075,,250.206175,,,199.583675,
132.176775,143.2104,,250.2425,,,199.5932,
132.19605,143.2347,,250.273375,,,199.698025,
132.21945,143.244825,,250.332725,,,199.763325,
132.23695,143.2558,,250.3678,,,199.787025,
132.24835,143.2724,,250.38995,,,199.929775,
132.26005,143.280325,,250.3982,,,199.964525,
132.276825,143.289275,,250.416925,,,199.979775,
132.29135,143.29565,,250.4666,,,199.994275,
132.309,143.308875,,250.499425,,,200.039625,
132.345325,143.321375,,250.527125,,,200.1297,
132.360675,143.338525,,250.543,,,200.150225,
132.371975,143.3753,,250.639925,,,200.25615,
132.38155,143.395125,,250.64985,,,200.307425,
132.390525,143.415775,,250.678875,,,200.364825,
132.402,143.424275,,250.7039,,,200.4312,
132.406675,143.449975,,250.71805,,,200.5009,
132.42215,143.46725,,250.73075,,,200.5311,
132.43515,143.49245,,250.757275,,,200.658375,
132.446525,143.51645,,250.7881,,,200.710275,
132.457925,143.538875,,250.876625,,,200.73735,
132.4791,143.551925,,250.90375,,,200.799275,
132.48795,143.56785,,250.9423,,,200.818225,
132.499575,143.584225,,251.0053,,,200.914775,
132.50705,143.5965,,251.025575,,,200.94655,
132.5219,143.614675,,251.0732,,,200.960125,
132.5256,143.6421,,251.094575,,,200.982125,
132.53035,143.66005,,251.12215,,,201.0784,
132.5482,143.677125,,251.156775,,,201.09475,
132.585375,143.7172,,251.241075,,,201.194775,
132.607075,143.76195,,251.2639,,,201.225425,
132.63485,143.78915,,251.3498,,,201.333875,
132.642675,143.799175,,251.44685,,,201.45195,
132.66325,143.823725,,251.473925,,,201.4805,
132.673575,143.85415,,251.5785,,,201.48875,
132.68345,143.86675,,251.616125,,,201.511975,
132.693725,143.873825,,251.63915,,,201.71565,
132.726,143.88875,,251.671675,,,201.9248,
132.73425,143.902675,,251.697125,,,202.00525,
132.748625,143.910175,,251.786175,,,202.056925,
132.76465,143.918675,,251.804625,,,202.089775,
132.770975,143.934425,,251.83595,,,202.1352,
132.7914,143.950175,,251.868425,,,202.160375,
132.8088,143.961025,,251.995975,,,202.243075,
132.827975,143.991575,,252.0585,,,202.33955,
132.8654,144.02665,,252.09725,,,202.3579,
132.882675,144.043175,,252.127125,,,202.395975,
132.908275,144.0545,,252.153125,,,202.463175,
132.9204,144.067525,,252.168425,,,202.56015,
132.9312,144.080525,,252.218125,,,202.57455,
132.978175,144.094675,,252.2532,,,202.638525,
133.011175,144.1145,,252.33925,,,202.66105,
133.030125,144.125575,,252.35685,,,202.68795,
133.04755,144.135825,,252.374175,,,202.70325,
133.067125,144.1584,,252.40705,,,202.7396,
133.1071,144.172575,,252.4351,,,202.795775,
133.112025,144.1893,,252.4755,,,202.814625,
133.11805,144.22715,,252.507625,,,202.822175,
133.13075,144.2482,,252.54315,,,202.926875,
133.143625,144.269875,,252.582675,,,203.057275,
133.1559,144.297625,,252.6494,,,203.08915,
133.167975,144.3159,,252.685275,,,203.104875,
133.184775,144.330375,,252.729125,,,203.136075,
133.1945,144.339375,,252.773575,,,203.15915,
133.214425,144.354525,,252.7981,,,203.198175,
133.233525,144.365075,,252.836725,,,203.215825,
133.244075,144.381175,,252.919525,,,203.233575,
133.254575,144.401925,,252.974225,,,203.3142,
133.264675,144.423,,252.9932,,,203.326525,
133.277175,144.462575,,253.0511,,,203.382825,
133.293125,144.5414,,253.065325,,,203.388975,
133.31685,144.56535,,253.086825,,,203.4352,
133.3308,144.582325,,253.11165,,,203.480475,
133.35325,144.610325,,253.1249,,,203.589975,
133.367625,144.624675,,253.13655,,,203.712375,
133.388675,144.6477,,253.164925,,,203.7791,
133.409425,144.665925,,253.19715,,,204.08085,
133.42315,144.677175,,253.26155,,,204.0939,
133.43615,144.69465,,253.287625,,,204.151775,
133.453075,144.7177,,253.3015,,,204.250325,
133.4576,144.723925,,253.328325,,,204.41255,
133.4706,144.732825,,253.37345,,,204.5231,
133.4869,144.746775,,253.3946,,,204.5656,
133.49685,144.7515,,253.44265,,,204.6981,
133.49975,144.76295,,253.46395,,,204.711425,
133.5187,144.771675,,253.531825,,,204.823825,
133.527425,144.77695,,253.56385,,,204.85155,
133.5377,144.7837,,253.594325,,,204.92175,
133.5522,144.7892,,253.6212,,,204.986325,
133.560675,144.8003,,253.684525,,,204.99745,
133.57155,144.81055,,253.711475,,,205.1099,
133.5865,144.819,,253.7485,,,205.118575,
133.5987,144.828225,,253.7837,,,205.136025,
133.604425,144.84585,,253.8125,,,205.1747,
133.6111,144.85925,,253.8501,,,205.3094,
133.6213,144.8723,,253.9302,,,205.339425,
133.628075,144.879025,,254.0871,,,205.3945,
133.65025,144.891425,,254.101325,,,205.412,
133.670275,144.8997,,254.133675,,,205.525425,
133.678175,144.908525,,254.1543,,,205.631625,
