SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC09a,SPK_SPKC13a,SPK_SPKC15a
141.76545,119.442875,150.236525,126.786475,123.1581,244.430025,124.294475,135.183575
141.8081,119.450375,150.2824,126.841725,123.23535,245.0004,124.311375,135.2255
141.83035,119.458575,150.3544,126.85435,123.26165,245.049675,124.32335,135.270375
141.892025,119.46775,150.445925,126.9064,123.28215,245.09795,124.342125,135.383125
141.909275,119.499625,150.487225,126.949975,123.31855,245.223925,124.354725,135.4179
141.95645,119.533725,150.528075,126.96,123.333275,245.4328,124.3693,135.444075
141.965375,119.545,150.5602,126.9824,123.3693,246.0268,124.3802,135.4801
141.979675,119.562175,150.587725,126.996325,123.388825,246.120175,124.389475,135.513925
141.997325,119.58385,150.64145,127.027775,123.404825,246.1687,124.402025,135.5264
142.04935,119.5863,150.713075,127.061975,123.441975,246.322,124.404175,135.53655
142.204925,119.6049,150.777075,127.079675,123.483375,246.4774,124.422525,135.542275
142.227175,119.61575,150.817775,127.104875,123.506825,246.520225,124.43415,135.54995
142.247425,119.62805,150.8461,127.12335,123.527325,246.64485,124.45555,135.56785
142.4176,119.631975,150.881175,127.16045,123.542375,246.788225,124.47325,135.58225
142.4252,119.651775,150.92065,127.173,123.580475,246.966275,124.4988,135.6208
142.48635,119.6628,150.99965,127.2032,123.593675,247.139,124.51935,135.638
142.49345,119.679625,151.0978,127.2436,123.6115,247.324325,124.553825,135.6613
142.592075,119.6893,151.1403,127.279275,123.648,247.412075,124.567,135.74035
142.6982,119.70855,151.17305,127.295625,123.66865,247.439225,124.578,135.763175
142.71865,119.72065,151.20855,127.311075,123.68275,247.72985,124.5859,135.832125
142.78475,119.750325,151.237825,127.3213,123.694,248.022625,124.601525,135.87415
142.816025,119.802,151.3966,127.32525,123.710025,248.0752,124.614775,135.906325
142.83285,119.83025,151.439025,127.3382,123.72145,248.093225,124.62805,135.925825
142.8934,119.85335,151.6269,127.363875,123.752675,248.2455,124.641625,135.93685
142.914525,119.898,151.67915,127.373975,123.765225,248.275275,124.651625,135.95795
142.9712,119.90925,151.71225,127.3871,123.7867,248.288025,124.667475,135.989475
142.980225,119.933875,151.739425,127.40225,123.81295,248.57495,124.685525,136.00755
142.989025,119.967125,151.756575,127.432775,123.833475,248.66775,124.696825,136.0311
143.044275,119.977175,151.81445,127.463475,123.85175,248.809225,124.71155,136.06955
143.136025,119.994375,151.90685,127.477575,123.86545,249.119525,124.74955,136.10135
143.16905,120.013425,151.96695,127.5042,123.88065,249.4863,124.7612,136.14385
143.196575,120.022025,151.99915,127.5321,123.907225,249.5005,124.76795,136.192775
143.32075,120.06645,152.021225,127.5935,123.93065,249.50545,124.776225,136.205075
143.3412,120.0745,152.059525,127.6372,123.951575,250.217475,124.781275,136.2222
143.3754,120.0992,152.092225,127.660075,123.969575,250.323875,124.7867,136.254125
143.3944,120.11365,152.151175,127.672125,123.988025,250.3956,124.793675,136.294625
143.4351,120.1229,152.1965,127.69835,124.00655,250.4161,124.80665,136.3291
143.449125,120.136525,152.20675,127.74675,124.023825,250.560625,124.81275,136.3722
143.461425,120.1426,152.2643,127.79305,124.0467,250.70125,124.82315,136.453925
143.47505,120.156225,152.3189,127.830625,124.055975,250.818225,124.8436,136.48985
143.484975,120.163075,152.383725,127.8725,124.08105,250.91615,124.8619,136.532975
143.496875,120.172575,152.4094,127.8993,124.092925,251.26825,124.88445,136.549325
143.5176,120.196475,152.451375,127.960375,124.1048,251.57565,124.9142,136.58255
143.543425,120.2124,152.4854,128.0092,124.124875,251.7873,124.93355,136.6344
143.565725,120.2224,152.545925,128.0304,124.148575,251.888575,124.967825,136.705325
143.573875,120.232375,152.59845,128.0519,124.19205,251.9198,124.9836,136.73375
143.5838,120.254625,152.6357,128.09205,124.218825,252.1023,125.000525,136.767475
143.619475,120.2635,152.70145,128.1191,124.247825,252.2127,125.0445,136.789725
143.6429,120.27825,152.753875,128.14975,124.25925,252.391225,125.073975,136.814925
143.66275,120.291825,152.786425,128.196525,124.278125,252.44635,125.094125,136.82945
143.683325,120.309625,152.832275,128.222825,124.318575,252.541125,125.108625,136.855025
143.7583,120.3174,152.867175,128.272875,124.3414,252.5999,125.119325,136.880225
143.8835,120.325,152.9146,128.275775,124.365025,252.654925,125.15,136.91245
143.895625,120.33475,152.9607,128.309825,124.389125,252.688525,125.1671,136.945725
143.911275,120.342875,153.0029,128.32955,124.403825,252.771975,125.186,136.978575
143.926675,120.36015,153.033125,128.364225,124.423725,252.89395,125.19815,137.092725
143.94475,120.3672,153.0676,128.3759,124.467125,253.3731,125.209975,137.12415
143.96165,120.3766,153.10155,128.403275,124.4965,253.443975,125.22405,137.141325
144.033425,120.404675,153.141475,128.427025,124.52845,253.5129,125.243725,137.164
144.089925,120.45745,153.1741,128.43975,124.544225,253.65875,125.2549,137.17875
144.1056,120.463925,153.2194,128.447225,124.56775,253.901075,125.269675,137.196175
144.189725,120.47235,153.252875,128.48845,124.586125,253.94325,125.2848,137.215575
144.213125,120.4829,153.292075,128.517225,124.600425,254.12985,125.298925,137.2436
144.248725,120.488275,153.33445,128.5499,124.6194,254.6685,125.3141,137.29415
144.302425,120.495125,153.368775,128.5667,124.64195,254.89265,125.33275,137.32485
144.39305,120.503725,153.3914,128.5909,124.666925,255.16915,125.35105,137.381925
144.407775,120.5308,153.43745,128.61695,124.68235,255.372,125.3812,137.466675
144.4944,120.5776,153.460175,128.647975,124.72405,255.4814,125.40055,137.503325
144.50325,120.60935,153.48385,128.715525,124.7421,255.50555,125.41355,137.525525
144.577325,120.620575,153.57115,128.725325,124.75845,255.61745,125.43375,137.565775
144.5962,120.63665,153.612625,128.734375,124.775875,255.98235,125.44465,137.622275
144.602025,120.64355,153.707975,128.768325,124.788225,256.1887,125.4527,137.641
144.62655,120.6533,153.746225,128.821875,124.8068,256.386275,125.47545,137.656175
144.675525,120.66895,153.7958,128.8834,124.824275,256.438275,125.495025,137.68015
144.707625,120.683775,153.84565,128.8947,124.8442,256.5275,125.512075,137.702425
144.746475,120.690275,153.89665,128.9396,124.85985,256.71195,125.534925,137.73335
144.761575,120.705875,153.93725,128.963925,124.892025,256.766775,125.55885,137.7474
144.769975,120.73175,154.0251,128.9999,124.912625,256.897925,125.571225,137.76725
144.8039,120.73785,154.067125,129.032575,124.932425,256.970325,125.587975,137.77455
144.826075,120.78185,154.0952,129.0485,124.9471,256.98265,125.60185,137.79675
144.836875,120.79205,154.131375,129.06485,124.9676,257.00945,125.62295,137.81655
144.846225,120.79875,154.173175,129.073025,125.016125,257.263725,125.6768,137.834275
144.853425,120.835125,154.210925,129.13375,125.0387,257.2974,125.698975,137.854225
144.907375,120.85305,154.251825,129.17165,125.063975,257.77275,125.713225,137.882
144.9178,120.8554,154.3021,129.17945,125.08275,257.85335,125.735175,137.905875
145.023925,120.8604,154.3432,129.198625,125.1025,257.9302,125.74815,137.928525
145.04575,120.87325,154.365625,129.268075,125.118625,258.312125,125.749925,137.9363
145.210175,120.883725,154.40875,129.309175,125.1369,258.371525,125.7728,137.9488
145.219375,120.90275,154.446925,129.336925,125.165225,258.43265,125.8047,137.9768
145.25525,120.9111,154.4821,129.38035,125.194475,258.4993,125.8516,138.0051
145.2741,120.9253,154.53335,129.40115,125.2135,258.564425,125.870925,138.023325
145.36845,120.9312,154.567375,129.41125,125.235525,258.57935,125.889275,138.038525
145.4062,120.942,154.592325,129.428425,125.247675,258.5883,125.9079,138.06005
145.495075,120.96075,154.619,129.446775,125.265925,258.654025,125.960375,138.093425
145.540175,120.98435,154.65705,129.4709,125.311925,258.6594,125.974675,138.1367
145.5516,120.99355,154.710825,129.496,125.33415,258.829475,125.9881,138.155
145.621175,121.011875,154.827925,129.534625,125.356125,258.98815,126.00125,138.171725
145.804425,121.022075,154.86675,129.537675,125.38185,258.999425,126.013425,138.182375
145.852,121.03065,154.9011,129.561925,125.441625,259.079325,126.024375,138.2053
145.87505,121.042575,154.93585,129.58535,125.46225,259.249,126.035175,138.2458
145.9248,121.05635,154.9922,129.6052,125.48405,259.50635,126.049425,138.3005
145.97795,121.07175,155.110575,129.621475,125.497875,259.532725,126.06155,138.32485
145.98645,121.078625,155.1867,129.653725,125.512925,259.691275,126.11165,138.34295
146.0381,121.091075,155.2414,129.656175,125.537675,259.823325,126.1361,138.375475
146.08175,121.0998,155.256275,129.6721,125.556925,259.843325,126.1391,138.40875
146.140575,121.106075,155.282075,129.7247,125.57295,260.0855,126.1499,138.442575
146.1622,121.108725,155.3063,129.752825,125.60475,260.146925,126.151875,138.487025
146.23905,121.13065,155.3239,129.776275,125.616625,260.17755,126.165525,138.53055
146.291075,121.14865,155.34365,129.805825,125.64325,260.2657,126.181,138.556375
146.335575,121.15805,155.3624,129.830025,125.68635,260.3928,126.182925,138.585575
146.358275,121.1677,155.3846,129.851175,125.701975,260.5685,126.191375,138.60885
146.393425,121.17665,155.40765,129.889875,125.7243,260.602325,126.218,138.6128
146.4026,121.19635,155.43235,129.92755,125.733925,260.6159,126.229875,138.6362
146.413125,121.2191,155.456275,129.9439,125.750775,260.7804,126.2413,138.670725
146.434925,121.239225,155.46315,129.975125,125.768,260.884425,126.277725,138.7204
146.482275,121.248975,155.47325,129.990825,125.78835,261.052225,126.29675,138.74185
146.5013,121.261225,155.49555,130.005725,125.8054,261.31735,126.312575,138.77555
146.535275,121.27265,155.52365,130.022525,125.8219,261.574275,126.324675,138.810325
146.5908,121.300375,155.5555,130.046075,125.835575,261.631675,126.336475,138.835125
146.607475,121.3085,155.57865,130.07035,125.864175,262.26815,126.351575,138.857275
146.6432,121.317175,155.60065,130.098675,125.89345,262.287925,126.3622,138.8785
146.645925,121.32665,155.66135,130.10875,125.90965,262.9448,126.376125,138.935575
146.65735,121.3389,155.709175,130.13745,125.91625,263.38365,126.396375,138.9672
146.663525,121.3472,155.768875,130.1446,125.928275,263.452675,126.407275,139.029075
146.691175,121.358175,155.815025,130.16165,125.9361,263.54415,126.419825,139.056725
146.74385,121.370725,155.831675,130.19,125.944425,263.615375,126.433775,139.081225
146.75605,121.400575,155.858425,130.209625,125.955225,263.97535,126.4578,139.1302
146.774075,121.448275,155.888725,130.21985,125.9643,264.205075,126.473875,139.1628
146.781225,121.453275,155.91945,130.253,125.9869,264.489025,126.486525,139.203825
146.805575,121.469575,155.93535,130.2792,126.0024,264.731275,126.516475,139.233675
146.81925,121.499475,155.952275,130.289,126.01875,264.767025,126.533625,139.254425
146.888175,121.529625,155.99365,130.2964,126.02685,264.8374,126.542075,139.273925
146.907325,121.5521,156.142475,130.315775,126.042625,264.975975,126.552125,139.299025
146.92305,121.577525,156.17455,130.3337,126.055,265.143375,126.561975,139.327375
146.930525,121.585825,156.2059,130.3527,126.061,265.15925,126.572625,139.361275
147.1156,121.5977,156.254425,130.369525,126.073225,265.19135,126.581525,139.3957
147.1559,121.6217,156.30635,130.387825,126.09365,265.2558,126.593425,139.4225
147.168675,121.643975,156.339375,130.400425,126.106425,265.2939,126.609575,139.46805
147.189375,121.65345,156.372975,130.4196,126.1139,265.58075,126.614975,139.505825
147.243325,121.671275,156.412825,130.450625,126.120575,265.76805,126.658325,139.5346
147.281775,121.678125,156.437,130.481075,126.14215,265.877225,126.67235,139.57445
147.28505,121.70515,156.4739,130.485175,126.1492,265.983025,126.69145,139.610875
147.30185,121.715,156.510575,130.5008,126.1644,266.13845,126.703275,139.652275
147.385425,121.7349,156.5517,130.517175,126.182325,266.1897,126.71795,139.68665
147.4488,121.743125,156.584725,130.5504,126.188175,266.35995,126.736,139.7154
147.487725,121.7468,156.61485,130.609225,126.1937,266.38665,126.791675,139.74795
147.576875,121.7496,156.634375,130.621175,126.20715,266.718625,126.8046,139.771
147.626875,121.768125,156.664425,130.6353,126.226975,267.0702,126.810275,139.84295
147.6417,121.782975,156.7068,130.66045,126.242825,267.3733,126.8241,139.880025
147.670575,121.8141,156.735725,130.66635,126.26205,267.461125,126.843475,139.919975
147.687925,121.861125,156.7778,130.6894,126.29165,267.664625,126.86535,139.98045
147.7403,121.8696,156.822,130.71195,126.309625,267.81765,126.896275,140.014475
147.7524,121.87705,156.867775,130.73415,126.32315,267.85735,126.908775,140.0414
147.770175,121.897875,156.95185,130.7441,126.348175,268.01005,126.93055,140.123075
147.783525,121.905475,156.9895,130.750075,126.3686,268.1519,126.94595,140.133725
147.87685,121.915075,157.0365,130.765275,126.394625,268.209325,126.967175,140.1557
147.882375,121.920875,157.067175,130.800675,126.4163,268.37075,126.97785,140.217225
147.886875,121.923225,157.13385,130.8168,126.441425,268.464275,126.99325,140.242875
147.917425,121.9312,157.1785,130.83235,126.45725,268.53775,127.03485,140.2609
147.9889,121.936625,157.2501,130.859025,126.478025,268.5885,127.057925,140.300925
148.00725,121.94335,157.310625,130.878675,126.48645,269.012075,127.0789,140.344325
148.032825,121.981925,157.379925,130.889575,126.5045,269.330725,127.098325,140.38075
148.0644,122.004775,157.4103,130.942775,126.526025,269.367075,127.139725,140.402525
148.130225,122.0137,157.448075,130.958625,126.5378,269.839775,127.15945,140.433025
148.148775,122.02545,157.514625,130.9917,126.545525,269.84755,127.178875,140.542025
148.183925,122.059875,157.55625,131.045725,126.55855,269.908025,127.2061,140.598825
148.22475,122.089775,157.59965,131.05395,126.58445,270.02675,127.2247,140.639425
148.263175,122.10005,157.725425,131.06555,126.604125,270.473325,127.238025,140.6587
148.310275,122.10895,157.770725,131.108125,126.61225,270.782525,127.25265,140.730725
148.33665,122.1202,157.79015,131.12975,126.6312,270.86515,127.278675,140.781875
148.3481,122.129825,157.81665,131.164975,126.664475,270.990025,127.281925,140.821575
148.351225,122.140675,157.87265,131.233275,126.681275,271.05905,127.3059,140.87135
148.3605,122.1506,157.9178,131.2565,126.69095,271.0864,127.3291,140.969875
148.36405,122.169125,157.9619,131.30005,126.714475,271.19455,127.3416,140.992775
148.374125,122.179975,158.000425,131.336325,126.728725,271.243625,127.366275,141.022275
148.492825,122.1879,158.03255,131.3602,126.747775,271.8919,127.382775,141.08955
148.528125,122.199275,158.09655,131.3902,126.7585,271.91565,127.39325,141.146025
148.545075,122.223325,158.22135,131.402825,126.771675,272.00465,127.405375,141.1851
148.562325,122.25315,158.259775,131.42255,126.7828,272.0181,127.4303,141.2281
148.5748,122.2847,158.2945,131.42625,126.791975,272.173025,127.446125,141.26665
148.585225,122.292175,158.327925,131.466425,126.81065,272.277825,127.46235,141.328425
148.596125,122.2989,158.3943,131.494325,126.826275,272.759125,127.4826,141.370475
148.6062,122.30235,158.460875,131.533,126.879325,273.200975,127.493525,141.37155
148.67775,122.306875,158.5364,131.571825,126.895225,274.324675,127.5046,141.436025
148.689275,122.3324,158.570625,131.588375,126.916475,274.346175,127.521925,141.437925
148.772525,122.36075,158.613025,131.601525,126.9434,274.429075,127.534625,141.4911
148.79365,122.3692,158.7206,131.630975,126.96245,274.56045,127.549475,141.505425
148.81905,122.408525,158.76465,131.670275,126.9739,274.6855,127.5677,141.53735
148.8388,122.41575,158.78245,131.729625,126.98705,274.8586,127.569775,141.57775
148.847125,122.42445,158.806175,131.74835,127.0268,274.972075,127.584175,141.592475
148.929025,122.43155,158.84005,131.78095,127.03955,275.080275,127.608325,141.622325
148.9424,122.440825,158.91945,131.81875,127.053125,275.14545,127.6209,141.6595
148.9722,122.44935,158.954875,131.82145,127.0753,275.3853,127.635625,141.66775
149.02415,122.4644,158.997025,131.8421,127.089675,275.440975,127.653275,141.79335
149.048125,122.4729,159.042025,131.857,127.101775,275.457475,127.676425,141.8304
