SPK_SPKC02b,SPK_SPKC05a,SPK_SPKC07a,SPK_SPKC12a,SPK_SPKC13a
,,,3345.994775,
,,,3346.06775,
,,,3346.162,
,,,3346.1673,
,,,3346.1746,
,,,3346.264625,
,,,3346.29645,
,,,3346.42905,
,,,3346.45105,
,,,3346.5101,
,,,3346.53455,
,,,3346.60025,
,,,3346.606525,
,,,3346.619025,
,,,3346.629925,
,,,3346.653325,
,,,3346.6678,
,,,3346.69045,
,,,3346.69675,
,,,3346.709225,
,,,3346.76715,
,,,3346.78045,
,,,3346.8188,
,,,3346.86355,
,,,3346.891025,
,,,3346.9169,
,,,3346.91825,
,,,3346.970275,
,,,3347.0536,
,,,3347.07235,
,,,3347.114675,
,,,3347.159675,
,,,3347.171875,
,,,3347.17865,
,,,3347.18885,
,,,3347.242625,
,,,3347.248675,
,,,3347.257875,
,,,3347.266725,
,,,3347.273,
,,,3347.30095,
,,,3347.3233,
,,,3347.332325,
,,,3347.3957,
,,,3347.40355,
,,,3347.4392,
,,,3347.525725,
,,,3347.5519,
,,,3347.62975,
,,,3347.654775,
,,,3347.712475,
,,,3347.72875,
,,,3347.7604,
,,,3347.785475,
,,,3347.793175,
,,,3347.8069,
,,,3347.9108,
,,,3347.94255,
,,,3347.971125,
,,,3348.01415,
,,,3348.0433,
,,,3348.114425,
,,,3348.157325,
,,,3348.30465,
,,,3348.3084,
,,,3348.31075,
,,,3348.3301,
,,,3348.3374,
,,,3348.3518,
,,,3348.363,
,,,3348.3925,
,,,3348.4049,
,,,3348.417725,
,,,3348.430875,
,,,3348.440625,
,,,3348.476,
,,,3348.49295,
,,,3348.525175,
,,,3348.5649,
,,,3348.590425,
,,,3348.607125,
,,,3348.704125,
,,,3348.76425,
,,,3348.812975,
,,,3348.825475,
,,,3348.840775,
,,,3348.911025,
,,,3348.92985,
,,,3348.944125,
,,,3349.0243,
,,,3349.03845,
,,,3349.048025,
,,,3349.105,
,,,3349.11415,
,,,3349.132075,
,,,3349.138225,
,,,3349.198225,
,,,3349.2241,
,,,3349.24125,
,,,3349.246875,
,,,3349.28255,
,,,3349.28625,
,,,3349.314925,
,,,3349.33275,
,,,3349.4057,
,,,3349.43255,
,,,3349.459,
,,,3349.4984,
,,,3349.5117,
,,,3349.5349,
,,,3349.5674,
,,,3349.588675,
,,,3349.617325,
,,,3349.6261,
,,,3349.635,
,,,3349.648025,
,,,3349.68115,
,,,3349.752175,
,,,3349.75525,
,,,3349.8017,
,,,3349.814125,
,,,3349.873925,
,,,3349.91835,
,,,3350.0591,
,,,3350.06775,
,,,3350.072225,
,,,3350.15485,
,,,3350.296125,
,,,3350.3081,
,,,3350.33125,
,,,3350.379825,
,,,3350.4129,
,,,3350.433,
,,,3350.50175,
,,,3350.542925,
,,,3350.575075,
,,,3350.58155,
,,,3350.622475,
,,,3350.6542,
,,,3350.674975,
,,,3350.75575,
,,,3350.828375,
,,,3350.833475,
,,,3350.847825,
,,,3350.8715,
,,,3350.906075,
,,,3350.96375,
,,,3351.0227,
,,,3351.060825,
,,,3351.119275,
,,,3351.1876,
,,,3351.208025,
,,,3351.237225,
,,,3351.335675,
,,,3351.383925,
,,,3351.40155,
,,,3351.4781,
,,,3351.501175,
,,,3351.509875,
,,,3351.51875,
,,,3351.60445,
,,,3351.6242,
,,,3351.644625,
,,,3351.7011,
,,,3351.71925,
,,,3351.725225,
,,,3351.733725,
,,,3351.759225,
,,,3351.777925,
,,,3351.8176,
,,,3351.840475,
,,,3351.858675,
,,,3351.9352,
,,,3351.987325,
,,,3352.0261,
,,,3352.04525,
,,,3352.1098,
,,,3352.115425,
,,,3352.127425,
,,,3352.13215,
,,,3352.178225,
,,,3352.182975,
,,,3352.19285,
,,,3352.2579,
,,,3352.315225,
,,,3352.45505,
,,,3352.48885,
,,,3352.50785,
,,,3352.549875,
,,,3352.5624,
,,,3352.6023,
,,,3352.644,
,,,3352.668125,
,,,3352.708025,
,,,3352.711525,
,,,3352.74,
,,,3352.755975,
,,,3352.765825,
,,,3352.774325,
,,,3352.77865,
,,,3352.78965,
,,,3352.83805,
,,,3352.91595,
,,,3352.929375,
,,,3352.950675,
,,,3352.980525,
,,,3352.99955,
,,,3353.03415,
,,,3353.064225,
,,,3353.082,
,,,3353.1303,
,,,3353.205925,
,,,3353.221125,
,,,3353.252275,
,,,3353.2773,
,,,3353.2988,
,,,3353.3441,
,,,3353.349925,
,,,3353.36895,
,,,3353.374325,
,,,3353.400425,
,,,3353.4196,
,,,3353.4376,
,,,3353.469325,
,,,3353.496725,
,,,3353.505875,
,,,3353.51345,
,,,3353.5198,
,,,3353.53365,
,,,3353.548475,
,,,3353.576675,
,,,3353.5896,
,,,3353.60685,
,,,3353.621175,
,,,3353.6589,
,,,3353.66875,
,,,3353.69425,
,,,3353.727325,
,,,3353.774575,
,,,3353.819925,
,,,3353.843075,
,,,3353.851025,
,,,3353.8628,
,,,3353.875225,
,,,3353.91995,
,,,3353.9448,
,,,3353.96405,
,,,3354.025775,
,,,3354.0514,
,,,3354.0597,
,,,3354.06555,
,,,3354.169675,
,,,3354.188,
,,,3354.2118,
,,,3354.22585,
,,,3354.24225,
,,,3354.28685,
,,,3354.305325,
,,,3354.3503,
,,,3354.409875,
,,,3354.44315,
,,,3354.463225,
,,,3354.52315,
,,,3354.53505,
,,,3354.605825,
,,,3354.652875,
,,,3354.655175,
,,,3354.703275,
,,,3354.712875,
,,,3354.7249,
,,,3354.826075,
,,,3354.829525,
,,,3354.836275,
,,,3354.922175,
,,,3354.953225,
,,,3355.023,
,,,3355.030825,
,,,3355.0785,
,,,3355.13345,
,,,3355.2411,
,,,3355.252225,
,,,3355.308275,
,,,3355.372875,
,,,3355.3894,
,,,3355.40665,
,,,3355.4242,
,,,3355.43175,
,,,3355.446975,
,,,3355.540425,
,,,3355.590625,
,,,3355.595775,
,,,3355.599325,
,,,3355.6112,
,,,3355.64925,
,,,3355.6611,
,,,3355.67005,
,,,3355.70165,
,,,3355.716425,
,,,3355.730925,
,,,3355.74165,
,,,3355.761625,
,,,3355.822,
,,,3355.836075,
,,,3355.839,
,,,3355.872825,
,,,3355.88685,
,,,3355.9407,
,,,3355.99245,
,,,3356.06975,
,,,3356.117,
,,,3356.135575,
,,,3356.1558,
,,,3356.174775,
,,,3356.184975,
,,,3356.22485,
,,,3356.257875,
,,,3356.3144,
,,,3356.343875,
,,,3356.352875,
,,,3356.3661,
,,,3356.39255,
,,,3356.40265,
,,,3356.44025,
,,,3356.453475,
,,,3356.466175,
,,,3356.477075,
,,,3356.538525,
,,,3356.547225,
,,,3356.60575,
,,,3356.618375,
,,,3356.6697,
,,,3356.705375,
,,,3356.73445,
,,,3356.76085,
,,,3356.786075,
,,,3356.889925,
,,,3356.902825,
,,,3356.935325,
,,,3356.962425,
,,,3356.982925,
,,,3356.988325,
,,,3357.0157,
,,,3357.0339,
,,,3357.0402,
,,,3357.045675,
,,,3357.079175,
,,,3357.09725,
,,,3357.110175,
,,,3357.147875,
,,,3357.185625,
,,,3357.18855,
,,,3357.2003,
,,,3357.21855,
,,,3357.220375,
,,,3357.2593,
,,,3357.29795,
,,,3357.322625,
,,,3357.33505,
,,,3357.6389,
,,,3357.6953,
,,,3357.7152,
,,,3357.755625,
,,,3357.770225,
,,,3357.794725,
,,,3357.839325,
,,,3357.852575,
,,,3357.8668,
,,,3357.8826,
,,,3357.94975,
,,,3357.959275,
,,,3357.964675,
,,,3357.99415,
,,,3358.04955,
,,,3358.067775,
,,,3358.083125,
,,,3358.1172,
,,,3358.143425,
,,,3358.1479,
,,,3358.158375,
,,,3358.229975,
,,,3358.261725,
,,,3358.2847,
,,,3358.291425,
,,,3358.305625,
,,,3358.3452,
,,,3358.400325,
,,,3358.411525,
,,,3358.4821,
,,,3358.499525,
,,,3358.552825,
,,,3358.55425,
,,,3358.565475,
,,,3358.583925,
,,,3358.605875,
,,,3358.6298,
,,,3358.686975,
,,,3358.7108,
,,,3358.726025,
,,,3358.7707,
,,,3358.7963,
,,,3358.901625,
,,,3358.9187,
,,,3358.923275,
,,,3358.929525,
,,,3358.96475,
,,,3359.069425,
,,,3359.095025,
,,,3359.1818,
,,,3359.198925,
,,,3359.2069,
,,,3359.301775,
,,,3359.310675,
,,,3359.3568,
,,,3359.386,
,,,3359.402525,
,,,3359.423075,
,,,3359.4953,
,,,3359.556925,
,,,3359.569925,
,,,3359.595375,
,,,3359.612975,
,,,3359.6308,
,,,3359.660225,
,,,3359.668875,
,,,3359.693025,
,,,3359.708725,
,,,3359.745125,
,,,3359.772675,
,,,3359.8145,
,,,3359.82395,
,,,3359.83,
,,,3359.84155,
,,,3359.857025,
,,,3359.8633,
,,,3359.93315,
,,,3359.954425,
,,,3360.01125,
,,,3360.128375,
,,,3360.178325,
,,,3360.1832,
,,,3360.202,
,,,3360.263175,
,,,3360.329625,
,,,3360.385425,
,,,3360.401975,
,,,3360.411975,
,,,3360.460475,
,,,3360.467325,
,,,3360.476475,
,,,3360.483725,
,,,3360.491725,
,,,3360.49665,
,,,3360.522625,
,,,3360.551275,
,,,3360.5667,
,,,3360.57535,
,,,3360.593025,
,,,3360.601575,
,,,3360.6134,
,,,3360.660075,
,,,3360.7541,
,,,3360.760925,
,,,3360.839125,
,,,3360.875025,
,,,3360.91855,
,,,3360.93565,
,,,3360.9776,
,,,3361.022275,
,,,3361.0268,
,,,3361.0964,
,,,3361.113275,
,,,3361.124075,
,,,3361.146475,
,,,3361.1658,
,,,3361.1812,
,,,3361.2725,
,,,3361.296225,
,,,3361.327825,
,,,3361.435475,
,,,3361.488175,
,,,3361.567325,
,,,3361.62555,
,,,3361.683325,
,,,3361.81795,
,,,3361.876075,
,,,3361.90275,
,,,3361.949475,
,,,3361.958275,
,,,3361.9593,
,,,3361.967475,
,,,3361.994975,
,,,3362.01285,
,,,3362.049375,
,,,3362.085975,
,,,3362.217725,
,,,3362.266425,
,,,3362.3024,
,,,3362.336775,
,,,3362.404375,
,,,3362.41,
,,,3362.41715,
,,,3362.42355,
,,,3362.461675,
,,,3362.560525,
,,,3362.65505,
,,,3362.695825,
,,,3362.741825,
,,,3362.84345,
,,,3362.863525,
,,,3362.902025,
,,,3362.934925,
,,,3362.94325,
,,,3362.969825,
,,,3362.997125,
,,,3362.99985,
,,,3363.0168,
,,,3363.022475,
,,,3363.067275,
,,,3363.1299,
,,,3363.158075,
,,,3363.1692,
,,,3363.20035,
,,,3363.222925,
,,,3363.258425,
,,,3363.319575,
,,,3363.42105,
,,,3363.43465,
,,,3363.500525,
,,,3363.5352,
,,,3363.584,
,,,3363.59165,
,,,3363.67305,
,,,3363.763625,
,,,3363.77555,
,,,3363.84275,
,,,3363.875275,
,,,3363.931725,
,,,3363.957975,
,,,3363.96305,
,,,3363.96725,
,,,3363.9824,
,,,3363.9967,
,,,3364.00715,
,,,3364.039425,
,,,3364.1335,
,,,3364.2285,
,,,3364.294775,
,,,3364.325325,
,,,3364.33605,
,,,3364.3593,
,,,3364.3774,
,,,3364.4277,
,,,3364.435925,
,,,3364.474,
,,,3364.509225,
,,,3364.519925,
,,,3364.546275,
,,,3364.5762,
,,,3364.6721,
,,,3364.8501,
,,,3364.881925,
,,,3364.98435,
,,,3365.059525,
,,,3365.07805,
,,,3365.1061,
,,,3365.150425,
,,,3365.215125,
,,,3365.281225,
,,,3365.342875,
,,,3365.3513,
,,,3365.368575,
,,,3365.385975,
,,,3365.4968,
,,,3365.529525,
,,,3365.534675,
,,,3365.58275,
,,,3365.699025,
,,,3365.829775,
,,,3365.863225,
,,,3365.88405,
,,,3365.9059,
,,,3365.934525,
,,,3365.976625,
,,,3366.010125,
,,,3366.070975,
,,,3366.090775,
,,,3366.114925,
,,,3366.11675,
,,,3366.1237,
,,,3366.226625,
,,,3366.233475,
,,,3366.38265,
,,,3366.394125,
,,,3366.437825,
,,,3366.46325,
,,,3366.504,
,,,3366.55285,
,,,3366.579575,
,,,3366.615375,
,,,3366.645425,
,,,3366.74895,
,,,3366.783475,
,,,3366.931375,
,,,3366.94105,
,,,3366.9894,
,,,3367.08285,
,,,3367.095475,
,,,3367.102175,
,,,3367.112875,
,,,3367.1421,
,,,3367.21095,
,,,3367.22585,
,,,3367.273125,
,,,3367.2814,
,,,3367.35985,
,,,3367.385875,
,,,3367.4237,
,,,3367.527175,
,,,3367.567025,
,,,3367.617175,
,,,3367.62965,
,,,3367.637,
,,,3367.64395,
,,,3367.660575,
,,,3367.68005,
,,,3367.690075,
,,,3367.6985,
,,,3367.71235,
,,,3367.724925,
,,,3367.7501,
,,,3367.779075,
,,,3367.81175,
,,,3367.850675,
,,,3367.867775,
,,,3367.903,
,,,3367.918875,
,,,3367.9417,
,,,3367.96315,
,,,3367.976,
,,,3367.98735,
,,,3367.997175,
,,,3368.07295,
,,,3368.11065,
,,,3368.149925,
,,,3368.166375,
,,,3368.197375,
,,,3368.259675,
,,,3368.313375,
,,,3368.339375,
,,,3368.3734,
,,,3368.447875,
,,,3368.456225,
,,,3368.476425,
,,,3368.494075,
,,,3368.49865,
,,,3368.5037,
,,,3368.54015,
,,,3368.5926,
,,,3368.6227,
,,,3368.685075,
,,,3368.693125,
,,,3368.726475,
,,,3368.74065,
,,,3368.753125,
,,,3368.754425,
,,,3368.77055,
,,,3368.807725,
,,,3368.8207,
,,,3368.830225,
,,,3368.8379,
,,,3368.8482,
,,,3368.95205,
,,,3369.031475,
,,,3369.039075,
,,,3369.076875,
,,,3369.081675,
,,,3369.135675,
,,,3369.194725,
,,,3369.25675,
,,,3369.300175,
,,,3369.33935,
,,,3369.393525,
,,,3369.447175,
,,,3369.4649,
,,,3369.473025,
,,,3369.5096,
,,,3369.513925,
,,,3369.5796,
,,,3369.64315,
,,,3369.657875,
,,,3369.78145,
,,,3369.811375,
,,,3369.8413,
,,,3369.882175,
,,,3369.93715,
,,,3369.96635,
,,,3370.0462,
,,,3370.060225,
,,,3370.07465,
,,,3370.082975,
,,,3370.1029,
,,,3370.13295,
,,,3370.13945,
,,,3370.1745,
,,,3370.254225,
,,,3370.2797,
,,,3370.422025,
,,,3370.4376,
,,,3370.457475,
,,,3370.473075,
,,,3370.480075,
,,,3370.519625,
,,,3370.54,
,,,3370.56095,
,,,3370.579025,
,,,3370.593425,
,,,3370.610825,
,,,3370.693,
,,,3370.7115,
,,,3370.728975,
,,,3370.739075,
,,,3370.7506,
,,,3370.762325,
,,,3370.810075,
,,,3370.87095,
,,,3370.901825,
,,,3371.00565,
,,,3371.01465,
,,,3371.123725,
,,,3371.1476,
,,,3371.176375,
,,,3371.1799,
,,,3371.223075,
,,,3371.2343,
,,,3371.249275,
,,,3371.2633,
,,,3371.2873,
,,,3371.30005,
,,,3371.30985,
,,,3371.319325,
,,,3371.348525,
,,,3371.3826,
,,,3371.4208,
,,,3371.456925,
,,,3371.48925,
,,,3371.5051,
,,,3371.529325,
,,,3371.571125,
,,,3371.5997,
,,,3371.643125,
,,,3371.667025,
,,,3371.67095,
,,,3371.673075,
,,,3371.6878,
,,,3371.69,
,,,3371.705925,
,,,3371.814525,
,,,3371.839875,
,,,3371.8518,
,,,3371.916475,
,,,3371.978125,
,,,3372.053625,
,,,3372.1589,
,,,3372.199525,
,,,3372.2206,
,,,3372.236525,
,,,3372.267025,
,,,3372.319675,
,,,3372.33435,
,,,3372.34535,
,,,3372.374275,
,,,3372.408625,
,,,3372.44025,
,,,3372.4851,
,,,3372.500475,
,,,3372.589475,
,,,3372.612075,
,,,3372.62015,
,,,3372.629,
,,,3372.65385,
,,,3372.681625,
,,,3372.751925,
,,,3372.774675,
,,,3372.789525,
,,,3372.81465,
,,,3372.840375,
,,,3372.890425,
,,,3372.90195,
,,,3372.9215,
,,,3372.9373,
,,,3372.94825,
,,,3372.9714,
,,,3373.008575,
,,,3373.026225,
,,,3373.0378,
,,,3373.180175,
,,,3373.2099,
,,,3373.27975,
,,,3373.302325,
,,,3373.31545,
,,,3373.334675,
,,,3373.37145,
,,,3373.436425,
,,,3373.4452,
,,,3373.446975,
,,,3373.461425,
,,,3373.494425,
,,,3373.572125,
,,,3373.60425,
,,,3373.62075,
,,,3373.6279,
,,,3373.65555,
,,,3373.68065,
,,,3373.716475,
,,,3373.74455,
,,,3373.75435,
,,,3373.75685,
,,,3373.761025,
,,,3373.76795,
,,,3373.7756,
,,,3373.7951,
,,,3373.831475,
,,,3373.933575,
,,,3373.979,
,,,3373.982425,
,,,3373.9893,
,,,3373.9963,
,,,3374.00905,
,,,3374.01875,
,,,3374.069425,
,,,3374.11675,
,,,3374.13535,
,,,3374.1735,
,,,3374.195625,
,,,3374.27685,
,,,3374.3003,
,,,3374.313925,
,,,3374.337475,
,,,3374.34575,
,,,3374.353075,
,,,3374.369975,
,,,3374.38505,
,,,3374.410425,
,,,3374.44515,
,,,3374.4565,
,,,3374.4937,
,,,3374.522175,
,,,3374.54205,
,,,3374.62685,
,,,3374.635425,
,,,3374.6508,
,,,3374.701625,
,,,3374.734675,
,,,3374.753625,
,,,3374.768875,
,,,3374.8228,
,,,3374.837575,
,,,3374.858875,
,,,3374.8702,
,,,3374.87495,
,,,3374.8907,
,,,3375.0085,
,,,3375.0165,
,,,3375.06095,
,,,3375.107775,
,,,3375.13155,
,,,3375.160225,
,,,3375.200225,
,,,3375.28915,
,,,3375.29255,
,,,3375.339925,
,,,3375.350125,
,,,3375.3669,
,,,3375.4109,
,,,3375.428375,
,,,3375.483275,
,,,3375.539075,
,,,3375.556825,
,,,3375.6369,
,,,3375.6436,
,,,3375.675825,
,,,3375.691425,
,,,3375.7462,
,,,3375.79235,
,,,3375.819125,
,,,3375.85135,
,,,3375.89475,
,,,3375.922125,
,,,3375.931975,
,,,3375.989875,
,,,3376,
,,,3376.007125,
,,,3376.0157,
,,,3376.038825,
,,,3376.045075,
,,,3376.0748,
,,,3376.1037,
,,,3376.1156,
,,,3376.164275,
,,,3376.169225,
,,,3376.2103,
,,,3376.284625,
,,,3376.2892,
,,,3376.312775,
,,,3376.324825,
,,,3376.3513,
,,,3376.407525,
,,,3376.4169,
,,,3376.45625,
,,,3376.464225,
,,,3376.479325,
,,,3376.512275,
,,,3376.5433,
,,,3376.56275,
,,,3376.625425,
,,,3376.63655,
,,,3376.64585,
,,,3376.653675,
,,,3376.663025,
,,,3376.664825,
,,,3376.769375,
,,,3376.82745,
,,,3376.870625,
,,,3376.892225,
,,,3376.96245,
,,,3376.980675,
,,,3377.013275,
,,,3377.027575,
,,,3377.232075,
,,,3377.2567,
,,,3377.396025,
,,,3377.4248,
,,,3377.444625,
,,,3377.48235,
,,,3377.5128,
,,,3377.544675,
,,,3377.632475,
,,,3377.6689,
,,,3377.693075,
,,,3377.709,
,,,3377.829525,
,,,3377.89765,
,,,3377.905175,
,,,3377.9166,
,,,3377.925375,
,,,3377.933475,
,,,3377.93675,
,,,3377.962725,
,,,3377.9759,
,,,3377.992075,
,,,3378.00645,
,,,3378.0164,
,,,3378.048475,
,,,3378.054625,
,,,3378.062075,
,,,3378.3465,
,,,3378.380975,
,,,3378.39805,
,,,3378.534,
,,,3378.55065,
,,,3378.557625,
,,,3378.59415,
,,,3378.60455,
,,,3378.6606,
,,,3378.6687,
,,,3378.676025,
,,,3378.729625,
,,,3378.7808,
,,,3378.8164,
,,,3378.9361,
,,,3378.9779,
,,,3379.042325,
,,,3379.05725,
,,,3379.06485,
,,,3379.072225,
,,,3379.122125,
,,,3379.152575,
,,,3379.162075,
,,,3379.18135,
,,,3379.190375,
,,,3379.2323,
,,,3379.2747,
,,,3379.282175,
,,,3379.3295,
,,,3379.402975,
,,,3379.4145,
,,,3379.451725,
,,,3379.5013,
,,,3379.5672,
,,,3379.623575,
,,,3379.729075,
,,,3379.74745,
,,,3379.762025,
,,,3379.7681,
,,,3379.77405,
,,,3379.80855,
,,,3379.8558,
,,,3379.89245,
,,,3379.89505,
,,,3379.95315,
,,,3380.00005,
,,,3380.026425,
,,,3380.051125,
,,,3380.07415,
,,,3380.095,
,,,3380.103025,
,,,3380.1176,
,,,3380.167775,
,,,3380.18365,
,,,3380.2781,
,,,3380.302175,
,,,3380.32755,
,,,3380.34815,
,,,3380.361375,
,,,3380.37915,
,,,3380.407925,
,,,3380.413925,
,,,3380.434875,
,,,3380.475425,
,,,3380.50275,
,,,3380.54795,
,,,3380.6289,
,,,3380.669325,
,,,3380.7246,
,,,3380.777775,
,,,3380.822025,
,,,3380.86335,
,,,3380.87555,
,,,3380.886775,
,,,3380.8956,
,,,3380.91035,
,,,3380.947625,
,,,3380.950575,
,,,3380.95775,
,,,3380.9965,
,,,3381.002075,
,,,3381.04495,
,,,3381.05885,
,,,3381.116925,
,,,3381.26575,
,,,3381.3309,
,,,3381.33555,
,,,3381.392525,
,,,3381.3982,
,,,3381.448375,
,,,3381.5197,
,,,3381.619525,
,,,3381.6604,
,,,3381.67205,
,,,3381.687475,
,,,3381.697325,
,,,3381.71685,
,,,3381.72895,
,,,3381.7349,
,,,3381.75265,
,,,3381.7695,
,,,3381.784925,
,,,3381.795875,
,,,3381.832125,
,,,3381.8607,
,,,3381.97535,
,,,3381.981775,
,,,3382.00625,
,,,3382.095275,
,,,3382.11195,
,,,3382.126625,
,,,3382.133075,
,,,3382.141675,
,,,3382.17385,
,,,3382.213275,
,,,3382.2821,
,,,3382.28835,
,,,3382.3108,
,,,3382.364425,
,,,3382.367925,
,,,3382.42605,
,,,3382.434825,
,,,3382.4498,
,,,3382.474275,
,,,3382.50075,
,,,3382.50675,
,,,3382.537275,
,,,3382.619325,
,,,3382.71865,
,,,3382.777625,
,,,3382.8049,
,,,3382.8249,
,,,3382.84585,
,,,3382.848675,
,,,3382.858775,
,,,3382.86035,
,,,3382.890425,
,,,3382.93485,
,,,3382.940875,
,,,3383.03285,
,,,3383.132475,
,,,3383.168025,
,,,3383.198775,
,,,3383.245125,
,,,3383.273475,
,,,3383.2794,
,,,3383.283425,
,,,3383.3026,
,,,3383.307775,
,,,3383.3135,
,,,3383.41095,
,,,3383.42115,
,,,3383.481425,
,,,3383.51635,
,,,3383.663425,
,,,3383.7004,
,,,3383.806525,
,,,3383.818125,
,,,3383.844225,
,,,3383.86775,
,,,3383.878475,
,,,3383.8809,
,,,3383.896525,
,,,3383.90945,
,,,3383.974725,
,,,3384.006425,
,,,3384.0316,
,,,3384.05965,
,,,3384.15255,
,,,3384.182625,
,,,3384.24485,
,,,3384.315375,
,,,3384.3529,
,,,3384.421125,
,,,3384.4372,
,,,3384.442075,
,,,3384.46265,
,,,3384.466675,
,,,3384.48065,
,,,3384.485325,
,,,3384.492825,
,,,3384.506275,
,,,3384.5185,
,,,3384.54705,
,,,3384.5826,
,,,3384.59995,
,,,3384.6383,
,,,3384.645025,
,,,3384.652575,
,,,3384.667525,
,,,3384.707825,
,,,3384.7792,
,,,3384.8306,
,,,3384.8501,
,,,3384.8572,
,,,3384.90865,
,,,3384.969075,
,,,3384.984525,
,,,3385.10245,
,,,3385.113525,
,,,3385.1356,
,,,3385.14145,
,,,3385.1707,
,,,3385.18385,
,,,3385.18905,
,,,3385.249825,
,,,3385.255925,
,,,3385.275825,
,,,3385.294625,
,,,3385.302575,
,,,3385.35295,
,,,3385.371175,
,,,3385.437525,
,,,3385.491475,
,,,3385.50955,
,,,3385.532,
,,,3385.554275,
,,,3385.58745,
,,,3385.604425,
,,,3385.614425,
,,,3385.688275,
,,,3385.780525,
,,,3385.874225,
,,,3385.894975,
,,,3385.96615,
,,,3386.100325,
,,,3386.120825,
,,,3386.133825,
,,,3386.18525,
,,,3386.194725,
,,,3386.207975,
,,,3386.229375,
,,,3386.2834,
,,,3386.293425,
,,,3386.3083,
,,,3386.334125,
,,,3386.449575,
,,,3386.477475,
,,,3386.528025,
,,,3386.540225,
,,,3386.571875,
,,,3386.599775,
,,,3386.63755,
,,,3386.71395,
,,,3386.746775,
,,,3386.770625,
,,,3386.7845,
,,,3386.80955,
,,,3386.822925,
,,,3386.8368,
,,,3386.859675,
,,,3386.87975,
,,,3386.88975,
,,,3386.90795,
,,,3386.91415,
,,,3386.934325,
,,,3386.938425,
,,,3387.005625,
,,,3387.027425,
,,,3387.0388,
,,,3387.05705,
,,,3387.09275,
,,,3387.106525,
,,,3387.1295,
,,,3387.13985,
,,,3387.177925,
,,,3387.1881,
,,,3387.238,
,,,3387.2492,
,,,3387.2662,
,,,3387.364025,
,,,3387.381275,
,,,3387.4298,
,,,3387.447075,
,,,3387.484825,
,,,3387.49235,
,,,3387.507,
,,,3387.52235,
,,,3387.563975,
,,,3387.570925,
,,,3387.6071,
,,,3387.62135,
,,,3387.6492,
,,,3387.6668,
,,,3387.67475,
,,,3387.6794,
,,,3387.6861,
,,,3387.727475,
,,,3387.7357,
,,,3387.75955,
,,,3387.76865,
,,,3387.8828,
,,,3387.94695,
,,,3387.969425,
,,,3387.997975,
,,,3388.011,
,,,3388.044625,
,,,3388.05995,
,,,3388.090425,
,,,3388.091425,
,,,3388.096375,
,,,3388.11485,
,,,3388.130875,
,,,3388.3978,
,,,3388.4085,
,,,3388.42195,
,,,3388.425125,
,,,3388.486975,
,,,3388.493,
,,,3388.532125,
,,,3388.54415,
,,,3388.564575,
,,,3388.67895,
,,,3388.6909,
,,,3388.7392,
,,,3388.76805,
,,,3388.774175,
,,,3388.80675,
,,,3388.82985,
,,,3388.931825,
,,,3388.93875,
,,,3388.956225,
,,,3389.0399,
,,,3389.057425,
,,,3389.087625,
,,,3389.112875,
,,,3389.138375,
,,,3389.230025,
,,,3389.277325,
,,,3389.292075,
,,,3389.30825,
,,,3389.378225,
,,,3389.441525,
,,,3389.459575,
,,,3389.529225,
,,,3389.557175,
,,,3389.567725,
,,,3389.602275,
,,,3389.659675,
,,,3389.6729,
,,,3389.696975,
,,,3389.7167,
,,,3389.7503,
,,,3389.827275,
,,,3389.8558,
,,,3389.875675,
,,,3389.883,
,,,3389.901825,
,,,3389.940875,
,,,3389.95595,
,,,3389.986825,
,,,3390.045075,
,,,3390.05615,
,,,3390.1,
,,,3390.113375,
,,,3390.15585,
,,,3390.1773,
,,,3390.212175,
,,,3390.250125,
,,,3390.266275,
,,,3390.2719,
,,,3390.292,
,,,3390.4006,
,,,3390.410575,
,,,3390.42565,
,,,3390.45595,
,,,3390.48575,
,,,3390.5067,
,,,3390.5273,
,,,3390.546075,
,,,3390.5784,
,,,3390.597625,
,,,3390.67,
,,,3390.67695,
,,,3390.6828,
,,,3390.689725,
,,,3390.748175,
,,,3390.753675,
,,,3390.770475,
,,,3390.778725,
,,,3390.8426,
,,,3390.8462,
,,,3390.858175,
,,,3390.874975,
,,,3390.8972,
,,,3390.9488,
,,,3391.038175,
,,,3391.07145,
,,,3391.11985,
,,,3391.16535,
,,,3391.16765,
,,,3391.197275,
,,,3391.23385,
,,,3391.248325,
,,,3391.301425,
,,,3391.3351,
,,,3391.3656,
,,,3391.3724,
,,,3391.389125,
,,,3391.39965,
,,,3391.422525,
,,,3391.44885,
,,,3391.479075,
,,,3391.493625,
,,,3391.5837,
,,,3391.663225,
,,,3391.71495,
,,,3391.74905,
,,,3391.784325,
,,,3391.8072,
,,,3391.824975,
,,,3391.875875,
,,,3391.896825,
,,,3391.992975,
,,,3392.0708,
,,,3392.092975,
,,,3392.104325,
,,,3392.127975,
,,,3392.16595,
,,,3392.189825,
,,,3392.226475,
,,,3392.24555,
,,,3392.31515,
,,,3392.32825,
