SPK_SPKC10a (exc),SPK_SPKC10b (exc),SPK_SPKC11a (inhi),SPK_SPKC13a (exc),SPK_SPKC14b (inhi)
,,444.964225,,428.8186
,,444.976925,,428.83065
,,444.982725,,428.840675
,,444.9884,,428.858975
,,444.9954,,428.873975
,,445.0022,,428.89785
,,445.010975,,428.931
,,445.023175,,428.9758
,,445.040575,,429.058775
,,445.094775,,429.103825
,,445.3808,,429.11555
,,445.4161,,429.125175
,,445.444225,,429.1341
,,445.464825,,429.140025
,,445.493275,,429.1476
,,445.5307,,429.15235
,,445.5589,,429.155775
,,445.602675,,429.160175
,,445.617,,429.165975
,,445.6228,,429.1705
,,445.63145,,429.1755
,,445.6405,,429.179375
,,445.64665,,429.18285
,,445.6542,,429.1865
,,445.66545,,429.1898
,,445.680425,,429.195525
,,445.839825,,429.198375
,,445.853475,,429.2018
,,445.874775,,429.205525
,,445.88205,,429.211075
,,445.889775,,429.222575
,,445.901925,,429.24635
,,445.910625,,429.2533
,,445.91765,,429.25915
,,445.926925,,429.26485
,,445.933975,,429.271975
,,445.945025,,429.285725
,,445.95205,,429.298825
,,445.9631,,429.307325
,,445.97985,,429.3178
,,446.00965,,429.324275
,,446.019025,,429.3312
,,446.078275,,429.3413
,,446.10075,,429.34945
,,446.125375,,429.35545
,,446.173975,,429.363225
,,446.2095,,429.3724
,,446.26635,,429.3782
,,446.283375,,429.383875
,,446.29165,,429.389325
,,446.3022,,429.395475
,,446.309675,,429.40385
,,446.3198,,429.40965
,,446.326275,,429.41455
,,446.3365,,429.424025
,,446.34545,,429.431325
,,446.354425,,429.438075
,,446.362,,429.443975
,,446.372775,,429.4516
,,446.379925,,429.459925
,,446.387375,,429.472
,,446.3945,,429.483875
,,446.402575,,429.498475
,,446.4098,,429.529375
,,446.416825,,429.60525
,,446.4335,,429.7316
,,446.441925,,429.761975
,,446.4548,,429.77125
,,446.46465,,429.7777
,,446.476875,,429.801675
,,446.482375,,429.809375
,,446.4923,,429.8276
,,446.510975,,429.8359
,,446.52405,,429.843975
,,446.5485,,429.852075
,,446.563875,,429.870375
,,446.602775,,429.87845
,,446.700925,,429.893975
,,446.779275,,429.917575
,,446.78485,,429.950675
,,446.818225,,429.97425
,,446.83935,,429.995575
,,446.85455,,430.016525
,,446.8687,,430.0456
,,446.878175,,430.089825
,,446.886275,,430.136925
,,446.8936,,430.200575
,,446.899775,,430.234225
,,446.909275,,430.243125
,,446.917375,,430.2514
,,446.93405,,430.2628
,,446.94205,,430.274675
,,446.955075,,430.28095
,,446.98345,,430.2934
,,447.0147,,430.299125
,,447.060575,,430.303575
,,447.13175,,430.308675
,,447.18175,,430.314175
,,447.219675,,430.31885
,,447.23705,,430.324925
,,447.252525,,430.341325
,,447.274,,430.349975
,,447.29145,,430.35845
,,447.30155,,430.37135
,,447.32475,,430.382375
,,447.345325,,430.396625
,,447.38775,,430.407775
,,447.4061,,430.42505
,,447.45255,,430.449275
,,447.505775,,430.4681
,,447.554275,,430.4975
,,447.5748,,430.5455
,,447.5873,,430.58575
,,447.606525,,430.6562
,,447.62735,,430.72365
,,447.640775,,430.804625
,,447.659,,430.8429
,,447.683375,,430.84555
,,447.70445,,430.882625
,,447.738275,,430.901175
,,447.80085,,430.922
,,447.88285,,430.935475
,,447.959825,,430.95565
,,447.983175,,430.963475
,,447.997,,430.97095
,,448.017525,,430.975075
,,448.031675,,430.9799
,,448.053975,,430.984125
,,448.07505,,430.987375
,,448.089775,,430.990125
,,448.10245,,430.99395
,,448.1222,,431.00115
,,448.138425,,431.006075
,,448.16295,,431.012275
,,448.1938,,431.016425
,,448.212325,,431.020275
,,448.2506,,431.02525
,,448.252125,,431.0283
,,448.29765,,431.033075
,,448.337425,,431.040075
,,448.3413,,431.04295
,,448.47035,,431.04725
,,448.499325,,431.055275
,,448.537325,,431.066125
,,448.587125,,431.07185
,,448.607125,,431.078
,,448.619,,431.0862
,,448.629975,,431.096925
,,448.6377,,431.108075
,,448.6502,,431.122575
,,448.661225,,431.1585
,,448.675875,,431.194175
,,448.678375,,431.233525
,,448.686025,,431.2699
,,448.695375,,431.31925
,,448.70525,,431.38645
,,448.715625,,431.4219
,,448.729225,,431.43725
,,448.740225,,431.44505
,,448.757775,,431.473825
,,448.78055,,431.487725
,,448.796075,,431.4951
,,448.816925,,431.499975
,,448.82785,,431.5062
,,448.8435,,431.5133
,,448.8582,,431.518775
,,448.869275,,431.52525
,,448.879825,,431.53205
,,448.890225,,431.543675
,,448.903,,431.548825
,,448.91245,,431.556075
,,448.923125,,431.5619
,,448.931125,,431.575025
,,448.9474,,431.580175
,,448.96555,,431.592825
,,448.98205,,431.603975
,,448.999075,,431.6105
,,449.028375,,431.61905
,,449.0386,,431.6268
,,449.05455,,431.633325
,,449.07025,,431.64355
,,449.09525,,431.650975
,,449.112125,,431.658525
,,449.124925,,431.666675
,,449.1345,,431.680325
,,449.1409,,431.6905
,,449.153125,,431.7051
,,449.1582,,431.720825
,,449.166075,,431.735575
,,449.172375,,431.7598
,,449.17865,,431.803525
,,449.189425,,431.833625
,,449.197675,,431.8667
,,449.203,,431.890025
,,449.21415,,431.9219
,,449.222725,,431.95005
,,449.232225,,431.966125
,,449.23945,,431.9764
,,449.247525,,431.98875
,,449.2574,,432.01005
,,449.264925,,432.04315
,,449.2897,,432.0767
,,449.30835,,432.1119
,,449.318425,,432.12565
,,449.3366,,432.14055
,,449.3499,,432.159425
,,449.35825,,432.181575
,,449.3714,,432.1975
,,449.38595,,432.21355
,,449.45,,432.227
,,449.548675,,432.236025
,,449.59385,,432.244
,,449.612125,,432.2601
,,449.627875,,432.266625
,,449.636675,,432.27565
,,449.645975,,432.283975
,,449.65405,,432.292375
,,449.66345,,432.302125
,,449.670225,,432.32095
,,449.6802,,432.3269
,,449.691575,,432.3403
,,449.70695,,432.365075
,,449.713025,,432.425875
,,449.721775,,432.511775
,,449.73165,,432.54805
,,449.737575,,432.565
,,449.745625,,432.5821
,,449.756175,,432.592875
,,449.765325,,432.605125
,,449.774975,,432.617275
,,449.7941,,432.626675
,,449.80765,,432.63395
,,449.8157,,432.64045
,,449.82305,,432.64965
,,449.831475,,432.657525
,,449.8399,,432.667325
,,449.850575,,432.685825
,,449.858175,,432.69365
,,449.865325,,432.703125
,,449.874775,,432.71125
,,449.882275,,432.727125
,,449.912725,,432.73465
,,449.928725,,432.73965
,,449.96755,,432.744325
,,,,432.7527
,,,,432.758375
,,,,432.7648
,,,,432.77665
,,,,432.785275
,,,,432.796825
,,,,432.806525
,,,,432.814425
,,,,432.824775
,,,,432.834275
,,,,432.84545
,,,,432.85495
,,,,432.864175
,,,,432.870475
,,,,432.879
,,,,432.899175
,,,,432.917925
,,,,432.93735
,,,,432.95345
,,,,432.991175
,,,,433.026
,,,,433.06175
,,,,433.115925
,,,,433.145475
,,,,433.16105
,,,,433.171125
,,,,433.189
,,,,433.201375
,,,,433.209725
,,,,433.22175
,,,,433.234825
,,,,433.24735
,,,,433.25875
,,,,433.2742
,,,,433.285625
,,,,433.295925
,,,,433.30835
,,,,433.322725
,,,,433.344775
,,,,433.355
,,,,433.375125
,,,,433.391025
,,,,433.4038
,,,,433.419675
,,,,433.43145
,,,,433.44505
,,,,433.45925
,,,,433.4707
,,,,433.486
,,,,433.499375
,,,,433.5194
,,,,433.538075
,,,,433.54975
,,,,433.5614
,,,,433.572625
,,,,433.582725
,,,,433.593
,,,,433.600475
,,,,433.6079
,,,,433.614925
,,,,433.62725
,,,,433.634325
,,,,433.64225
,,,,433.648225
,,,,433.65675
,,,,433.66565
,,,,433.675025
,,,,433.687225
,,,,433.7026
,,,,433.717725
,,,,433.7468
,,,,433.7774
,,,,433.819825
,,,,433.850425
,,,,433.870925
,,,,433.90495
,,,,433.930525
,,,,433.951925
,,,,433.97045
,,,,433.9883
,,,,434.002325
,,,,434.04005
,,,,434.065475
,,,,434.0864
,,,,434.112225
,,,,434.135275
,,,,434.155725
,,,,434.17225
,,,,434.19175
,,,,434.2048
,,,,434.220125
,,,,434.24995
,,,,434.28775
,,,,434.33845
,,,,434.392825
,,,,434.406975
,,,,434.422325
,,,,434.45875
,,,,434.472975
,,,,434.4819
,,,,434.495325
,,,,434.500425
,,,,434.510075
,,,,434.517325
,,,,434.52375
,,,,434.5308
,,,,434.536575
,,,,434.541675
,,,,434.54655
,,,,434.554775
,,,,434.5617
,,,,434.569825
,,,,434.575625
,,,,434.581175
,,,,434.5925
,,,,434.596125
,,,,434.605575
,,,,434.6113
,,,,434.62025
,,,,434.62725
,,,,434.6345
,,,,434.6467
,,,,434.66255
,,,,434.677625
,,,,434.700675
,,,,434.725
,,,,434.75075
,,,,434.77915
,,,,434.803625
,,,,434.839725
,,,,434.874925
,,,,434.89365
,,,,434.924475
,,,,434.93385
,,,,434.944475
,,,,434.957325
,,,,434.963875
,,,,434.986975
,,,,435.003775
,,,,435.024075
,,,,435.049925
,,,,435.074425
,,,,435.092075
,,,,435.119075
,,,,435.155325
,,,,435.17665
,,,,435.20595
,,,,435.2307
,,,,435.277525
,,,,435.3001
,,,,435.318625
,,,,435.32935
,,,,435.346525
,,,,435.36055
,,,,435.37235
,,,,435.380425
,,,,435.3865
,,,,435.398725
,,,,435.403375
,,,,435.40755
,,,,435.41205
,,,,435.4234
,,,,435.43015
,,,,435.43715
,,,,435.4447
,,,,435.452075
,,,,435.4648
,,,,435.473725
,,,,435.48745
,,,,435.507125
,,,,435.53175
,,,,435.5669
,,,,435.6178
,,,,435.671675
,,,,435.75035
,,,,435.78475
,,,,435.810775
,,,,435.828375
,,,,435.843925
,,,,435.850625
,,,,435.860175
,,,,435.86915
,,,,435.877325
,,,,435.884725
,,,,435.894
,,,,435.907625
,,,,435.915575
,,,,435.9204
,,,,435.92785
,,,,435.93425
,,,,435.941225
,,,,435.946575
,,,,435.953675
,,,,435.9596
,,,,435.96495
,,,,435.9763
,,,,435.9822
,,,,435.98935
,,,,435.995625
,,,,436.0014
,,,,436.00795
,,,,436.0123
,,,,436.018925
,,,,436.028825
,,,,436.038875
,,,,436.049125
,,,,436.062225
,,,,436.09075
,,,,436.119575
,,,,436.19955
,,,,436.24265
,,,,436.2618
,,,,436.272925
,,,,436.2847
,,,,436.295725
,,,,436.308125
,,,,436.3216
,,,,436.3344
,,,,436.353275
,,,,436.36395
,,,,436.375125
,,,,436.38995
,,,,436.4089
,,,,436.424975
,,,,436.6071
,,,,436.642775
,,,,436.6574
,,,,436.665625
,,,,436.673775
,,,,436.681625
,,,,436.68725
,,,,436.7047
,,,,436.7131
,,,,436.7173
,,,,436.725575
,,,,436.73175
,,,,436.737775
,,,,436.74275
,,,,436.749275
,,,,436.759375
,,,,436.777775
,,,,436.789825
,,,,436.821575
,,,,436.84595
,,,,436.883
,,,,436.905925
,,,,436.9194
,,,,436.9409
,,,,436.95895
,,,,436.97385
,,,,436.991725
,,,,437.00315
,,,,437.0149
,,,,437.027
,,,,437.037325
,,,,437.04795
,,,,437.06165
,,,,437.07385
,,,,437.0855
,,,,437.094125
,,,,437.103475
,,,,437.115375
,,,,437.1223
,,,,437.1315
,,,,437.143025
,,,,437.155875
,,,,437.17085
,,,,437.188475
,,,,437.204475
,,,,437.228275
,,,,437.2481
,,,,437.2762
,,,,437.298775
,,,,437.3442
,,,,437.395125
,,,,437.45745
,,,,437.526875
,,,,437.540025
,,,,437.55305
,,,,437.5634
,,,,437.57385
,,,,437.5831
,,,,437.591775
,,,,437.61835
,,,,437.631975
,,,,437.640975
,,,,437.65175
,,,,437.6704
,,,,437.704725
,,,,437.7317
,,,,437.784125
,,,,437.8123
,,,,437.828925
,,,,437.853725
,,,,437.929675
,,,,437.962075
,,,,437.9812
,,,,438.0082
,,,,438.0271
,,,,438.04405
,,,,438.0591
,,,,438.0741
,,,,438.11305
,,,,438.156425
,,,,438.19405
,,,,438.212375
,,,,438.23935
,,,,438.251975
,,,,438.27895
,,,,438.291225
,,,,438.30235
,,,,438.317925
,,,,438.326675
,,,,438.335575
,,,,438.35955
,,,,438.385125
,,,,438.47245
,,,,438.524325
,,,,438.56215
,,,,438.576275
,,,,438.600525
,,,,438.6314
,,,,438.64845
,,,,438.65965
,,,,438.672175
,,,,438.680575
,,,,438.69795
,,,,438.718575
,,,,438.8887
,,,,438.909475
,,,,438.9175
,,,,438.92355
,,,,438.931825
,,,,438.9452
,,,,438.954325
,,,,438.96465
,,,,438.969625
,,,,438.987625
,,,,438.9968
,,,,439.0134
,,,,439.022925
,,,,439.0333
,,,,439.047975
,,,,439.059275
,,,,439.0726
,,,,439.0826
,,,,439.093875
,,,,439.10225
,,,,439.1221
,,,,439.129725
,,,,439.1387
,,,,439.1469
,,,,439.158
,,,,439.1682
,,,,439.20215
,,,,439.30695
,,,,439.3673
,,,,439.389375
,,,,439.396375
,,,,439.40185
,,,,439.40755
,,,,439.41765
,,,,439.430275
,,,,439.43455
,,,,439.4403
,,,,439.446675
,,,,439.454075
,,,,439.45945
,,,,439.4659
,,,,439.47625
,,,,439.481525
,,,,439.491225
,,,,439.49855
,,,,439.5114
,,,,439.526475
,,,,439.534825
,,,,439.54515
,,,,439.549125
,,,,439.55285
,,,,439.557525
,,,,439.562125
,,,,439.565575
,,,,439.570025
,,,,439.576175
,,,,439.582925
,,,,439.588775
,,,,439.596625
,,,,439.605325
,,,,439.61055
,,,,439.618675
,,,,439.623175
,,,,439.62845
,,,,439.63485
,,,,439.646175
,,,,439.651175
,,,,439.664525
,,,,439.6719
,,,,439.697225
,,,,439.715925
,,,,439.736375
,,,,439.7677
,,,,439.821275
,,,,439.853575
,,,,439.881275
,,,,439.908125
,,,,439.930075
,,,,439.943125
,,,,439.95675
,,,,439.96565
,,,,439.979525
,,,,439.985925
,,,,439.9916
,,,,439.999
,,,,440.0075
,,,,440.0138
,,,,440.019875
,,,,440.026325
,,,,440.033275
,,,,440.06065
,,,,440.097175
,,,,440.1254
,,,,440.14675
,,,,440.17945
,,,,440.20775
,,,,440.240425
,,,,440.295775
,,,,440.335425
,,,,440.3743
,,,,440.395775
,,,,440.428125
,,,,440.443175
,,,,440.45945
,,,,440.475575
,,,,440.484925
,,,,440.4963
,,,,440.521775
,,,,440.555725
,,,,440.591075
,,,,440.6139
,,,,440.639625
,,,,440.6523
,,,,440.6791
,,,,440.6889
,,,,440.698425
,,,,440.714775
,,,,440.721525
,,,,440.73165
,,,,440.737375
,,,,440.74615
,,,,440.754175
,,,,440.765425
,,,,440.774575
,,,,440.78365
,,,,440.79315
,,,,440.80505
,,,,440.821075
,,,,440.83555
,,,,440.8802
,,,,440.913325
,,,,440.9423
,,,,440.966425
,,,,441.0228
,,,,441.0461
,,,,441.06235
,,,,441.0863
,,,,441.1084
,,,,441.175575
,,,,441.194925
,,,,441.214525
,,,,441.235
,,,,441.259425
,,,,441.27335
,,,,441.291125
,,,,441.309725
,,,,441.33395
,,,,441.357075
,,,,441.3812
,,,,441.414575
,,,,441.468625
,,,,441.4933
,,,,441.5101
,,,,441.5448
,,,,441.563625
,,,,441.579825
,,,,441.59485
,,,,441.6106
,,,,441.63635
,,,,441.66945
,,,,441.8008
,,,,441.845275
,,,,441.859325
,,,,441.868925
,,,,441.8767
,,,,441.88835
,,,,441.893825
,,,,441.898875
,,,,441.901825
,,,,441.90635
,,,,441.909625
,,,,441.917625
,,,,441.9221
,,,,441.92675
,,,,441.9307
,,,,441.943025
,,,,441.9507
,,,,441.960525
,,,,441.96795
,,,,441.97725
,,,,441.987
,,,,442.00725
,,,,442.0183
,,,,442.033825
,,,,442.04905
,,,,442.064875
,,,,442.07925
,,,,442.10005
,,,,442.112625
,,,,442.14975
,,,,442.172875
,,,,442.181375
,,,,442.20165
,,,,442.223775
,,,,442.2456
,,,,442.2764
,,,,442.303075
,,,,442.328375
,,,,442.356275
,,,,442.380675
,,,,442.40055
,,,,442.41895
,,,,442.430725
,,,,442.438625
,,,,442.44895
,,,,442.456275
,,,,442.46075
,,,,442.465175
,,,,442.468525
,,,,442.47175
,,,,442.4756
,,,,442.4782
,,,,442.4831
,,,,442.485725
,,,,442.488475
,,,,442.495275
,,,,442.497725
,,,,442.500875
,,,,442.5045
,,,,442.5098
,,,,442.5269
,,,,442.5337
,,,,442.5386
,,,,442.547275
,,,,442.561
,,,,442.567975
,,,,442.577225
,,,,442.58625
,,,,442.5999
,,,,442.618525
,,,,442.645375
,,,,442.7051
,,,,442.747475
,,,,442.7773
,,,,442.79065
,,,,442.81465
,,,,442.834425
,,,,442.8478
,,,,442.86395
,,,,442.870875
,,,,442.87955
,,,,442.885325
,,,,442.891225
,,,,442.8967
,,,,442.902725
,,,,442.9092
,,,,442.9232
,,,,442.93265
,,,,442.9406
,,,,442.954075
,,,,442.9628
,,,,442.968425
,,,,442.975425
,,,,442.989925
,,,,442.998475
,,,,443.018875
,,,,443.038525
,,,,443.053825
,,,,443.06915
,,,,443.08145
,,,,443.10215
,,,,443.111975
,,,,443.12315
,,,,443.141975
,,,,443.1622
,,,,443.1899
,,,,443.266525
,,,,443.313075
,,,,443.3417
,,,,443.351925
,,,,443.3621
,,,,443.371325
,,,,443.382275
,,,,443.38835
,,,,443.402925
,,,,443.4116
,,,,443.416475
,,,,443.4228
,,,,443.428625
,,,,443.43455
,,,,443.4401
,,,,443.45545
,,,,443.460675
,,,,443.476125
,,,,443.48205
,,,,443.4912
,,,,443.5014
,,,,443.5119
,,,,443.525725
,,,,443.545
,,,,443.57135
,,,,443.622575
,,,,443.695475
,,,,443.71745
,,,,443.7343
,,,,443.757475
,,,,443.771075
,,,,443.782625
,,,,443.79095
,,,,443.8045
,,,,443.809175
,,,,443.817925
,,,,443.823625
,,,,443.828775
,,,,443.83385
,,,,443.839725
,,,,443.846275
,,,,443.85095
,,,,443.861625
,,,,443.86715
,,,,443.874175
,,,,443.8822
,,,,443.89285
,,,,443.89905
,,,,443.9106
,,,,443.9182
,,,,443.927
,,,,443.933125
,,,,443.9396
,,,,443.947125
,,,,443.952125
,,,,443.96095
,,,,443.967025
,,,,443.97145
,,,,443.97625
,,,,443.9814
,,,,443.9869
,,,,443.995475
,,,,444.0064
,,,,444.014325
,,,,444.0264
,,,,444.0363
,,,,444.04915
,,,,444.058675
,,,,444.07345
,,,,444.08995
,,,,444.107725
,,,,444.128525
,,,,444.164975
,,,,444.2064
,,,,444.2608
,,,,444.335375
,,,,444.361175
,,,,444.39715
,,,,444.42965
,,,,444.445375
,,,,444.46485
,,,,444.479325
,,,,444.489275
,,,,444.5139
,,,,444.532225
,,,,444.544475
,,,,444.562
,,,,444.58075
,,,,444.599175
,,,,444.62145
,,,,444.640875
,,,,444.661125
,,,,444.692525
,,,,444.73355
,,,,444.81105
,,,,444.843875
,,,,444.873125
,,,,444.8932
,,,,444.908025
,,,,444.9129
,,,,444.92685
,,,,444.932275
,,,,444.938875
,,,,444.942575
,,,,444.948725
,,,,444.954625
,,,,444.959075
,,,,444.9653
,,,,444.9724
,,,,444.97805
,,,,444.984575
,,,,444.991125
,,,,444.998525
,,,,445.004625
,,,,445.0126
,,,,445.03015
,,,,445.04325
,,,,445.05615
,,,,445.06805
,,,,445.08005
,,,,445.100525
,,,,445.126575
,,,,445.1913
,,,,445.224925
,,,,445.29055
,,,,445.350075
,,,,445.3818
,,,,445.411525
,,,,445.447275
,,,,445.478775
,,,,445.529475
,,,,445.567325
,,,,445.595325
,,,,445.60655
,,,,445.6151
,,,,445.622375
,,,,445.6316
,,,,445.641575
,,,,445.648225
,,,,445.6554
,,,,445.664075
,,,,445.672825
,,,,445.68225
,,,,445.693825
,,,,445.738275
,,,,445.799025
,,,,445.838625
,,,,445.85585
,,,,445.881925
,,,,445.898275
,,,,445.904675
,,,,445.91805
,,,,445.92965
,,,,445.944925
,,,,445.951475
,,,,445.9589
,,,,445.972775
,,,,445.988875
,,,,445.998925
,,,,446.018275
,,,,446.04285
,,,,446.059825
,,,,446.07905
,,,,446.095675
,,,,446.115075
,,,,446.13585
,,,,446.15355
,,,,446.1711
,,,,446.191125
,,,,446.24005
,,,,446.286775
,,,,446.297625
,,,,446.308425
,,,,446.320175
,,,,446.3308
,,,,446.3418
,,,,446.3552
,,,,446.363075
,,,,446.3684
,,,,446.376425
,,,,446.38275
,,,,446.388875
,,,,446.396575
,,,,446.403425
,,,,446.410525
,,,,446.418575
,,,,446.424975
,,,,446.4323
,,,,446.441275
,,,,446.44995
,,,,446.45675
,,,,446.4654
,,,,446.474575
,,,,446.483325
,,,,446.489275
,,,,446.499225
,,,,446.517475
,,,,446.5275
,,,,446.5413
,,,,446.57645
,,,,446.610575
,,,,446.638175
,,,,446.6743
,,,,446.705825
,,,,446.755475
,,,,446.783275
,,,,446.807575
,,,,446.8338
,,,,446.8492
,,,,446.860075
,,,,446.8712
,,,,446.89655
,,,,446.902975
,,,,446.910325
,,,,446.925475
,,,,446.930025
,,,,446.939175
,,,,446.946725
,,,,446.961825
,,,,446.9799
,,,,446.9962
,,,,447.02735
,,,,447.09245
,,,,447.107275
,,,,447.120225
,,,,447.1357
,,,,447.157775
,,,,447.181625
,,,,447.2189
,,,,447.24625
,,,,447.260975
,,,,447.280625
,,,,447.297925
,,,,447.33025
,,,,447.353425
,,,,447.371225
,,,,447.390075
,,,,447.4069
,,,,447.4396
,,,,447.51425
,,,,447.531825
,,,,447.550175
,,,,447.565775
,,,,447.592275
,,,,447.608225
