SPK_SPKC01c,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a
633.8093,675.683125,,727.162225,714.363375
633.8222,675.698775,,727.178725,714.3669
633.8297,675.70785,,727.196575,714.4028
633.8384,675.722825,,727.23505,714.54075
633.8501,675.736225,,727.2708,714.554375
633.8573,675.749,,727.290075,714.5649
633.8675,675.768675,,727.3013,714.573
633.873275,675.7769,,727.3138,714.6226
633.877725,675.788475,,727.3477,714.691575
633.894275,675.792575,,727.37915,714.7374
633.902675,675.80395,,727.420625,714.75825
633.909875,675.817825,,727.44105,714.77785
633.92055,675.83095,,727.4586,714.800725
633.929975,675.8461,,727.46435,714.82115
633.95165,675.85235,,727.480625,714.884575
633.961175,675.880775,,727.5644,714.927225
633.96745,675.88825,,727.590475,714.935675
633.9727,675.894175,,727.643875,714.96045
633.97675,675.900425,,727.6694,715.04465
633.981575,675.90855,,727.67355,715.062575
633.986475,675.939875,,727.701825,715.094025
633.996025,675.9637,,727.736625,715.122675
634.01285,675.977425,,727.76525,715.138
634.015675,675.99005,,727.8542,715.154975
634.023925,676.0028,,727.93775,715.1698
634.02985,676.012875,,727.9573,715.17895
634.036925,676.02905,,727.9808,715.18675
634.044625,676.03895,,727.9998,715.193175
634.05335,676.049225,,728.01765,715.21445
634.058,676.066925,,728.059025,715.275475
634.0813,676.103575,,728.0876,715.293575
634.088575,676.13065,,728.124875,715.33495
634.10745,676.146325,,728.1485,715.347875
634.124075,676.15685,,728.155775,715.407625
634.132525,676.1686,,728.181225,715.441625
634.140025,676.177025,,728.224325,715.472575
634.162475,676.186675,,728.2425,715.49525
634.17705,676.2179,,728.2789,715.533125
634.185225,676.235225,,728.321575,715.548425
634.1999,676.2481,,728.343475,715.566125
634.210875,676.258875,,728.38395,715.606875
634.22795,676.274275,,728.421275,715.625825
634.244725,676.2873,,728.4493,715.649775
634.257725,676.29795,,728.4786,715.674825
634.27345,676.31205,,728.48275,715.6942
634.28275,676.325775,,728.509175,715.707425
634.2922,676.4025,,728.525275,715.720425
634.30385,676.424125,,728.55535,715.7441
634.314975,676.4387,,728.595625,715.74965
634.328375,676.448725,,728.60985,715.758775
634.339375,676.467925,,728.645075,715.7665
634.34725,676.472525,,728.717325,715.773975
634.354275,676.476075,,728.7473,715.780725
634.364,676.48645,,728.761175,715.8121
634.380575,676.497475,,728.8656,715.862775
634.394175,676.512925,,728.9118,715.89535
634.406675,676.520175,,728.93525,715.920225
634.418075,676.525975,,728.947475,715.935825
634.43025,676.53265,,728.96385,715.97125
634.4453,676.542225,,728.9786,716.01125
634.458575,676.563675,,728.99435,716.054075
634.4733,676.57455,,729.013575,716.07835
634.48565,676.59115,,729.057425,716.158825
634.5025,676.605125,,729.0718,716.19905
634.51455,676.619925,,729.1033,716.22405
634.5262,676.636725,,729.194025,716.241075
634.5414,676.650125,,729.213925,716.250925
634.5571,676.662975,,729.25535,716.26575
634.569175,676.6775,,729.274475,716.277125
634.580875,676.689475,,729.2851,716.315475
634.59175,676.7168,,729.30965,716.33695
634.6034,676.73125,,729.3227,716.3638
634.611325,676.747975,,729.3366,716.38075
634.626225,676.771675,,729.35275,716.3992
634.639425,676.781875,,729.358925,716.4211
634.6463,676.803625,,729.379175,716.428475
634.65845,676.816675,,729.389975,716.445425
634.669275,676.823525,,729.496475,716.4652
634.68785,676.82925,,729.5331,716.50655
634.6997,676.84035,,729.542425,716.5368
634.720275,676.864175,,729.628675,716.559075
634.732775,676.875975,,729.674975,716.6211
634.747825,676.9053,,729.691225,716.6397
634.757425,676.91945,,729.733225,716.6584
634.768725,676.93665,,729.7777,716.68
634.78395,676.949525,,729.8581,716.7002
634.8052,676.963825,,729.8667,716.718875
634.81005,676.977875,,729.91805,716.780125
634.817,676.9891,,729.954025,716.80675
634.820975,677.00235,,730.01005,716.8196
634.82495,677.01735,,730.051775,716.867675
634.831625,677.05945,,730.101375,716.881775
634.8375,677.085775,,730.156675,716.8982
634.8462,677.092175,,730.2235,716.9192
634.855575,677.10115,,730.239625,716.932575
634.863825,677.107,,730.2716,716.959175
634.879475,677.11425,,730.2975,716.976425
634.88955,677.12685,,730.3572,717.023925
634.901475,677.137675,,730.371675,717.040725
634.907775,677.15085,,730.405,717.0632
634.918825,677.1702,,730.472075,717.093475
634.929975,677.182775,,730.51495,717.1163
634.9407,677.195975,,730.53345,717.15505
634.949975,677.2075,,730.545075,717.16265
634.9591,677.22285,,730.660475,717.1782
634.978325,677.2402,,730.7547,717.2545
634.990625,677.2489,,730.82215,717.292925
635.00155,677.260425,,730.91485,717.31975
635.0167,677.271825,,730.933825,717.356325
635.033125,677.29165,,731.055275,717.402375
635.0665,677.29905,,731.080775,717.415925
635.085225,677.30575,,731.086275,717.428575
635.09665,677.3147,,731.091975,717.44545
635.112475,677.32305,,731.096025,717.469175
635.124275,677.332775,,731.12615,717.48735
635.15185,677.344,,731.1298,717.503325
635.1599,677.356575,,731.1392,717.5231
635.166,677.3689,,731.14415,717.541825
635.17125,677.379325,,731.260925,717.5636
635.18185,677.390325,,731.28165,717.591425
635.1858,677.4048,,731.376975,717.61025
635.19335,677.417475,,731.44995,717.6285
635.19715,677.434525,,731.474775,717.64645
635.206575,677.44555,,731.507875,717.676025
635.212775,677.45575,,731.5187,717.6896
635.220575,677.4685,,731.52735,717.6928
635.234725,677.48375,,731.5914,717.704475
635.244525,677.501775,,731.604625,717.7336
635.2501,677.515575,,731.6435,717.774525
635.2577,677.523675,,731.67385,717.789325
635.26795,677.538025,,731.684725,717.808825
635.2886,677.549925,,731.733975,717.835875
635.29585,677.560125,,731.748125,717.859925
635.30595,677.577375,,731.76645,717.8773
635.3164,677.58705,,731.774175,717.893425
635.32765,677.615475,,731.793475,717.899675
635.3418,677.639875,,731.805625,717.91065
635.352075,677.6665,,731.898575,717.91665
635.358825,677.683825,,731.922025,717.940425
635.3741,677.700925,,731.932675,717.950525
635.38325,677.7214,,731.95805,717.9704
635.398825,677.736325,,732.00135,718.00825
635.410775,677.75375,,732.056825,718.043725
635.423575,677.76885,,732.062475,718.057975
635.43605,677.7859,,732.102325,718.0821
635.4489,677.803,,732.177525,718.097775
635.4619,677.816525,,732.197775,718.1235
635.47375,677.83495,,732.313325,718.1959
635.4855,677.8569,,732.319075,718.2196
635.498075,677.87615,,732.32435,718.232375
635.508325,677.894875,,732.33795,718.26655
635.5253,677.9131,,732.342625,718.281625
635.538,677.93495,,732.360025,718.291925
635.5535,677.96145,,732.38205,718.333675
635.56075,677.985125,,732.461025,718.355125
635.577325,678.01405,,732.531425,718.378475
635.58415,678.03485,,732.577875,718.39935
635.59685,678.04755,,732.636075,718.4762
635.606,678.059125,,732.6756,718.503575
635.613775,678.063475,,732.695825,718.51575
635.6193,678.068725,,732.753075,718.531625
635.625775,678.0788,,732.8036,718.57325
635.63165,678.08245,,732.80715,718.59475
635.64145,678.08655,,732.81685,718.633775
635.650125,678.138275,,732.8293,718.665375
635.664825,678.14785,,732.8824,718.68735
635.67355,678.165125,,732.8933,718.706775
635.680825,678.179475,,732.922325,718.74015
635.6869,678.198725,,732.976625,718.763975
635.693175,678.2168,,732.99135,718.799
635.70125,678.231075,,733.13155,718.81765
635.71065,678.2459,,733.165075,718.824275
635.71935,678.25875,,733.2488,718.83095
635.73125,678.274125,,733.33205,718.861325
635.7443,678.30325,,733.3687,718.8813
635.761375,678.321825,,733.386175,718.935325
635.768625,678.3309,,733.3955,718.955075
635.7752,678.34955,,733.44415,718.976525
635.783525,678.3673,,733.471875,718.998625
635.79405,678.379275,,733.576775,719.03905
635.8019,678.3852,,733.631175,719.05725
635.815475,678.389125,,733.7487,719.08245
635.822925,678.39845,,733.79525,719.102525
635.832375,678.40425,,733.846975,719.119825
635.84995,678.4111,,733.885675,719.178825
635.8596,678.415075,,733.93875,719.190375
635.87825,678.424675,,733.9561,719.206425
635.890625,678.427625,,733.977575,719.22
635.90745,678.434675,,734.0634,719.24515
635.918725,678.440425,,734.173425,719.29635
635.936025,678.4645,,734.197975,719.3194
635.944825,678.472575,,734.267325,719.33205
635.96315,678.484225,,734.271025,719.355575
635.9784,678.51265,,734.2928,719.36825
635.995675,678.5295,,734.370075,719.377575
636.011125,678.545525,,734.40815,719.394975
636.027075,678.557625,,734.516625,719.41065
636.0449,678.580675,,734.53795,719.420325
636.0519,678.593275,,734.544875,719.434125
636.0585,678.608225,,734.5491,719.442375
636.063275,678.62685,,734.567075,719.44925
636.06905,678.64635,,734.573925,719.452825
636.085025,678.663475,,734.6147,719.54055
636.093575,678.6837,,734.65885,719.5659
636.11695,678.692675,,734.67555,719.587425
636.12705,678.6968,,734.8452,719.61115
636.1426,678.7032,,734.868575,719.653275
636.155625,678.70515,,734.907925,719.6677
636.169375,678.7107,,734.934725,719.689475
636.204075,678.71485,,734.937125,719.70855
636.21545,678.74265,,734.939875,719.731475
636.23915,678.755075,,734.95355,719.73425
636.253225,678.757625,,735.0663,719.737125
636.266675,678.774625,,735.1225,719.764325
636.27605,678.77825,,735.211075,719.901
636.28675,678.8006,,735.27095,719.910475
636.2961,678.807375,,735.286375,719.9166
636.30235,678.82055,,735.29565,719.935475
636.31315,678.828125,,735.317625,719.998475
636.3206,678.8383,,735.34905,720.109825
636.332375,678.841425,,735.367575,720.131725
636.345575,678.85215,,735.3968,720.155775
636.355475,678.877125,,735.410475,720.182875
636.363225,678.902675,,735.415525,720.2127
636.375525,678.929,,735.4544,720.237925
636.38855,678.94045,,735.46355,720.26345
636.40435,678.94635,,735.487475,720.2764
636.419275,678.951425,,735.58735,720.2864
636.4346,678.955925,,735.613525,720.302425
636.452325,678.9685,,735.626475,720.30995
636.4691,679.001375,,735.630625,720.3226
636.4841,679.018725,,735.6342,720.3286
636.49525,679.051225,,735.65885,720.3342
636.516525,679.064175,,735.672775,720.34825
636.5304,679.07835,,735.6842,720.3853
636.547725,679.09755,,735.69545,720.4534
636.566975,679.13035,,735.704925,720.515425
636.58675,679.142075,,735.721225,720.5418
636.6092,679.15515,,735.743175,720.56175
636.624775,679.16495,,735.7547,720.589275
636.638,679.172125,,735.808325,720.6001
636.652175,679.176625,,735.863075,720.615675
636.664475,679.18715,,735.89305,720.631075
636.676025,679.20105,,735.917525,720.64235
636.688,679.21685,,735.957625,720.648825
636.701175,679.230975,,735.9824,720.655525
636.7134,679.261275,,735.990325,720.681125
636.751475,679.276,,735.9979,720.69505
636.769675,679.302225,,736.0007,720.702825
636.783825,679.318875,,736.023725,720.71395
636.798325,679.33825,,736.02705,720.72195
636.8049,679.362575,,736.0448,720.8134
636.80945,679.366875,,736.050825,720.820675
636.824825,679.36955,,736.0856,720.849775
636.83495,679.3739,,736.0969,720.8951
636.8416,679.37585,,736.178225,720.932
636.84845,679.37965,,736.200425,720.942775
636.85955,679.385575,,736.222575,720.95255
636.86765,679.402375,,736.245275,720.957375
636.873725,679.40645,,736.25635,721.014575
636.88255,679.449425,,736.280975,721.122775
636.892325,679.458175,,736.3396,721.1313
636.906125,679.46165,,736.3552,721.1576
636.9189,679.46635,,736.4181,721.176175
636.93195,679.500425,,736.46015,721.2101
636.943675,679.51055,,736.48595,721.22425
636.9574,679.5346,,736.5251,721.258725
636.96715,679.54865,,736.544775,721.4227
636.983125,679.55855,,736.580025,721.55325
636.995625,679.567025,,736.602925,721.582975
637.01315,679.58445,,736.625025,721.595175
637.031325,679.591525,,736.6393,721.6886
637.052125,679.614775,,736.68295,721.7314
637.06315,679.629075,,736.70095,721.748125
637.07565,679.654225,,736.754425,721.762225
637.090825,679.671225,,736.7702,721.775525
637.096975,679.68895,,736.80405,721.782625
637.110975,679.700675,,736.83555,721.796575
637.120175,679.7113,,736.870025,721.80075
637.1303,679.733525,,736.914675,721.80485
637.1401,679.7392,,736.963025,721.814825
637.1542,679.757525,,737.041925,721.825
637.160825,679.773575,,737.059825,721.8655
637.168975,679.800075,,737.094875,721.905725
637.177975,679.813475,,737.129875,721.915
637.18735,679.824975,,737.18765,721.924375
637.203625,679.840075,,737.2229,721.9345
637.21495,679.85365,,737.25825,721.959525
637.224075,679.868675,,737.347575,721.97355
637.232,679.888075,,737.392875,722.06035
637.24595,679.9033,,737.4627,722.079075
637.25975,679.92425,,737.4815,722.0872
637.2765,679.9389,,737.49985,722.095175
637.292275,679.964975,,737.5131,722.100175
637.301525,679.9887,,737.5284,722.115475
637.3194,680.02345,,737.6189,722.1189
637.33685,680.0314,,737.63235,722.12215
637.3544,680.035925,,737.65805,722.24365
637.36365,680.051225,,737.695425,722.681175
637.3975,680.056725,,737.732625,722.69355
637.406625,680.0628,,737.74945,722.716
637.419275,680.069825,,737.7714,722.724
637.425675,680.07725,,737.78585,722.870425
637.43335,680.0854,,737.807875,722.88135
637.444175,680.095225,,737.827825,722.9005
637.4485,680.1117,,737.9043,722.9363
637.45565,680.13525,,737.934275,723.528625
637.473525,680.146775,,737.9522,723.5445
637.477625,680.1584,,738.003575,723.58595
637.48455,680.167,,738.0167,723.605025
637.4955,680.179175,,738.042525,723.638825
637.5055,680.194675,,738.05435,723.69145
637.5294,680.2073,,738.0649,723.7104
637.545575,680.21685,,738.123875,723.729
637.5675,680.232325,,738.142525,723.7701
637.5822,680.2495,,738.19715,723.79285
637.600425,680.273575,,738.2091,723.814675
637.614375,680.295325,,738.2291,723.935075
637.630725,680.321075,,738.2668,723.953725
637.641075,680.337625,,738.3144,723.98545
637.652475,680.376,,738.3555,723.994425
637.66635,680.395625,,738.37345,724.033875
637.679525,680.414675,,738.4151,724.05085
637.6914,680.4316,,738.4326,724.1926
637.70535,680.475425,,738.48015,724.2122
637.723125,680.498225,,738.48935,724.2322
637.72945,680.513225,,738.530275,724.265325
637.732875,680.53295,,738.547675,724.2793
637.737125,680.54665,,738.564,724.2933
637.74185,680.5756,,738.5882,724.306575
637.746,680.588975,,738.6725,724.338325
637.751125,680.6213,,738.70865,724.4215
637.7546,680.643025,,738.721575,724.44125
637.75925,680.6663,,738.8045,724.45995
637.7665,680.685675,,738.831175,724.4909
637.7712,680.7028,,738.85395,724.5454
637.7804,680.7357,,738.882825,724.57915
637.78705,680.7529,,738.886475,724.60655
637.792075,680.7732,,738.9187,724.6268
637.7968,680.792975,,738.9352,724.63265
637.805725,680.8032,,738.9423,724.661475
637.814875,680.820625,,738.96815,724.689775
637.83375,680.834925,,738.9739,724.73445
637.8424,680.858475,,738.994625,724.758075
637.849425,680.8707,,739.024125,724.787575
637.870375,680.8947,,739.0687,724.84425
637.878825,680.9081,,739.28595,724.86255
637.89585,680.91755,,739.311825,724.884575
637.917675,680.934225,,739.336625,724.911175
637.933275,680.947525,,739.3433,724.9331
637.9478,680.96335,,739.35455,724.953325
637.960075,680.9885,,739.416375,724.990625
637.972625,680.99715,,739.462725,724.995925
637.986775,681.005125,,739.476025,725.0039
637.9989,681.01015,,739.496575,725.007125
638.014125,681.018825,,739.535375,725.009925
638.026675,681.02595,,739.5413,725.015775
638.0409,681.03505,,739.6018,725.143925
638.05115,681.059725,,739.61765,725.169475
638.0781,681.066475,,739.638025,725.203075
638.0949,681.0865,,739.6595,725.2272
638.11385,681.098575,,739.6955,725.236125
638.137175,681.10875,,739.887725,725.25765
638.1456,681.130775,,739.935175,725.2703
638.15065,681.146025,,739.940975,725.2882
638.15735,681.15735,,739.95425,725.368275
638.16385,681.18225,,739.97105,725.39215
638.16895,681.19515,,,725.40625
638.174,681.2107,,,725.428
638.179875,681.223825,,,725.4521
638.196575,681.251075,,,725.4785
638.20865,681.263425,,,725.530725
638.21555,681.274925,,,725.548575
638.22075,681.2914,,,725.58835
638.226775,681.30525,,,725.61525
638.233375,681.316875,,,725.63535
638.2415,681.33375,,,725.662925
638.252175,681.357025,,,725.6834
638.257275,681.364825,,,725.7048
638.27125,681.370825,,,725.72865
638.280975,681.375825,,,725.73265
638.290525,681.389275,,,725.738325
638.3001,681.4057,,,725.75835
638.320275,681.45475,,,725.782725
638.337225,681.470425,,,725.7995
638.356825,681.482625,,,725.821625
638.37295,681.49545,,,725.84415
638.3888,681.5078,,,725.8677
