SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
308.662725,289.676125,,291.9396,310.04735,249.00365
308.688275,289.692825,,291.969375,310.071525,249.040625
308.7093,289.71905,,291.983875,310.11005,249.075025
308.71195,289.7442,,292.0015,310.1356,249.093175
308.734375,289.76975,,292.03305,310.16665,249.123175
308.743175,289.790325,,292.048775,310.202275,249.1642
308.75885,289.820375,,292.0752,310.26565,249.1778
308.7706,289.82395,,292.104,310.312925,249.206425
308.772,289.844175,,292.1509,310.335825,249.220475
308.7931,289.8809,,292.19755,310.3786,249.2426
308.83125,289.9841,,292.219725,310.420475,249.274675
308.853625,289.9893,,292.235025,310.457575,249.291625
308.871225,289.995975,,292.273375,310.48505,249.304475
308.905675,290.00935,,292.32225,310.495925,249.320075
308.937525,290.025775,,292.346925,310.53175,249.353175
308.9992,290.042175,,292.36765,310.56965,249.365825
309.002375,290.0576,,292.406275,310.612125,249.385225
309.0153,290.17255,,292.41805,310.64555,249.41715
309.03395,290.1931,,292.444425,310.678675,249.4379
309.056825,290.21245,,292.463825,310.7105,249.454175
309.0885,290.2975,,292.4946,310.741525,249.481525
309.1341,290.33185,,292.523075,310.7792,249.502925
309.162525,290.362075,,292.549725,310.81025,249.539575
309.175625,290.38535,,292.58485,310.871975,249.5643
309.196825,290.40525,,292.6047,310.976225,249.58165
309.218625,290.429725,,292.636125,311.013275,249.608025
309.23595,290.4699,,292.703325,311.0381,249.6308
309.278325,290.499175,,292.731225,311.0717,249.64285
309.302,290.502475,,292.7676,311.1352,249.6563
309.356825,290.5347,,292.82635,311.163075,249.669625
309.388975,290.54765,,292.856675,311.187975,249.68205
309.3945,290.57195,,292.8981,311.268175,249.7079
309.4292,290.58515,,292.926,311.295825,249.7314
309.44885,290.617775,,292.9505,311.310525,249.744175
309.46935,290.6365,,292.97665,311.32875,249.761475
309.513275,290.6504,,293.00225,311.34655,249.77555
309.519425,290.66635,,293.03605,311.370625,249.8031
309.592525,290.68285,,293.05425,311.401925,249.8176
309.641175,290.6979,,293.077475,311.431225,249.83295
309.66505,290.71385,,293.09665,311.468575,249.851825
309.753125,290.7311,,293.128325,311.49655,249.8677
309.793925,290.737875,,293.150925,311.517575,249.88425
309.813825,290.767275,,293.181025,311.541675,249.936825
309.8696,290.792075,,293.2084,311.5607,249.959425
309.872375,290.819225,,293.24055,311.600225,249.966875
309.89755,290.82995,,293.25755,311.627975,249.977975
309.9523,290.858,,293.2831,311.6582,250.00535
309.99225,290.88315,,293.329375,311.692675,250.033775
310.0021,290.940825,,293.40515,311.7247,250.049725
310.0438,290.976775,,293.444125,311.751525,250.07215
310.06495,291.0304,,293.475375,311.808725,250.094
310.12085,291.0376,,293.5244,311.824875,250.123125
310.1472,291.078625,,293.55,311.829125,250.15605
310.156125,291.099525,,293.5754,311.85655,250.17355
310.188575,291.1311,,293.609425,311.887975,250.2106
310.21665,291.147525,,293.64075,311.9285,250.25175
310.265325,291.181625,,293.66375,311.9623,250.266075
310.28495,291.205525,,293.695725,311.9984,250.28015
310.340825,291.2698,,293.7125,312.010675,250.31815
310.3451,291.29965,,293.725125,312.034575,250.3731
310.36175,291.355825,,293.7688,312.058325,250.3906
310.37505,291.364025,,293.8001,312.091275,250.40935
310.397725,291.389825,,293.8567,312.094225,250.48205
310.4148,291.417325,,293.888625,312.12805,250.5007
310.443775,291.4398,,293.936475,312.1479,250.5203
310.472175,291.455675,,293.9535,312.1799,250.547075
310.485825,291.5041,,293.9765,312.1854,250.575
310.521075,291.571475,,293.993975,312.21265,250.601925
310.527025,291.588225,,294.05,312.266375,250.6443
310.574475,291.61135,,294.078875,312.287525,250.658325
310.599675,291.638225,,294.10765,312.3269,250.67395
310.61985,291.6829,,294.2009,312.361375,250.685125
310.628425,291.724825,,294.232575,312.388275,250.711975
310.64115,291.747875,,294.25995,312.40705,250.728625
310.6703,291.766175,,294.306575,312.408225,250.777975
310.698375,291.76875,,294.333625,312.432525,250.798325
310.71735,291.793675,,294.3558,312.455475,250.80025
310.78265,291.819425,,294.3914,312.480325,250.81635
310.80085,291.8449,,294.429475,312.564125,250.854725
310.846125,291.878125,,294.44865,312.593,250.8691
310.877075,291.9291,,294.49005,312.618425,250.897875
310.91565,291.955975,,294.508075,312.638575,250.911525
310.964325,291.9741,,294.535075,312.6447,250.944525
311.003225,292.009975,,294.56745,312.684375,250.990675
311.090025,292.013825,,294.62995,312.699275,251.022075
311.166525,292.05215,,294.66605,312.729275,251.038575
311.19955,292.081475,,294.69575,312.759725,251.054675
311.243525,292.083475,,294.723975,312.808725,251.06995
311.2795,292.092025,,294.7939,312.8359,251.0961
311.30255,292.105575,,294.83215,312.873475,251.124325
311.3401,292.1287,,294.869675,312.917675,251.137225
311.360075,292.14645,,294.900825,312.94165,251.146575
311.37945,292.159825,,294.925375,312.964025,251.151525
311.455075,292.184375,,294.96085,312.987025,251.163475
311.4831,292.253725,,294.978625,313.015575,251.178725
311.546775,292.276725,,295.035475,313.044225,251.2026
311.5914,292.32305,,295.101475,313.064125,251.226725
311.66655,292.355725,,295.165775,313.082075,251.241475
311.685,292.39455,,295.2151,313.0985,251.2596
311.687675,292.4215,,295.2463,313.18705,251.2983
311.6983,292.45125,,295.276125,313.245825,251.3941
311.7102,292.464425,,295.3049,313.282025,251.42465
311.729,292.485125,,295.337975,313.307875,251.436075
311.752,292.511775,,295.3672,313.3773,251.451175
311.77085,292.530475,,295.387325,313.42645,251.467625
311.833025,292.54305,,295.4026,313.482075,251.48025
311.86255,292.574275,,295.43865,313.5254,251.498275
311.875325,292.61265,,295.45985,313.556975,251.51725
311.930075,292.63545,,295.48825,313.590075,251.5351
311.993375,292.659125,,295.5171,313.633075,251.550175
312.02995,292.680975,,295.578775,313.657925,251.564275
312.04495,292.7257,,295.627,313.682025,251.580925
312.0547,292.759425,,295.651175,313.705675,251.596025
312.089175,292.78275,,295.67635,313.75925,251.634725
312.118925,292.8365,,295.742675,313.77095,251.6747
312.146525,292.876775,,295.7716,313.79395,251.72095
312.1622,292.9032,,295.82005,313.826,251.73645
312.183275,292.95275,,295.862925,313.869,251.748575
312.2172,292.9798,,295.8996,313.8939,251.75315
312.256975,292.995325,,295.9269,313.917525,251.778
312.288425,293.009725,,295.9529,313.9359,251.807075
312.321875,293.0449,,295.9806,313.9597,251.8231
312.326975,293.068325,,296.0059,313.9721,251.842525
312.445375,293.10775,,296.0446,314.001025,251.84385
312.467425,293.14745,,296.064775,314.036675,251.86135
312.544825,293.14865,,296.08805,314.056275,251.879075
312.608325,293.1671,,296.1276,314.08805,251.903025
312.62475,293.19055,,296.177575,314.10195,251.92325
312.6638,293.2117,,296.209475,314.117225,251.94005
312.68685,293.233,,296.256575,314.148075,251.95645
312.7649,293.2634,,296.262875,314.1825,251.965875
312.790575,293.276,,296.2842,314.2088,251.99995
312.80245,293.301325,,296.322875,314.236875,252.004275
312.837525,293.313475,,296.359725,314.246275,252.0311
312.871975,293.34785,,296.399725,314.2806,252.03625
312.9503,293.383475,,296.417575,314.30875,252.047975
312.968075,293.416625,,296.44425,314.3586,252.065975
313.01695,293.445775,,296.461425,314.430225,252.09305
313.081475,293.4688,,296.4905,314.489875,252.106475
313.134825,293.49565,,296.51255,314.547575,252.125275
313.154425,293.520875,,296.5401,314.60435,252.14715
313.175,293.5614,,296.55465,314.6441,252.16255
313.212475,293.59055,,296.571525,314.691575,252.180125
313.2695,293.61265,,296.5909,314.693775,252.20115
313.2892,293.644075,,296.6318,314.722175,252.230475
313.30585,293.659825,,296.65795,314.794375,252.24955
313.33115,293.727925,,296.683225,314.82215,252.2542
313.365825,293.763775,,296.7166,314.847025,252.266925
313.393125,293.79115,,296.740825,314.8819,252.30495
313.4298,293.82095,,296.7755,314.89545,252.3171
313.463175,293.841575,,296.79775,314.9025,252.362375
313.484775,293.868125,,296.8334,314.930725,252.459725
313.50445,293.8975,,296.858225,314.9587,252.529025
313.523325,293.9223,,296.88295,314.980525,252.543875
313.5498,293.954525,,296.90165,315.04735,252.5507
313.565925,293.977075,,296.969225,315.0616,252.5556
313.60585,294.024975,,296.99085,315.1031,252.5873
313.633875,294.07955,,297.042225,315.10485,252.60355
313.64385,294.095325,,297.065725,315.137775,252.615975
313.759825,294.1329,,297.08825,315.1501,252.6257
313.7799,294.170375,,297.1196,315.1745,252.66295
313.8162,294.2158,,297.14735,315.2101,252.772225
313.837175,294.2561,,297.16835,315.2412,252.795625
313.853875,294.298875,,297.178075,315.277825,252.823225
313.904675,294.314725,,297.184125,315.3086,252.83255
313.9119,294.3404,,297.188425,315.338725,252.85485
313.927,294.392175,,297.195675,315.376325,252.8574
314.004725,294.416375,,297.203825,315.3998,252.8685
314.02035,294.45325,,297.254375,315.43895,252.88275
314.0272,294.4738,,297.301525,315.4817,252.8961
314.0705,294.51805,,297.34315,315.5101,252.912725
314.123375,294.551875,,297.385475,315.575275,252.91835
314.138,294.586925,,297.413025,315.6205,252.92365
314.179575,294.61015,,297.430425,315.6498,252.947725
314.2035,294.6721,,297.47905,315.69075,252.9658
314.2177,294.720025,,297.533575,315.73635,252.97945
314.22195,294.74245,,297.54215,315.77465,252.999475
314.245275,294.769625,,297.564325,315.800475,253.015
314.268375,294.805625,,297.594275,315.831975,253.068825
314.310475,294.811425,,297.623125,315.864525,253.083325
314.326925,294.826125,,297.649725,315.89675,253.104275
314.3632,294.846125,,297.67085,315.926025,253.132875
314.4264,294.8761,,297.704975,315.962025,253.1365
314.446175,294.88415,,297.7399,316.004725,253.167575
314.4676,294.900875,,297.775875,316.0434,253.194075
314.554525,294.939125,,297.8239,316.067375,253.222325
314.577475,294.96875,,297.851425,316.07775,253.267275
314.604725,295.00435,,297.874475,316.10245,253.300775
314.6479,295.018225,,297.8955,316.141,253.315225
314.6667,295.04185,,297.896675,316.1844,253.3338
314.69415,295.06395,,297.91365,316.236975,253.349425
314.709875,295.094375,,297.9752,316.269925,253.38585
314.73735,295.126025,,298.0017,316.298675,253.414775
314.783225,295.156225,,298.0326,316.3405,253.452675
314.8239,295.1844,,298.05755,316.3717,253.4636
314.841,295.24085,,298.08975,316.405075,253.482575
314.906025,295.27285,,298.1128,316.468175,253.497625
314.939725,295.3772,,298.128925,316.50255,253.5123
314.9697,295.400025,,298.143975,316.5571,253.537
315.054075,295.437575,,298.171125,316.589025,253.55925
315.07295,295.46965,,298.2012,316.6205,253.5777
315.13375,295.501175,,298.230925,316.64845,253.5927
315.156675,295.52975,,298.248025,316.688875,253.605125
315.1681,295.55615,,298.26665,316.730875,253.61825
315.192275,295.578575,,298.3039,316.76055,253.646225
315.23085,295.603325,,298.32625,316.7882,253.6606
315.289925,295.622575,,298.3525,316.82305,253.673475
315.3157,295.63935,,298.3771,316.860225,253.695625
315.3391,295.6937,,298.40965,316.88225,253.70835
315.36105,295.71955,,298.439525,316.90635,253.739375
315.41025,295.744225,,298.466975,316.919925,253.75625
315.4701,295.750775,,298.495275,316.94105,253.782275
315.493375,295.7813,,298.524125,316.958175,253.793175
315.5329,295.819575,,298.558025,316.96895,253.824925
315.55155,295.837525,,298.587575,316.984375,253.837525
315.574625,295.8815,,298.607825,316.99775,253.866175
315.59535,295.904225,,298.66385,317.01675,253.888575
315.6101,295.94125,,298.696375,317.0264,253.90705
315.640525,295.981175,,298.72035,317.03315,253.94435
315.6901,296.0169,,298.73725,317.057675,253.968975
315.741525,296.0563,,298.770925,317.082375,254.011225
315.794425,296.0883,,298.804425,317.10055,254.06545
315.816725,296.1223,,298.8373,317.1195,254.1164
315.86185,296.14475,,298.879175,317.13925,254.1882
315.882775,296.16485,,298.9265,317.1508,254.2287
315.94305,296.192475,,298.9757,317.173925,254.251
315.985875,296.210825,,299.02035,317.189075,254.26535
316.0128,296.23915,,299.044675,317.20825,254.280025
316.088075,296.26615,,299.05595,317.225275,254.2923
316.198125,296.287575,,299.069675,317.267525,254.3061
316.211425,296.3011,,299.0881,317.27695,254.339775
316.2721,296.334125,,299.123525,317.292075,254.3649
316.31515,296.358575,,299.147425,317.310175,254.377725
316.336575,296.407725,,299.161925,317.3292,254.411275
316.3884,296.44665,,299.18315,317.344625,254.44225
316.4212,296.4746,,299.200025,317.356575,254.448025
316.44555,296.503625,,299.219275,317.380425,254.493925
316.487725,296.537775,,299.2358,317.388825,254.5332
316.51535,296.556025,,299.26275,317.399875,254.54965
316.548575,296.56615,,299.298475,317.410175,254.584225
316.569075,296.596025,,299.32995,317.426625,254.60425
316.619,296.616925,,299.376425,317.4373,254.623975
316.6647,296.661625,,299.41165,317.4565,254.6391
316.70085,296.685975,,299.4271,317.46485,254.654825
316.748425,296.727425,,299.4541,317.4739,254.7169
316.752975,296.72915,,299.465175,317.482475,254.736825
316.778675,296.7631,,299.483225,317.520325,254.7806
316.810625,296.7914,,299.5021,317.56325,254.800025
316.8442,296.813775,,299.5358,317.615875,254.8181
316.937975,296.82915,,299.562125,317.639325,254.838575
316.9406,296.8498,,299.600975,317.658525,254.870475
316.955075,296.9274,,299.63725,317.6846,254.8865
316.9777,296.946775,,299.668725,317.7169,254.901425
317.0024,296.970175,,299.715325,317.7389,254.9172
317.025,297.03175,,299.750725,317.777025,254.93395
317.044975,297.052925,,299.753525,317.813325,254.950625
317.064575,297.075825,,299.817725,317.8546,254.993275
317.12165,297.0896,,299.86995,317.863975,255.0082
317.123925,297.10725,,299.927775,317.875725,255.01135
317.162075,297.129525,,299.99935,317.9446,255.021175
317.17315,297.15035,,300.051625,317.984325,255.0544
317.195425,297.180175,,300.059375,318.028875,255.066875
317.235,297.204275,,300.069725,318.058,255.0973
317.240275,297.232675,,300.08655,318.15315,255.113875
317.268675,297.257575,,300.102725,318.240225,255.125725
317.28915,297.288025,,300.1241,318.281875,255.13725
317.363625,297.3221,,300.1407,318.327675,255.155225
317.378775,297.36035,,300.149775,318.3938,255.176125
317.4039,297.38305,,300.173075,318.4248,255.1894
317.4849,297.4095,,300.188825,318.452125,255.210975
317.4872,297.437675,,300.217675,318.491575,255.233075
317.533525,297.468675,,300.256325,318.5488,255.25815
317.56755,297.5326,,300.27135,318.60665,255.269275
317.629125,297.5594,,300.288875,318.64045,255.28945
317.6718,297.568225,,300.318175,318.672275,255.315475
317.674825,297.5839,,300.337025,318.70085,255.342075
317.747925,297.6073,,300.3966,318.736375,255.3946
317.79155,297.63015,,300.46375,318.7931,255.442025
317.793525,297.64855,,300.484225,318.911075,255.45645
317.801275,297.67755,,300.511925,318.96715,255.46795
317.81675,297.698375,,300.5503,318.997725,255.4844
317.82565,297.75855,,300.575075,319.01355,255.512925
317.896325,297.78325,,300.619275,319.0414,255.526775
317.915525,297.8057,,300.6459,319.0745,255.541925
317.92665,297.824175,,300.68905,319.1016,255.57475
317.935675,297.835675,,300.74175,319.1213,255.5925
317.978475,297.868475,,300.7836,319.141225,255.623575
318.00605,297.898325,,300.8513,319.160175,255.62865
318.041825,297.9312,,300.91225,319.186275,255.6407
318.095875,297.95955,,300.963725,319.200925,255.660425
318.12165,297.964625,,301.002525,319.2045,255.69605
318.141625,297.999975,,301.019825,319.205525,255.71145
318.1649,298.0362,,301.06605,319.237325,255.7278
318.220325,298.121725,,301.113925,319.2595,255.742475
318.2391,298.143575,,301.1371,319.27345,255.7808
318.263925,298.16115,,301.213325,319.2872,255.813225
318.30915,298.20685,,301.23885,319.300025,255.8457
318.326475,298.2237,,301.2768,319.3212,255.868325
318.342825,298.2537,,301.3213,319.369825,255.88595
318.417325,298.271425,,301.34835,319.3871,255.91745
318.5535,298.28545,,301.39205,319.40535,255.93115
318.594675,298.308725,,301.419875,319.455225,255.94065
318.61555,298.33365,,301.4473,319.462175,255.94695
318.663675,298.341825,,301.4709,319.474825,255.9586
318.692375,298.375675,,301.481275,319.48725,255.9784
318.70755,298.43165,,301.50915,319.53415,255.989125
318.82365,298.4585,,301.545575,319.5894,256.009275
318.840725,298.49035,,301.58245,319.620275,256.0325
318.88235,298.5054,,301.6365,319.660725,256.049975
