SPK_SPKC02a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC08b,SPK_SPKC13a
473.53115,471.362225,453.689775,455.55295,,
473.564225,471.382225,453.7012,455.606025,,
473.581975,471.39875,453.70845,455.678425,,
473.605425,471.418575,453.717525,455.746,,
473.631675,471.43785,453.731075,455.784275,,
473.662875,471.4514,453.75145,455.805775,,
473.6895,471.470075,453.7665,455.813975,,
473.715775,471.488775,453.775425,455.823475,,
473.7495,471.5014,453.787975,455.832825,,
473.7795,471.512525,453.79765,455.83905,,
473.846725,471.52145,453.810075,455.85195,,
473.9125,471.533375,453.820825,455.86355,,
473.941,471.5414,453.8289,455.90885,,
473.992,471.550875,453.833525,455.933425,,
474.034675,471.56265,453.8424,455.98615,,
474.0733,471.57625,453.8477,456.002925,,
474.104025,471.5867,453.8527,456.035175,,
474.11665,471.6045,453.858575,456.074575,,
474.12535,471.623525,453.86745,456.108075,,
474.15365,471.654625,453.871475,456.138975,,
474.169625,471.674275,453.88315,456.16415,,
474.20685,471.6896,453.89185,456.18845,,
474.260975,471.696675,453.899975,456.208475,,
474.313475,471.72765,453.9084,456.231025,,
474.3681,471.74315,453.92245,456.267325,,
474.38975,471.75585,453.928475,456.2819,,
474.414175,471.7744,453.944725,456.307575,,
474.420625,471.79385,453.9588,456.3334,,
474.431825,471.809225,453.96285,456.3547,,
474.446125,471.82335,453.96685,456.3673,,
474.45755,471.833725,453.9805,456.41065,,
474.4679,471.846775,453.997,456.425575,,
474.4829,471.86145,454.017875,456.4747,,
474.499625,471.880975,454.022275,456.49015,,
474.51215,471.8959,454.052075,456.51445,,
474.5352,471.9196,454.05975,456.537075,,
474.63715,471.967925,454.070675,456.55795,,
474.7157,472.02185,454.0799,456.582825,,
474.750225,472.0791,454.097325,456.594625,,
474.77,472.09605,454.108175,456.606975,,
474.7852,472.108125,454.123325,456.62405,,
474.811925,472.116925,454.13425,456.647,,
474.81885,472.126575,454.1423,456.661575,,
474.8213,472.138975,454.154825,456.682875,,
474.828575,472.149475,454.1683,456.6967,,
474.835025,472.16285,454.1896,456.71175,,
474.84715,472.1835,454.200275,456.73075,,
474.858175,472.192375,454.23585,456.73935,,
474.88075,472.2069,454.2569,456.778125,,
474.921025,472.2268,454.27495,456.7916,,
474.96995,472.255125,454.294675,456.82255,,
475.004475,472.27625,454.30635,456.844675,,
475.02155,472.312525,454.32815,456.883,,
475.0453,472.3394,454.342075,456.915575,,
475.078275,472.371225,454.36415,456.9501,,
475.16105,472.38685,454.3792,456.976625,,
475.253175,472.40375,454.396275,457.00565,,
475.302075,472.41655,454.40525,457.049725,,
475.3472,472.4327,454.410925,457.07945,,
475.366825,472.44345,454.42395,457.102525,,
475.400975,472.458625,454.435675,457.1222,,
475.438125,472.47485,454.4557,457.128475,,
475.4617,472.51285,454.4771,457.137225,,
475.4816,472.541875,454.49155,457.146625,,
475.50035,472.558975,454.51965,457.16605,,
475.522875,472.589925,454.548675,457.192,,
475.541775,472.6183,454.585625,457.2173,,
475.563875,472.6391,454.60615,457.232575,,
475.588125,472.650925,454.6272,457.2813,,
475.6299,472.664225,454.645625,457.31585,,
475.7399,472.67775,454.66735,457.386975,,
475.81555,472.696375,454.680175,457.4207,,
475.84165,472.71385,454.709425,457.45085,,
475.854425,472.7266,454.72485,457.4707,,
475.8657,472.742575,454.7338,457.499375,,
475.8792,472.764575,454.7567,457.51005,,
475.93875,472.785275,454.769775,457.516475,,
476.036775,472.808875,454.8006,457.535225,,
476.05135,472.825225,454.822425,457.5732,,
476.0673,472.844025,454.8652,457.5988,,
476.09005,472.858375,454.896825,457.612675,,
476.1128,472.8741,454.925275,457.643825,,
476.129,472.892775,454.960075,457.673725,,
476.16585,472.9159,455.000875,457.700075,,
476.1923,472.94725,455.033775,457.717325,,
476.2102,472.958675,455.05045,457.74295,,
476.235775,472.9726,455.065375,457.77205,,
476.2551,472.996075,455.0786,457.815825,,
476.299025,473.0203,455.098825,457.842775,,
476.309875,473.057325,455.111675,457.861725,,
476.321325,473.0794,455.1347,457.885475,,
476.332725,473.1056,455.1648,457.915825,,
476.34095,473.1223,455.208875,457.9417,,
476.34795,473.136025,455.234125,457.969825,,
476.3563,473.157425,455.26735,458.01375,,
476.37435,473.182375,455.301425,458.07835,,
476.38255,473.216125,455.326125,458.101325,,
476.39265,473.2477,455.36105,458.146425,,
476.4048,473.287775,455.387575,458.16505,,
476.4116,473.31965,455.412,458.19585,,
476.422075,473.3672,455.4268,458.2113,,
476.42685,473.404375,455.43935,458.2351,,
476.4389,473.4359,455.450275,458.247925,,
476.448875,473.466125,455.456625,458.28365,,
476.458375,473.5027,455.488925,458.301275,,
476.466625,473.5377,455.508775,458.317725,,
476.4772,473.584925,455.526875,458.341575,,
476.49005,473.60905,455.55805,458.383875,,
476.5028,473.674975,455.605175,458.413925,,
476.521925,473.73255,455.6322,458.45565,,
476.539225,473.778375,455.667525,458.4756,,
476.553475,473.8416,455.6953,458.488675,,
476.5679,473.901475,455.7284,458.502025,,
476.593125,473.9726,455.76555,458.51245,,
476.608475,474.00875,455.797,458.527975,,
476.6319,474.06375,455.806775,458.53345,,
476.653975,474.084075,455.834175,458.543525,,
476.6798,474.101,455.847025,458.55025,,
476.705525,474.11245,455.854975,458.5596,,
476.727975,474.123925,455.865225,458.581225,,
476.772825,474.137975,455.875,458.5912,,
476.808725,474.151925,455.89075,458.6056,,
476.83575,474.167125,455.926375,458.62085,,
476.880775,474.185925,455.94865,458.63505,,
476.90755,474.228825,455.971175,458.650775,,
476.9359,474.277225,455.9895,458.666375,,
476.961475,474.340175,456.02,458.67775,,
476.9773,474.383325,456.052,458.731375,,
476.990175,474.405975,456.076325,458.793025,,
477.00475,474.415325,456.09085,458.820125,,
477.015425,474.423425,456.1073,458.83955,,
477.02695,474.432775,456.12825,458.861675,,
477.0388,474.447525,456.1407,458.87495,,
477.057975,474.4868,456.16595,458.88395,,
477.064625,474.502025,456.17995,458.8931,,
477.076825,474.515675,456.214675,458.90185,,
477.11555,474.55,456.24145,458.91425,,
477.14565,474.589575,456.253025,458.924425,,
477.182875,474.6491,456.2691,458.93335,,
477.217325,474.699125,456.279575,458.9508,,
477.2813,474.7707,456.29065,458.97085,,
477.3215,474.785775,456.311325,458.9924,,
477.357375,474.79485,456.332375,459.0061,,
477.361875,474.804575,456.3618,459.018875,,
477.3859,474.8142,456.375175,459.02565,,
477.466275,474.82155,456.3912,459.04225,,
477.496325,474.831025,456.4024,459.047325,,
477.524475,474.83925,456.41475,459.0548,,
477.556225,474.850625,456.43855,459.061325,,
477.578125,474.8684,456.46845,459.068,,
477.586675,474.89135,456.507575,459.079575,,
477.615,474.924775,456.52545,459.090325,,
477.6263,474.948375,456.5457,459.09665,,
477.644075,475.00075,456.567825,459.111425,,
477.652275,475.0359,456.598925,459.146125,,
477.658775,475.0753,456.61315,459.157725,,
477.665,475.121025,456.6276,459.180125,,
477.671725,475.175225,456.639825,459.2065,,
477.6792,475.2877,456.661625,459.2221,,
477.68955,475.410625,456.6757,459.2455,,
477.713625,475.444775,456.694375,459.2715,,
477.723275,475.477925,456.706075,459.2914,,
477.738225,475.4927,456.722825,459.300375,,
477.7644,475.504,456.737675,459.3141,,
477.77955,475.513625,456.75135,459.3385,,
477.803325,475.52375,456.780725,459.352125,,
477.814825,475.53195,456.7952,459.366975,,
477.83605,475.5464,456.81095,459.375725,,
477.844525,475.557425,456.830425,459.391275,,
477.854075,475.5689,456.849275,459.40625,,
477.8613,475.583475,456.862425,459.448,,
477.86725,475.6131,456.886025,459.47665,,
477.913725,475.6483,456.905525,459.4983,,
477.94685,475.697425,456.938925,459.5262,,
477.967375,475.737575,456.963425,459.54965,,
477.995825,475.780375,456.996875,459.575075,,
478.0178,475.81765,457.018725,459.600775,,
478.0633,475.844225,457.04345,459.631375,,
478.0928,475.876325,457.06735,459.64065,,
478.136025,475.95935,457.095975,459.65575,,
478.182625,475.96095,457.1178,459.660075,,
478.2238,476.007725,457.1281,459.666075,,
478.2405,476.043675,457.13895,459.677925,,
478.267975,476.081475,457.15225,459.6994,,
478.277925,476.117525,457.15515,459.738975,,
478.29585,476.19875,457.166925,459.76355,,
478.306625,476.259275,457.1751,459.7832,,
478.322325,476.306675,457.19075,459.81575,,
478.3413,476.320525,457.206375,459.83125,,
478.357,476.33675,457.24675,459.861275,,
478.3723,476.348725,457.2698,459.887925,,
478.394775,476.36145,457.294625,459.915825,,
478.41205,476.3742,457.3207,459.96505,,
478.426,476.4033,457.34055,460.004675,,
478.443125,476.41725,457.3704,460.0442,,
478.4648,476.43545,457.40295,460.079175,,
478.478575,476.454225,457.419675,460.10245,,
478.493725,476.47075,457.4329,460.12595,,
478.506575,476.488725,457.446825,460.18115,,
478.5242,476.51215,457.465,460.280775,,
478.537575,476.5409,457.4741,460.308075,,
478.5663,476.556425,457.487475,460.33175,,
478.57775,476.57035,457.505075,460.351925,,
478.590775,476.58645,457.528,460.363375,,
478.60665,476.60685,457.554175,460.3801,,
478.632025,476.6235,457.569125,460.3951,,
478.64825,476.64615,457.5937,460.405125,,
478.668375,476.663175,457.6113,460.421725,,
478.6849,476.680025,457.632675,460.4431,,
478.700725,476.69645,457.6666,460.46955,,
478.714675,476.708125,457.692775,460.4777,,
478.734225,476.730125,457.712175,460.499325,,
478.755525,476.772,457.73135,460.527125,,
478.77745,476.820925,457.761775,460.559775,,
478.79335,476.8577,457.786575,460.589525,,
478.81605,476.8874,457.8033,460.62845,,
478.85235,476.941225,457.81905,460.655625,,
478.8686,476.964425,457.847475,460.68015,,
478.90175,476.979575,457.879275,460.70255,,
478.9212,476.99645,457.901125,460.722,,
478.951425,477.014725,457.9249,460.75455,,
478.961375,477.035975,457.9454,460.767125,,
478.982725,477.0514,457.95605,460.7814,,
478.994675,477.0663,457.99715,460.79755,,
479.00835,477.0816,458.012075,460.812075,,
479.0243,477.116025,458.022475,460.849375,,
479.044025,477.18165,458.038875,460.860925,,
479.0809,477.202825,458.0538,460.87965,,
479.101575,477.2307,458.069725,460.90165,,
479.11945,477.262525,458.081125,460.9277,,
479.15885,477.327325,458.09415,460.999575,,
479.193675,477.373,458.112975,461.032975,,
479.23295,477.47825,458.12925,461.053775,,
479.265225,477.51485,458.148,461.0651,,
479.281625,477.56025,458.16705,461.0823,,
479.3111,477.604725,458.2026,461.0915,,
479.324025,477.617375,458.21765,461.1068,,
479.34005,477.631775,458.23225,461.118325,,
479.358075,477.6588,458.245625,461.1369,,
479.371725,477.668,458.25985,461.1568,,
479.4051,477.693675,458.28085,461.167875,,
479.4388,477.712725,458.309525,461.184925,,
479.465025,477.731075,458.3307,461.195975,,
479.510875,477.749475,458.3627,461.209,,
479.5407,477.7848,458.394675,461.233325,,
479.576475,477.803425,458.430625,461.243675,,
479.605775,477.824025,458.453875,461.274625,,
479.620675,477.84295,458.4732,461.289375,,
479.631575,477.856625,458.4995,461.31445,,
479.643675,477.872475,458.508875,461.39035,,
479.6602,477.885025,458.526175,461.403275,,
479.677775,477.896575,458.53155,461.4355,,
479.7062,477.90735,458.542675,461.452525,,
479.77085,477.9229,458.568725,461.4725,,
479.8176,477.934225,458.5781,461.485475,,
479.837775,477.949825,458.589025,461.497675,,
479.9031,477.967875,458.600375,461.50705,,
479.91755,477.98585,458.6121,461.515425,,
479.925475,478.00975,458.627425,461.524475,,
479.94125,478.030725,458.64375,461.532875,,
479.947975,478.0613,458.653725,461.542425,,
479.970875,478.07825,458.665475,461.550475,,
479.995525,478.129175,458.6778,461.579525,,
480.026625,478.164475,458.6996,461.586425,,
480.045225,478.22185,458.74275,461.619,,
480.072825,478.263675,458.765425,461.673425,,
480.10705,478.2975,458.78065,461.6975,,
480.1313,478.31275,458.800175,461.75155,,
480.156275,478.333375,458.810875,461.784375,,
480.275,478.353625,458.817675,461.80085,,
480.305025,478.370875,458.831425,461.822725,,
480.3214,478.394675,458.841225,461.852725,,
480.33125,478.42025,458.849725,461.867,,
480.34385,478.444775,458.866125,461.88835,,
480.35655,478.485625,458.875375,461.920125,,
480.366725,478.4978,458.8811,461.950775,,
480.377375,478.514275,458.89935,461.9866,,
480.3902,478.55545,458.910575,462.03855,,
480.4046,478.571925,458.9171,462.062975,,
480.4236,478.5963,458.9264,462.0713,,
480.4387,478.61885,458.946075,462.088675,,
480.463,478.6527,458.949075,462.110025,,
480.486525,478.67875,458.96055,462.126675,,
480.549175,478.7018,458.98885,462.144425,,
480.597275,478.73415,459.01385,462.1571,,
480.66125,478.776325,459.03045,462.1635,,
480.697325,478.801925,459.044875,462.170875,,
480.72465,478.826225,459.067375,462.17845,,
480.73215,478.86485,459.08135,462.18685,,
480.7387,478.892575,459.092675,462.2004,,
480.75055,478.922775,459.1005,462.209125,,
480.770625,478.936375,459.1131,462.226975,,
480.800225,478.955,459.1392,462.27555,,
480.83265,478.975125,459.148175,462.3159,,
480.86325,478.99135,459.1805,462.334225,,
480.874975,479.00515,459.207125,462.4067,,
480.8914,479.0205,459.2311,462.42015,,
480.918425,479.047175,459.256825,462.435975,,
480.93935,479.069825,459.271475,462.4445,,
480.972725,479.091775,459.281625,462.453575,,
481.0036,479.118625,459.30705,462.458875,,
481.077475,479.13895,459.323125,462.47345,,
481.09905,479.15475,459.33755,462.4843,,
481.11565,479.1863,459.34525,462.495075,,
481.132025,479.2168,459.360625,462.50415,,
481.146275,479.250025,459.374675,462.541425,,
481.154975,479.2732,459.392775,462.565775,,
481.164475,479.2968,459.435875,462.583575,,
481.1725,479.324225,459.457575,462.635825,,
481.1807,479.342925,459.4834,462.679125,,
481.1847,479.358025,459.518425,462.703375,,
481.201575,479.395775,459.5502,462.721925,,
481.2113,479.51025,459.57615,462.73475,,
481.2246,479.557225,459.594125,462.746425,,
481.234425,479.5806,459.614575,462.76035,,
481.24545,479.6311,459.62975,462.76905,,
481.261825,479.647225,459.641325,462.7804,,
481.29385,479.66055,459.649125,462.826925,,
481.305775,479.685875,459.6553,462.834925,,
481.324275,479.7027,459.674125,462.846575,,
481.334575,479.749225,459.680375,462.8546,,
481.351325,479.788125,459.688775,462.864675,,
481.37345,479.83525,459.7104,462.875575,,
481.39335,479.877325,459.725225,462.8876,,
481.419825,479.906575,459.735275,462.8971,,
481.4341,479.9299,459.755725,462.90925,,
481.4472,479.943675,459.768,462.93145,,
481.463,479.96455,459.788675,462.957025,,
481.476925,479.9843,459.810975,463.010675,,
481.486625,480.01205,459.83195,463.047425,,
481.5112,480.050025,459.87415,463.08645,,
481.525025,480.0794,459.945425,463.0983,,
481.53725,480.10895,459.968375,463.121825,,
481.550925,480.153875,460.0482,463.131075,,
481.5614,480.199925,460.0703,463.1374,,
481.5698,480.2765,460.084475,463.1528,,
481.5784,480.30915,460.099,463.186525,,
481.592575,480.321925,460.119375,463.198775,,
481.608375,480.332925,460.137075,463.2171,,
481.624725,480.3577,460.165075,463.2306,,
481.645025,480.365875,460.184125,463.253275,,
481.666125,480.3713,460.2,463.279725,,
481.67765,480.376025,460.2333,463.301575,,
481.696625,480.3952,460.2398,463.338125,,
481.720525,480.409,460.2583,463.3804,,
481.755275,480.420625,460.2787,463.4041,,
481.78575,480.436375,460.306275,463.41975,,
481.800975,480.462,460.3186,463.430875,,
481.81565,480.4964,460.328375,463.449425,,
481.830675,480.54915,460.34355,463.455375,,
481.853825,480.59665,460.35215,463.46695,,
481.8784,480.657925,460.3643,463.4734,,
481.8927,480.697675,460.389875,463.48575,,
481.91515,480.726,460.403875,463.50785,,
481.949425,480.74555,460.4187,463.53305,,
481.96375,480.76815,460.434675,463.552275,,
481.986375,480.793725,460.45285,463.5869,,
482.01005,480.830575,460.479225,463.6231,,
482.054925,480.862325,460.5117,463.66745,,
482.074525,480.87885,460.5356,463.69215,,
482.090775,480.91065,460.55755,463.728375,,
482.097775,480.9264,460.57955,463.754,,
482.103725,480.987675,460.604775,463.77995,,
482.119775,481.044175,460.62195,463.7862,,
482.13455,481.07995,460.647475,463.7949,,
482.14345,481.099225,460.67125,463.803,,
482.170525,481.125275,460.6866,463.80845,,
482.1873,481.1428,460.717875,463.8144,,
482.2009,481.154825,460.735975,463.8172,,
482.2209,481.1641,460.756025,463.82415,,
482.24765,481.179275,460.767175,463.839175,,
482.2612,481.22185,460.7747,463.845475,,
482.29155,481.235675,460.78505,463.888975,,
482.312225,481.24825,460.792175,463.909475,,
482.3344,481.2637,460.808925,463.932675,,
482.361175,481.277175,460.841875,463.964675,,
482.384625,481.32725,460.865525,463.9913,,
482.398575,481.347125,460.941075,464.022175,,
482.426275,481.366375,460.9892,464.039625,,
482.454675,481.38725,461.02355,464.075975,,
482.4749,481.4075,461.049275,464.107125,,
482.49695,481.422825,461.0635,464.137575,,
482.529025,481.452375,461.07775,464.158625,,
