SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
703.15495,,716.007575,,619.6129,
703.201525,,716.067825,,619.66485,
703.2252,,716.10385,,619.707175,
703.284325,,716.141375,,619.747025,
703.31075,,716.16915,,619.779475,
703.361775,,716.197775,,619.82945,
703.3977,,716.22975,,619.84,
703.424425,,716.250275,,619.875575,
703.505825,,716.292825,,619.88815,
703.578275,,716.316025,,619.899375,
703.619725,,716.35205,,619.92035,
703.74355,,716.365675,,619.9401,
703.772325,,716.41775,,619.958075,
703.814075,,716.4554,,619.97005,
703.842275,,716.490125,,619.9896,
703.8959,,716.539325,,620.008275,
703.956975,,716.640875,,620.032425,
704.07455,,716.66785,,620.055,
704.084525,,716.725525,,620.072875,
704.10315,,716.79015,,620.089725,
704.228675,,716.843475,,620.1268,
704.264825,,716.888375,,620.1431,
704.309025,,716.9447,,620.167075,
704.35695,,716.98615,,620.2131,
704.4033,,717.13355,,620.227925,
704.660925,,717.53735,,620.245325,
704.7339,,717.615675,,620.255375,
704.739375,,717.651,,620.288925,
704.783575,,717.709075,,620.303825,
704.826575,,717.7559,,620.314775,
704.859425,,717.822425,,620.330925,
704.88895,,717.878425,,620.377625,
704.905275,,717.949125,,620.402625,
704.958,,718.11935,,620.42385,
705.0249,,718.32775,,620.4464,
705.06775,,718.477,,620.463525,
705.09105,,718.685075,,620.491,
705.143425,,718.802,,620.551075,
705.213225,,719.060175,,620.565575,
705.257225,,719.39475,,620.593075,
705.307375,,719.4498,,620.62425,
705.3712,,719.5661,,620.637375,
705.388075,,719.695825,,620.69405,
705.416025,,719.738025,,620.71015,
705.4534,,719.838025,,620.722575,
705.501725,,719.8803,,620.74965,
705.531075,,719.939,,620.758825,
705.560575,,719.99285,,620.802825,
705.5919,,720.0559,,620.8148,
705.649075,,720.113575,,620.832375,
705.71895,,720.181575,,620.8553,
705.7769,,720.2371,,620.875225,
705.80265,,720.26675,,620.89585,
705.851425,,720.37305,,620.911225,
705.902875,,720.425775,,620.9188,
705.943925,,720.515075,,620.93215,
705.94625,,720.5938,,620.946425,
705.962625,,720.6377,,620.9712,
706.0015,,720.723325,,621.002125,
706.02505,,720.7899,,621.01855,
706.0537,,720.852725,,621.04145,
706.1421,,720.93425,,621.067125,
706.1635,,720.979375,,621.073575,
706.174825,,721.036275,,621.07795,
706.217425,,721.09365,,621.086525,
706.2534,,721.144125,,621.10495,
706.272325,,721.173225,,621.114675,
706.2966,,721.255575,,621.123775,
706.3219,,721.311525,,621.136975,
706.340075,,721.3681,,621.142825,
706.37865,,721.41725,,621.160475,
706.425,,721.4672,,621.17395,
706.46985,,721.533875,,621.184175,
706.51275,,721.594425,,621.1988,
706.544725,,721.63315,,621.21635,
706.592975,,721.68545,,621.23065,
706.638425,,721.73725,,621.260375,
706.64085,,721.804075,,621.268675,
706.660525,,721.84495,,621.282625,
706.690375,,721.899025,,621.31035,
706.8047,,721.940225,,621.326575,
706.82495,,722.036475,,621.348775,
706.853775,,722.124275,,621.355525,
706.9157,,722.189375,,621.3637,
706.9589,,722.23605,,621.374875,
706.993075,,722.303,,621.38355,
707.039075,,722.368025,,621.4039,
707.103225,,722.478175,,621.427175,
707.12385,,722.561975,,621.470075,
707.143875,,722.61075,,621.489775,
707.1604,,722.717925,,621.533425,
707.166225,,722.77305,,621.568825,
707.195325,,722.8614,,621.583925,
707.2512,,722.95545,,621.609225,
707.28535,,723.00415,,621.631325,
707.315575,,723.065675,,621.649775,
707.380775,,723.140625,,621.666675,
707.413925,,723.2172,,621.711725,
707.47095,,723.327125,,621.73825,
707.502525,,723.398475,,621.7481,
707.61825,,723.477175,,621.768125,
707.823725,,723.523,,621.7913,
707.8424,,723.67265,,621.810975,
707.863425,,723.73395,,621.82705,
707.9202,,723.816425,,621.837475,
707.946425,,723.8762,,621.846225,
707.9735,,723.93915,,621.8719,
707.98835,,723.998225,,621.893975,
708.013175,,724.0569,,621.92755,
708.251225,,724.15015,,621.93905,
708.289775,,724.247375,,621.96075,
708.4409,,724.333025,,621.980925,
708.495175,,724.387725,,622.00665,
708.50155,,724.447,,622.02475,
708.5342,,724.555875,,622.045125,
708.6089,,724.661925,,622.068225,
708.6322,,724.84725,,622.076775,
708.675725,,724.921925,,622.0926,
708.715225,,724.96895,,622.10635,
708.743275,,725.0266,,622.11725,
708.784725,,725.205825,,622.145,
708.828125,,725.28875,,622.179125,
708.838875,,725.375625,,622.2057,
708.901975,,725.5291,,622.21315,
708.96515,,725.761975,,622.234,
709.0247,,725.9471,,622.25845,
709.075475,,726.0277,,622.259475,
709.135375,,726.0951,,622.289175,
709.231425,,726.2059,,622.3298,
709.27105,,726.29975,,622.349825,
709.321425,,726.39345,,622.38385,
709.337225,,726.45435,,622.4158,
709.3762,,726.528975,,622.4497,
709.409425,,726.588625,,622.450825,
709.463,,726.6528,,622.468525,
709.491275,,726.702725,,622.512025,
709.50725,,726.759025,,622.538575,
709.62135,,726.81555,,622.542275,
709.686425,,726.873575,,622.55725,
709.721275,,726.936375,,622.59,
709.7458,,727.068175,,622.604225,
709.798975,,727.118075,,622.618825,
709.8447,,727.158025,,622.662525,
709.87825,,727.2137,,622.681475,
709.8988,,727.279775,,622.71595,
709.925,,727.355925,,622.7334,
710.03165,,727.368175,,622.7485,
710.040525,,727.386825,,622.7617,
710.07325,,727.4423,,622.77315,
710.1368,,727.5079,,622.793275,
710.162325,,727.574775,,622.80575,
710.169425,,727.615825,,622.8306,
710.206625,,727.6334,,622.869025,
710.2364,,727.649575,,622.89055,
710.25895,,727.68855,,622.908075,
710.3034,,727.710375,,622.929,
710.3898,,727.73505,,622.972825,
710.43345,,727.769475,,622.992475,
710.46965,,727.826775,,623.0082,
710.51735,,727.85405,,623.029875,
710.610875,,727.925325,,623.063175,
710.654525,,727.9582,,623.083,
710.779725,,728.033,,623.099725,
710.80675,,728.071725,,623.1401,
710.961475,,728.117375,,623.165725,
710.98545,,728.215925,,623.19275,
711.01285,,728.2486,,623.2045,
711.067475,,728.313075,,623.22435,
711.22955,,728.370375,,623.24815,
711.2589,,728.427575,,623.264475,
711.3014,,728.510825,,623.284925,
711.3193,,728.57645,,623.292225,
711.333975,,728.627425,,623.355575,
711.422075,,728.76565,,623.403725,
711.4549,,728.84185,,623.4285,
711.581325,,729.066375,,623.4552,
711.633525,,729.113675,,623.475,
711.68025,,729.162225,,623.4863,
711.756225,,729.325875,,623.508175,
711.798,,729.4625,,623.522125,
711.831225,,729.522725,,623.5311,
711.944625,,729.564025,,623.5434,
711.9694,,729.6627,,623.56775,
711.987875,,729.728,,623.583125,
712.052825,,729.8172,,623.6085,
712.11355,,729.8831,,623.732375,
712.136625,,729.95165,,623.741525,
712.189975,,730.1035,,623.75445,
712.262975,,730.1582,,623.78585,
712.35775,,730.2174,,623.80415,
712.501125,,730.2626,,623.818675,
712.53335,,730.3483,,623.8338,
712.5569,,730.3965,,623.855675,
712.6115,,730.4731,,623.871075,
712.669175,,730.558225,,623.920325,
712.70345,,730.581225,,623.9411,
712.7134,,730.62945,,623.984975,
712.72235,,730.73225,,623.993525,
712.742525,,730.8103,,624.002775,
712.7725,,730.897,,624.013225,
712.8399,,730.917325,,624.02615,
712.8976,,730.968525,,624.045125,
712.9358,,730.98585,,624.0807,
713.022,,731.015875,,624.083125,
713.05055,,731.0585,,624.1013,
713.07435,,731.101225,,624.1232,
713.076625,,731.144975,,624.1411,
713.2171,,731.2083,,624.1597,
713.236175,,731.319725,,624.190325,
713.25975,,731.38305,,624.2218,
713.2776,,731.429275,,624.289325,
713.405825,,731.4745,,624.3056,
713.438675,,731.5338,,624.337425,
713.479025,,731.57905,,624.388775,
713.515625,,731.7297,,624.469225,
713.5489,,731.7573,,624.5026,
713.56255,,731.842425,,624.560825,
713.567575,,731.939075,,624.57705,
713.587525,,732.04245,,624.6089,
713.6107,,732.102725,,624.667375,
713.6182,,732.22835,,624.697225,
713.63055,,732.297625,,624.722975,
713.65535,,732.36915,,624.747275,
713.815375,,732.4261,,624.7656,
713.84055,,732.475625,,624.789875,
713.9018,,732.565175,,624.8306,
713.9177,,732.678975,,624.845075,
713.9417,,732.71445,,624.91835,
713.966325,,732.752725,,624.9511,
714.01765,,732.798225,,624.96725,
714.110025,,732.8573,,624.983175,
714.135475,,732.953025,,625.01095,
714.156325,,733.034775,,625.0502,
714.2346,,733.123925,,625.091075,
714.258775,,733.155125,,625.1146,
714.342475,,733.1849,,625.1283,
714.40715,,733.21125,,625.13685,
714.481075,,733.258225,,625.15555,
714.539525,,733.350925,,625.173975,
714.619475,,733.42095,,625.194925,
714.6874,,733.45855,,625.2212,
714.706525,,733.4898,,625.242225,
714.715,,733.539125,,625.257925,
714.8079,,733.616525,,625.278275,
714.8327,,733.7598,,625.374975,
714.8661,,733.867675,,625.41125,
714.900025,,733.9538,,625.4386,
714.958775,,734.1679,,625.451775,
714.988725,,734.27115,,625.4619,
715.0064,,734.399225,,625.489425,
715.0356,,734.45045,,625.52845,
715.087875,,734.5509,,625.559775,
715.1023,,734.66735,,625.604175,
715.121925,,734.7902,,625.616525,
715.145375,,734.8922,,625.655275,
715.1818,,734.974975,,625.6679,
715.216575,,735.0535,,625.746525,
715.244,,735.105925,,625.77075,
715.2709,,735.157775,,625.803075,
715.28825,,735.227,,625.82735,
715.314775,,735.2858,,625.863975,
715.357875,,735.383225,,625.93175,
715.3949,,735.45785,,625.955175,
715.426,,735.535725,,625.971125,
715.469575,,735.584575,,625.994125,
715.5054,,735.6468,,626.00535,
715.55225,,735.713175,,626.039775,
715.600775,,735.7931,,626.14495,
715.630175,,735.8786,,626.175425,
715.65605,,735.976825,,626.200325,
715.696925,,736.075325,,626.228175,
715.73635,,736.24805,,626.2388,
715.74275,,736.364175,,626.305825,
715.760875,,736.46595,,626.326725,
715.789375,,736.525725,,626.34505,
715.817425,,736.57765,,626.389675,
715.885875,,736.655125,,626.426225,
715.919,,736.711025,,626.470375,
715.95515,,736.7758,,626.497725,
716.053075,,736.838375,,626.549725,
716.0964,,736.8988,,626.553375,
716.19525,,736.98235,,626.618325,
716.219175,,737.09695,,626.638075,
716.2361,,737.150925,,626.695275,
716.268975,,737.271825,,626.776925,
716.2935,,737.37415,,626.8369,
716.318375,,737.516625,,626.85845,
716.3899,,737.59115,,626.9657,
716.4548,,737.6528,,626.986625,
716.4742,,737.742,,627.01185,
716.485275,,737.81345,,627.034125,
716.514775,,737.892325,,627.0373,
716.54435,,737.9732,,627.083475,
716.575725,,738.041025,,627.106625,
716.601925,,738.1333,,627.1327,
716.6218,,738.20055,,627.1757,
716.6341,,738.3018,,627.1892,
716.641725,,738.345175,,627.199175,
716.66385,,738.39155,,627.23,
716.69575,,738.524475,,627.24175,
716.726675,,738.576875,,627.29245,
716.763325,,738.631025,,627.320375,
716.83705,,738.70845,,627.3426,
716.8741,,738.76125,,627.3633,
716.906925,,738.831575,,627.37935,
716.993275,,738.887575,,627.40115,
717.071925,,738.93085,,627.4164,
717.1101,,738.970925,,627.4228,
717.1548,,739.0439,,627.4348,
717.239625,,739.198875,,627.4497,
717.29565,,739.24215,,627.451375,
717.42485,,739.3011,,627.482875,
717.515475,,739.384175,,627.499,
717.54145,,739.515075,,627.53165,
717.6173,,739.5813,,627.584725,
717.6418,,739.65165,,627.6588,
717.666475,,739.73535,,627.674425,
717.829,,739.838825,,627.6765,
717.867775,,739.88895,,627.693725,
717.87075,,739.909775,,627.721075,
717.973125,,739.95205,,627.73365,
718.048575,,739.99115,,627.749075,
718.10565,,740.031,,627.75725,
718.2221,,740.0599,,627.7643,
718.30405,,740.139075,,627.784925,
718.375775,,740.17115,,627.800925,
718.555275,,740.263525,,627.8235,
718.609775,,740.29315,,627.86875,
718.67095,,740.339125,,627.901775,
718.710625,,740.387425,,627.9084,
718.745275,,740.4504,,627.96365,
718.781525,,740.597,,627.983075,
718.872875,,740.658975,,628.0159,
718.96755,,740.714325,,628.049325,
719.0742,,740.767425,,628.077525,
719.1837,,740.7925,,628.1103,
719.227825,,740.851425,,628.19205,
719.261575,,740.8935,,628.226675,
719.373225,,740.94385,,628.25245,
719.408725,,741.02205,,628.29705,
719.504675,,741.07425,,628.33065,
719.545525,,741.1296,,628.3858,
719.552225,,741.186525,,628.396775,
719.678625,,741.236,,628.401775,
719.698675,,741.28315,,628.418925,
719.800975,,741.3307,,628.433775,
720.0061,,741.37665,,628.4587,
720.04245,,741.415175,,628.51995,
720.1204,,741.456625,,628.535825,
720.1938,,741.5056,,628.54605,
720.20065,,741.534175,,628.55495,
720.240075,,741.593775,,628.5656,
720.24305,,741.65545,,628.58475,
720.27705,,741.741075,,628.5981,
720.3194,,741.7944,,628.5995,
720.368325,,741.8403,,628.6259,
720.564425,,741.898575,,628.644125,
720.62095,,741.93065,,628.667225,
720.73265,,741.97205,,628.691625,
720.811275,,742.031925,,628.70735,
720.8825,,742.096175,,628.71415,
720.963625,,742.211725,,628.724625,
721.0022,,742.25145,,628.7404,
721.1671,,742.294425,,628.753625,
721.206625,,742.370025,,628.78785,
721.238725,,742.41555,,628.80925,
721.2408,,742.48645,,628.86715,
721.274675,,742.542975,,628.883575,
721.3159,,742.59645,,628.92345,
721.37215,,742.651325,,628.9477,
721.4142,,742.717425,,629.09435,
721.43965,,742.766175,,629.247575,
721.47195,,742.8179,,629.325825,
721.47965,,742.8564,,629.36685,
721.59775,,742.9117,,629.3881,
721.6248,,742.985775,,629.399275,
721.720325,,743.022925,,629.408575,
721.749775,,743.055925,,629.429125,
721.7922,,743.081975,,629.43615,
721.8631,,743.12465,,629.45155,
721.8932,,743.1719,,629.4745,
721.939525,,743.248025,,629.48695,
721.968025,,743.28935,,629.49625,
722.06655,,743.40415,,629.511425,
722.23185,,743.4399,,629.537425,
722.2584,,743.4664,,629.569625,
722.34935,,743.506325,,629.5882,
722.3714,,743.55285,,629.597825,
722.4852,,743.576875,,629.613,
722.515025,,743.61515,,629.631975,
722.589725,,743.65415,,629.6507,
722.6882,,743.69285,,629.665725,
722.721375,,743.72985,,629.678725,
722.762075,,743.767675,,629.69495,
722.798475,,743.80235,,629.71545,
722.826375,,743.82705,,629.7242,
722.859125,,743.8647,,629.7556,
722.8868,,743.9024,,629.793625,
722.917975,,743.942475,,629.80885,
722.9708,,744.0731,,629.841725,
722.996375,,744.140225,,629.8827,
723.02275,,744.21395,,629.89375,
723.06635,,744.244525,,629.914075,
723.0856,,744.28115,,629.9298,
723.123175,,744.3195,,629.946125,
723.151275,,744.3647,,629.9561,
723.242925,,744.38675,,629.97255,
723.289975,,744.459575,,630.065175,
723.321075,,744.483075,,630.1633,
723.3489,,744.521725,,630.196475,
723.35015,,744.562525,,630.2108,
723.3757,,744.6169,,630.2464,
723.395675,,744.675375,,630.262575,
723.415125,,744.7712,,630.30765,
723.4644,,744.8232,,630.3469,
723.5288,,744.874475,,630.4022,
723.5664,,744.930925,,630.422,
723.588825,,744.97435,,630.457425,
723.616475,,745.028775,,630.4785,
723.75955,,745.079,,630.504375,
723.805425,,745.125675,,630.536675,
723.833225,,745.157925,,630.5479,
723.861025,,745.208075,,630.565575,
723.899175,,745.23515,,630.5787,
723.95335,,745.274325,,630.624775,
723.967025,,745.331775,,630.644575,
723.9813,,745.348475,,630.662175,
724.0096,,745.3728,,630.6811,
724.027675,,745.419925,,630.7126,
724.047625,,745.43455,,630.755825,
724.08705,,745.4603,,630.7746,
724.13505,,745.4785,,630.826325,
724.196175,,745.50605,,630.85085,
724.233025,,745.5401,,630.884375,
724.25735,,745.571275,,630.9006,
724.270525,,745.6644,,630.90875,
724.2873,,745.7157,,630.927675,
724.3195,,745.740725,,630.95085,
724.35775,,745.76365,,630.9682,
724.372125,,745.800125,,631.074525,
724.51125,,745.8362,,631.1607,
724.5613,,745.881875,,631.2368,
724.59395,,745.942575,,631.273075,
724.621375,,745.999025,,631.29705,
724.782,,746.0265,,631.3129,
724.81095,,746.0582,,631.33285,
724.8671,,746.138,,631.350825,
724.901575,,746.189125,,631.415725,
724.9343,,746.288525,,631.438625,
724.973825,,746.32425,,631.455175,
725.022375,,746.3733,,631.471625,
725.098225,,746.46365,,631.540475,
725.1292,,746.498775,,631.5514,
725.152925,,746.543525,,631.564325,
725.192975,,746.601675,,631.583325,
725.2932,,746.640825,,631.604225,
725.341775,,746.6846,,631.62755,
725.35615,,746.706275,,631.66185,
725.423125,,746.73015,,631.68865,
725.5131,,746.8105,,631.697475,
725.528675,,746.82365,,631.7129,
725.551325,,746.83915,,631.728025,
725.569075,,746.860875,,631.736025,
725.615375,,746.87425,,631.7511,
725.654675,,746.8957,,631.77535,
725.68175,,746.91205,,631.788225,
725.707375,,746.92605,,631.80625,
725.736725,,746.947725,,631.829925,
725.836475,,746.963775,,631.848375,
725.855575,,746.978575,,631.8737,
725.9756,,747.014425,,631.9004,
726.015175,,747.0351,,631.941475,
726.0418,,747.0556,,631.962925,
726.1162,,747.091775,,631.976525,
726.139075,,747.1132,,631.99245,
726.161725,,747.129925,,632.0074,
726.20655,,747.14415,,632.019175,
726.23395,,747.197075,,632.048875,
726.2716,,747.217075,,632.0718,
726.31225,,747.29765,,632.100025,
726.39235,,747.32185,,632.117375,
726.415375,,747.336125,,632.133275,
726.426425,,747.363875,,632.144925,
726.476025,,747.416575,,632.17115,
726.500275,,747.4477,,632.194825,
726.526975,,747.4711,,632.216275,
726.533225,,747.488425,,632.241925,
726.553125,,747.52355,,632.257275,
726.588825,,747.5476,,632.28115,
726.590925,,747.569075,,632.30405,
726.616375,,747.59345,,632.31445,
726.63585,,747.621525,,632.356975,
726.6704,,747.6384,,632.37335,
726.718075,,747.65905,,632.401025,
726.768,,747.677275,,632.430325,
726.812125,,747.7034,,632.4649,
726.871575,,747.72045,,632.48625,
726.9218,,747.73495,,632.516175,
726.95085,,747.75805,,632.542175,
726.97465,,747.79675,,632.560275,
727.049825,,747.81805,,632.564425,
727.111775,,747.852325,,632.604075,
727.1342,,747.88205,,632.621825,
727.145575,,747.9027,,632.643425,
727.186425,,747.933775,,632.663275,
727.261175,,747.949225,,632.678475,
727.42995,,747.971475,,632.726275,
727.57485,,748.004325,,632.7505,
727.6299,,748.0201,,632.773375,
727.756325,,748.02825,,632.8009,
727.83055,,748.045275,,632.83255,
727.872775,,748.067375,,632.872275,
727.8962,,748.10845,,632.8802,
727.909575,,748.1323,,632.903425,
727.9318,,748.147225,,632.929125,
727.98235,,748.159475,,632.95195,
728.002775,,748.1685,,632.9775,
728.07645,,748.199275,,633.015575,
728.09695,,748.2201,,633.042425,
728.137775,,748.235025,,633.07585,
728.156175,,748.24465,,633.088225,
728.17155,,748.26895,,633.1106,
728.1858,,748.2857,,633.1245,
