SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC10b,SPK_SPKC11a,SPK_SPKC16a
,,,579.33745,,524.032725,443.107325
,,,579.407225,,524.195675,443.11905
,,,579.4834,,524.307,443.12835
,,,579.52595,,524.63665,443.13795
,,,579.63845,,524.706,443.152525
,,,579.7329,,524.818225,443.165325
,,,579.916325,,525.02875,443.177725
,,,579.9998,,525.0911,443.208825
,,,580.067575,,525.129925,443.225925
,,,580.1248,,525.1934,443.244175
,,,580.183825,,525.200275,443.266625
,,,580.274725,,525.264725,443.287275
,,,580.33995,,525.31565,443.31235
,,,580.3965,,525.320075,443.337225
,,,580.423425,,525.402675,443.357725
,,,580.479225,,525.5071,443.3714
,,,580.538525,,525.57585,443.38275
,,,580.603875,,525.6236,443.43465
,,,580.662925,,525.68765,443.4579
,,,580.734275,,525.761175,443.489975
,,,580.766975,,525.972025,443.562525
,,,580.814525,,526.1074,443.59455
,,,580.85775,,526.166425,443.619325
,,,580.8992,,526.203875,443.648125
,,,580.91745,,526.242175,443.6646
,,,580.997875,,526.25845,443.687025
,,,581.073475,,526.3487,443.704775
,,,581.14365,,526.396075,443.71815
,,,581.212425,,526.46725,443.72995
,,,581.28975,,526.51265,443.73835
,,,581.371675,,526.5306,443.753125
,,,581.429025,,526.642375,443.758175
,,,581.513225,,526.763675,443.770175
,,,581.674325,,526.77315,443.7838
,,,581.73985,,526.7951,443.79175
,,,581.803875,,526.9113,443.80185
,,,581.890425,,526.962225,443.808875
,,,581.971775,,526.9918,443.8292
,,,582.021025,,527.004,443.837625
,,,582.045875,,527.1161,443.8457
,,,582.0898,,527.12445,443.8634
,,,582.1629,,527.1425,443.8675
,,,582.192425,,527.260875,443.88585
,,,582.21515,,527.27085,443.89255
,,,582.270625,,527.315725,443.900675
,,,582.3446,,527.3412,443.9322
,,,582.458925,,527.5938,443.9399
,,,582.5122,,527.6523,443.97765
,,,582.58075,,527.66295,444.007225
,,,582.63365,,527.6896,444.0228
,,,582.737075,,527.915525,444.055875
,,,582.779375,,527.985175,444.058775
,,,582.8147,,527.994775,444.0703
,,,582.836075,,528.095625,444.099725
,,,582.915125,,528.163375,444.111125
,,,582.962975,,528.283,444.1256
,,,583.0316,,528.340225,444.14295
,,,583.116575,,528.471225,444.167775
,,,583.152125,,528.493525,444.185975
,,,583.1918,,528.5429,444.203725
,,,583.322675,,528.650125,444.238775
,,,583.44385,,528.789125,444.2559
,,,583.630775,,528.93055,444.278975
,,,583.68455,,529.08095,444.304175
,,,583.75605,,529.124525,444.3187
,,,583.8706,,529.256625,444.355575
,,,583.96485,,529.439625,444.371675
,,,584.1245,,529.44645,444.390875
,,,584.305025,,529.58275,444.47165
,,,584.3665,,529.9326,444.502025
,,,584.447525,,529.950125,444.61235
,,,584.5516,,530.0136,444.6286
,,,584.663125,,530.14575,444.642525
,,,584.7639,,530.27465,444.650525
,,,584.8256,,530.30175,444.658975
,,,584.8793,,530.327375,444.66905
,,,585.007275,,530.3898,444.6778
,,,585.12625,,530.467125,444.69005
,,,585.289325,,530.67835,444.70985
,,,585.3853,,530.829775,444.721325
,,,585.45585,,530.87375,444.743175
,,,585.50155,,531.00145,444.758825
,,,585.561625,,531.057525,444.773375
,,,585.7205,,531.079175,444.789
,,,585.8431,,531.100425,444.8067
,,,585.9369,,531.326075,444.82125
,,,586.04575,,531.4606,444.94865
,,,586.150375,,531.50935,444.98295
,,,586.2226,,531.566525,444.99015
,,,586.321825,,531.6169,445.01195
,,,586.38125,,531.824475,445.0269
,,,586.4556,,531.95515,445.04205
,,,586.540675,,532.0883,445.067375
,,,586.646875,,532.150375,445.09305
,,,586.71805,,532.32965,445.0953
,,,586.8119,,532.369125,445.105525
,,,586.89905,,532.379425,445.155025
,,,586.97535,,532.404175,445.164775
,,,587.0527,,532.47975,445.172425
,,,587.15635,,532.524175,445.179825
,,,587.255925,,532.7619,445.19415
,,,587.46195,,532.798375,445.211925
,,,587.520475,,532.869975,445.223625
,,,587.5999,,532.876075,445.23235
,,,587.705075,,532.974175,445.248725
,,,587.747725,,533.141175,445.2581
,,,587.8534,,533.3157,445.2679
,,,587.947375,,533.358025,445.277975
,,,588.04025,,533.457675,445.296275
,,,588.204175,,533.574475,445.322425
,,,588.374,,533.633025,445.359475
,,,588.482875,,533.656125,445.3831
,,,588.57065,,533.856475,445.41255
,,,588.6251,,533.901125,445.449525
,,,588.68105,,533.93435,445.4546
,,,588.74385,,533.988025,445.468025
,,,588.85565,,534.204725,445.479875
,,,588.969825,,534.22875,445.49925
,,,589.094025,,534.235975,445.5082
,,,589.235725,,534.26955,445.521325
,,,589.325,,534.272175,445.52915
,,,589.491375,,534.33955,445.542525
,,,589.611025,,534.471575,445.553625
,,,589.715025,,534.508875,445.634525
,,,589.755625,,534.5178,445.652425
,,,589.8301,,534.5654,445.6611
,,,589.873925,,534.85415,445.67105
,,,589.938475,,534.9127,445.67845
,,,590.053425,,534.9218,445.684975
,,,590.115325,,535.0312,445.726325
,,,590.15555,,535.091225,445.736275
,,,590.20495,,535.120675,445.76755
,,,590.2652,,535.1542,445.77495
,,,590.355125,,535.31285,445.8709
,,,590.429875,,535.31825,445.883725
,,,590.521225,,535.339075,445.8967
,,,590.5843,,535.466525,445.905675
,,,590.63425,,535.54515,445.9263
,,,590.73265,,535.87695,445.93455
,,,590.8549,,535.999,445.953375
,,,590.9225,,536.0288,445.9613
,,,591.016825,,536.0857,445.99415
,,,591.150275,,536.092525,446.02195
,,,591.20135,,536.1552,446.0805
,,,591.247325,,536.172675,446.091075
,,,591.298175,,536.305075,446.1058
,,,591.35385,,536.455375,446.14175
,,,591.432825,,536.505825,446.193425
,,,591.45295,,536.673225,446.20665
,,,591.515225,,536.72495,446.242
,,,591.601175,,536.83705,446.270075
,,,591.65565,,536.90095,446.317625
,,,591.70225,,536.99435,446.370025
,,,591.768025,,537.015625,446.428325
,,,591.814975,,537.0984,446.44665
,,,591.881125,,537.1427,446.4593
,,,591.926,,537.199225,446.473925
,,,591.96245,,537.244475,446.49585
,,,591.998975,,537.296375,446.5248
,,,592.024475,,537.437325,446.53
,,,592.0981,,537.491975,446.5417
,,,592.1593,,537.599,446.5534
,,,592.212175,,537.68485,446.58635
,,,592.386875,,537.70815,446.61115
,,,592.46865,,537.7415,446.671175
,,,592.53765,,538.03845,446.703075
,,,592.59295,,538.093975,446.7334
,,,592.65735,,538.132625,446.75015
,,,592.685275,,538.215725,446.786875
,,,592.7571,,538.299525,446.808
,,,592.8222,,538.453875,446.819875
,,,592.8969,,538.470475,446.845975
,,,592.9757,,538.514225,446.859575
,,,593.0339,,538.5839,446.87775
,,,593.15905,,538.601975,446.894375
,,,593.25425,,538.73845,446.91715
,,,593.34895,,538.777025,446.93675
,,,593.4193,,538.91215,446.9595
,,,593.4913,,539.06155,446.986975
,,,593.528,,539.09115,447.002175
,,,593.5563,,539.139125,447.01255
,,,593.61235,,539.274125,447.031425
,,,593.699175,,539.398775,447.042725
,,,593.813775,,539.408625,447.0708
,,,593.893125,,539.45675,447.095425
,,,593.9882,,539.47055,447.15955
,,,594.016,,539.707375,447.320475
,,,594.06175,,539.790425,447.32755
,,,594.119975,,539.9899,447.331625
,,,594.210175,,540.0715,447.34045
,,,594.326,,540.236,447.3774
,,,594.391075,,540.288825,447.396825
,,,594.48115,,540.5224,447.4029
,,,594.5611,,540.542475,447.41245
,,,594.639575,,540.8898,447.413825
,,,594.6982,,541.040325,447.4229
,,,594.825575,,541.383275,447.4338
,,,594.9008,,541.46985,447.4578
,,,594.93025,,541.52855,447.4624
,,,595.079,,541.561825,447.470925
,,,595.12925,,541.701375,447.4889
,,,595.169025,,541.827425,447.5358
,,,595.228575,,541.8583,447.562175
,,,595.305475,,542.2149,447.5809
,,,595.4043,,542.2362,447.59745
,,,595.54455,,542.326,447.61995
,,,595.609575,,542.5269,447.6311
,,,595.7746,,542.7863,447.645
,,,595.838375,,542.84135,447.674
,,,595.978125,,542.933875,447.6832
,,,596.056125,,543.104975,447.74345
,,,596.14915,,543.165875,447.788125
,,,596.216525,,543.200175,447.846375
,,,596.277225,,543.258,447.8589
,,,596.41065,,543.376525,447.8701
,,,596.44505,,543.469175,447.879875
,,,596.4715,,543.574425,447.889725
,,,596.536325,,543.64095,447.919525
,,,596.578425,,543.6867,447.92915
,,,596.703025,,543.690475,447.938825
,,,596.821775,,544.0088,447.947625
,,,596.877525,,544.020175,447.959775
,,,596.941725,,544.156825,447.973825
,,,597.000325,,544.1665,448.0202
,,,597.087725,,544.587025,448.037675
,,,597.203,,544.7342,448.053075
,,,597.326925,,544.878675,448.078075
,,,597.4013,,544.90695,448.108375
,,,597.45785,,544.9613,448.124825
,,,597.55745,,544.98725,448.158075
,,,597.711775,,545.0109,448.1744
,,,597.79325,,545.0345,448.189525
,,,597.848425,,545.066625,448.19975
,,,597.908025,,545.07495,448.213275
,,,597.9645,,545.1201,448.24325
,,,598.0563,,545.23835,448.260125
,,,598.149375,,545.32745,448.3511
,,,598.31735,,545.345475,448.4078
,,,598.448825,,545.649125,448.47915
,,,598.54895,,545.684675,448.49905
,,,598.72345,,545.938725,448.508
,,,598.839575,,545.988875,448.52335
,,,598.91925,,546.106175,448.535975
,,,598.991875,,546.15425,448.54915
,,,599.05215,,546.262375,448.562175
,,,599.1335,,546.354225,448.574625
,,,599.205375,,546.824025,448.580875
,,,599.2729,,546.841325,448.590775
,,,599.3271,,546.9979,448.599325
,,,599.402125,,547.07995,448.606625
,,,599.457725,,547.119325,448.614475
,,,599.5032,,547.1286,448.631075
,,,599.57075,,547.179175,448.64985
,,,599.635375,,547.45295,448.66385
,,,599.67305,,547.537175,448.6949
,,,599.744025,,547.73885,448.7213
,,,599.792675,,547.804825,448.767525
,,,599.85535,,547.8451,448.8454
,,,599.938175,,547.87105,448.9015
,,,599.999225,,548.04145,448.9519
,,,600.05575,,548.36845,448.970725
,,,600.105,,548.4721,448.979
,,,600.176725,,548.5918,448.98665
,,,600.257775,,548.613525,448.9922
,,,,,548.647425,448.99565
,,,,,548.69315,449.004875
,,,,,549.01255,449.0096
,,,,,549.084,449.0193
,,,,,549.149425,449.028025
,,,,,549.276775,449.036725
,,,,,549.3945,449.047125
,,,,,549.4977,449.052225
,,,,,549.742025,449.056825
,,,,,549.806025,449.06585
,,,,,549.81445,449.0722
,,,,,550.126575,449.077925
,,,,,550.16795,449.084675
,,,,,550.2306,449.117325
,,,,,550.264075,449.122475
,,,,,550.3272,449.134375
,,,,,550.54195,449.140025
,,,,,550.58825,449.18325
,,,,,550.623075,449.205575
,,,,,550.668825,449.216925
,,,,,550.73425,449.224325
,,,,,550.824325,449.247925
,,,,,550.8574,449.2652
,,,,,550.927825,449.2801
,,,,,551.025925,449.288325
,,,,,551.22065,449.302825
,,,,,551.3566,449.34135
,,,,,551.598925,449.34645
,,,,,551.69955,449.3538
,,,,,551.8843,449.3848
,,,,,551.910425,449.422475
,,,,,551.9899,449.446175
,,,,,552.05385,449.45175
,,,,,552.19515,449.457775
,,,,,552.273125,449.464175
,,,,,552.30285,449.4957
,,,,,552.437325,449.5054
,,,,,552.524,449.511375
,,,,,552.601625,449.523775
,,,,,552.82985,449.54765
,,,,,552.898175,449.551425
,,,,,552.9962,449.562175
,,,,,553.0289,449.58855
,,,,,553.100075,449.659775
,,,,,553.111025,449.68445
,,,,,553.14085,449.7002
,,,,,553.14945,449.7132
,,,,,553.192175,449.724625
,,,,,553.208025,449.736525
,,,,,553.3884,449.74535
,,,,,553.429225,449.765825
,,,,,553.5484,449.78115
,,,,,553.5626,449.7895
,,,,,553.66075,449.806325
,,,,,553.681775,449.818125
,,,,,553.7234,449.827975
,,,,,553.7586,449.855875
,,,,,553.803875,449.8634
,,,,,553.847875,449.87015
,,,,,553.861275,449.88305
,,,,,553.9863,449.90425
,,,,,554.0569,449.9155
,,,,,554.20845,449.9229
,,,,,554.2449,449.9287
,,,,,554.34615,449.9521
,,,,,554.3799,449.9855
,,,,,554.41725,449.993875
,,,,,554.441525,450.074675
,,,,,554.5186,450.0865
,,,,,554.577875,450.127275
,,,,,554.60195,450.14255
,,,,,554.8681,450.162875
,,,,,554.8827,450.207575
,,,,,554.9787,450.2212
,,,,,555.0567,450.238825
,,,,,555.09045,450.2715
,,,,,555.40295,450.2988
,,,,,555.49795,450.3105
,,,,,555.5956,450.32635
,,,,,555.7774,450.34175
,,,,,555.79135,450.3791
,,,,,555.931325,450.402925
,,,,,555.9692,450.43775
,,,,,556.029975,450.451375
,,,,,556.232275,450.460375
,,,,,556.2557,450.473925
,,,,,556.297875,450.483325
,,,,,556.329225,450.49805
,,,,,556.4148,450.5063
,,,,,556.553725,450.517625
,,,,,556.85305,450.52755
,,,,,556.899175,450.5622
,,,,,556.908025,450.57215
,,,,,556.959125,450.58115
,,,,,557.0039,450.5942
,,,,,557.038075,450.608075
,,,,,557.042475,450.645275
,,,,,557.1266,450.689425
,,,,,557.164475,450.709275
,,,,,557.205775,450.726475
,,,,,557.3069,450.748375
,,,,,557.40065,450.77905
,,,,,557.552675,450.8367
,,,,,557.6012,450.858725
,,,,,557.72615,450.907525
,,,,,557.8189,450.94565
,,,,,557.868275,450.952875
,,,,,557.9162,450.958325
,,,,,557.949625,450.9628
,,,,,557.983425,450.9722
,,,,,558.15835,450.9817
,,,,,558.238375,450.993275
,,,,,558.310925,451.000575
,,,,,558.330725,451.010375
,,,,,558.4527,451.02355
,,,,,558.516325,451.03385
,,,,,558.805525,451.055125
,,,,,558.905225,451.064525
,,,,,559.049975,451.07545
,,,,,559.3026,451.0836
,,,,,559.317175,451.09725
,,,,,559.3529,451.106425
,,,,,559.385275,451.1171
,,,,,559.415575,451.127875
,,,,,559.600575,451.1392
,,,,,559.73735,451.161
,,,,,559.9383,451.1711
,,,,,559.95845,451.182425
,,,,,560.51295,451.202175
,,,,,560.56335,451.25065
,,,,,560.589875,451.26775
,,,,,560.594925,451.279475
,,,,,560.61735,451.2905
,,,,,560.62605,451.314625
,,,,,560.670125,451.330675
,,,,,560.720525,451.376575
,,,,,560.72315,451.382575
,,,,,560.8085,451.39325
,,,,,560.8745,451.4163
,,,,,561.3089,451.42805
,,,,,561.419875,451.43945
,,,,,561.50285,451.4439
,,,,,561.522475,451.4489
,,,,,561.5415,451.460825
,,,,,561.5825,451.469025
,,,,,561.60625,451.49625
,,,,,561.633875,451.507725
,,,,,561.6959,451.529475
,,,,,561.78965,451.54435
,,,,,561.7916,451.55065
,,,,,561.901925,451.569225
,,,,,561.953225,451.581125
,,,,,562.075325,451.593575
,,,,,562.128525,451.61795
,,,,,562.191125,451.637925
,,,,,562.400575,451.7105
,,,,,562.431525,451.718175
,,,,,562.486825,451.733175
,,,,,562.6524,451.7575
,,,,,562.679575,451.7743
,,,,,562.846,451.81665
,,,,,563.013925,451.841825
,,,,,563.068825,451.85475
,,,,,563.10485,451.861175
,,,,,563.23905,451.892175
,,,,,563.28105,451.91095
,,,,,563.548175,451.9334
,,,,,563.571975,451.961225
,,,,,563.58855,451.97355
,,,,,563.6375,452.000225
,,,,,563.701025,452.022625
,,,,,563.74765,452.047
,,,,,563.820225,452.057975
,,,,,563.84905,452.072975
,,,,,563.88905,452.079975
,,,,,564.109075,452.1085
,,,,,564.151325,452.138775
,,,,,564.223475,452.15215
,,,,,564.3736,452.161375
,,,,,564.378025,452.1726
,,,,,564.484725,452.185
,,,,,564.4932,452.19545
,,,,,564.50575,452.20195
,,,,,564.5999,452.2121
,,,,,564.760375,452.218725
,,,,,564.909525,452.228925
,,,,,565.1104,452.243925
,,,,,565.1639,452.2764
,,,,,565.18445,452.335325
,,,,,565.2343,452.349075
,,,,,565.33325,452.369975
,,,,,565.382525,452.395825
,,,,,565.421175,452.419925
,,,,,565.53335,452.4358
,,,,,566.005125,452.44675
,,,,,566.035125,452.487225
,,,,,566.197075,452.50425
,,,,,566.271825,452.51505
,,,,,566.3254,452.5356
,,,,,566.385475,452.5575
,,,,,566.65475,452.5888
,,,,,566.691275,452.605925
,,,,,566.72775,452.623825
,,,,,566.7512,452.64485
,,,,,566.888575,452.6671
,,,,,566.9636,452.704925
,,,,,566.97055,452.720075
,,,,,567.054925,452.76255
,,,,,567.2717,452.774575
,,,,,567.2985,452.789925
,,,,,567.433075,452.80285
,,,,,567.60505,452.827
,,,,,567.639175,452.848575
,,,,,567.64835,452.8588
,,,,,567.689725,452.87075
,,,,,567.785425,452.8865
,,,,,567.817325,452.90965
,,,,,567.9596,452.974025
,,,,,568.219425,453.15665
,,,,,568.338875,453.16565
,,,,,568.502,453.1777
,,,,,569.035,453.188175
,,,,,569.1667,453.20265
,,,,,569.195525,453.2155
,,,,,569.229275,453.222675
,,,,,569.3808,453.232775
,,,,,569.603175,453.241725
,,,,,569.6499,453.244075
,,,,,569.657075,453.31295
,,,,,569.798825,453.3391
,,,,,569.8587,453.35095
,,,,,569.993625,453.3759
,,,,,570.00375,453.384825
,,,,,570.037075,453.3974
,,,,,570.661675,453.4114
,,,,,570.711,453.419525
,,,,,570.741,453.430575
,,,,,570.81415,453.440575
,,,,,570.934525,453.449275
,,,,,570.955525,453.4718
,,,,,571.035525,453.480125
,,,,,571.104225,453.4938
,,,,,571.46095,453.514725
,,,,,571.55265,453.5157
,,,,,571.559275,453.519725
,,,,,571.575175,453.5249
,,,,,571.70045,453.53015
,,,,,571.8879,453.540775
,,,,,572.04825,453.5466
,,,,,572.1814,453.5765
,,,,,572.269625,453.5882
,,,,,572.33225,453.638775
,,,,,572.58025,453.695125
,,,,,572.67185,453.704475
,,,,,572.80775,453.711675
,,,,,572.858575,453.72385
,,,,,572.9,453.743125
,,,,,572.98335,453.7574
,,,,,573.1788,453.85715
,,,,,573.263525,453.86375
,,,,,573.4543,453.869175
,,,,,573.50585,453.8984
,,,,,574.059375,453.940275
,,,,,574.1095,454.020125
,,,,,574.154575,454.03805
,,,,,574.24375,454.098625
,,,,,574.351675,454.113175
,,,,,574.464975,454.115625
,,,,,574.511575,454.127325
,,,,,574.67635,454.14765
,,,,,574.73405,454.19975
,,,,,574.749675,454.210875
,,,,,574.85025,454.281075
,,,,,574.9306,454.295375
,,,,,575.042175,454.34795
,,,,,575.21825,454.368275
,,,,,575.2843,454.408075
,,,,,575.30505,454.42445
,,,,,575.3305,454.45445
,,,,,575.3862,454.470525
,,,,,575.679175,454.4924
,,,,,575.850475,454.52335
,,,,,576.105625,454.533025
,,,,,576.158225,454.542475
,,,,,576.24575,454.562725
,,,,,576.401975,454.5718
,,,,,576.425225,454.617075
,,,,,576.4526,454.6412
,,,,,576.5499,454.643325
,,,,,576.574425,454.66145
,,,,,576.64085,454.6967
,,,,,576.719525,454.71245
,,,,,576.824375,454.735025
,,,,,576.942375,454.752575
,,,,,576.966825,454.77535
,,,,,577.0835,454.7847
,,,,,577.164,454.79285
,,,,,577.3614,454.801775
,,,,,577.841425,454.815125
,,,,,578.130275,454.83625
,,,,,578.132325,454.8773
,,,,,578.174825,454.9267
,,,,,578.289325,454.9721
,,,,,578.331875,454.982
,,,,,578.7407,454.999425
,,,,,578.750475,455.00755
,,,,,579.05005,455.02365
,,,,,579.08065,455.031875
,,,,,579.140525,455.0416
,,,,,579.16505,455.05
,,,,,579.3351,455.062775
,,,,,579.486475,455.08685
,,,,,579.501975,455.100875
,,,,,579.787075,455.106925
