SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC09a
343.9726,,293.954625
343.9762,,293.98575
344.00205,,293.988
344.0088,,294.00655
344.023525,,294.021175
344.044875,,294.091025
344.059075,,294.168625
344.098725,,294.17815
344.12485,,294.203075
344.289725,,294.21735
344.309125,,294.2228
344.312775,,294.228725
344.3172,,294.2392
344.321325,,294.25695
344.3251,,294.26215
344.331525,,294.26945
344.335425,,294.273825
344.340675,,294.279675
344.3535,,294.28795
344.357575,,294.312075
344.36135,,294.328975
344.387475,,294.3368
344.410675,,294.355075
344.416375,,294.365675
344.449975,,294.3737
344.478725,,294.395625
344.6537,,294.4176
344.66185,,294.453425
344.680375,,294.50875
344.683625,,294.56315
344.692875,,294.57915
344.697275,,294.606325
344.7047,,294.61415
344.708425,,294.637875
344.715,,294.646925
344.726075,,294.656075
344.731475,,294.6644
344.744475,,294.671925
344.748325,,294.679025
344.764525,,294.686525
344.77185,,294.700825
344.77805,,294.709125
344.78875,,294.7195
344.79455,,294.728875
344.805175,,294.74075
344.830725,,294.7596
344.8605,,294.7701
344.8725,,294.802725
344.882275,,294.82315
345.04265,,294.839075
345.04905,,294.85475
345.05425,,294.8776
345.05945,,294.88875
345.065025,,294.90495
345.07545,,294.922925
345.0996,,294.9375
345.103875,,294.9577
345.1102,,294.995775
345.1169,,295.027075
345.1217,,295.065675
345.128875,,295.10825
345.1338,,295.1246
345.15815,,295.134125
345.169375,,295.147725
345.199525,,295.166975
345.3793,,295.187075
345.3904,,295.202475
345.409725,,295.2166
345.415,,295.230725
345.437375,,295.238475
345.4421,,295.24745
345.447425,,295.25305
345.4526,,295.263025
345.46595,,295.271325
345.47795,,295.2772
345.4898,,295.29135
345.4958,,295.301825
345.50095,,295.315475
345.50705,,295.328425
345.512525,,295.339175
345.516875,,295.359925
345.521225,,295.38515
345.5278,,295.44965
345.5391,,295.496125
345.5572,,295.51905
345.7522,,295.547975
345.756675,,295.5553
345.76495,,295.5637
345.797275,,295.574125
345.80345,,295.5837
345.8125,,295.59755
345.816675,,295.605325
345.825325,,295.62335
345.829325,,295.6382
345.849325,,295.667175
345.86905,,295.698775
345.885325,,295.7282
346.051525,,295.74915
346.07165,,295.759275
346.0905,,295.77195
346.095125,,295.782375
346.103875,,295.789125
346.107875,,295.79535
346.123775,,295.81335
346.1282,,295.82765
346.1328,,295.844
346.150475,,295.870875
346.157525,,295.89015
346.169075,,295.938625
346.18335,,295.965075
346.19215,,296.034525
346.201675,,296.075475
346.210525,,296.088325
346.22,,296.099475
346.23795,,296.10975
346.253575,,296.124075
346.26945,,296.13665
346.293175,,296.1442
346.421425,,296.15895
346.49465,,296.174125
346.498175,,296.199575
346.503,,296.21245
346.508275,,296.226625
346.514575,,296.277
346.53125,,296.305225
346.535575,,296.327825
346.5394,,296.3383
346.54425,,296.34945
346.548475,,296.3624
346.5595,,296.368
346.570375,,296.3777
346.57535,,296.3871
346.5944,,296.399125
346.599875,,296.4139
346.62465,,296.4234
346.674925,,296.436275
346.9555,,296.444575
346.969125,,296.457125
346.976675,,296.470425
346.98895,,296.481925
346.99435,,296.489425
346.9998,,296.507675
347.005675,,296.523425
347.013825,,296.537075
347.021075,,296.5469
347.0511,,296.568
347.0726,,296.5804
347.111425,,296.589675
347.35885,,296.608725
347.3678,,296.62135
347.371775,,296.640525
347.3758,,296.652525
347.3833,,296.668325
347.387575,,296.6898
347.39905,,296.70665
347.4028,,296.86075
347.407325,,296.880025
347.42105,,296.9215
347.426625,,296.944225
347.431375,,296.959525
347.43965,,296.9762
347.45805,,296.9914
347.462675,,297.00305
347.467825,,297.0121
347.479175,,297.0204
347.4857,,297.0412
347.492125,,297.05105
347.49955,,297.069525
347.50975,,297.0809
347.535875,,297.1166
347.571025,,297.172375
347.674925,,297.200775
347.684075,,297.216675
347.7238,,297.2286
347.738325,,297.25285
347.7456,,297.2676
347.75565,,297.3002
347.772675,,297.3148
347.7789,,297.33735
347.7852,,297.35365
347.789025,,297.364925
347.796175,,297.387275
347.80665,,297.413025
347.81775,,297.448525
347.829,,297.4959
347.83575,,297.544025
347.841225,,297.576475
347.8477,,297.5841
347.859375,,297.6002
347.884225,,297.61745
347.8933,,297.63945
347.898675,,297.678925
347.90335,,297.751225
347.91455,,297.754775
347.91925,,297.769
347.92855,,297.8008
347.93235,,297.817125
347.94245,,297.837225
347.94735,,297.84795
347.9517,,297.862525
347.96175,,297.871475
347.9664,,297.88475
347.99885,,297.91325
348.010225,,297.9494
348.041025,,297.96645
348.048125,,297.9757
348.063975,,297.98985
348.073675,,298.000425
348.078475,,298.011125
348.09395,,298.024825
348.09905,,298.0385
348.11085,,298.0554
348.118075,,298.065775
348.1252,,298.0761
348.128525,,298.0925
348.14875,,298.1056
348.152875,,298.11725
348.1628,,298.12985
348.1677,,298.141125
348.17265,,298.15095
348.1816,,298.158325
348.186375,,298.1795
348.190275,,298.189825
348.199175,,298.201225
348.206825,,298.2184
348.213625,,298.3059
348.217975,,298.343175
348.22715,,298.355025
348.23845,,298.37615
348.2587,,298.38805
348.286875,,298.40245
348.299,,298.421175
348.308225,,298.434925
348.312375,,298.46905
348.3469,,298.491025
348.350875,,298.5071
348.369975,,298.525775
348.373125,,298.6308
348.3912,,298.671475
348.3987,,298.709275
348.412975,,298.71745
348.4178,,298.722525
348.4254,,298.729325
348.44015,,298.748875
348.452025,,298.769425
348.469825,,298.784775
348.516175,,298.792975
348.533725,,298.80135
348.56345,,298.813025
348.584525,,298.831025
348.58975,,298.837375
348.6313,,298.8431
348.65135,,298.854175
348.667875,,298.865075
348.673325,,298.87505
348.68365,,298.881825
348.692,,298.889275
348.70315,,298.898175
348.713075,,298.91265
348.717,,298.924325
348.737275,,298.931025
348.74695,,298.94415
348.81535,,298.950675
348.826125,,298.96195
348.84525,,298.971775
348.8943,,298.979075
348.906175,,298.984675
348.927275,,298.994575
348.95075,,299.0049
349.0923,,299.015975
349.096225,,299.02495
349.123,,299.030875
349.21205,,299.0391
349.4082,,299.0459
349.81555,,299.063775
349.86145,,299.068875
349.946725,,299.098225
350.0501,,299.12785
350.134125,,299.15475
350.2304,,299.1675
350.513175,,299.180375
350.54655,,299.1866
350.60445,,299.193325
350.627475,,299.20065
350.64825,,299.212925
350.679125,,299.2271
350.7156,,299.2579
350.767125,,299.271025
350.964325,,299.30725
351.013525,,299.317725
351.0319,,299.325375
351.0648,,299.33995
351.1594,,299.365
351.526,,299.372975
351.5359,,299.392475
351.550175,,299.402775
351.558875,,299.411425
351.8729,,299.41605
351.878575,,299.42365
351.8833,,299.432825
351.89645,,299.44135
351.95625,,299.44955
352.018475,,299.4608
352.09455,,299.47855
352.153175,,299.495575
352.172725,,299.507525
352.184175,,299.520125
352.439925,,299.52985
352.44615,,299.548075
352.44955,,299.56345
352.476325,,299.570475
352.69615,,299.583325
352.703075,,299.593925
352.705825,,299.611375
352.708425,,299.620825
352.713625,,299.641425
352.765625,,299.657
352.774475,,299.7117
352.798325,,299.7954
352.81015,,299.826575
352.944025,,299.83775
352.965425,,299.8433
352.979175,,299.847625
353.004225,,299.85545
353.019075,,299.85895
353.181425,,299.867125
353.1941,,299.8714
353.2014,,299.87705
353.20775,,299.882475
353.223325,,299.89015
353.2598,,299.92575
353.460575,,299.938075
353.4674,,299.959075
353.4729,,299.968575
353.4802,,300.01895
353.48385,,300.06835
353.49295,,300.101125
353.496975,,300.107675
353.502175,,300.115
353.506,,300.120825
353.5104,,300.13615
353.536625,,300.15175
353.5499,,300.16915
353.559275,,300.176675
353.565275,,300.184675
353.570225,,300.193975
353.57925,,300.202475
353.595025,,300.219125
353.6092,,300.2264
353.62205,,300.234875
353.635025,,300.2423
353.6609,,300.26045
353.678175,,300.28145
353.731275,,300.4697
353.768275,,300.478975
353.831375,,300.49055
354.0769,,300.497
354.16975,,300.507
354.2213,,300.512725
354.236725,,300.51985
354.278775,,300.524425
354.449225,,300.5305
354.626225,,300.535925
354.6357,,300.54095
354.642225,,300.555975
354.651325,,300.566475
354.65795,,300.57815
354.66825,,300.595225
354.675325,,300.618875
354.683125,,300.661075
354.687275,,300.6773
354.70885,,300.68595
354.7218,,300.72855
354.73795,,300.7341
354.7508,,300.735975
354.76005,,300.740125
355.0719,,300.746175
355.1012,,300.75155
355.10865,,300.775
355.1288,,300.79685
355.146375,,300.80735
355.159475,,300.814075
355.17325,,300.82185
355.202175,,300.829025
355.246425,,300.835525
355.32345,,300.8424
355.4915,,300.861975
355.5013,,300.869875
355.51735,,300.87895
355.5242,,300.897075
355.5321,,300.91
355.5409,,300.918525
355.54525,,300.934825
355.54925,,300.9457
355.558025,,300.9554
355.562675,,300.961975
355.569475,,300.96875
355.575975,,300.9763
355.5867,,300.983875
355.597625,,300.998425
355.619425,,301.007475
355.637675,,301.0167
355.82505,,301.02605
355.8515,,301.034
355.85795,,301.044625
355.865175,,301.05605
355.874925,,301.067625
355.8787,,301.08095
355.8833,,301.093225
355.893025,,301.133975
355.911725,,301.164925
355.916825,,301.274675
355.9323,,301.279275
355.943425,,301.290275
355.9526,,301.296125
355.9668,,301.30875
355.9879,,301.33765
355.997875,,301.348225
356.01645,,301.3563
356.045275,,301.366325
356.122375,,301.37915
356.2261,,301.386575
356.27245,,301.396025
356.2815,,301.403525
356.34105,,301.416475
356.356125,,301.436725
356.395375,,301.4462
356.4122,,301.470825
356.49125,,301.4921
356.865875,,301.56995
356.927725,,301.579825
356.947325,,301.592275
356.98665,,301.598375
357.017725,,301.605225
357.03115,,301.623675
357.05505,,301.6321
357.06815,,301.642825
357.0942,,301.65195
357.109775,,301.6623
357.1255,,301.67125
357.186575,,301.68225
357.370725,,301.692125
357.3777,,301.705575
357.41845,,301.7185
357.450275,,301.728325
357.5418,,301.739625
357.8236,,301.76085
357.834975,,301.8196
357.85375,,301.8909
357.857425,,301.925125
357.8667,,301.932075
357.873925,,301.9422
357.88755,,301.9465
357.9043,,301.9512
357.911075,,301.955325
357.916625,,301.96015
357.92705,,301.965875
357.935875,,301.972075
357.944125,,301.978075
357.959125,,301.984575
357.9672,,301.98985
357.97515,,302.000175
357.9841,,302.011175
357.990975,,302.029575
358.030225,,302.0438
358.037025,,302.06385
358.050175,,302.091125
358.05595,,302.104075
358.06235,,302.141525
358.066775,,302.19975
358.072575,,302.258175
358.089825,,302.2697
358.10555,,302.27555
358.113975,,302.286075
358.12135,,302.292575
358.133725,,302.298225
358.14005,,302.30785
358.14775,,302.31525
358.153675,,302.320475
358.16465,,302.327925
358.1739,,302.344075
358.188075,,302.350475
358.22505,,302.363475
358.39395,,302.387675
358.42445,,302.40955
358.431575,,302.427525
358.4374,,302.448825
358.45585,,302.579
358.5599,,302.590225
358.679825,,302.605175
358.7368,,302.6345
358.745175,,302.6421
358.7634,,302.64755
358.7866,,302.656225
358.950225,,302.662525
359.298675,,302.670325
359.350425,,302.676975
359.40615,,302.68415
359.58745,,302.6953
359.603675,,302.704525
359.62155,,302.71495
359.64515,,302.728175
359.874825,,302.734475
359.880725,,302.74465
359.883725,,302.769725
359.887525,,302.795525
359.898725,,302.8197
359.903025,,302.8498
359.9074,,302.93675
359.91215,,302.944625
359.91615,,302.950125
359.925775,,302.95715
359.93185,,302.970225
359.941175,,302.97835
359.955725,,302.982925
359.96765,,302.9905
359.982675,,303.0053
359.9923,,303.019975
360.004325,,303.032575
360.016075,,303.0404
360.029225,,303.051275
360.04895,,303.065125
360.083725,,303.08795
360.20455,,303.102
360.224975,,303.122025
360.2333,,303.150475
360.387075,,303.17615
360.393925,,303.201475
360.403,,303.22955
360.42355,,303.256775
360.444275,,303.2602
360.45525,,303.278675
360.463225,,303.284025
360.47095,,303.292325
360.484175,,303.302475
360.49225,,303.311
360.52045,,303.317475
360.5336,,303.3239
360.570325,,303.340275
360.6869,,303.347275
360.698525,,303.3557
360.70925,,303.363375
360.7152,,303.372225
360.7201,,303.38015
360.739025,,303.38985
360.7454,,303.403825
360.7633,,303.4098
360.77925,,303.418525
360.7908,,303.430975
360.815125,,303.441275
360.8387,,303.451275
360.853975,,303.463825
360.880525,,303.4912
360.93335,,303.5152
360.987325,,303.5376
361.04635,,303.555775
361.0654,,303.572575
361.08605,,303.58685
361.10925,,303.598475
361.347275,,303.607775
361.455125,,303.6199
361.475975,,303.626375
361.49715,,303.63525
361.513725,,303.6471
361.704575,,303.654225
361.8666,,303.6616
361.877775,,303.67225
361.8923,,303.6843
361.913925,,303.712275
361.9242,,303.73
361.939925,,303.757125
361.9499,,303.768075
361.9763,,303.819625
361.9996,,303.867675
362.0092,,303.8739
362.0172,,303.891275
362.0226,,303.9083
362.0299,,303.92125
362.0575,,303.92835
362.0628,,303.935425
362.0675,,303.9406
362.08,,303.947425
362.08735,,303.95555
362.093075,,303.963925
362.099675,,303.972625
362.106475,,303.987275
362.118175,,303.996725
362.1241,,304.00605
362.13205,,304.0157
362.139225,,304.022775
362.15,,304.0282
362.1579,,304.034275
362.165775,,304.041775
362.174525,,304.050725
362.2163,,304.06155
362.222025,,304.073475
362.2281,,304.087
362.2335,,304.102775
362.24065,,304.11955
362.247225,,304.135425
362.252275,,304.145025
362.2594,,304.160125
362.275075,,304.1696
362.293875,,304.185325
362.3031,,304.198975
362.311325,,304.21465
362.32185,,304.231925
362.33065,,304.280825
362.342275,,304.2951
362.35785,,304.3114
362.38165,,304.316725
362.41035,,304.3374
362.461475,,304.352425
362.4719,,304.357825
362.4756,,304.36445
362.484175,,304.373375
362.49765,,304.383675
362.50255,,304.399425
362.512725,,304.40635
362.5188,,304.4191
362.527575,,304.438025
362.53335,,304.457175
362.538,,304.475825
362.546475,,304.53595
362.558325,,304.569075
362.57265,,304.5938
362.57965,,304.60955
362.5847,,304.62915
362.5915,,304.65355
362.597175,,304.66735
362.602,,304.675
362.608775,,304.68275
362.618125,,304.69435
362.626325,,304.70235
362.631675,,304.7098
362.636625,,304.715725
362.641825,,304.728225
362.6467,,304.739425
362.65585,,304.748325
362.660525,,304.759425
362.675475,,304.781525
362.680025,,304.798525
362.69205,,304.8109
362.720825,,304.83915
362.733325,,304.875275
362.754125,,304.902525
362.760325,,304.910675
362.7663,,304.921225
362.78135,,304.93635
362.7897,,304.94035
362.86045,,304.948125
363.08675,,304.96265
363.128225,,304.973425
363.1414,,304.98535
363.1653,,305.003075
363.1806,,305.027125
363.212775,,305.0365
363.218875,,305.050775
363.223675,,305.0702
363.233175,,305.098175
363.237575,,305.12035
363.244825,,305.13365
363.252275,,305.1524
363.276525,,305.1695
363.2902,,305.186525
363.29775,,305.196225
363.302575,,305.2049
363.320925,,305.2108
363.33125,,305.2158
363.351525,,305.2234
363.511025,,305.230575
363.537775,,305.2354
363.553875,,305.244475
363.677175,,305.25095
363.685075,,305.25965
363.703225,,305.269625
363.720125,,305.281825
364.075675,,305.2907
364.086975,,305.29815
364.092825,,305.32685
364.1186,,305.34885
364.130075,,305.3723
364.134925,,305.416225
364.13965,,305.448875
364.1444,,305.4887
364.149625,,305.5334
364.154275,,305.567125
364.159875,,305.604525
364.175825,,305.62895
364.1834,,305.64215
364.20185,,305.652
364.212725,,305.66325
364.222725,,305.6796
364.234675,,305.68705
364.264875,,305.69175
364.274775,,305.697575
364.28985,,305.704325
364.3007,,305.708475
364.330225,,305.714525
364.337825,,305.7208
364.348225,,305.727175
364.36495,,305.779775
364.381075,,305.8051
364.393575,,305.82555
364.39995,,305.85035
364.40525,,305.87035
364.4107,,305.912225
364.41745,,305.924375
364.428225,,305.936
364.4333,,305.948525
364.454725,,305.9592
364.46195,,305.968225
364.477225,,305.97915
364.485575,,305.99065
364.500825,,306.0027
364.50935,,306.016875
364.5266,,306.029425
364.698025,,306.046175
364.725375,,306.0538
364.733225,,306.069425
364.762425,,306.0777
364.78835,,306.0847
364.847525,,306.0932
364.963375,,306.10015
364.981875,,306.106775
365.0034,,306.11655
365.01,,306.137575
365.016175,,306.15145
365.02375,,306.1589
365.02835,,306.16535
365.034325,,306.1752
365.038825,,306.18615
