SPK_SPKC02b,SPK_SPKC03a,SPK_SPKC03b,SPK_SPKC07a,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC12a,SPK_SPKC15a,SPK_SPKC16a
,490.825875,528.375425,432.510025,,518.027775,437.829775,540.321925,
,490.864675,528.406425,432.529825,,518.056875,437.84545,540.37325,
,490.89945,528.4301,432.544925,,518.072075,437.870025,540.388625,
,490.919325,528.4634,432.558925,,518.095925,437.88555,540.4365,
,490.922175,528.54185,432.573575,,518.115575,437.89225,540.4858,
,490.958425,528.5897,432.5933,,518.1285,437.89495,540.491025,
,490.99345,528.620175,432.624975,,518.183675,437.907275,540.53055,
,491.039775,528.650675,432.63915,,518.260975,437.9203,540.5947,
,491.080275,528.685575,432.66555,,518.3265,437.937425,540.6751,
,491.126625,528.7293,432.68125,,518.37535,437.9602,540.722625,
,491.138125,528.7509,432.697725,,518.404325,438.082375,540.7717,
,491.153225,528.823275,432.71515,,518.45485,438.10575,540.7943,
,491.169725,528.91255,432.727325,,518.471825,438.1478,540.808625,
,491.1975,528.957175,432.744475,,518.507225,438.179675,540.832525,
,491.210925,529.002875,432.75455,,518.539875,438.21135,540.842825,
,491.228675,529.049775,432.767975,,518.5755,438.24645,540.855425,
,491.23535,529.12235,432.7829,,518.6163,438.2937,540.8629,
,491.239325,529.1698,432.7982,,518.6503,438.31305,540.88015,
,491.291875,529.199825,432.81055,,518.685375,438.335325,540.934275,
,491.379675,529.23885,432.8241,,518.709075,438.36815,540.94905,
,491.420725,529.24705,432.83915,,518.730825,438.410875,540.965725,
,491.4511,529.26995,432.8494,,518.745825,438.442625,540.982825,
,491.47105,529.30695,432.86755,,518.76575,438.485075,541.01285,
,491.50365,529.34685,432.880025,,518.785375,438.5369,541.045975,
,491.54745,529.424575,432.89675,,518.82415,438.600575,541.103925,
,491.57245,529.475725,432.914825,,518.843925,438.628525,541.186375,
,491.605425,529.5138,432.93325,,518.920525,438.66885,541.222475,
,491.6068,529.54925,432.942025,,518.982175,438.69005,541.236875,
,491.634575,529.5919,432.945025,,519.0183,438.884875,541.24505,
,491.686675,529.597,432.958225,,519.03375,438.926925,541.25465,
,491.719125,529.631625,432.971025,,519.049625,438.93815,541.27925,
,491.8063,529.68355,432.9932,,519.0884,438.95625,541.2902,
,491.82495,529.724125,433.0096,,519.133675,438.97405,541.31805,
,491.838975,529.750975,433.022375,,519.160775,438.9926,541.33105,
,491.8654,529.808375,433.038925,,519.18795,439.00235,541.39945,
,491.903825,529.83805,433.0874,,519.2287,439.041675,541.406975,
,491.927225,529.856525,433.0956,,519.30445,439.05645,541.42325,
,491.942125,529.8658,433.10655,,519.350575,439.068625,541.46875,
,491.974025,529.9362,433.115025,,519.36535,439.086275,541.488625,
,491.9866,529.9696,433.135,,519.399175,439.119025,541.49275,
,492.14755,530.01425,433.14965,,519.4347,439.179825,541.55875,
,492.212,530.036375,433.163375,,519.464625,439.21685,541.5787,
,492.22915,530.060525,433.177325,,519.479425,439.24795,541.602775,
,492.2728,530.095975,433.1926,,519.496475,439.2622,541.6167,
,492.30015,530.10775,433.2026,,519.52445,439.2783,541.6652,
,492.320775,530.137575,433.216575,,519.541525,439.2949,541.72435,
,492.322425,530.1587,433.22975,,519.554875,439.34215,541.75065,
,492.354775,530.184075,433.244375,,519.56215,439.3812,541.7676,
,492.359375,530.21575,433.2581,,519.583875,439.4086,541.7881,
,492.3912,530.24915,433.309025,,519.59955,439.438325,541.819475,
,492.407175,530.287175,433.3218,,519.632975,439.51465,541.848025,
,492.4279,530.318675,433.3343,,519.648475,439.533875,541.86045,
,492.439475,530.381975,433.348825,,519.750375,439.55725,541.87245,
,492.455675,530.4259,433.3657,,519.800725,439.606175,541.884875,
,492.513775,530.453675,433.380875,,519.842925,439.62085,541.89125,
,492.592875,530.4792,433.395075,,519.866275,439.65675,541.90345,
,492.656075,530.49705,433.413,,519.8976,439.67875,541.914225,
,492.718375,530.532675,433.428425,,519.9136,439.702075,541.92035,
,492.73415,530.5617,433.4407,,519.941725,439.72395,541.926125,
,492.749825,530.587575,433.470475,,519.997475,439.747,541.986425,
,492.76495,530.608475,433.48985,,520.02795,439.763,542.004025,
,492.7791,530.6227,433.5069,,520.071175,439.795225,542.038325,
,492.80255,530.638,433.52345,,520.124125,439.837975,542.052925,
,492.82765,530.6636,433.54125,,520.17485,439.88005,542.07555,
,492.8729,530.686975,433.562425,,520.193075,439.9156,542.096775,
,492.893,530.711175,433.595425,,520.23155,439.958375,542.11685,
,492.9096,530.744225,433.612375,,520.2722,439.99955,542.20275,
,492.91605,530.77875,433.63125,,520.306875,440.05095,542.2157,
,492.9186,530.79265,433.667925,,520.333025,440.088975,542.248475,
,492.922925,530.84165,433.68745,,520.3884,440.161225,542.272225,
,492.927725,530.87435,433.708125,,520.43965,440.17595,542.3088,
,492.937525,530.895425,433.72265,,520.4743,440.191875,542.3244,
,492.99245,530.93195,433.732125,,520.51955,440.22305,542.3454,
,493.006325,530.937625,433.7485,,520.5381,440.25445,542.363375,
,493.050275,530.968925,433.761425,,520.5723,440.294275,542.38415,
,493.1084,531.00285,433.78195,,520.5965,440.315575,542.4633,
,493.15725,531.067575,433.79705,,520.6331,440.3587,542.465225,
,493.212025,531.0957,433.81425,,520.64375,440.3834,542.48875,
,493.23405,531.13815,433.846625,,520.7142,440.4006,542.50865,
,493.2461,531.1588,433.862875,,520.81945,440.417525,542.532475,
,493.2626,531.164875,433.88125,,520.857225,440.4353,542.556025,
,493.2725,531.213325,433.90115,,520.86765,440.461375,542.5945,
,493.286575,531.246675,433.917725,,520.8932,440.49255,542.612825,
,493.2927,531.250475,433.9377,,520.93515,440.58015,542.64455,
,493.30185,531.30995,433.945275,,520.9679,440.611,542.680075,
,493.333875,531.335875,433.955175,,521.059275,440.69715,542.78885,
,493.389775,531.3598,433.9712,,521.0852,440.7684,542.801225,
,493.46255,531.38155,433.9913,,521.106575,440.793725,542.809125,
,493.48805,531.399675,434.0102,,521.14325,440.811325,542.818875,
,493.544,531.41315,434.028425,,521.174225,440.8335,542.88535,
,493.5998,531.417425,434.042275,,521.216675,440.85145,543.053725,
,493.646925,531.454225,434.059175,,521.26635,440.853675,543.0658,
,493.6705,531.49065,434.07385,,521.3217,440.8981,543.08135,
,493.68305,531.505175,434.087275,,521.342075,440.929275,543.0837,
,493.71495,531.53115,434.10135,,521.380625,440.9813,543.095325,
,493.746625,531.577275,434.11615,,521.39245,441.008175,543.131975,
,493.7757,531.598875,434.140675,,521.42845,441.042625,543.146275,
,493.795575,531.624825,434.156475,,521.472,441.0543,543.1731,
,493.846425,531.6551,434.186075,,521.499575,441.0743,543.2239,
,493.85815,531.676875,434.210225,,521.53895,441.108925,543.26615,
,493.903725,531.718475,434.22815,,521.566925,441.122775,543.281275,
,493.93865,531.7595,434.246025,,521.5975,441.17555,543.292025,
,493.947175,531.8087,434.2781,,521.6374,441.198525,543.31705,
,493.9549,531.838275,434.297425,,521.67375,441.248375,543.3261,
,493.9656,531.8812,434.314525,,521.6954,441.28905,543.334475,
,493.97155,531.9291,434.337725,,521.727,441.3468,543.340925,
,493.975425,531.967375,434.371575,,521.752075,441.369575,543.34965,
,493.9823,532.000675,434.38835,,521.775925,441.397875,543.356425,
,493.984225,532.03955,434.4069,,521.82405,441.41875,543.36305,
,493.99075,532.0775,434.429825,,521.872225,441.4524,543.37145,
,493.994625,532.107475,434.450325,,521.906725,441.4674,543.39185,
,494.005025,532.149825,434.47405,,521.9258,441.4927,543.398225,
,494.010225,532.1889,434.500325,,521.953575,441.51945,543.408375,
,494.023975,532.21065,434.51875,,521.989775,441.537525,543.419575,
,494.038775,532.2178,434.537275,,522.00965,441.558825,543.432175,
,494.057775,532.2751,434.553075,,522.0462,441.582,543.470225,
,494.13045,532.299775,434.58535,,522.08675,441.603225,543.498575,
,494.153625,532.32405,434.60415,,522.121775,441.62895,543.543125,
,494.162325,532.33455,434.6304,,522.164075,441.649,543.586975,
,494.1907,532.38565,434.64285,,522.1968,441.6643,543.6175,
,494.201525,532.39675,434.656725,,522.20525,441.68035,543.681975,
,494.204875,532.421325,434.67095,,522.215575,441.6993,543.746925,
,494.22865,532.456325,434.724175,,522.23205,441.71195,543.799775,
,494.24065,532.4809,434.742775,,522.2817,441.725825,543.881575,
,494.266125,532.485275,434.759625,,522.3089,441.742275,543.9009,
,494.280325,532.5037,434.78375,,522.329375,441.75685,543.9032,
,494.32435,532.5273,434.80495,,522.3751,441.78975,543.929425,
,494.3732,532.5469,434.8198,,522.40585,441.812025,543.9726,
,494.413575,532.588125,434.8369,,522.45945,441.838475,544.032425,
,494.489475,532.601775,434.847375,,522.48725,441.8639,544.05975,
,494.527675,532.61245,434.877125,,522.49965,441.89775,544.074325,
,494.535525,532.634175,434.903,,522.527525,441.944475,544.07555,
,494.542775,532.67355,434.9153,,522.547675,441.98645,544.107325,
,494.547525,532.69635,434.9279,,522.585625,442.009975,544.131425,
,494.554675,532.7044,434.939875,,522.61755,442.03115,544.192225,
,494.55675,532.729475,434.952825,,522.636975,442.049625,544.237375,
,494.5618,532.73055,434.966175,,522.6546,442.06685,544.284375,
,494.56685,532.7588,434.978925,,522.72995,442.09025,544.290975,
,494.5719,532.77375,435.0097,,522.7975,442.115575,544.29645,
,494.576,532.797975,435.0225,,522.846275,442.1664,544.334575,
,494.58095,532.820475,435.03445,,522.8843,442.195575,544.360775,
,494.587375,532.841075,435.047175,,522.92745,442.216675,544.367475,
,494.605725,532.901375,435.06225,,522.98945,442.236275,544.36945,
,494.629825,532.943975,435.11035,,523.09165,442.283225,544.382575,
,494.645025,532.979075,435.146225,,523.18,442.310675,544.40055,
,494.665125,533.017875,435.20035,,523.191625,442.35925,544.4613,
,494.727225,533.036575,435.22035,,523.2086,442.417975,544.470475,
,494.744125,533.0648,435.24005,,523.22735,442.435525,544.50085,
,494.800125,533.1287,435.2573,,523.27175,442.48375,544.528125,
,494.8176,533.164875,435.27685,,523.28805,442.50815,544.53405,
,494.82955,533.197475,435.294125,,523.341675,442.541425,544.539925,
,494.843375,533.253525,435.311,,523.38615,442.56105,544.5499,
,494.863325,533.27745,435.3295,,523.4228,442.583875,544.5634,
,494.86735,533.311975,435.34565,,523.4451,442.753625,544.63065,
,494.877225,533.35055,435.36085,,523.465625,442.78245,544.650825,
,494.902475,533.398625,435.38215,,523.4802,442.800575,544.68675,
,494.922025,533.434025,435.4046,,523.530825,442.8171,544.705475,
,494.938375,533.458875,435.421175,,523.587725,442.83015,544.722775,
,494.9845,533.478825,435.4581,,523.61145,442.8456,544.78905,
,495.02695,533.518775,435.47315,,523.635275,442.87405,544.81995,
,495.033875,533.57225,435.492725,,523.66825,442.91975,544.84405,
,495.0572,533.6262,435.5075,,523.676475,442.957325,544.86925,
,495.060175,533.6723,435.520775,,523.678075,442.9857,544.88435,
,495.065975,533.705525,435.539075,,523.68955,443.0021,544.891575,
,495.08915,533.734775,435.556325,,523.725075,443.016775,544.903875,
,495.1075,533.765825,435.563225,,523.751125,443.022875,544.9227,
,495.1313,533.7917,435.579575,,523.831475,443.0278,544.94115,
,495.179125,533.8611,435.62785,,523.891075,443.031075,544.98135,
,495.236825,533.8818,435.70135,,523.93415,443.034075,544.994575,
,495.258275,533.913575,435.722425,,523.9584,443.036975,545.0332,
,495.301925,533.940125,435.74745,,523.9749,443.039875,545.034875,
,495.338325,533.988575,435.76585,,523.99765,443.04275,545.082,
,495.368275,534.012175,435.784225,,524.017475,443.046125,545.117775,
,495.431375,534.05385,435.797025,,524.032375,443.0495,545.137,
,495.4758,534.099875,435.80895,,524.073625,443.0533,545.138825,
,495.4931,534.129925,435.8211,,524.127725,443.05785,545.15415,
,495.524975,534.193625,435.83375,,524.155425,443.0624,545.184875,
,495.54975,534.229175,435.835175,,524.1712,443.06895,545.18745,
,495.5608,534.289025,435.846925,,524.1858,443.0777,545.2766,
,495.572525,534.3209,435.858625,,524.199625,443.0848,545.295925,
,495.586,534.388125,435.86915,,524.217375,443.096025,545.322525,
,495.598625,534.436175,435.8846,,524.262725,443.1144,545.334825,
,495.611825,534.48975,435.89905,,524.297525,443.129125,545.36165,
,495.623075,534.611575,435.914575,,524.328275,443.1486,545.41055,
,495.74255,534.652,435.9285,,524.360975,443.15755,545.424225,
,495.775425,534.693,435.940525,,524.39195,443.16505,545.443375,
,495.794175,534.737025,435.955675,,524.416175,443.171775,545.461075,
,495.8228,534.796825,435.96735,,524.4543,443.1748,545.48745,
,495.8653,534.837775,435.979425,,524.4833,443.179575,545.503075,
,495.890675,534.860925,435.99565,,524.507975,443.192275,545.5188,
,495.939675,534.883575,436.011475,,524.572025,443.19865,545.548275,
,496.01045,534.898175,436.02565,,524.599775,443.208375,545.71275,
,496.0659,534.968025,436.0305,,524.6344,443.2137,545.730675,
,496.08135,534.978975,436.05815,,524.66345,443.219125,545.7706,
,496.103475,534.994975,436.076925,,524.6975,443.2256,545.78105,
,496.110225,535.035625,436.092625,,524.724475,443.245375,545.8133,
,496.11865,535.087175,436.1082,,524.7715,443.251775,545.8207,
,496.1216,535.08875,436.130425,,524.775275,443.256625,545.855075,
,496.156,535.11565,436.14955,,524.791,443.262375,545.876475,
,496.2287,535.2109,436.166,,524.8783,443.269625,545.893825,
,496.246175,535.255575,436.182125,,524.934975,443.27615,545.90805,
,496.267175,535.2679,436.2218,,524.951475,443.28255,545.9839,
,496.315975,535.311075,436.234875,,525.067125,443.289625,545.991475,
,496.342525,535.39765,436.260675,,525.10115,443.294775,545.99565,
,496.368825,535.4413,436.312725,,525.131025,443.3042,546.1047,
,496.3899,535.480375,436.334875,,525.1488,443.3116,546.14235,
,496.428575,535.5118,436.363025,,525.197625,443.319175,546.17195,
,496.482575,535.537525,436.377175,,525.244975,443.326775,546.18365,
,496.53085,535.609225,436.418,,525.26645,443.3346,546.2119,
,496.569175,535.669025,436.435925,,525.30165,443.3408,546.22995,
,496.61985,535.685075,436.45645,,525.33645,443.3562,546.271025,
,496.6359,535.703925,436.478825,,525.358125,443.3619,546.2965,
,496.65875,535.752925,436.494925,,525.38665,443.363025,546.31145,
,496.682675,535.7846,436.5115,,525.410275,443.380575,546.3236,
,496.744325,535.8102,436.53165,,525.5059,443.3861,546.33555,
,496.7861,535.842,436.548775,,525.533375,443.393725,546.3705,
,496.800325,535.889075,436.574925,,525.560025,443.400775,546.512575,
,496.869625,535.901075,436.6029,,525.592125,443.415925,546.528725,
,496.883625,535.919525,436.643375,,525.626575,443.4228,546.550525,
,496.89355,535.9475,436.66515,,525.6575,443.431475,546.561675,
,496.906125,536.001325,436.69225,,525.688725,443.43835,546.577825,
,496.918475,536.04115,436.70875,,525.732475,443.453125,546.631175,
,496.9357,536.07955,436.737375,,525.772375,443.460875,546.659925,
,496.960275,536.1198,436.758275,,525.81215,443.4759,546.683625,
,496.976075,536.15135,436.7768,,525.8628,443.483025,546.69745,
,496.996225,536.2002,436.795575,,525.8897,443.490375,546.700325,
,497.01955,536.24295,436.813575,,525.914,443.510475,546.716325,
,497.079075,536.3225,436.83175,,525.945525,443.518825,546.7573,
,497.1228,536.3684,436.848525,,525.96555,443.53125,546.773825,
,497.16265,536.3979,436.8717,,525.996525,443.54275,546.787075,
,497.2017,536.434425,436.8885,,526.0375,443.55125,546.798125,
,497.2326,536.461375,436.912725,,526.07035,443.5597,546.82195,
,497.277725,536.4987,436.935275,,526.12055,443.569475,546.83785,
,497.300075,536.527675,436.95385,,526.1637,443.579675,546.9266,
,497.314375,536.5389,436.969525,,526.22775,443.589225,546.94615,
,497.365925,536.55355,436.98865,,526.2291,443.598275,546.959325,
,497.399575,536.687,437.02945,,526.32495,443.607525,546.9898,
,497.43015,536.696375,437.051375,,526.4,443.6161,547.0136,
,497.485675,536.740775,437.07355,,526.45205,443.6244,547.037475,
,497.5197,536.75415,437.0913,,526.483975,443.634075,547.067875,
,497.566625,536.7643,437.123275,,526.523875,443.64645,547.090475,
,497.600175,536.7723,437.162025,,526.545275,443.6561,547.143025,
,497.66595,536.7866,437.1818,,526.5782,443.66745,547.167775,
,497.714225,536.801975,437.20385,,526.63315,443.676825,547.1998,
,497.7457,536.8212,437.2294,,526.665075,443.686775,547.203825,
,497.783925,536.8223,437.257375,,526.694625,443.697375,547.2819,
,497.81115,536.824475,437.302225,,526.719225,443.70665,547.299875,
,497.859625,536.853925,437.325925,,526.76005,443.71555,547.32675,
,497.960925,536.869875,437.341325,,526.8097,443.7315,547.42185,
,498.02785,536.8968,437.348225,,526.8302,443.7494,547.460425,
,498.04645,536.9127,437.365475,,526.846175,443.7622,547.483125,
,498.067075,536.92675,437.391525,,526.870275,443.781075,547.5004,
,498.08475,536.9565,437.4381,,526.901775,443.79175,547.540175,
,498.120275,536.9675,437.459525,,526.92685,443.8056,547.585625,
,498.21045,537.02425,437.474025,,527.010625,443.818625,547.598175,
,498.2524,537.0492,437.49045,,527.067375,443.829025,547.62525,
,498.26855,537.07825,437.5064,,527.112475,443.839025,547.638675,
,498.28335,537.1093,437.521075,,527.2111,443.84855,547.703575,
,498.291425,537.148675,437.5394,,527.2587,443.85925,547.939225,
,498.3015,537.182375,437.555325,,527.328825,443.866675,547.944475,
,498.308225,537.20575,437.563675,,527.3401,443.8759,547.946775,
,498.317725,537.233325,437.581125,,527.353075,443.885025,547.952,
,498.330775,537.2651,437.5936,,527.3778,443.90495,547.967325,
,498.351675,537.2961,437.603925,,527.389475,443.922825,547.97275,
,498.377975,537.325575,437.6203,,527.413175,443.930425,547.976725,
,498.404975,537.355725,437.6302,,527.443725,443.940025,547.98065,
,498.4271,537.397625,437.64155,,527.483575,443.95005,547.993,
