SPK_SPKC04a (inhi),SPK_SPKC06a (inhi),SPK_SPKC09a (late exc),SPK_SPKC10a (exc),SPK_SPKC11a (inhi),SPK_SPKC11b (inhi),SPK_SPKC15a (inhi)
85.208625,64.10325,64.255975,185.5804,73.89875,55.598375,127.43365
85.235225,64.115725,64.266225,185.624325,73.93845,55.60625,127.512575
85.284825,64.1268,64.296725,185.7527,73.957225,55.617275,127.5834
85.39565,64.1466,64.338075,185.90505,73.975875,55.629325,127.656425
85.4674,64.16465,64.36765,186.03555,73.991775,55.638175,127.7381
85.488825,64.1879,64.391,186.09175,74.002625,55.653675,127.8004
85.5082,64.201375,64.4115,186.381075,74.02585,55.66065,127.864225
85.519375,64.216225,64.43495,186.42745,74.07855,55.6719,127.946075
85.537425,64.230975,64.45465,186.484575,74.094625,55.676075,128.00815
85.5514,64.2487,64.465025,186.694025,74.1068,55.68245,128.084125
85.575825,64.265825,64.48685,186.7295,74.143975,55.68935,128.1513
85.63575,64.282075,64.50405,187.03965,74.1645,55.699625,128.23445
85.711325,64.301375,64.5248,187.4488,74.18075,55.709825,128.29935
85.730275,64.32975,64.609825,187.5345,74.214075,55.726025,128.371175
85.766,64.37395,64.624,187.634675,74.251475,55.73245,128.53315
85.786275,64.3854,64.63555,187.719,74.26265,55.746575,128.59215
85.83015,64.40825,64.6448,187.958275,74.305875,55.755875,128.7277
85.858225,64.424875,64.658275,187.99165,74.320025,55.79555,128.801925
85.88805,64.435175,64.66795,188.02645,74.327675,55.8077,128.9441
85.918975,64.45675,64.675125,188.281,74.4016,55.820225,129.014
85.978825,64.4749,64.687675,188.309175,74.418275,55.83795,129.0883
86.079625,64.487425,64.71755,188.64,74.449525,55.845075,129.156325
86.15185,64.505225,64.741525,188.843075,74.499825,55.856525,129.29065
86.17375,64.52525,64.76645,189.022925,74.514325,55.8817,129.419425
86.19495,64.553225,64.783925,189.0911,74.56495,55.88975,129.485575
86.2138,64.572575,64.804425,189.109625,74.60165,55.89765,129.54265
86.230325,64.58785,64.825175,189.15985,74.657975,55.90745,129.603425
86.290525,64.622475,64.885625,189.2723,74.674825,55.926575,129.740625
86.3028,64.658875,64.912675,189.627725,74.68605,55.93915,129.801075
86.32355,64.6745,64.933325,189.998075,74.697675,55.9475,129.880025
86.36015,64.688175,64.944475,190.06435,74.712375,55.959725,129.947425
86.388075,64.69495,64.968925,190.13755,74.743375,55.966275,130.0582
86.4382,64.70545,65.023425,190.229475,74.7728,55.9757,130.1765
86.500325,64.715775,65.0461,190.277975,74.7834,55.99175,130.24745
86.54715,64.73605,65.084975,190.290925,74.845625,56.002025,130.3087
86.589225,64.755825,65.096175,190.317075,74.8648,56.031275,130.370875
86.609675,64.779425,65.106075,190.561225,74.880625,56.058625,130.437975
86.62645,64.797725,65.1139,190.62295,74.920225,56.1342,130.5073
86.639375,64.81465,65.122925,190.658075,74.9393,56.1445,130.571575
86.6579,64.8274,65.130975,190.72255,74.974025,56.156575,130.721825
86.673175,64.842275,65.13955,190.9738,74.98965,56.1622,130.794175
86.70245,64.856125,65.160825,190.9764,75.001975,56.171175,130.855325
86.734075,64.868575,65.1812,191.2022,75.03015,56.1954,130.9012
86.760525,64.880525,65.19335,191.25265,75.047325,56.201475,130.92775
86.7971,64.8943,65.213225,191.280525,75.06495,56.20845,131.00105
86.815125,64.911875,65.225875,191.32035,75.09325,56.2169,131.081325
86.85025,65.022625,65.258675,191.3596,75.1095,56.245825,131.14445
86.870275,65.12745,65.26775,191.46125,75.1449,56.25965,131.284025
86.894875,65.15225,65.2781,191.607425,75.1577,56.263275,131.414575
86.94555,65.16425,65.2871,191.692825,75.174425,56.2719,131.470975
86.9675,65.1794,65.3128,191.71825,75.204225,56.286225,131.5371
86.982225,65.1988,65.325325,191.82225,75.2319,56.295475,131.6077
86.9988,65.2116,65.342075,192.16145,75.23655,56.30975,131.743775
87.023825,65.2306,65.353725,192.189675,75.249375,56.3168,131.811825
87.07835,65.2519,65.36505,192.2063,75.2846,56.332025,131.8669
87.117875,65.265675,65.390575,192.252725,75.30195,56.353225,131.905975
87.158025,65.283875,65.407125,192.289175,75.33825,56.3925,131.995025
87.208475,65.299775,65.47635,192.38095,75.352725,56.416025,132.03865
87.235275,65.3141,65.501225,192.69205,75.364775,56.445575,132.10055
87.266075,65.324025,65.5174,192.738025,75.4413,56.459675,132.22695
87.2989,65.341725,65.5312,192.7618,75.453875,56.472725,132.286575
87.324425,65.35835,65.561275,192.7951,75.497875,56.4792,132.4519
87.3445,65.376,65.628675,192.88025,75.511225,56.48625,132.5375
87.3705,65.394125,65.642925,193.112475,75.5164,56.490925,132.594675
87.40465,65.41415,65.664875,193.289125,75.537775,56.49865,132.670125
87.437325,65.427,65.674175,193.389625,75.5557,56.511875,132.746725
87.462875,65.452575,65.697825,193.5587,75.573925,56.522775,132.8944
87.492125,65.47245,65.71745,193.6422,75.58585,56.532,133.0201
87.5306,65.50305,65.7274,193.6637,75.616125,56.555425,133.159
87.56185,65.5182,65.750875,193.6919,75.643325,56.564125,133.224975
87.576225,65.55415,65.7825,193.738525,75.6533,56.569025,133.2865
87.60155,65.576375,65.811075,194.17955,75.666825,56.5788,133.3555
87.61815,65.605275,65.8323,194.218225,75.669975,56.5949,133.414475
87.6417,65.62195,65.851925,194.49235,75.72805,56.600625,133.484375
87.73325,65.6406,65.8777,194.501775,75.767625,56.609175,133.5509
87.77425,65.6547,65.90335,194.811,75.809325,56.619625,133.609325
87.813825,65.672625,65.933075,194.83585,75.8252,56.626025,133.754325
87.9016,65.6948,65.952925,195.0501,75.83675,56.63985,133.8133
87.94435,65.706975,65.996575,195.09505,75.849025,56.6469,133.885025
87.96545,65.731775,66.0241,195.1393,75.872625,56.6564,133.9408
87.98515,65.7587,66.03615,195.187,75.882775,56.6654,134.0287
88.009,65.790125,66.0531,195.20115,75.91035,56.673975,134.097825
88.024675,65.815175,66.114225,195.255525,76.0217,56.6862,134.166225
88.048025,65.830125,66.1362,195.3803,76.041475,56.694825,134.247925
88.06975,65.841425,66.156575,195.4854,76.0552,56.702675,134.301825
88.095575,65.855725,66.210375,195.8202,76.1154,56.713925,134.35615
88.13805,65.865675,66.2272,195.874975,76.130025,56.7296,134.412675
88.189625,65.885075,66.2458,195.9381,76.1485,56.737375,134.468625
88.232575,65.903675,66.2602,196.000375,76.1655,56.7475,134.53675
88.277625,65.9563,66.2726,196.018975,76.180875,56.753175,134.6246
88.308125,65.9762,66.278525,196.133275,76.199925,56.7602,134.690075
88.339,66.00285,66.28675,196.200475,76.2208,56.7736,134.7492
88.355025,66.0252,66.314275,196.306475,76.22905,56.790875,134.830175
88.423875,66.07,66.358225,196.358825,76.25765,56.79815,134.898325
88.4426,66.123275,66.3626,196.806375,76.27825,56.81245,134.95325
88.4628,66.138575,66.379575,196.843675,76.289775,56.81975,135.1527
88.4929,66.169475,66.39405,197.08665,76.3216,56.83085,135.218425
88.532775,66.185175,66.408525,197.176,76.4498,56.836225,135.294225
88.58895,66.199925,66.4415,197.4552,76.4633,56.846425,135.3559
88.624525,66.2134,66.461075,197.674625,76.477125,56.855125,135.428275
88.7604,66.22445,66.497075,197.772725,76.5248,56.8682,135.593325
88.791775,66.23475,66.523175,198.1494,76.54455,56.8834,135.74345
88.805775,66.2552,66.57675,198.236025,76.565825,56.891375,135.898125
88.8428,66.2718,66.59585,198.269975,76.61235,56.9098,135.9644
88.877425,66.283125,66.61095,198.313875,76.6862,56.9335,136.1705
88.932075,66.301475,66.626875,198.70755,76.823175,56.95025,136.231725
88.977625,66.314575,66.667025,198.830025,76.8829,56.9576,136.28435
89.03095,66.327975,66.691425,199.216775,76.892475,56.971275,136.345625
89.0769,66.350875,66.7287,199.2471,76.90715,56.984125,136.420225
89.128675,66.37525,66.75415,199.287575,76.917025,56.99345,136.56085
89.21775,66.41615,66.807525,199.372375,76.9228,57.002425,136.76795
89.25645,66.4713,66.859275,199.59965,76.9443,57.006525,136.83385
89.2952,66.529525,66.8929,199.6529,76.98305,57.013625,136.909075
89.321925,66.548,66.94685,199.6886,77.017925,57.025625,136.985
89.35545,66.5647,66.961975,199.83055,77.026125,57.031725,137.12315
89.38975,66.582,66.98095,200.107575,77.052075,57.036425,137.190175
89.434825,66.60565,67.02995,200.150225,77.095075,57.049725,137.386425
89.515325,66.620975,67.041925,200.1765,77.123275,57.057275,137.457175
89.570975,66.628975,67.048425,200.289225,77.1627,57.067975,137.5229
89.614725,66.6832,67.05895,200.361975,77.17375,57.077375,137.668375
89.64115,66.701875,67.1089,200.3833,77.178225,57.0949,137.797275
89.680775,66.715625,67.138675,200.5085,77.2289,57.116675,137.8665
89.70885,66.730525,67.147075,200.573875,77.2591,57.130625,137.99295
89.726975,66.7468,67.16195,200.647,77.29185,57.139525,138.1272
89.7551,66.75975,67.183,200.67605,77.302075,57.1456,138.259925
89.78155,66.77705,67.250025,200.715,77.395025,57.155275,138.32575
89.801,66.793475,67.278325,200.778375,77.42705,57.16335,138.379225
89.823925,66.81055,67.3026,201.069975,77.43935,57.172925,138.439375
89.8615,66.8303,67.316125,201.1396,77.456175,57.1818,138.510475
89.91645,66.84865,67.32895,201.61075,77.4984,57.2059,138.59375
89.961675,66.860375,67.3843,201.659875,77.521025,57.211875,138.647875
89.996675,66.8861,67.430175,201.7068,77.54205,57.21955,138.70765
90.034,66.8945,67.500025,201.744625,77.55825,57.2354,138.82495
90.0636,66.90935,67.5426,201.802725,77.5716,57.24775,138.889775
90.111525,66.922325,67.552675,201.92515,77.589675,57.256625,138.95735
90.138925,66.93655,67.6049,202.004275,77.60545,57.264425,139.0206
90.1607,66.9481,67.6267,202.0597,77.6128,57.274125,139.085275
90.174525,66.96575,67.646875,202.103425,77.621725,57.28135,139.21205
90.187375,67.007575,67.65615,202.527675,77.670025,57.288625,139.272575
90.1972,67.0256,67.666575,202.63255,77.693475,57.297525,139.34325
90.211,67.0528,67.6973,202.67585,77.701775,57.3306,139.408675
90.22735,67.075075,67.709175,202.788225,77.746725,57.38475,139.4608
90.234,67.115575,67.718525,203.0211,77.76055,57.395525,139.5124
90.23715,67.133,67.749025,203.3382,77.7838,57.40955,139.5653
90.27255,67.1457,67.7656,203.3716,77.80615,57.424625,139.6143
90.2889,67.16445,67.780375,203.394125,77.94985,57.439525,139.6801
90.313725,67.17575,67.818125,203.448825,77.987875,57.4621,139.73235
90.34045,67.203975,67.833525,203.55545,78.09825,57.4841,139.79635
90.364625,67.214475,67.853575,203.95245,78.106325,57.4962,139.9154
90.391075,67.2317,67.86795,204.1774,78.125975,57.5152,139.972625
90.418225,67.272625,67.894225,204.226475,78.131575,57.52095,140.126475
90.454525,67.2872,67.91325,204.255725,78.16575,57.528025,140.171225
90.493725,67.308375,67.9319,204.577875,78.177275,57.5386,140.280975
90.5149,67.326075,67.949925,204.618625,78.208675,57.54985,140.33545
90.54485,67.34805,67.9872,204.66185,78.2406,57.564775,140.385825
90.5869,67.37205,68.0303,204.758,78.261025,57.572825,140.4382
90.620975,67.388875,68.081925,205.028325,78.272125,57.5976,140.504975
90.656175,67.4225,68.097525,205.064725,78.405875,57.607725,140.567725
90.685525,67.441225,68.11445,205.112875,78.42715,57.615925,140.63455
90.7417,67.4604,68.1271,205.168325,78.447925,57.621575,140.701025
90.824175,67.477025,68.133975,205.242075,78.485675,57.631325,140.8419
90.86855,67.489425,68.18945,205.519025,78.499825,57.633425,140.899875
90.938925,67.502725,68.20465,205.8804,78.5206,57.649625,141.006825
90.959925,67.516675,68.22885,205.92165,78.561125,57.65835,141.08285
90.994475,67.5343,68.237975,205.976925,78.5988,57.676625,141.20045
91.0123,67.544825,68.249675,206.2624,78.665375,57.6848,141.267175
91.025075,67.55805,68.2578,206.358925,78.693125,57.690075,141.3273
91.0468,67.571975,68.26605,206.422425,78.7038,57.7017,141.4448
91.065025,67.58975,68.27985,206.456875,78.7714,57.711725,141.5085
91.083875,67.599825,68.290425,206.507725,78.7974,57.730075,141.5599
91.102875,67.6073,68.315875,206.744775,78.8219,57.7431,141.62625
91.12025,67.6344,68.32895,207.102175,78.85615,57.7531,141.6813
91.13795,67.641525,68.340675,207.156875,78.875225,57.763775,141.737325
91.15295,67.651575,68.358325,207.246925,78.8904,57.770975,141.791275
91.175875,67.659875,68.37655,207.490225,78.90685,57.789625,141.856125
91.201775,67.67335,68.39125,207.5557,78.94195,57.8159,141.9082
91.237375,67.68315,68.423225,207.6127,78.9526,57.851075,142.014725
91.385625,67.694775,68.442225,208.191325,78.975625,57.858075,142.077725
91.4635,67.70455,68.492075,208.329025,78.99315,57.8666,142.1451
91.530175,67.724175,68.5236,208.429475,79.007925,57.8782,142.2042
91.554175,67.73975,68.5566,208.67595,79.016075,57.887525,142.260225
91.591425,67.75305,68.576225,208.748325,79.04915,57.897475,142.45055
91.60865,67.765625,68.585825,208.903025,79.0765,57.903025,142.518
91.630975,67.783425,68.61445,208.9374,79.118775,57.9077,142.58375
91.647275,67.797225,68.653175,208.9905,79.157325,57.9111,142.634575
91.672825,67.812225,68.6689,209.003175,79.212025,57.920125,142.701025
91.6928,67.83075,68.686125,209.558175,79.23485,57.931275,142.75355
91.74205,67.853725,68.7062,209.60025,79.28515,57.94885,142.81205
91.770325,67.867575,68.729475,209.821675,79.327225,57.965075,142.8701
91.79405,67.877375,68.756575,209.915675,79.350025,57.97335,142.93285
91.8688,67.915625,68.769625,209.9457,79.355825,57.97915,143.108475
91.9069,67.927125,68.7763,209.961275,79.378475,57.985175,143.1664
91.94335,67.9411,68.80565,210.024775,79.412975,57.99205,143.22195
91.99495,67.95545,68.817675,210.117325,79.4385,58.009975,143.272525
92.0475,68.00285,68.829875,210.230175,79.469775,58.0217,143.311675
92.081325,68.021725,68.838925,210.294825,79.507425,58.036325,143.37255
92.176475,68.034375,68.859925,210.36265,79.5243,58.0458,143.50435
92.1936,68.0638,68.879325,210.5598,79.555875,58.056025,143.552725
92.209175,68.07945,68.900275,210.868625,79.5814,58.061875,143.5764
92.227425,68.0923,68.9188,210.9799,79.6024,58.07275,143.5993
92.2467,68.1035,68.930125,211.1137,79.63515,58.081875,143.624075
92.29025,68.1162,68.94175,211.205475,79.701925,58.099875,143.64905
92.317,68.130575,68.991775,211.31905,79.80645,58.106275,143.678925
92.385275,68.140975,69.0793,211.3466,79.82275,58.1142,143.70565
92.42955,68.171025,69.1448,211.7213,79.846,58.132325,143.742025
92.473975,68.204025,69.19525,211.74635,79.8557,58.149,143.7754
92.590025,68.2161,69.2439,211.876725,79.8684,58.158975,143.813425
92.64775,68.2313,69.268775,212.058025,79.8944,58.166325,143.857275
92.66315,68.250775,69.28885,212.20315,79.9126,58.179925,143.9032
92.679475,68.273075,69.3094,212.280025,79.954275,58.18765,143.955675
92.69365,68.288625,69.32335,212.59685,79.971325,58.2046,144.049
92.72755,68.3168,69.334375,212.675725,80.133525,58.214975,144.1011
92.7523,68.335625,69.345025,212.72175,80.18355,58.225,144.15405
92.76485,68.3538,69.3605,212.7228,80.243325,58.230975,144.202
92.7986,68.37285,69.373325,212.85385,80.25445,58.2442,144.258475
92.818775,68.4023,69.3983,213.1472,80.269275,58.250375,144.31905
92.8507,68.418675,69.415875,213.242625,80.2797,58.2569,144.3794
92.8819,68.43505,69.43575,213.291,80.292525,58.271125,144.437275
92.909025,68.470575,69.447675,213.50985,80.3018,58.2787,144.496775
92.9556,68.491025,69.457975,213.523825,80.3104,58.29095,144.559375
93.02325,68.52165,69.4809,213.560975,80.341025,58.30045,144.621725
93.05,68.558575,69.521175,213.81185,80.3558,58.310275,144.685075
93.093675,68.590775,69.535875,213.838425,80.3772,58.3173,144.749725
93.120725,68.606675,69.57145,213.857375,80.38685,58.328625,144.815725
93.16485,68.615275,69.588775,213.9322,80.418425,58.33945,144.919175
93.1788,68.62935,69.6248,214.1626,80.4657,58.3601,144.97935
93.188825,68.639125,69.652825,214.21935,80.47575,58.365525,145.030175
93.202325,68.651575,69.707525,214.784825,80.502325,58.37455,145.09695
93.22965,68.662125,69.7337,214.955875,80.5113,58.38055,145.171
93.241075,68.6733,69.763475,215.048375,80.53325,58.3872,145.2389
93.249825,68.70905,69.832875,215.648375,80.573075,58.404375,145.2895
93.261725,68.727375,69.844925,215.710125,80.641525,58.41325,145.3582
93.272675,68.75445,69.85265,215.7506,80.662775,58.4211,145.4982
93.293325,68.778975,69.858275,215.764525,80.694025,58.429875,145.636425
93.3147,68.80025,69.863025,215.862725,80.7089,58.43915,145.7073
93.334725,68.8165,69.886275,216.351475,80.73735,58.466375,145.776975
93.353875,68.84875,69.926525,216.4322,80.82385,58.475125,145.82955
93.386075,68.864025,69.959075,216.479425,80.864425,58.48455,145.962175
93.426075,68.8826,69.97475,216.52535,80.873325,58.496525,146.037
93.55185,68.90565,70.025675,216.5667,80.906175,58.5067,146.111875
93.578075,68.9413,70.046475,216.81875,80.997325,58.512125,146.237475
93.595,68.96085,70.047625,216.85365,81.014675,58.523575,146.451575
93.61635,68.976875,70.074875,216.881925,81.027475,58.533175,146.577375
93.634675,68.996375,70.09935,217.0563,81.0492,58.542825,146.63155
93.658975,69.017025,70.11635,217.153675,81.068425,58.5568,146.68605
93.678775,69.03445,70.151875,217.189025,81.097625,58.5638,146.750925
93.69585,69.052275,70.182025,217.216025,81.10545,58.5774,146.87665
93.7237,69.080475,70.262275,217.5484,81.180925,58.5876,146.939075
93.7365,69.097025,70.2784,217.9021,81.19675,58.60315,147.00415
93.811225,69.10605,70.294775,217.99345,81.2622,58.61265,147.130025
93.86595,69.130375,70.3054,218.0269,81.2818,58.6386,147.18785
93.884075,69.150275,70.3104,218.3248,81.3428,58.6494,147.259925
93.90765,69.1703,70.33125,218.402275,81.368775,58.6685,147.321575
93.926925,69.2013,70.374325,218.771475,81.452825,58.67875,147.429
93.947275,69.229975,70.3863,218.837225,81.475475,58.704425,147.490475
93.96685,69.25825,70.39635,218.885725,81.516775,58.7064,147.57645
93.98395,69.2792,70.42505,218.91585,81.570025,58.72805,147.63735
93.996775,69.33165,70.432,218.99985,81.590425,58.73355,147.691925
94.018875,69.348975,70.43665,219.195675,81.613525,58.740325,147.746175
94.097225,69.378425,70.442175,219.55765,81.6329,58.750275,147.811425
94.119925,69.4091,70.453375,219.6103,81.661725,58.757575,147.866375
94.1461,69.428875,70.469225,219.656075,81.7121,58.764625,147.998975
94.1624,69.446625,70.4795,219.805575,81.728325,58.7821,148.063725
94.178575,69.466075,70.512525,219.952,81.74675,58.7879,148.123125
94.19905,69.480125,70.532875,219.974175,81.76015,58.7976,148.184725
94.214825,69.501225,70.562125,220.0845,81.7925,58.805875,148.239225
94.252525,69.515425,70.572975,220.179,81.825125,58.81235,148.2943
94.325425,69.530325,70.591525,220.29145,81.9733,58.833225,148.367375
