SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
,,368.308825,359.8495,598.267525,
,,368.3361,359.8556,598.363275,
,,368.374375,359.8644,598.419275,
,,368.426775,359.885825,598.68515,
,,368.45355,359.9399,599.38105,
,,368.480725,360.0117,599.59265,
,,368.51455,360.074325,599.77695,
,,368.54215,360.1009,,
,,368.610425,360.1054,,
,,368.637775,360.1109,,
,,368.655725,360.11945,,
,,368.6855,360.123075,,
,,368.72485,360.1271,,
,,368.83505,360.13055,,
,,368.89715,360.136425,,
,,368.94725,360.206975,,
,,368.985325,360.21515,,
,,369.037425,360.2238,,
,,369.10125,360.240125,,
,,369.141475,360.255675,,
,,369.1579,360.286725,,
,,369.177,360.3126,,
,,369.251375,360.338975,,
,,369.274425,360.354225,,
,,369.3072,360.364625,,
,,369.335325,360.38235,,
,,369.354825,360.389825,,
,,369.367875,360.392175,,
,,369.3811,360.407175,,
,,369.41715,360.436525,,
,,369.4418,360.467925,,
,,369.465625,360.474525,,
,,369.535975,360.4771,,
,,369.5813,360.518675,,
,,369.6483,360.53905,,
,,369.6961,360.5553,,
,,369.728925,360.556425,,
,,369.7558,360.5757,,
,,369.803875,360.586925,,
,,369.84915,360.59775,,
,,369.933325,360.6106,,
,,369.99695,360.62335,,
,,370.025825,360.64,,
,,370.08595,360.669925,,
,,370.104825,360.68005,,
,,370.13605,360.68875,,
,,370.15445,360.70435,,
,,370.1748,360.7253,,
,,370.1934,360.9238,,
,,370.217075,360.925825,,
,,370.261825,360.990025,,
,,370.3175,361.000575,,
,,370.43495,361.032625,,
,,370.4562,361.043825,,
,,370.4957,361.052425,,
,,370.5192,361.0635,,
,,370.5476,361.0734,,
,,370.601425,361.08935,,
,,370.61795,361.1161,,
,,370.647775,361.130375,,
,,370.693225,361.136775,,
,,370.742025,361.17425,,
,,370.76725,361.187375,,
,,370.799925,361.196925,,
,,370.8287,361.20375,,
,,370.8577,361.2083,,
,,370.8734,361.221275,,
,,370.897075,361.2275,,
,,370.9114,361.2365,,
,,370.931025,361.24,,
,,370.95555,361.244825,,
,,370.990175,361.2501,,
,,371.023625,361.267925,,
,,371.0451,361.27435,,
,,371.08055,361.2913,,
,,371.1449,361.30785,,
,,371.184175,361.314675,,
,,371.288,361.3203,,
,,371.322575,361.344,,
,,371.355325,361.35285,,
,,371.370925,361.35805,,
,,371.3943,361.36425,,
,,371.404775,361.397225,,
,,371.421325,361.4044,,
,,371.43415,361.41585,,
,,371.456625,361.424025,,
,,371.4763,361.454675,,
,,371.50845,361.4713,,
,,371.5295,361.476625,,
,,371.544625,361.493025,,
,,371.561325,361.5037,,
,,371.59655,361.510875,,
,,371.62065,361.5194,,
,,371.639525,361.532275,,
,,371.662175,361.556775,,
,,371.7003,361.579675,,
,,371.7256,361.593725,,
,,371.74245,361.6135,,
,,371.771825,361.622725,,
,,371.795075,361.63905,,
,,371.8056,361.64845,,
,,371.83905,361.6574,,
,,371.8537,361.662675,,
,,371.889625,361.6778,,
,,371.912575,361.71605,,
,,371.93045,361.72795,,
,,371.9539,361.736875,,
,,371.998325,361.746775,,
,,372.03395,361.7771,,
,,372.079875,361.788675,,
,,372.094225,361.8069,,
,,372.11115,361.8154,,
,,372.1399,361.822025,,
,,372.190275,361.829225,,
,,372.209625,361.842775,,
,,372.24775,361.852275,,
,,372.28265,361.85725,,
,,372.314575,361.871525,,
,,372.353275,361.879075,,
,,372.38815,361.887675,,
,,372.443075,361.915325,,
,,372.473175,361.923775,,
,,372.4932,361.930675,,
,,372.51905,361.97685,,
,,372.539275,361.994925,,
,,372.559775,362.004325,,
,,372.583075,362.016425,,
,,372.678225,362.04955,,
,,372.691875,362.058225,,
,,372.7037,362.065525,,
,,372.71005,362.096275,,
,,372.732725,362.105625,,
,,372.75315,362.11765,,
,,372.798025,362.1286,,
,,372.837,362.160425,,
,,372.855575,362.168525,,
,,372.86685,362.179075,,
,,372.898825,362.1859,,
,,372.913675,362.1946,,
,,372.9279,362.20865,,
,,372.9669,362.268475,,
,,373.0026,362.290925,,
,,373.0227,362.327275,,
,,373.0488,362.353775,,
,,373.09485,362.36035,,
,,373.132675,362.373825,,
,,373.1358,362.381275,,
,,373.171825,362.41155,,
,,373.2015,362.438175,,
,,373.2383,362.458,,
,,373.27515,362.4633,,
,,373.299725,362.466375,,
,,373.33085,362.490125,,
,,373.3681,362.4985,,
,,373.388275,362.50835,,
,,373.406575,362.5122,,
,,373.42055,362.5259,,
,,373.437175,362.5301,,
,,373.46475,362.54805,,
,,373.4924,362.576025,,
,,373.516025,362.5904,,
,,373.54275,362.6052,,
,,373.56955,362.615575,,
,,373.6075,362.63635,,
,,373.6274,362.647875,,
,,373.68165,362.657275,,
,,373.70005,362.685125,,
,,373.7623,362.7104,,
,,373.789875,362.717325,,
,,373.826575,362.755325,,
,,373.844075,362.77965,,
,,373.88895,362.785725,,
,,373.924225,362.8043,,
,,373.954775,362.834,,
,,373.98095,362.88165,,
,,374.019425,362.91145,,
,,374.026825,363.088575,,
,,374.0991,363.159425,,
,,374.11585,363.1795,,
,,374.1442,363.19155,,
,,374.163025,363.2326,,
,,374.177475,363.2499,,
,,374.193525,363.317525,,
,,374.2053,363.3306,,
,,374.2181,363.426925,,
,,374.230025,363.457325,,
,,374.25315,363.489175,,
,,374.285175,363.501075,,
,,374.3094,363.517325,,
,,374.34285,363.5271,,
,,374.380725,363.542025,,
,,374.41135,363.55955,,
,,374.439375,363.592075,,
,,374.477175,363.5991,,
,,374.4912,363.617625,,
,,374.5247,363.631625,,
,,374.5379,363.638525,,
,,374.557525,363.65765,,
,,374.57345,363.67885,,
,,374.580775,363.68975,,
,,374.603475,363.7131,,
,,374.620575,363.72545,,
,,374.646625,363.745375,,
,,374.65875,363.759175,,
,,374.670125,363.770325,,
,,374.682175,363.780925,,
,,374.716925,363.832125,,
,,374.7279,363.842325,,
,,374.7699,363.885925,,
,,374.809225,363.89625,,
,,374.8456,363.915525,,
,,374.869025,363.9213,,
,,374.8948,363.931275,,
,,374.922825,363.939675,,
,,374.943125,363.9442,,
,,374.95305,363.965475,,
,,374.9766,363.984975,,
,,374.997275,364.0487,,
,,375.017375,364.0609,,
,,375.026075,364.2575,,
,,375.034725,364.3183,,
,,375.063975,364.33255,,
,,375.076975,364.384975,,
,,375.0975,364.39875,,
,,375.127675,364.405225,,
,,375.149225,364.4151,,
,,375.17095,364.42485,,
,,375.180125,364.43985,,
,,375.213325,364.4494,,
,,375.261225,364.453875,,
,,375.284075,364.45745,,
,,375.304375,364.466825,,
,,375.31425,364.4911,,
,,375.336825,364.5057,,
,,375.360325,364.51905,,
,,375.379475,364.5843,,
,,375.39845,364.6152,,
,,375.405725,364.621325,,
,,375.456025,364.632325,,
,,375.476325,364.63335,,
,,375.503875,364.685425,,
,,375.5358,364.698575,,
,,375.56245,364.71335,,
,,375.5956,364.746625,,
,,375.6448,364.76205,,
,,375.687275,364.770075,,
,,375.712925,364.784675,,
,,375.738875,364.796275,,
,,375.750925,364.80485,,
,,375.767775,364.8314,,
,,375.803025,364.84405,,
,,375.82095,364.85225,,
,,375.829125,364.862025,,
,,375.83885,364.943925,,
,,375.8595,364.9709,,
,,375.88625,364.9877,,
,,375.92745,364.990975,,
,,375.9466,364.99545,,
,,375.987375,365.02595,,
,,376.01895,365.049,,
,,376.03885,365.06735,,
,,376.0471,365.08775,,
,,376.064475,365.112425,,
,,376.082975,365.131325,,
,,376.111425,365.183775,,
,,376.130925,365.20445,,
,,376.1568,365.2228,,
,,376.16695,365.247425,,
,,376.186875,365.343225,,
,,376.19805,365.5786,,
,,376.215575,365.6186,,
,,376.23745,365.8271,,
,,376.254025,365.83255,,
,,376.2741,365.8376,,
,,376.30675,365.850975,,
,,376.344325,365.8621,,
,,376.368825,365.86695,,
,,376.378,365.874525,,
,,376.3956,365.88345,,
,,376.42085,365.908675,,
,,376.4276,365.934225,,
,,376.44975,365.939275,,
,,376.468725,365.98575,,
,,376.49045,366.007775,,
,,376.525475,366.03065,,
,,376.560425,366.06545,,
,,376.5703,366.1067,,
,,376.581125,366.148375,,
,,376.5848,366.18265,,
,,376.58835,366.21055,,
,,376.6091,366.233725,,
,,376.6252,366.274425,,
,,376.64755,366.30215,,
,,376.661725,366.3452,,
,,376.676875,366.3698,,
,,376.6962,366.416775,,
,,376.714925,366.446,,
,,376.73005,366.52165,,
,,376.746675,366.623625,,
,,376.7643,366.741125,,
,,376.779725,366.80085,,
,,376.799825,366.825925,,
,,376.81545,366.898175,,
,,376.834625,366.989425,,
,,376.85105,367.093275,,
,,376.871525,367.10755,,
,,376.90475,367.119425,,
,,376.91285,367.158,,
,,376.93745,367.17595,,
,,376.96825,367.1928,,
,,377.00175,367.20145,,
,,377.022825,367.21565,,
,,377.039,367.225125,,
,,377.05955,367.23585,,
,,377.074825,367.251475,,
,,377.092225,367.26705,,
,,377.124075,367.27845,,
,,377.1421,367.2955,,
,,377.153625,367.30675,,
,,377.182,367.314575,,
,,377.200625,367.326025,,
,,377.21545,367.349025,,
,,377.25825,367.36555,,
,,377.27735,367.37935,,
,,377.30665,367.406975,,
,,377.33785,367.4413,,
,,377.3697,367.545975,,
,,377.39335,367.5843,,
,,377.403425,367.623175,,
,,377.420625,367.647025,,
,,377.4403,367.688725,,
,,377.464625,367.71415,,
,,377.488025,367.805425,,
,,377.499175,367.8596,,
,,377.5331,367.915075,,
,,377.5731,367.9538,,
,,377.59215,367.962325,,
,,377.61825,367.972,,
,,377.640825,367.9787,,
,,377.6584,367.98575,,
,,377.675975,367.996825,,
,,377.706225,368.0263,,
,,377.742475,368.046675,,
,,377.77495,368.0705,,
,,377.7968,368.0855,,
,,377.80405,368.103175,,
,,377.845975,368.121025,,
,,377.86295,368.1363,,
,,377.88255,368.165,,
,,377.89035,368.201175,,
,,377.904975,368.267125,,
,,377.9247,368.313875,,
,,377.95685,368.336325,,
,,377.985375,368.337825,,
,,378.000175,368.375625,,
,,378.0298,368.466675,,
,,378.055025,368.5105,,
,,378.076925,368.52575,,
,,378.1032,368.5385,,
,,378.119525,368.561425,,
,,378.12625,368.572175,,
,,378.161125,368.591075,,
,,378.179475,368.606175,,
,,378.1857,368.621875,,
,,378.2141,368.655275,,
,,378.2378,368.66555,,
,,378.252975,368.679775,,
,,378.283925,368.695325,,
,,378.304225,368.714625,,
,,378.31635,368.723325,,
,,378.337825,368.73645,,
,,378.361025,368.743175,,
,,378.388625,368.75455,,
,,378.414125,368.764725,,
,,378.451875,368.774625,,
,,378.4738,368.78575,,
,,378.48795,368.79855,,
,,378.494975,368.810025,,
,,378.5264,368.8186,,
,,378.543125,368.82485,,
,,378.564625,368.8359,,
,,378.57875,368.84495,,
,,378.59345,368.85365,,
,,378.61825,368.861075,,
,,378.647525,368.87485,,
,,378.678475,368.891775,,
,,378.694275,368.896525,,
,,378.712925,368.9042,,
,,378.760575,368.9142,,
,,378.786325,368.919925,,
,,378.806825,368.924575,,
,,378.825125,368.92925,,
,,378.82975,368.953075,,
,,378.8465,368.9737,,
,,378.861725,368.98325,,
,,378.898675,368.997475,,
,,378.915475,369.0126,,
,,378.946875,369.0187,,
,,379.005875,369.027475,,
,,379.043375,369.04495,,
,,379.078325,369.052375,,
,,379.10435,369.0637,,
,,379.1423,369.078325,,
,,379.180575,369.087475,,
,,379.20325,369.1071,,
,,379.2194,369.123525,,
,,379.254875,369.16025,,
,,379.281275,369.441025,,
,,379.2951,369.525625,,
,,379.326775,369.553825,,
,,379.357475,369.635975,,
,,379.368175,369.77435,,
,,379.388575,369.84105,,
,,379.426875,369.866025,,
,,379.433625,369.898525,,
,,379.436425,369.92855,,
,,379.460275,369.964375,,
,,379.468625,370.040825,,
,,379.47875,370.142025,,
,,379.49925,370.173075,,
,,379.53205,370.254725,,
,,379.557375,370.45265,,
,,379.576075,370.5702,,
,,379.604875,370.65635,,
,,379.632,370.695825,,
,,379.663875,370.711075,,
,,379.68855,370.728825,,
,,379.71915,370.747625,,
,,379.7452,370.762175,,
,,379.771525,370.819175,,
,,379.806425,370.844225,,
,,379.83915,370.85495,,
,,379.871,370.867125,,
,,379.91165,370.905225,,
,,379.9186,370.95495,,
,,379.97335,371.01175,,
,,379.987375,371.035575,,
,,380.009375,371.049525,,
,,380.036175,371.064775,,
,,380.049825,371.07565,,
,,380.0784,371.0888,,
,,380.113175,371.101075,,
,,380.12245,371.126625,,
,,380.144,371.1569,,
,,380.165,371.170525,,
,,380.20045,371.189125,,
,,380.224275,371.1942,,
,,380.265975,371.20575,,
,,380.30345,371.21385,,
,,380.3354,371.224525,,
,,380.364475,371.260225,,
,,380.38155,371.289375,,
,,380.419125,371.537975,,
,,380.456225,371.6045,,
,,380.4658,371.6309,,
,,380.482925,371.63855,,
,,380.50045,371.644775,,
,,380.53505,371.649525,,
,,380.574025,371.66315,,
,,380.612875,371.676825,,
,,380.6309,371.68015,,
,,380.68315,371.69215,,
,,380.693175,371.711425,,
,,380.724025,371.73175,,
,,380.73855,371.75155,,
,,380.76815,371.777475,,
,,380.793475,371.804225,,
,,380.84485,371.824775,,
,,380.866575,371.84075,,
,,380.885125,371.859625,,
,,380.917025,371.87465,,
,,380.936275,371.878975,,
,,380.965625,371.90125,,
,,380.981475,371.920325,,
,,380.998875,371.991525,,
,,381.001525,372.034425,,
,,381.02105,372.065175,,
,,381.035875,372.0973,,
,,381.050525,372.14775,,
,,381.102175,372.2022,,
,,381.1326,372.24795,,
,,381.1494,372.259875,,
,,381.185875,372.32665,,
,,381.213,372.371075,,
,,381.224725,372.397575,,
,,381.253375,372.4266,,
,,381.27665,372.453925,,
,,381.293375,372.503225,,
,,381.314525,372.540125,,
,,381.3356,372.572175,,
,,381.363175,372.597425,,
,,381.3846,372.614875,,
,,381.40515,372.64795,,
,,381.43255,372.6768,,
,,381.468975,372.713825,,
,,381.473575,372.7278,,
,,381.495675,372.75105,,
,,381.52555,372.759675,,
,,381.544,372.79205,,
,,381.566975,372.799875,,
,,381.5854,372.844625,,
,,381.619525,372.8982,,
,,381.631075,372.9384,,
,,381.650425,372.9522,,
,,381.663875,372.965675,,
,,381.696075,372.9791,,
,,381.723225,372.998125,,
,,381.7416,373.0068,,
,,381.766975,373.01295,,
,,381.81245,373.0312,,
,,381.836125,373.044775,,
,,381.858875,373.0785,,
,,381.87885,373.098775,,
,,381.9103,373.138475,,
,,381.93575,373.154725,,
,,381.97525,373.1633,,
,,382.008975,373.180575,,
,,382.030275,373.204075,,
,,382.06725,373.2154,,
,,382.0924,373.221175,,
,,382.12065,373.250325,,
,,382.142175,373.43135,,
,,382.17075,373.554275,,
,,382.191825,373.623225,,
,,382.232375,373.65955,,
,,382.254,373.7122,,
,,382.2829,373.757925,,
,,382.311,373.815225,,
,,382.344925,373.859725,,
,,382.3632,373.929475,,
,,382.38955,373.941325,,
,,382.416475,373.96715,,
,,382.438975,373.977425,,
,,382.463625,373.993325,,
,,382.486725,374.0043,,
,,382.5247,374.01425,,
,,382.552,374.03365,,
,,382.584875,374.05225,,
,,382.601025,374.106675,,
,,382.618725,374.119125,,
,,382.644475,374.207425,,
,,382.7115,374.264175,,
,,382.738575,374.31235,,
,,382.77385,374.3327,,
,,382.807925,374.35805,,
,,382.8284,374.369225,,
,,382.846725,374.376575,,
,,382.871725,374.3817,,
,,382.90135,374.3864,,
,,382.9335,374.39415,,
,,382.96125,374.40565,,
,,382.99465,374.42515,,
,,383.059025,374.434675,,
,,383.08725,374.445175,,
,,383.110275,374.4737,,
,,383.1508,374.4992,,
,,383.180825,374.5524,,
,,383.21865,374.5967,,
,,383.23375,374.636925,,
,,383.251325,374.75025,,
,,383.268325,374.7845,,
,,383.2978,374.799,,
,,383.3532,374.81405,,
,,383.3664,374.848675,,
,,383.39745,374.888675,,
,,383.4211,374.90705,,
,,383.45305,374.942325,,
,,383.480225,374.953475,,
,,383.5203,374.967775,,
,,383.544375,374.9814,,
,,383.58205,374.9875,,
,,383.6072,375.0085,,
,,383.640425,375.066425,,
,,383.66455,375.17475,,
,,383.692325,375.202925,,
,,383.719375,375.215175,,
,,383.74555,375.28055,,
,,383.79315,375.35625,,
,,383.81375,375.3885,,
,,383.8529,375.434375,,
,,383.878025,375.4612,,
,,383.894325,375.52115,,
,,383.91045,375.620875,,
,,383.9499,375.643825,,
,,383.995625,375.688875,,
,,384.0218,375.6972,,
,,384.059675,375.7449,,
,,384.10225,375.8227,,
,,384.130125,375.868575,,
,,384.156375,375.8761,,
,,384.182325,375.945425,,
,,384.197875,375.992675,,
,,384.243275,376.01125,,
,,384.2778,376.03235,,
,,384.3159,376.045175,,
,,384.336725,376.055025,,
,,384.3439,376.081525,,
,,384.3639,376.10205,,
,,384.381375,376.119225,,
,,384.40015,376.141925,,
,,384.41675,376.286,,
,,384.456,376.4187,,
,,384.52085,376.5366,,
,,384.563675,376.5528,,
,,384.610575,376.58405,,
,,384.630275,376.5928,,
,,384.64215,376.597575,,
,,384.66765,376.607,,
,,384.68965,376.6112,,
,,384.721625,376.62455,,
,,384.7599,376.635225,,
,,384.775075,376.6533,,
,,384.835825,376.6815,,
,,384.858625,376.704075,,
,,384.871875,376.72045,,
,,384.91435,376.752775,,
,,384.94655,376.775375,,
,,384.985275,376.808875,,
,,385.024425,376.8252,,
,,385.05395,376.838325,,
,,385.071825,376.884475,,
,,385.09685,376.974375,,
,,385.141325,377.008675,,
,,385.1455,377.050325,,
,,385.1667,377.083875,,
,,385.190375,377.1042,,
,,385.207675,377.1524,,
,,385.231475,377.187575,,
,,385.26645,377.196,,
,,385.30985,377.1992,,
,,385.32675,377.20565,,
,,385.3436,377.216375,,
,,385.36675,377.22675,,
,,385.3934,377.2394,,
,,385.41585,377.2573,,
,,385.454525,377.339175,,
,,385.47605,377.35545,,
,,385.526575,377.412425,,
,,385.561075,377.443125,,
,,385.613425,377.50285,,
,,385.65275,377.515575,,
,,385.6746,377.54925,,
,,385.70705,377.56775,,
,,385.7358,377.612275,,
,,385.750175,377.635,,
,,385.78665,377.661375,,
,,385.812175,377.68265,,
,,385.8456,377.71815,,
,,385.885525,377.7581,,
,,385.93215,377.793375,,
,,385.94645,377.80285,,
,,385.97405,377.821075,,
,,385.998275,377.837225,,
,,386.0272,377.849225,,
,,386.052625,377.87425,,
,,386.086125,377.90845,,
,,386.100825,377.91215,,
,,386.115425,377.927,,
,,386.14625,377.948025,,
,,386.175125,377.98785,,
,,386.210675,378.084275,,
,,386.24595,378.13635,,
,,386.25465,378.13935,,
,,386.277775,378.202225,,
,,386.298475,378.25935,,
,,386.315375,378.285425,,
,,386.343725,378.3477,,
,,386.354,378.3658,,
,,386.36765,378.378475,,
,,386.394375,378.397075,,
,,386.4229,378.41245,,
,,386.444025,378.418275,,
,,386.455275,378.426325,,
,,386.48415,378.4364,,
,,386.521625,378.44435,,
,,386.554425,378.4516,,
,,386.572975,378.459,,
,,386.60185,378.4736,,
,,386.62845,378.48275,,
,,386.653875,378.4891,,
,,386.6791,378.4938,,
,,386.709675,378.515475,,
,,386.742925,378.576725,,
,,386.76185,378.67545,,
,,386.782425,378.6894,,
,,386.798025,378.7258,,
,,386.836,378.73485,,
,,386.844275,378.74375,,
,,386.859325,378.751525,,
,,386.866625,378.759725,,
,,386.90085,378.788775,,
,,386.93125,378.815525,,
,,386.97695,378.8461,,
,,386.992275,378.897075,,
