SPK_SPKC04a,SPK_SPKC07a,SPK_SPKC11a,SPK_SPKC11d,SPK_SPKC12a,SPK_SPKC13b,SPK_SPKC14a
,,274.6205,,342.55685,,390.26635
,,274.649075,,342.58105,,390.28665
,,274.671825,,342.58635,,390.31505
,,274.7001,,342.62385,,390.43185
,,274.721375,,342.76105,,390.474675
,,274.7498,,342.930175,,390.563725
,,274.767175,,342.9361,,390.566975
,,274.839925,,342.970325,,390.591475
,,274.853475,,342.991125,,390.619425
,,274.90015,,343.0139,,390.622825
,,274.90855,,343.11805,,390.650825
,,274.952775,,343.133175,,390.675575
,,274.9776,,343.1725,,390.69745
,,274.982475,,343.2011,,390.868225
,,275.019175,,343.26555,,390.94495
,,275.0489,,343.27515,,391.02775
,,275.08395,,343.320825,,391.03055
,,275.122825,,343.329825,,391.143925
,,275.1389,,343.381175,,391.167325
,,275.171475,,343.401325,,391.219525
,,275.190175,,343.412275,,391.223275
,,275.224575,,343.4245,,391.237975
,,275.251825,,343.44805,,391.29215
,,275.269225,,343.451925,,391.3093
,,275.291125,,343.45595,,391.398225
,,275.3134,,343.465325,,391.54285
,,275.329275,,343.48655,,391.5447
,,275.331525,,343.4949,,391.557925
,,275.33475,,343.523275,,391.5799
,,275.35245,,343.529425,,391.664225
,,275.379075,,343.580175,,391.7232
,,275.4101,,343.5867,,391.7622
,,275.431425,,343.615175,,391.859275
,,275.4419,,343.6433,,391.8946
,,275.449325,,343.672525,,391.91785
,,275.4508,,343.7534,,391.971325
,,275.46345,,343.765475,,392.000125
,,275.484675,,343.776275,,392.0694
,,275.5151,,343.805975,,392.220125
,,275.559075,,343.8138,,392.2959
,,275.576975,,343.821575,,392.38785
,,275.601825,,343.839925,,392.4037
,,275.624225,,343.895525,,392.4099
,,275.64425,,343.92125,,392.4781
,,275.65985,,343.93265,,392.63995
,,275.676125,,343.9397,,392.671975
,,275.700525,,344.1017,,392.68295
,,275.744475,,344.250975,,392.6964
,,275.748175,,344.2706,,392.726225
,,275.766175,,344.27655,,392.762875
,,275.790925,,344.29035,,392.79245
,,275.8112,,344.32145,,392.8389
,,275.8141,,344.3455,,392.8583
,,275.841425,,344.348625,,392.876725
,,275.859375,,344.367675,,392.9027
,,275.879025,,344.3983,,392.954575
,,275.89675,,344.41315,,393.010775
,,275.917975,,344.42065,,393.02815
,,275.9391,,344.51535,,393.077
,,275.9623,,344.5225,,393.120425
,,275.985525,,344.5818,,393.28965
,,276.008275,,344.625525,,393.30265
,,276.026475,,344.672525,,393.31615
,,276.042125,,344.7815,,393.3178
,,276.0622,,344.79455,,393.420975
,,276.088275,,344.82345,,393.48605
,,276.1097,,344.83775,,393.5125
,,276.13155,,344.919575,,393.6128
,,276.19975,,344.977525,,393.715275
,,276.2181,,345.012775,,393.812425
,,276.231625,,345.071225,,393.842775
,,276.236075,,345.1106,,393.890725
,,276.260875,,345.186375,,393.8968
,,276.2752,,345.263,,393.95335
,,276.287125,,345.286825,,393.990425
,,276.30305,,345.3458,,394.00855
,,276.352625,,345.37545,,394.0289
,,276.35565,,345.401075,,394.0536
,,276.3729,,345.421575,,394.079375
,,276.386475,,345.458325,,394.263325
,,276.40335,,345.5382,,394.289425
,,276.413475,,345.577775,,394.30305
,,276.41685,,345.590225,,394.3047
,,276.424175,,345.596725,,394.3192
,,276.446,,345.603525,,394.368325
,,276.465025,,345.63115,,394.4268
,,276.481075,,345.663,,394.462325
,,276.512,,345.68205,,394.561275
,,276.53955,,345.732575,,394.626675
,,276.55285,,346.003825,,394.7258
,,276.57085,,346.01155,,394.744525
,,276.574775,,346.049325,,394.768275
,,276.587875,,346.082075,,394.80125
,,276.6119,,346.13095,,394.820425
,,276.623725,,346.206575,,394.83345
,,276.642525,,346.214825,,394.858575
,,276.653725,,346.23375,,394.90545
,,276.665675,,346.367825,,395.07405
,,276.692575,,346.3798,,395.0979
,,276.7094,,346.38625,,395.1862
,,276.729375,,346.434225,,395.2096
,,276.768675,,346.4529,,395.222425
,,276.77055,,346.518675,,395.299975
,,276.8096,,346.61755,,395.3405
,,276.8811,,346.648125,,395.427675
,,276.89325,,346.6829,,395.47655
,,276.92155,,346.705525,,395.49225
,,276.9647,,346.707675,,395.604175
,,276.976575,,346.746725,,395.63375
,,276.991825,,346.760675,,395.65925
,,277.0264,,346.8142,,395.69945
,,277.048175,,346.87265,,395.787325
,,277.055575,,346.948275,,395.8772
,,277.074675,,346.970675,,395.925275
,,277.09945,,347.016225,,395.938875
,,277.123375,,347.057175,,395.9845
,,277.161175,,347.066425,,396.036425
,,277.164825,,347.121375,,396.147025
,,277.18365,,347.144175,,396.177625
,,277.202075,,347.154425,,396.22515
,,277.22175,,347.1676,,396.22775
,,277.233,,347.19075,,396.24035
,,277.271075,,347.2265,,396.3328
,,277.320575,,347.261625,,396.4527
,,277.365975,,347.30225,,396.469725
,,277.390825,,347.32565,,396.7007
,,277.41435,,347.330925,,396.72
,,277.4875,,347.4077,,396.829975
,,277.5187,,347.420675,,396.861625
,,277.54205,,347.44915,,396.8686
,,277.57115,,347.530525,,396.887025
,,277.586,,347.611725,,396.955025
,,277.615675,,347.6288,,396.97665
,,277.64,,347.70685,,397.041325
,,277.657075,,347.7604,,397.04625
,,277.674025,,347.919175,,397.066075
,,277.705475,,347.9568,,397.173725
,,277.737225,,347.976125,,397.192
,,277.741625,,348.11095,,397.22665
,,277.76535,,348.2002,,397.242725
,,277.78715,,348.249575,,397.332925
,,277.81585,,348.2756,,397.357925
,,277.818925,,348.28865,,397.380725
,,277.842725,,348.294175,,397.418175
,,277.8713,,348.37285,,397.44245
,,277.915575,,348.38075,,397.4664
,,277.933975,,348.3884,,397.4714
,,277.952,,348.519375,,397.4949
,,277.973425,,348.5766,,397.5189
,,278.0227,,348.601825,,397.527775
,,278.0607,,348.670325,,397.57565
,,278.095575,,348.68355,,397.5987
,,278.1067,,348.7095,,397.618925
,,278.1172,,348.711675,,397.65385
,,278.163275,,348.734475,,397.69605
,,278.181475,,348.756625,,397.706
,,278.199475,,348.775325,,397.780075
,,278.201525,,348.816275,,397.816375
,,278.22395,,348.832975,,397.84165
,,278.273275,,348.85445,,397.9046
,,278.298375,,348.861225,,398.007525
,,278.31685,,348.9953,,398.110475
,,278.342575,,349.047325,,398.131225
,,278.35825,,349.1216,,398.13825
,,278.411725,,349.176725,,398.1474
,,278.416225,,349.217875,,398.165325
,,278.4251,,349.22545,,398.2342
,,278.443925,,349.2436,,398.278075
,,278.50895,,349.278875,,398.284425
,,278.527725,,349.281375,,398.47535
,,278.545775,,349.287,,398.509875
,,278.6145,,349.30445,,398.578175
,,278.643025,,349.33725,,398.6651
,,278.647,,349.404325,,398.78075
,,278.700975,,349.408175,,398.868075
,,278.7343,,349.41335,,398.938975
,,278.74985,,349.421725,,398.944125
,,278.7867,,349.44825,,399.284325
,,278.8547,,349.519925,,399.332175
,,278.86995,,349.55565,,399.36865
,,278.8968,,349.563975,,399.3782
,,278.89905,,349.628575,,399.3802
,,278.923375,,349.632575,,399.4905
,,278.944075,,349.6679,,399.4948
,,278.95945,,349.699775,,399.51975
,,278.98385,,349.703225,,399.54485
,,279.00825,,349.71405,,399.555825
,,279.0327,,349.771375,,399.5714
,,279.058375,,349.89135,,399.586525
,,279.0617,,349.90305,,399.638325
,,279.08065,,349.9498,,399.648525
,,279.10495,,349.967625,,399.724475
,,279.121375,,349.99055,,399.72645
,,279.13595,,350.048825,,399.8128
,,279.14105,,350.07575,,399.82965
,,279.154675,,350.123075,,399.974925
,,279.156475,,350.178825,,400.03275
,,279.2252,,350.198875,,400.069225
,,279.2517,,350.242475,,400.076325
,,279.273675,,350.252825,,400.093825
,,279.280875,,350.29825,,400.1202
,,279.3104,,350.30665,,400.1327
,,279.344425,,350.319,,400.162175
,,279.3612,,350.325275,,400.1854
,,279.389125,,350.345375,,400.28305
,,279.408625,,350.402,,400.34205
,,279.42385,,350.47925,,400.399275
,,279.448175,,350.49785,,400.527425
,,279.4694,,350.641975,,400.709
,,279.486725,,350.664,,400.760625
,,279.532,,350.68225,,400.774975
,,279.55345,,350.6985,,400.838925
,,279.576975,,350.703525,,400.89525
,,279.597525,,350.73405,,400.8989
,,279.617875,,350.79345,,400.935825
,,279.619575,,350.833,,400.998875
,,279.63905,,350.843975,,401.043225
,,279.666,,351.0253,,401.1217
,,279.680825,,351.0397,,401.168075
,,279.697025,,351.157325,,401.19975
,,279.7138,,351.160525,,401.2318
,,279.73435,,351.184325,,401.25835
,,279.7573,,351.19315,,401.274875
,,279.7823,,351.20725,,401.292525
,,279.80585,,351.21875,,401.31595
,,279.81905,,351.246275,,401.3215
,,279.828175,,351.265225,,401.326075
,,279.849525,,351.32545,,401.558525
,,279.862025,,351.33005,,401.568
,,279.882725,,351.380175,,401.5881
,,279.906475,,351.407525,,401.622125
,,279.93035,,351.42215,,401.653825
,,279.945275,,351.52665,,401.685825
,,279.96815,,351.54725,,401.73875
,,279.980175,,351.59365,,401.7589
,,279.9901,,351.661425,,401.772875
,,280.0176,,351.69555,,401.8002
,,280.03715,,351.76175,,401.830675
,,280.038825,,351.802025,,401.85725
,,280.0585,,351.8104,,401.899175
,,280.108425,,351.843425,,401.90385
,,280.12495,,351.894375,,401.9383
,,280.1435,,351.9482,,401.99405
,,280.1689,,351.95795,,402.001175
,,280.220325,,352.01825,,402.0372
,,280.242025,,352.055325,,402.114175
,,280.252625,,352.161875,,402.135125
,,280.275575,,352.3418,,402.1417
,,280.285775,,352.466725,,402.17
,,280.316675,,352.49935,,402.269025
,,280.3306,,352.601625,,402.314625
,,280.339925,,352.627975,,402.39005
,,280.350275,,352.660575,,402.48165
,,280.418775,,352.75055,,402.52015
,,280.444725,,352.881675,,402.60625
,,280.494175,,352.932175,,402.628775
,,280.512425,,352.95735,,402.655725
,,280.514225,,353.0264,,402.681925
,,280.558425,,353.088275,,402.73895
,,280.574025,,353.113425,,402.757025
,,280.60245,,353.196275,,402.771825
,,280.628425,,353.29385,,402.77385
,,280.64595,,353.297,,402.856375
,,280.665325,,353.3197,,402.8734
,,280.682,,353.35865,,402.88925
,,280.71425,,353.37755,,402.8903
,,280.7295,,353.40005,,402.914275
,,280.748,,353.5011,,402.9424
,,280.766975,,353.511175,,402.9967
,,280.7862,,353.556225,,403.014325
,,280.81415,,353.5648,,403.027675
,,280.83105,,353.5928,,403.045175
,,280.853825,,353.621425,,403.0614
,,280.8751,,353.713375,,403.1425
,,280.89135,,353.8818,,403.199225
,,280.915475,,354.09255,,403.336125
,,280.9293,,354.0942,,403.358875
,,280.972925,,354.1175,,403.3757
,,281.0036,,354.131125,,403.431675
,,281.024725,,354.147775,,403.4387
,,281.081725,,354.165275,,403.4413
,,281.099025,,354.17395,,403.485025
,,281.118425,,354.1792,,403.52755
,,281.12625,,354.19015,,403.5459
,,281.138125,,354.222375,,403.657425
,,281.15215,,354.28875,,403.660575
,,281.1752,,354.3177,,403.7805
,,281.1887,,354.321825,,403.840925
,,281.204075,,354.36845,,403.86505
,,281.24545,,354.396275,,403.8785
,,281.266075,,354.417475,,403.93355
,,281.2887,,354.434325,,403.94205
,,281.312475,,354.4674,,403.954225
,,281.31925,,354.4971,,403.956575
,,281.3259,,354.5031,,403.978375
,,281.34215,,354.684525,,404.09665
,,281.35795,,354.71355,,404.123825
,,281.3745,,354.73975,,404.16005
,,281.381175,,354.777175,,404.247225
,,281.419725,,354.7883,,404.41245
,,281.4373,,354.80445,,404.4247
,,281.454075,,354.855925,,404.4381
,,281.4746,,354.905975,,404.459725
,,281.52205,,354.967925,,404.48735
,,281.5421,,354.982225,,404.49725
,,281.56495,,355.08995,,404.51695
,,281.58675,,355.1533,,404.52295
,,281.60345,,355.2196,,404.68635
,,281.666325,,355.23105,,404.801175
,,281.68035,,355.29615,,404.84715
,,281.7008,,355.3013,,404.9343
,,281.7282,,355.345025,,404.957975
,,281.744525,,355.415675,,405.024325
,,281.75945,,355.441625,,405.039775
,,281.775775,,355.450175,,405.132875
,,281.79395,,355.459275,,405.165925
,,281.8368,,355.48335,,405.183325
,,281.856125,,355.500125,,405.1954
,,281.8814,,355.54215,,405.200125
,,281.89725,,355.580875,,405.206075
,,281.921175,,355.5961,,405.244825
,,281.96975,,355.61175,,405.3008
,,281.997525,,355.7103,,405.3218
,,282.019875,,355.7812,,405.38855
,,282.0516,,355.795925,,405.404
,,282.068775,,355.835225,,405.541925
,,282.0837,,355.8399,,405.57745
,,282.123625,,355.866875,,405.6185
,,282.12585,,355.895125,,405.833775
,,282.14195,,356.075425,,405.84825
,,282.159875,,356.10715,,405.901175
,,282.193375,,356.165975,,405.9099
,,282.22405,,356.19,,405.941525
,,282.240825,,356.23145,,405.95215
,,282.263225,,356.262075,,405.961375
,,282.32075,,356.26775,,405.99635
,,282.34475,,356.317,,406.008875
,,282.3634,,356.3401,,406.052025
,,282.4049,,356.352125,,406.09455
,,282.4276,,356.375825,,406.2349
,,282.45005,,356.40255,,406.255525
,,282.469,,356.4545,,406.2637
,,282.486825,,356.493125,,406.26845
,,282.5118,,356.500175,,406.311525
,,282.523775,,356.550325,,406.32845
,,282.556825,,356.5641,,406.333275
,,282.5826,,356.569675,,406.351275
,,282.596225,,356.572875,,406.356
,,282.61855,,356.671775,,406.39285
,,282.62235,,356.692225,,406.4151
,,282.6463,,356.70885,,406.484525
,,282.672875,,356.771125,,406.581425
,,282.7119,,356.83915,,406.5889
,,282.72405,,356.852975,,406.60155
,,282.736375,,356.86695,,406.605875
,,282.754325,,356.90405,,406.61145
,,282.77015,,356.90665,,406.6193
,,282.7887,,356.997,,406.657525
,,282.81315,,357.03455,,406.6589
,,282.828675,,357.069775,,406.6632
,,282.8645,,357.126525,,406.67145
,,282.88535,,357.130125,,406.677575
,,282.904925,,357.139975,,406.71535
,,282.923975,,357.217425,,406.7527
,,282.94,,357.242875,,406.817225
,,282.962625,,357.25265,,406.8241
,,282.989825,,357.25955,,406.882625
,,283.016975,,357.2713,,406.906
,,283.02555,,357.30975,,406.91805
,,283.028,,357.315525,,406.95205
,,283.051325,,357.362675,,406.9951
,,283.062675,,357.370925,,407.164725
,,283.0722,,357.38145,,407.1723
,,283.092025,,357.42065,,407.1836
,,283.1092,,357.449175,,407.186375
,,283.1421,,357.49115,,407.206175
,,283.1626,,357.513825,,407.26575
,,283.188425,,357.5198,,407.293875
,,283.210725,,357.556675,,407.29645
,,283.246525,,357.609975,,407.422475
,,283.274375,,357.620475,,407.449475
,,283.298275,,357.67385,,407.5559
,,283.30055,,357.6885,,407.610275
,,283.312775,,357.71845,,407.719225
,,283.33365,,357.721825,,407.747775
,,283.34325,,357.728725,,407.763675
,,283.391775,,357.766175,,407.820725
,,283.40655,,357.77075,,407.939075
,,283.428,,357.800225,,407.994375
,,283.438625,,357.818725,,408.00435
,,283.48135,,357.837825,,408.07595
,,283.492275,,357.878275,,408.086075
,,283.5494,,357.912775,,408.09255
,,283.582475,,357.922125,,408.15715
,,283.6174,,357.94585,,408.176425
,,283.646825,,358.153525,,408.229575
,,283.679725,,358.1939,,408.282975
,,283.70645,,358.2723,,408.36295
,,283.737725,,358.380675,,408.399525
,,283.7622,,358.426025,,408.450925
,,283.770775,,358.427225,,408.511175
,,283.7918,,358.4319,,408.6941
,,283.793475,,358.4486,,408.708175
,,283.816175,,358.4737,,408.7908
,,283.832725,,358.5554,,408.825875
,,283.837575,,358.5975,,408.874975
,,283.872725,,358.663125,,408.9255
,,283.89185,,358.689025,,408.954675
,,283.933125,,358.734025,,408.9655
,,283.954775,,358.79935,,409.07205
,,283.992775,,358.820875,,409.131625
,,284.016725,,358.848925,,409.140975
,,284.0429,,358.8513,,409.2023
,,284.0444,,358.874875,,409.338775
,,284.056775,,358.92185,,409.354825
,,284.077925,,358.978975,,409.366925
,,284.1093,,359.0104,,409.475125
,,284.13955,,359.076975,,409.5103
,,284.164125,,359.0946,,409.60655
,,284.2201,,359.096125,,409.6287
,,284.242,,359.139975,,409.69725
,,284.262475,,359.183425,,409.7001
,,284.2829,,359.2047,,409.708625
,,284.30435,,359.231575,,409.7123
,,284.307525,,359.284025,,409.721525
,,284.329175,,359.2928,,409.725025
,,284.36475,,359.316125,,409.734525
,,284.39345,,359.343375,,409.7459
,,284.39655,,359.4002,,409.800975
,,284.39905,,359.401875,,409.877775
,,284.414725,,359.460075,,409.9524
,,284.434075,,359.487625,,410.034925
,,284.435975,,359.55095,,410.076
,,284.4546,,359.5864,,410.08065
,,284.464175,,359.696075,,410.08745
,,284.475125,,359.7031,,410.1591
,,284.480125,,359.796975,,410.210325
,,284.484175,,359.8169,,410.222575
,,284.50145,,359.8617,,410.225575
,,284.5164,,359.968,,410.2288
,,284.542625,,359.995925,,410.42205
,,284.56515,,360.144425,,410.46545
,,284.591975,,360.29145,,410.488
,,284.62385,,360.31175,,410.504325
,,284.660175,,360.3569,,410.621325
,,284.6843,,360.37125,,410.632975
,,284.710675,,360.384675,,410.65195
,,284.734225,,360.402875,,410.741275
,,284.770875,,360.47045,,410.832
,,284.795475,,360.4983,,410.840775
,,284.818275,,360.506675,,410.861325
,,284.834075,,360.54315,,410.936625
,,284.853375,,360.555925,,410.977875
,,284.8729,,360.565775,,411.04515
,,284.89735,,360.5836,,411.175475
,,284.906675,,360.633925,,411.24345
,,284.910375,,360.652575,,411.260075
,,284.938675,,360.6922,,411.261275
,,284.947125,,360.704675,,411.338475
,,284.9617,,360.776325,,411.380175
,,284.986225,,360.8418,,411.433675
,,285.007475,,360.891575,,411.4604
,,285.026775,,360.9092,,411.50985
,,285.048625,,360.922575,,411.5487
,,285.0597,,361.04275,,411.595275
,,285.080675,,361.051825,,411.679025
,,285.1101,,361.183025,,411.725525
,,285.123325,,361.21775,,411.74515
,,285.139325,,361.228475,,411.746725
,,285.172475,,361.28705,,411.8379
,,285.2091,,361.340275,,411.86615
,,285.2171,,361.349,,411.910175
,,285.240025,,361.37025,,411.9529
,,285.2816,,361.4557,,411.967
,,285.309425,,361.46645,,411.977825
,,285.3293,,361.48735,,412.004925
,,285.331625,,361.52245,,412.047975
,,285.33595,,361.531475,,412.226825
,,285.34815,,361.550825,,412.363025
,,285.373775,,361.564,,412.3962
,,285.3836,,361.567525,,412.425
,,285.4594,,361.57025,,412.436225
,,285.502425,,361.63095,,412.5709
,,285.515975,,361.643725,,412.57715
,,285.528525,,361.6705,,412.63545
,,285.5351,,361.699125,,412.663825
,,285.552025,,361.7139,,412.6932
,,285.574975,,361.735675,,412.746375
,,285.59805,,361.752225,,412.76735
,,285.6264,,361.77285,,412.78115
,,285.648825,,361.77645,,412.799225
,,285.672625,,361.78105,,412.827025
,,285.693775,,361.823125,,412.903725
,,285.71625,,361.90825,,412.936225
,,285.741825,,362.138025,,413.03075
,,285.745925,,362.16665,,413.1059
,,285.776025,,362.199125,,413.1305
,,285.8101,,362.21545,,413.150775
,,285.831425,,362.221475,,413.19135
,,285.849525,,362.2804,,413.30975
,,285.85315,,362.378125,,413.335325
,,285.870825,,362.405925,,413.37045
,,285.95655,,362.4272,,413.405625
,,285.973125,,362.456625,,413.438075
