SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC03b,SPK_SPKC07b,SPK_SPKC07c,SPK_SPKC12a,SPK_SPKC14c
,235.0791,192.42165,,,,177.398475
,235.1262,192.429675,,,,177.4103
,235.150025,192.435575,,,,177.4135
,235.205975,192.439875,,,,177.45495
,235.252375,192.450425,,,,177.496175
,235.281425,192.456175,,,,177.508325
,235.31235,192.46575,,,,177.51925
,235.42585,192.48635,,,,177.5352
,235.43015,192.50445,,,,177.560425
,235.44985,192.5216,,,,177.57535
,235.474775,192.557625,,,,177.583125
,235.487825,192.621725,,,,177.600675
,235.514275,192.645175,,,,177.617025
,235.6291,192.673325,,,,177.63795
,235.6659,192.721,,,,177.6668
,235.695375,192.748475,,,,177.683275
,235.7272,192.7822,,,,177.70985
,235.7604,192.8804,,,,177.725
,235.82495,192.8931,,,,177.74165
,235.8985,192.9202,,,,177.75385
,235.931,192.9263,,,,177.76595
,235.9626,192.9353,,,,177.790475
,235.997675,192.95495,,,,177.8054
,236.056275,192.971475,,,,177.8264
,236.14395,192.981875,,,,177.83485
,236.455125,192.9906,,,,177.849925
,236.5079,192.99485,,,,177.86785
,236.6144,193.00385,,,,177.886175
,236.6904,193.02155,,,,177.899025
,236.7258,193.04365,,,,177.91505
,236.82085,193.07415,,,,177.92835
,236.89685,193.117675,,,,177.941375
,236.96005,193.1321,,,,177.9583
,237.042925,193.139525,,,,177.9737
,237.087425,193.17005,,,,177.98115
,237.1109,193.1748,,,,177.991225
,237.133675,193.189575,,,,178.001925
,237.1801,193.325325,,,,178.01565
,237.215825,193.371975,,,,178.0272
,237.33365,193.387375,,,,178.04225
,237.3874,193.414325,,,,178.0547
,237.521575,193.440325,,,,178.097275
,237.5476,193.461875,,,,178.124225
,237.670925,193.481325,,,,178.1368
,237.735625,193.490175,,,,178.157475
,237.7859,193.51815,,,,178.179475
,237.820275,193.531275,,,,178.1896
,237.858425,193.5481,,,,178.213025
,237.8892,193.592675,,,,178.230725
,237.926325,193.620175,,,,178.254325
,237.956025,193.645225,,,,178.273375
,237.9821,193.68565,,,,178.2868
,238.04705,193.8174,,,,178.305
,238.09055,193.8369,,,,178.3232
,238.2744,193.853525,,,,178.337775
,238.312425,193.877325,,,,178.35025
,238.34905,193.88835,,,,178.379375
,238.374225,193.897275,,,,178.387725
,238.39505,193.929075,,,,178.404975
,238.44045,193.9373,,,,178.4177
,238.478975,193.959175,,,,178.4269
,238.505675,193.96265,,,,178.438025
,238.53205,193.979225,,,,178.470425
,238.586175,193.99415,,,,178.4895
,238.634,194.005025,,,,178.50945
,238.67505,194.019525,,,,178.52645
,238.72735,194.170275,,,,178.543475
,238.851575,194.2563,,,,178.5738
,239.242975,194.29015,,,,178.59045
,239.29305,194.29195,,,,178.6125
,239.324325,194.295225,,,,178.627575
,239.35425,194.298775,,,,178.6404
,239.38965,194.30205,,,,178.657675
,239.43135,194.3191,,,,178.67405
,239.490925,194.32395,,,,178.69175
,239.62595,194.35475,,,,178.718475
,239.6863,194.360175,,,,178.72925
,239.76625,194.36555,,,,178.753875
,239.99265,194.37235,,,,178.76615
,240.023075,194.40215,,,,178.7769
,240.04975,194.40615,,,,178.794525
,240.09885,194.424275,,,,178.801225
,240.2051,194.454625,,,,178.808625
,240.273625,194.4818,,,,178.815975
,240.3984,194.5061,,,,178.822525
,240.607675,194.524875,,,,178.829625
,240.636,194.719775,,,,178.8391
,240.687325,194.7357,,,,178.86175
,240.706825,194.757725,,,,178.874375
,240.74945,194.77735,,,,178.883
,240.804875,194.789375,,,,178.904875
,240.881125,194.80025,,,,178.917425
,240.907525,194.801675,,,,178.933575
,240.9493,194.81145,,,,178.955175
,241.05495,194.84085,,,,178.96975
,241.079825,194.8476,,,,178.982175
,241.10375,194.853675,,,,178.999275
,241.135825,194.870875,,,,179.017225
,241.402875,194.880075,,,,179.090825
,241.43325,194.8874,,,,179.10655
,241.493775,194.8948,,,,179.11925
,241.5264,194.945575,,,,179.14765
,241.7264,195.009375,,,,179.1645
,241.828575,195.03075,,,,179.17795
,241.8607,195.11155,,,,179.1966
,241.887325,195.185975,,,,179.227975
,241.9171,195.19655,,,,179.2419
,241.9426,195.2231,,,,179.260925
,242.0196,195.224875,,,,179.28045
,242.16055,195.229075,,,,179.29705
,242.2499,195.2366,,,,179.312325
,242.28615,195.2475,,,,179.32115
,242.340025,195.2683,,,,179.3368
,242.44515,195.302825,,,,179.351875
,242.591725,195.331725,,,,179.364725
,242.746025,195.3506,,,,179.381675
,242.77555,195.376925,,,,179.389525
,242.796175,195.3922,,,,179.40245
,242.884625,195.416075,,,,179.42255
,242.922125,195.49025,,,,179.456925
,242.9975,195.512175,,,,179.481575
,243.04125,195.54975,,,,179.491675
,243.102175,195.561125,,,,179.508575
,243.1584,195.595025,,,,179.53045
,243.247975,195.62395,,,,179.555825
,243.2778,195.630125,,,,179.573425
,243.33855,195.639925,,,,179.6016
,243.4058,195.648675,,,,179.6228
,243.6576,195.6655,,,,179.653125
,243.6915,195.688775,,,,179.6666
,243.734775,195.724425,,,,179.676025
,243.76015,195.778175,,,,179.68675
,243.800275,195.815175,,,,179.722275
,243.878075,195.86395,,,,179.74625
,244.014,195.912675,,,,179.7793
,244.08925,195.920875,,,,179.796775
,244.12595,195.92955,,,,179.83105
,244.15275,195.9389,,,,179.8769
,244.185925,196.025675,,,,179.892625
,244.212175,196.02795,,,,179.909075
,244.237,196.042475,,,,179.930075
,244.279525,196.099075,,,,179.9487
,244.326125,196.104275,,,,179.964975
,244.367475,196.11445,,,,179.993425
,244.391,196.120825,,,,180.022525
,244.704875,196.144275,,,,180.04175
,244.731075,196.15985,,,,180.0645
,244.76565,196.167,,,,180.085325
,244.78765,196.175225,,,,180.110625
,244.84235,196.183175,,,,180.124825
,245.0197,196.20225,,,,180.138175
,245.146525,196.218225,,,,180.148575
,245.17025,196.2292,,,,180.17685
,245.200375,196.2336,,,,180.1918
,245.227275,196.237575,,,,180.20175
,245.253825,196.24295,,,,180.21765
,245.268275,196.253025,,,,180.231225
,245.340275,196.2763,,,,180.24945
,245.364825,196.28035,,,,180.26885
,245.4336,196.2853,,,,180.297625
,245.6142,196.3648,,,,180.3566
,245.664625,196.437925,,,,180.3991
,245.697425,196.450475,,,,180.4242
,245.71215,196.5038,,,,180.4398
,245.757575,196.51645,,,,180.473
,245.812575,196.577925,,,,180.478725
,246.0639,196.6222,,,,180.48905
,246.1162,196.645475,,,,180.50395
,246.142475,196.68665,,,,180.525725
,246.161725,196.779375,,,,180.552125
,246.1781,196.88105,,,,180.573975
,246.197325,196.89895,,,,180.59205
,246.220675,196.90505,,,,180.6131
,246.23965,196.909725,,,,180.63225
,246.2699,196.927075,,,,180.658375
,246.3106,196.940125,,,,180.679025
,246.560075,196.965025,,,,180.7118
,246.715475,197.0305,,,,180.7678
,246.8684,197.146325,,,,180.792575
,246.93215,197.174375,,,,180.816025
,246.9625,197.190375,,,,180.832975
,247.007475,197.220525,,,,180.84375
,247.048075,197.23455,,,,180.86
,247.183775,197.252525,,,,180.869025
,247.249175,197.291725,,,,180.885775
,247.337525,197.5033,,,,180.922175
,247.360575,197.5132,,,,180.936975
,247.377875,197.520275,,,,180.97235
,247.401975,197.544375,,,,181.00355
,247.4272,197.567775,,,,181.032825
,247.4436,197.607225,,,,181.06715
,247.463025,197.621975,,,,181.101475
,247.488825,197.63345,,,,181.1268
,247.5151,197.67795,,,,181.16015
,247.5564,197.696825,,,,181.188475
,247.895925,197.70935,,,,181.2316
,247.9283,197.72845,,,,181.283325
,247.959175,197.761125,,,,181.316525
,247.986025,197.813525,,,,181.3789
,248.0074,197.890325,,,,181.41115
,248.02845,197.91685,,,,181.428025
,248.0682,197.9565,,,,181.43995
,248.09895,198.121225,,,,181.460175
,248.360275,198.1355,,,,181.48145
,248.38455,198.1966,,,,181.495275
,248.409875,198.24225,,,,181.51385
,248.4342,198.2451,,,,181.547375
,248.46045,198.294975,,,,181.563775
,248.49355,198.3561,,,,181.585075
,248.570425,198.40175,,,,181.617925
,248.594375,198.487425,,,,181.6356
,248.95115,198.6027,,,,181.659025
,249.000475,198.715925,,,,181.68825
,249.036825,198.785075,,,,181.7114
,249.050175,198.811925,,,,181.745125
,249.0676,198.82895,,,,181.7701
,249.27895,198.8947,,,,181.7788
,249.37205,198.965675,,,,181.7906
,249.44925,199.20155,,,,181.79805
,249.471075,199.214375,,,,181.80385
,249.496075,199.244875,,,,181.81785
,249.522025,199.25805,,,,181.8273
,249.53805,199.26335,,,,181.8427
,249.5607,199.296325,,,,181.850775
,249.789575,199.30745,,,,181.878725
,249.82765,199.34495,,,,181.8962
,249.8417,199.36175,,,,181.915525
,249.865075,199.384775,,,,181.9362
,249.88705,199.4087,,,,181.95185
,249.911375,199.5141,,,,181.9678
,249.93045,199.671,,,,181.985125
,249.95315,199.7257,,,,182.0025
,249.9757,199.734225,,,,182.0243
,250.11395,199.778175,,,,182.0364
,250.22285,199.8242,,,,182.0657
,250.297275,199.86535,,,,182.093675
,250.337675,199.88725,,,,182.1592
,250.365725,199.91995,,,,182.17775
,250.394525,199.9365,,,,182.208625
,250.4307,200.05215,,,,182.229625
,250.470275,200.12305,,,,182.282625
,250.5297,200.271225,,,,182.326475
,250.5573,200.292475,,,,182.340875
,250.91205,200.29725,,,,182.350825
,250.966875,200.3031,,,,182.369325
,251.005225,200.3097,,,,182.382525
,251.03045,200.331675,,,,182.39755
,251.051025,200.34195,,,,182.43905
,251.06645,200.35295,,,,182.5032
,251.08105,200.37715,,,,182.5199
,251.09975,200.390025,,,,182.53155
,251.123025,200.40815,,,,182.5494
,251.150375,200.443675,,,,182.56315
,251.19205,200.476375,,,,182.586375
,251.43375,200.567625,,,,182.609125
,251.457375,200.65305,,,,182.62285
,251.480275,200.691,,,,182.6528
,251.499075,200.80275,,,,182.69475
,251.51245,200.851425,,,,182.7479
,251.52855,200.868975,,,,182.7726
,251.600975,200.882925,,,,182.793775
,251.897025,200.90335,,,,182.83685
,251.938475,200.92695,,,,182.8922
,251.9561,200.934825,,,,182.92595
,251.9803,200.9525,,,,182.95085
,252.017975,200.96785,,,,183.011525
,252.0322,201.002225,,,,183.027975
,252.322275,201.0179,,,,183.0652
,252.35865,201.041825,,,,183.086275
,252.3828,201.0735,,,,183.11325
,252.45885,201.105325,,,,183.13845
,252.73705,201.122375,,,,183.161
,252.7592,201.157425,,,,183.209125
,252.78295,201.1798,,,,183.228525
,252.818525,201.1972,,,,183.252175
,252.884325,201.271775,,,,183.2844
,252.916675,201.42975,,,,183.370425
,252.97795,201.438575,,,,183.44605
,253.024025,201.467675,,,,183.466325
,253.061175,201.4728,,,,183.491575
,253.10225,201.47705,,,,183.521125
,253.1348,201.480475,,,,183.543975
,253.157275,201.53035,,,,183.57925
,253.19785,201.565875,,,,183.59745
,253.4612,201.582025,,,,183.608075
,253.4835,201.625175,,,,183.641825
,253.5019,201.668025,,,,183.65925
,253.52205,201.7694,,,,183.6849
,253.53665,201.80535,,,,183.711025
,253.553175,201.82935,,,,183.734675
,253.5804,201.843575,,,,183.772825
,253.648975,201.854075,,,,183.7922
,254.042925,201.863475,,,,183.81555
,254.090875,201.88675,,,,183.8365
,254.0954,201.897625,,,,183.86555
,254.1244,201.914225,,,,183.9153
,254.15025,201.94185,,,,183.92535
,254.21265,201.951175,,,,183.936425
,254.532975,201.9593,,,,183.967975
,254.576975,201.991425,,,,183.99105
,254.620775,202.032375,,,,184.007875
,254.640675,202.28435,,,,184.03815
,254.680875,202.3086,,,,184.071475
,254.729225,202.34075,,,,184.0967
,254.995475,202.349,,,,184.1161
,255.028,202.356325,,,,184.12855
,255.056775,202.404225,,,,184.197275
,255.084225,202.4588,,,,184.215
,255.1124,202.496825,,,,184.248975
,255.131525,202.536475,,,,184.2657
,255.1477,202.57465,,,,184.290325
,255.212125,202.680025,,,,184.300825
,255.348675,202.87995,,,,184.317275
,255.45575,202.926575,,,,184.3273
,255.510525,202.935825,,,,184.339625
,255.552975,202.958375,,,,184.3529
,255.580775,202.973925,,,,184.365575
,255.6241,203.0453,,,,184.385475
,255.66845,203.10505,,,,184.44475
,255.7077,203.11715,,,,184.487625
,255.7396,203.14005,,,,184.516125
,255.87625,203.1545,,,,184.552375
,256.0664,203.262725,,,,184.5753
,256.091525,203.357525,,,,184.59645
,256.116725,203.38585,,,,184.60575
,256.129925,203.40075,,,,184.646475
,256.1924,203.412025,,,,184.67605
,256.257775,203.429075,,,,184.714125
,256.5562,203.44475,,,,184.75555
,256.6201,203.457775,,,,184.784025
,256.863925,203.460475,,,,184.806625
,256.8758,203.469625,,,,184.83155
,256.891175,203.48,,,,184.8454
,256.9081,203.507625,,,,184.871775
,256.927875,203.52885,,,,184.895975
,256.94285,203.552475,,,,184.91715
,256.9599,203.559375,,,,184.981425
,257.00185,203.57935,,,,184.99335
,257.057425,203.66885,,,,185.013625
,257.099225,203.744,,,,185.02985
,257.12295,203.8625,,,,185.053375
,257.152225,203.87715,,,,185.071375
,257.17395,203.900525,,,,185.0841
,257.185475,203.915675,,,,185.101625
,257.1938,203.9226,,,,185.161575
,257.20115,203.95,,,,185.21155
,257.210775,203.960075,,,,185.2357
,257.2398,203.98345,,,,185.293675
,257.252225,204.01725,,,,185.330175
,257.2658,204.039675,,,,185.35465
,257.334925,204.062225,,,,185.409025
,257.363675,204.25835,,,,185.432625
,257.41235,204.427175,,,,185.46905
,257.549775,204.43955,,,,185.4918
,257.617825,204.447525,,,,185.52435
,257.6304,204.45565,,,,185.537475
,257.720975,204.4744,,,,185.547475
,257.765625,204.482075,,,,185.577925
,257.8092,204.49105,,,,185.60485
,257.882975,204.498625,,,,185.6641
,257.9956,204.51675,,,,185.683125
,258.04245,204.5406,,,,185.7134
,258.0655,204.563275,,,,185.7516
,258.083075,204.6379,,,,185.7769
,258.09375,204.828875,,,,185.810775
,258.1074,204.840525,,,,185.83415
,258.123025,204.878,,,,185.84765
,258.13415,204.88865,,,,185.862275
,258.220075,204.89575,,,,185.874775
,258.557125,204.903275,,,,185.900825
,258.5738,204.9089,,,,185.912775
,258.58615,204.917775,,,,185.929825
,258.60005,204.923675,,,,185.941225
,258.6854,204.9397,,,,185.9587
,258.78135,204.958875,,,,185.968625
,258.915525,204.9897,,,,185.99505
,259.006025,205.019025,,,,186.022825
,259.022375,205.040425,,,,186.044725
,259.0381,205.096525,,,,186.057475
,259.059525,205.119775,,,,186.0758
,259.07195,205.203625,,,,186.106025
,259.104525,205.2446,,,,186.120475
,259.1593,205.380925,,,,186.141725
,259.1868,205.441325,,,,186.160475
,259.246975,205.4818,,,,186.18225
,259.5281,205.487575,,,,186.24145
,259.5407,205.5016,,,,186.269375
,259.5558,205.50615,,,,186.297825
,259.569825,205.530075,,,,186.321825
,259.584575,205.5565,,,,186.34935
,259.598725,205.563725,,,,186.379
,259.63875,205.57005,,,,186.4128
,259.6521,205.57385,,,,186.4386
,259.667975,205.5948,,,,186.476325
,259.78065,205.606375,,,,186.503
,259.89515,205.634075,,,,186.577075
,260.113725,205.661275,,,,186.62765
,260.13565,205.703425,,,,186.678075
,260.155175,205.722675,,,,186.69925
,260.167125,205.7802,,,,186.7189
,260.18085,205.8098,,,,186.73855
,260.198825,205.83305,,,,186.75615
,260.2197,205.889375,,,,186.786125
,260.237375,205.946575,,,,186.804425
,260.263375,206.02225,,,,186.829725
,260.305175,206.125325,,,,186.849275
,260.34425,206.135875,,,,186.863975
,260.442625,206.152375,,,,186.87035
,260.68075,206.1612,,,,186.876425
,260.700475,206.1685,,,,186.881325
,260.730125,206.20825,,,,186.885275
,260.7823,206.216575,,,,186.89525
,260.82075,206.22245,,,,186.8995
,260.960075,206.241475,,,,186.90975
,260.9961,206.257725,,,,186.92235
,261.2289,206.27455,,,,186.937625
,261.2513,206.297425,,,,186.968775
,261.270075,206.315675,,,,186.983225
,261.30075,206.3192,,,,187.007625
,261.348525,206.356,,,,187.0352
,261.38355,206.39325,,,,187.06115
,261.448425,206.454975,,,,187.113125
,261.506225,206.521175,,,,187.15105
,261.6139,206.69145,,,,187.17805
,261.6465,206.7205,,,,187.202025
,261.669125,206.7265,,,,187.2236
,261.7091,206.73675,,,,187.245525
,261.7501,206.7539,,,,187.269075
,261.77395,206.760475,,,,187.29195
,261.794725,206.7778,,,,187.312375
,261.8372,206.79515,,,,187.337575
,261.905275,206.805325,,,,187.3532
,262.091375,206.8197,,,,187.3764
,262.1601,206.8257,,,,187.38925
,262.177375,206.918025,,,,187.408175
,262.1979,207.002575,,,,187.43135
,262.27685,207.07995,,,,187.448025
,262.29985,207.205525,,,,187.508675
,262.340625,207.23925,,,,187.58775
,262.542475,207.25955,,,,187.606275
,262.57925,207.302525,,,,187.622725
,262.599875,207.34405,,,,187.639175
,262.62065,207.346625,,,,187.6535
,262.657575,207.374025,,,,187.665875
,262.682575,207.44175,,,,187.686875
,262.7178,207.459125,,,,187.707375
,262.745,207.472375,,,,187.727625
,262.8076,207.49325,,,,187.744125
,262.86985,207.6297,,,,187.77565
,262.90875,207.6571,,,,187.79125
,262.9615,207.790475,,,,187.802175
,262.9905,207.823325,,,,187.812725
,263.03905,207.837975,,,,187.82795
,263.090075,207.849175,,,,187.841975
,263.098175,207.884875,,,,187.857925
,263.118275,207.893325,,,,187.871525
,263.155025,207.91825,,,,187.8935
,263.223625,207.965825,,,,187.92085
,263.24385,207.97655,,,,187.937275
,263.30925,207.9883,,,,187.978625
,263.34905,208.0063,,,,188.00005
,263.391275,208.117375,,,,188.060975
,263.416775,208.14405,,,,188.09795
,263.447525,208.187175,,,,188.11185
,263.477125,208.339875,,,,188.12645
,263.595625,208.3729,,,,188.172525
,263.761,208.3821,,,,188.192775
,263.7779,208.3949,,,,188.206
,263.83325,208.406975,,,,188.222025
,263.86265,208.42315,,,,188.25955
,263.9082,208.42585,,,,188.283075
,263.95275,208.478775,,,,188.327475
,264.043975,208.495375,,,,188.35805
,264.269,208.520225,,,,188.3755
,264.2934,208.543225,,,,188.4208
,264.3209,208.574325,,,,188.45085
,264.33925,208.80895,,,,188.492275
,264.360025,208.8246,,,,188.53535
,264.402775,208.859175,,,,188.573075
,264.425275,208.865425,,,,188.608475
,264.44665,208.875625,,,,188.6358
,264.467875,208.882025,,,,188.6608
,264.48825,208.90615,,,,188.672925
,264.531975,208.94675,,,,188.689725
,264.56755,208.95715,,,,188.704475
,264.5898,208.997625,,,,188.72725
,264.64115,209.0178,,,,188.75655
,264.736675,209.0564,,,,188.7717
,264.78055,209.171825,,,,188.783625
,264.83435,209.220875,,,,188.7966
,264.8947,209.318225,,,,188.80635
,264.9268,209.432425,,,,188.833525
,264.963,209.442275,,,,188.88815
,265.039,209.448025,,,,188.9009
,265.121525,209.457225,,,,188.914975
