SPK_SPKC02a (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC16a (short inhibition)
,57.8098,,43.283925
,57.822275,,43.335775
,57.838025,,43.362425
,57.852325,,43.403675
,57.867025,,43.446675
,57.887,,43.512175
,57.91195,,43.548
,57.930675,,43.5694
,57.946025,,43.57345
,57.960475,,43.576325
,57.9792,,43.579
,57.99965,,43.582375
,58.0241,,43.58855
,58.043675,,43.594925
,58.062725,,43.6022
,58.08195,,43.607875
,58.09735,,43.611275
,58.118825,,43.615075
,58.131725,,43.61765
,58.150875,,43.62005
,58.161075,,43.6254
,58.1819,,43.628475
,58.198075,,43.630975
,58.21385,,43.633475
,58.23205,,43.6356
,58.2479,,43.63805
,58.275325,,43.641975
,58.289225,,43.644675
,58.30295,,43.64815
,58.320825,,43.6507
,58.338925,,43.654275
,58.361175,,43.65695
,58.379775,,43.660975
,58.407225,,43.66665
,58.425275,,43.686025
,58.44665,,43.7002
,58.47225,,43.7087
,58.4996,,43.714925
,58.520925,,43.746725
,58.543825,,43.79175
,58.570225,,43.825925
,58.591725,,43.848725
,58.61,,43.882625
,58.62805,,43.91035
,58.645525,,43.923025
,58.66725,,43.954475
,58.678725,,43.97545
,58.68735,,43.98105
,58.6999,,43.9858
,58.712175,,43.9949
,58.721675,,44.001225
,58.7291,,44.003925
,58.738625,,44.0069
,58.7455,,44.0097
,58.7553,,44.0143
,58.76405,,44.016875
,58.7787,,44.021025
,58.7866,,44.024
,58.799725,,44.027375
,58.817925,,44.032575
,58.83085,,44.036375
,58.856825,,44.03965
,58.872725,,44.04705
,58.89675,,44.0517
,58.914575,,44.058325
,58.94575,,44.06265
,58.96685,,44.0755
,58.9945,,44.087925
,59.0193,,44.10465
,59.046975,,44.1312
,59.0664,,44.168775
,59.07875,,44.197375
,59.089225,,44.243975
,59.10185,,44.269825
,59.115525,,44.31475
,59.13295,,44.353575
,59.151425,,44.382425
,59.171025,,44.399775
,59.182725,,44.413775
,59.199975,,44.42395
,59.22675,,44.428175
,59.24375,,44.432175
,59.263575,,44.440025
,59.2911,,44.4447
,59.31675,,44.453525
,59.351925,,44.46215
,59.379725,,44.46545
,59.4024,,44.468125
,59.42185,,44.4709
,59.4443,,44.4737
,59.460725,,44.477475
,59.482275,,44.480575
,59.494425,,44.4845
,59.510675,,44.487825
,59.527325,,44.49055
,59.540375,,44.49425
,59.553075,,44.497425
,59.565675,,44.5002
,59.580675,,44.503425
,59.602075,,44.5062
,59.621925,,44.5091
,59.6432,,44.511925
,59.66625,,44.5149
,59.68255,,44.5228
,59.711,,44.532
,59.737175,,44.592325
,59.75695,,44.6322
,59.7928,,44.66035
,59.8227,,44.7053
,59.854775,,44.729575
,59.873625,,44.751125
,59.8851,,44.792825
,59.901025,,44.8355
,59.91115,,44.847125
,59.9282,,44.8513
,59.94605,,44.853525
,59.9623,,44.856225
,59.977175,,44.86135
,60.005675,,44.8658
,60.018225,,44.8688
,60.03545,,44.8727
,60.054325,,44.87745
,60.08005,,44.8909
,60.1006,,44.895225
,60.12005,,44.8982
,60.1369,,44.901075
,60.1524,,44.907625
,60.167575,,44.9122
,60.1787,,44.919675
,60.19505,,44.92465
,60.22125,,44.927125
,60.2346,,44.931375
,60.2536,,44.9356
,60.2669,,44.939675
,60.291325,,44.945925
,60.304975,,44.9492
,60.327475,,44.954025
,60.34365,,44.975875
,60.361325,,44.9888
,60.384025,,45.029425
,60.40455,,45.053275
,60.42615,,45.0971
,60.438775,,45.1457
,60.4649,,45.2093
,60.496,,45.2333
,60.5146,,45.2653
,60.5292,,45.3006
,60.539925,,45.334275
,60.5506,,45.3496
,60.55945,,45.3553
,60.5671,,45.3595
,60.578375,,45.3631
,60.588125,,45.37055
,60.59625,,45.3768
,60.604125,,45.380225
,60.612625,,45.38475
,60.621375,,45.387225
,60.629675,,45.392225
,60.638525,,45.3969
,60.6529,,45.400575
,60.667375,,45.4039
,60.6746,,45.406775
,60.6891,,45.409825
,60.707,,45.4125
,60.75175,,45.41605
,60.78445,,45.419725
,60.801775,,45.422975
,60.823375,,45.426825
,60.839,,45.4294
,60.86205,,45.431875
,60.87755,,45.434475
,60.8976,,45.437275
,60.9151,,45.443675
,60.932375,,45.446225
,60.96005,,45.44925
,60.981725,,45.45565
,61.005325,,45.465275
,61.0197,,45.534125
,61.032125,,45.609575
,61.041475,,45.6625
,61.052425,,45.7221
,61.0581,,45.75775
,61.067,,45.79425
,61.0733,,45.82455
,61.0821,,45.836525
,61.0938,,45.84665
,61.10665,,45.8519
,61.120575,,45.8602
,61.131375,,45.8628
,61.145375,,45.865775
,61.155425,,45.8684
,61.17485,,45.87085
,61.1984,,45.87565
,61.208625,,45.8789
,61.230225,,45.88325
,61.24645,,45.88595
,61.259775,,45.8893
,61.279125,,45.8929
,61.293325,,45.89555
,61.31595,,45.90195
,61.3276,,45.90475
,61.3347,,45.907575
,61.344325,,45.91005
,61.3558,,45.912275
,61.364825,,45.914725
,61.3767,,45.918775
,61.386375,,45.9225
,61.40315,,45.927325
,61.4217,,45.931475
,61.429675,,45.9337
,61.44115,,45.93595
,61.45345,,45.961425
,61.47315,,46.030075
,61.491375,,46.1004
,61.507575,,46.134725
,61.522025,,46.18215
,61.543175,,46.2183
,61.554825,,46.2543
,61.566525,,46.296
,61.5812,,46.3082
,61.595825,,46.313425
,61.610975,,46.323375
,61.630175,,46.3285
,61.643275,,46.331
,61.65815,,46.333175
,61.68095,,46.335375
,61.706475,,46.342175
,61.7297,,46.34825
,61.75305,,46.354625
,61.773975,,46.357075
,61.8014,,46.3608
,61.825025,,46.365225
,61.839525,,46.36825
,61.864475,,46.370475
,61.884025,,46.373125
,61.897925,,46.3761
,61.914075,,46.388275
,61.93285,,46.39205
,61.95585,,46.398725
,61.973425,,46.4108
,61.990975,,46.41705
,62.01215,,46.425725
,62.027075,,46.452375
,62.0457,,46.574825
,62.068275,,46.613575
,62.08825,,46.644
,62.1067,,46.6872
,62.128075,,46.724775
,62.151725,,46.736375
,62.184,,46.752725
,62.204925,,46.765925
,62.2361,,46.770325
,62.25735,,46.7772
,62.2677,,46.780425
,62.2774,,46.7837
,62.28845,,46.787125
,62.295825,,46.79555
,62.311025,,46.799775
,62.317825,,46.80305
,62.340075,,46.807675
,62.36575,,46.811775
,62.383025,,46.81465
,62.395475,,46.81765
,62.435575,,46.824125
,62.447975,,46.8272
,62.46895,,46.8302
,62.483425,,46.83255
,62.50995,,46.835325
,62.52645,,46.838
,62.548875,,46.840325
,62.574375,,46.84275
,62.5937,,46.847675
,62.618425,,46.85015
,62.65385,,46.852825
,62.672275,,46.8555
,62.6842,,46.862025
,62.695675,,46.8651
,62.7124,,46.874025
,62.726,,46.87965
,62.736625,,46.886475
,62.751675,,46.92215
,62.7608,,46.960675
,62.771975,,47.000275
,62.78665,,47.040125
,62.8026,,47.070525
,62.826975,,47.090625
,62.8432,,47.100525
,62.858875,,47.107125
,62.874875,,47.120075
,62.886175,,47.128575
,62.9092,,47.133275
,62.9263,,47.147175
,62.944375,,47.152625
,62.960075,,47.1733
,62.98815,,47.20485
,63.012225,,47.23995
,63.036375,,47.27265
,63.055,,47.2962
,63.062275,,47.30595
,63.06985,,47.3161
,63.0804,,47.32185
,63.085225,,47.327825
,63.0917,,47.3314
,63.097675,,47.336
,63.1068,,47.340525
,63.11065,,47.345575
,63.123,,47.353775
,63.133275,,47.361125
,63.147125,,47.365025
,63.170625,,47.369475
,63.18705,,47.3743
,63.20135,,47.379275
,63.21745,,47.3845
,63.232475,,47.387525
,63.25115,,47.393675
,63.2684,,47.397475
,63.285875,,47.402175
,63.298625,,47.4073
,63.3201,,47.41145
,63.338525,,47.4172
,63.3685,,47.428425
,63.39785,,47.435825
,63.4239,,47.44505
,63.43815,,47.459375
,63.447375,,47.46975
,63.456775,,47.47695
,63.465625,,47.487125
,63.4833,,47.503375
,63.4916,,47.5187
,63.5076,,47.52965
,63.517025,,47.540125
,63.534275,,47.585225
,63.54625,,47.594025
,63.559,,47.59925
,63.5792,,47.608025
,63.5954,,47.615275
,63.6116,,47.630925
,63.628875,,47.645125
,63.645,,47.660325
,63.6605,,47.676375
,63.673025,,47.7015
,63.688375,,47.7425
,63.706625,,47.766125
,63.723375,,47.790925
,63.746975,,47.82025
,63.764375,,47.845625
,63.78935,,47.87445
,63.799975,,47.8884
,63.81835,,47.9039
,63.829875,,47.9272
,63.8362,,47.937875
,63.841575,,47.944675
,63.850375,,47.951275
,63.85655,,47.961525
,63.87255,,47.973175
,63.880525,,47.983725
,63.894075,,47.992525
,63.906,,48.00105
,63.91975,,48.011175
,63.9332,,48.018325
,63.946,,48.02775
,63.956475,,48.0322
,63.969425,,48.04015
,63.983375,,48.043625
,64.002975,,48.046875
,64.019925,,48.0523
,64.034325,,48.055625
,64.055075,,48.064625
,64.0751,,48.068625
,64.0885,,48.079325
,64.109325,,48.085
,64.13545,,48.09005
,64.1487,,48.09675
,64.16845,,48.10185
,64.188975,,48.1068
,64.206025,,48.114025
,64.224425,,48.1207
,64.238425,,48.1336
,64.252875,,48.160125
,64.265525,,48.17185
,64.276475,,48.194675
,64.2913,,48.2052
,64.3035,,48.223175
,64.319425,,48.2302
,64.3332,,48.2458
,64.34865,,48.256675
,64.3675,,48.26885
,64.38145,,48.27965
,64.394475,,48.293575
,64.424,,48.29885
,64.439125,,48.30625
,64.453375,,48.3102
,64.466475,,48.31355
,64.47795,,48.31725
,64.489775,,48.3216
,64.50985,,48.32435
,64.52575,,48.328475
,64.545025,,48.3329
,64.5597,,48.3374
,64.57275,,48.34475
,64.59065,,48.3506
,64.608825,,48.357275
,64.6268,,48.36175
,64.6443,,48.374675
,64.660975,,48.38365
,64.679825,,48.3873
,64.700175,,48.39165
,64.723325,,48.4009
,64.74255,,48.4075
,64.7562,,48.414025
,64.78695,,48.43125
,64.8145,,48.4459
,64.8304,,48.449975
,64.838675,,48.46035
,64.84625,,48.469075
,64.852225,,48.4763
,64.862375,,48.484325
,64.869625,,48.490125
,64.878025,,48.49695
,64.891775,,48.51335
,64.903525,,48.527325
,64.915225,,48.5361
,64.932275,,48.54355
,64.952125,,48.55105
,64.966375,,48.55785
,64.97535,,48.56345
,64.9892,,48.57185
,64.99805,,48.575925
,65.016275,,48.584925
,65.0326,,48.5889
,65.047075,,48.593
,65.059925,,48.596975
,65.07295,,48.60195
,65.099875,,48.609425
,65.121625,,48.614125
,65.14945,,48.619125
,65.17215,,48.623375
,65.191375,,48.630575
,65.21205,,48.6336
,65.224,,48.63695
,65.234075,,48.642975
,65.239525,,48.652825
,65.24775,,48.657375
,65.2532,,48.6609
,65.258325,,48.6653
,65.265125,,48.6681
,65.272925,,48.687025
,65.27915,,48.69095
,65.28905,,48.697775
,65.29915,,48.702175
,65.309425,,48.711775
,65.324725,,48.715475
,65.3356,,48.723775
,65.3459,,48.728375
,65.3609,,48.732925
,65.372275,,48.73705
,65.387275,,48.740975
,65.3973,,48.74815
,65.413975,,48.750575
,65.427925,,48.753025
,65.44445,,48.755575
,65.461825,,48.758075
,65.482525,,48.761675
,65.50975,,48.764125
,65.529325,,48.766875
,65.548925,,48.77085
,65.596775,,48.7733
,65.610625,,48.775725
,65.623425,,48.77815
,65.634375,,48.7806
,65.642475,,48.782925
,65.651125,,48.78505
,65.659925,,48.787325
,65.670225,,48.790425
,65.678125,,48.793125
,65.687125,,48.796125
,65.69715,,48.798775
,65.7116,,48.80185
,65.723075,,48.804725
,65.737375,,48.807625
,65.747875,,48.810625
,65.763675,,48.812975
,65.774525,,48.8153
,65.788375,,48.81795
,65.799775,,48.821975
,65.81355,,48.83095
,65.82395,,48.837475
,65.8321,,48.846075
,65.84595,,48.851575
,65.858875,,48.856675
,65.874475,,48.8667
,65.8862,,48.87175
,65.9005,,48.875125
,65.917125,,48.883225
,65.9325,,48.8869
,65.952625,,48.893675
,65.96865,,48.897625
,65.987775,,48.90165
,66.0034,,48.905625
,66.0203,,48.911025
,66.0453,,48.9151
,66.06955,,48.922575
,66.101375,,48.9275
,66.11845,,48.93145
,66.12925,,48.93515
,66.14015,,48.944575
,66.152875,,48.9556
,66.16765,,48.9605
,66.1833,,48.979075
,66.1945,,49.020475
,66.2099,,49.03515
,66.22285,,49.05645
,66.23265,,49.0911
,66.24585,,49.118175
,66.263325,,49.144225
,66.277825,,49.167475
,66.2987,,49.1868
,66.315475,,49.2127
,66.33185,,49.2269
,66.354825,,49.2381
,66.381025,,49.25575
,66.4102,,49.2647
,66.422725,,49.272325
,66.442575,,49.27815
,66.454075,,49.2867
,66.464225,,49.291225
,66.47465,,49.296425
,66.4823,,49.30725
,66.492025,,49.313725
,66.50195,,49.3187
,66.513675,,49.32485
,66.521975,,49.332025
,66.5319,,49.341275
,66.541775,,49.352325
,66.55595,,49.362
,66.565925,,49.368475
,66.5752,,49.3865
,66.589725,,49.392225
,66.60015,,49.40295
,66.60985,,49.40885
,66.6319,,49.416525
,66.6481,,49.423675
,66.6799,,49.437725
,66.70435,,49.443775
,66.7273,,49.447575
,66.747975,,49.455675
,66.774525,,49.464225
,66.7921,,49.473825
,66.808075,,49.4783
,66.820475,,49.495275
,66.83335,,49.508
,66.8475,,49.516275
,66.8635,,49.540275
,66.87985,,49.5612
,66.895225,,49.57045
,66.90495,,49.579925
,66.924875,,49.599675
,66.9451,,49.620925
,66.9632,,49.636
,66.984325,,49.6493
,67.0011,,49.66745
,67.023425,,49.68955
,67.043025,,49.73325
,67.059775,,49.78875
,67.075525,,49.799975
,67.093875,,49.819475
,67.10755,,49.838525
,67.136525,,49.859575
,67.153425,,49.87435
,67.1696,,49.8851
,67.18345,,49.894125
,67.196025,,49.90635
,67.209975,,49.9182
,67.222,,49.925875
,67.234075,,49.936025
,67.24255,,49.9481
,67.250475,,49.952775
,67.260325,,49.960475
,67.270075,,49.9683
,67.28285,,49.97685
,67.293475,,49.980875
,67.306775,,49.987425
,67.318875,,49.992025
,67.333225,,49.9967
,67.35245,,50.0013
,67.36845,,50.00595
,67.37935,,50.00965
,67.392425,,50.017375
,67.40865,,50.0223
,67.42425,,50.02855
,67.441475,,50.0326
,67.466125,,50.037425
,67.4838,,50.03985
,67.4997,,50.043375
,67.519125,,50.049025
,67.53805,,50.0526
,67.5712,,50.0557
,67.594175,,50.058275
,67.617,,50.065175
,67.6313,,50.068075
,67.642925,,50.07045
,67.6515,,50.073275
,67.662225,,50.075925
,67.67345,,50.08075
,67.682275,,50.084125
,67.69255,,50.087825
,67.702475,,50.092075
,67.712575,,50.09535
,67.7259,,50.097975
,67.7397,,50.10065
,67.754575,,50.103425
,67.766775,,50.106375
,67.781425,,50.11245
,67.802725,,50.1147
,67.816725,,50.117275
,67.837425,,50.120325
,67.855175,,50.123775
,67.871575,,50.129825
,67.88855,,50.136525
,67.9115,,50.13925
,67.93395,,50.1414
,67.961925,,50.14375
,67.982875,,50.146275
,68.0033,,50.148675
,68.018775,,50.151675
,68.03795,,50.154625
,68.0536,,50.15975
,68.06635,,50.162875
,68.079225,,50.16495
,68.095025,,50.167025
,68.1098,,50.170525
,68.125525,,50.1748
,68.14345,,50.177225
,68.16185,,50.182375
,68.1821,,50.184975
,68.197475,,50.18745
,68.2142,,50.189875
,68.246975,,50.192075
,68.273175,,50.19605
,68.301925,,50.199675
,68.319175,,50.209425
,68.3433,,50.213675
,68.3619,,50.218475
,68.37475,,50.2221
,68.387775,,50.230525
,68.40375,,50.236175
,68.415275,,50.24375
,68.42965,,50.24845
,68.440375,,50.256125
,68.45425,,50.270725
,68.47055,,50.294375
,68.48335,,50.307625
,68.502575,,50.3259
,68.519725,,50.35505
,68.536525,,50.429625
,68.551625,,50.453375
,68.566925,,50.4988
,68.583575,,50.543175
,68.60485,,50.5593
,68.6233,,50.578225
,68.63795,,50.598825
,68.65085,,50.61195
,68.672975,,50.6253
,68.690875,,50.63455
,68.7084,,50.669675
,68.726425,,50.679225
,68.7425,,50.686675
,68.75735,,50.69685
,68.774975,,50.70815
,68.788675,,50.711525
,68.810975,,50.71555
,68.826,,50.723725
,68.8444,,50.72845
,68.861,,50.73225
,68.878375,,50.741825
,68.892925,,50.745825
,68.909525,,50.75385
,68.93635,,50.764125
,68.95835,,50.7681
,68.974775,,50.776125
,68.99315,,50.781875
,69.00195,,50.7872
,69.0115,,50.791175
,69.0206,,50.80245
,69.025725,,50.80915
,69.034575,,50.81285
,69.042025,,50.8194
,69.053125,,50.823475
,69.0669,,50.82905
,69.08035,,50.83265
,69.09645,,50.83595
,69.108825,,50.84015
,69.12065,,50.8453
,69.133575,,50.8485
,69.1498,,50.8519
,69.162425,,50.8558
,69.188475,,50.8587
,69.20755,,50.862875
,69.227225,,50.869575
,69.247225,,50.8723
,69.272575,,50.877725
,69.29405,,50.88055
,69.31105,,50.8834
,69.3247,,50.886525
,69.345175,,50.89335
,69.3651,,50.90365
,69.3739,,50.907325
,69.392125,,50.92525
,69.404625,,50.930825
,69.4173,,50.939375
,69.4343,,50.9486
,69.44835,,50.961225
,69.4637,,50.9794
,69.481975,,50.9876
,69.494875,,51.00455
,69.51105,,51.0455
,69.530575,,51.06545
,69.5521,,51.1045
,69.573325,,51.134025
,69.603975,,51.165425
,69.618225,,51.193575
,69.642,,51.213625
,69.66955,,51.228275
,69.689325,,51.239
,69.707,,51.24835
,69.725575,,51.25615
,69.7498,,51.2611
,69.768375,,51.270775
,69.786225,,51.280175
,69.800375,,51.291025
,69.82015,,51.3084
,69.835775,,51.34295
,69.856425,,51.3639
,69.868125,,51.386175
,69.88505,,51.405
,69.898625,,51.41205
,69.912625,,51.417325
,69.9289,,51.4268
,69.951225,,51.433
,69.9676,,51.441275
,69.993325,,51.4515
,70.012525,,51.45975
,70.030625,,51.476775
,70.047425,,51.488875
,70.07395,,51.502225
,70.085,,51.519325
,70.10815,,51.55885
,70.123875,,51.5798
,70.14815,,51.613525
,70.165325,,51.620875
,70.191225,,51.624175
,70.2152,,51.6274
,70.2298,,51.630625
,70.253,,51.634075
,70.267875,,51.6381
,70.294225,,51.64385
,70.30555,,51.646625
,70.3314,,51.64925
,70.35315,,51.6518
,70.371025,,51.65605
,70.38785,,51.65875
,70.4057,,51.661425
,70.425025,,51.666675
,70.439775,,51.669375
,70.453675,,51.677175
,70.46925,,51.67975
,70.4804,,51.693275
,70.50205,,51.6981
,70.51495,,51.703825
,70.5327,,51.708925
,70.54875,,51.713225
,70.566325,,51.736125
,70.588325,,51.75385
,70.6057,,51.76235
,70.6325,,51.773075
,70.6462,,51.779775
,70.6586,,51.7844
,70.672925,,51.788575
,70.698575,,51.795725
,70.71155,,51.804825
,70.7333,,51.823925
,70.750325,,51.84095
,70.7682,,51.85545
,70.78445,,51.8665
,70.8003,,51.882075
,70.8177,,51.894675
,70.8351,,51.906125
,70.86525,,51.92065
,70.883925,,51.931075
,70.89635,,51.965025
,70.91445,,51.985775
,70.938475,,52.00075
,70.971975,,52.032675
,70.99505,,52.04385
,71.028625,,52.0625
,71.0478,,52.09215
,71.069725,,52.119575
,71.08605,,52.1521
,71.112675,,52.171625
,71.124925,,52.191325
,71.143975,,52.215725
,71.1671,,52.232575
,71.193875,,52.250425
,71.2222,,52.2591
,71.2416,,52.27375
,71.261325,,52.287375
,71.29745,,52.3002
,71.318575,,52.311175
,71.336,,52.322675
,71.343575,,52.3298
,71.356925,,52.3417
,71.3676,,52.369025
,71.390325,,52.380525
,71.4042,,52.439975
,71.41695,,52.459375
,71.429825,,52.468125
,71.437075,,52.474175
,71.4529,,52.4851
,71.4615,,52.502075
,71.47185,,52.51205
,71.488875,,52.5214
,71.50265,,52.527125
,71.5177,,52.5348
,71.533725,,52.547175
,71.548025,,52.553625
,71.562075,,52.563125
,71.570775,,52.577875
,71.58045,,52.60095
,71.6006,,52.61815
,71.617875,,52.640925
,71.6312,,52.6537
,71.6451,,52.6674
,71.6673,,52.687175
,71.683825,,52.69955
,71.700675,,52.71115
,71.720975,,52.7193
,71.734825,,52.74425
,71.753325,,52.750825
,71.771125,,52.766575
,71.79215,,52.785025
,71.810325,,52.79625
,71.823625,,52.81705
,71.8462,,52.839275
,71.87305,,52.85665
,71.898175,,52.90685
,71.9213,,52.94025
,71.9434,,52.9705
,71.964025,,52.990475
,71.980025,,52.996525
,72.00235,,53.002225
,72.029325,,53.0071
,72.0458,,53.01255
,72.0628,,53.0177
,72.0781,,53.025975
,72.100125,,53.029275
,72.1141,,53.0326
,72.129,,53.035225
,72.15635,,53.038775
,72.17165,,53.045025
,72.189325,,53.0485
,72.203375,,53.05685
,72.224625,,53.065875
,72.23865,,53.101325
,72.2593,,53.13355
,72.28095,,53.1565
,72.306525,,53.191025
,72.333075,,53.202725
,72.364125,,53.2383
,72.38405,,53.27665
,72.409225,,53.30045
,72.4327,,53.328675
,72.45405,,53.359
,72.468175,,53.367875
,72.4897,,53.375
,72.519475,,53.383925
,72.54355,,53.391275
,72.563025,,53.397675
,72.590675,,53.4041
,72.61265,,53.41645
,72.6285,,53.43065
,72.654875,,53.43625
,72.68085,,53.4401
,72.696225,,53.445325
,72.7116,,53.45005
,72.723975,,53.45285
,72.736375,,53.456725
,72.757375,,53.462175
,72.76975,,53.467025
,72.792675,,53.4726
,72.812725,,53.4811
,72.83485,,53.494225
,72.85715,,53.50375
,72.880725,,53.551075
,72.902725,,53.559
,72.9277,,53.566975
,72.9536,,53.577275
,72.98805,,53.58735
,73.0107,,53.598325
,73.0243,,53.611025
,73.0333,,53.6309
,73.04455,,53.66
,73.059475,,53.675575
,73.072825,,53.692975
,73.08725,,53.715325
,73.1015,,53.75215
,73.111225,,53.778475
,73.127175,,53.8301
,73.1366,,53.855475
,73.147925,,53.875675
,73.15925,,53.90125
,73.1716,,53.925275
,73.1835,,53.944
,73.20115,,53.9524
,73.2124,,53.959975
,73.2204,,53.965125
,73.231225,,53.9687
,73.2429,,53.97165
,73.260375,,53.974175
,73.2775,,53.9766
,73.292475,,53.979
,73.30785,,53.98105
,73.329975,,53.988875
,73.34525,,53.99175
,73.36725,,53.99685
,73.39075,,53.99925
,73.410075,,54.001575
,73.426475,,54.004325
,73.4455,,54.010075
,73.4616,,54.0139
,73.479,,54.0171
,73.509975,,54.019375
,73.53225,,54.0216
,73.5545,,54.0244
,73.58795,,54.027725
